sku,categoria_str,categoria_id,img_caratula,precio_intercambio,titulo,precio_compra,precio_venta
3307210248992,PSP,862,/product_images/Juegos/PSP Juegos/3307210248992_s.jpg,0.10,Mind Quiz: Exercise Your Brain,0.01,0.50
4005209106375,PSP,862,/product_images/Juegos/PSP Juegos/4005209106375_s.jpg,0.40,Wall-E,0.20,1.50
3307211605534,PSP,862,/product_images/Juegos/PSP Juegos/3307211605534_s.jpg,0.30,Shaun White Snowboarding,0.10,1.00
5030934059435,PSP,862,/product_images/Juegos/PSP Juegos/5030934059435_s.jpg,2.00,Los Simpson - El Videojuego,1.20,6.00
5055060910788,PSP,862,/product_images/Juegos/PSP Juegos/5055060910788_s.jpg,3.00,Capcom Classics Collection Reloaded,2.00,10.00
023272005948,PSP,862,/product_images/Juegos/PSP Juegos/023272005948_s.jpg,2.00,Lego Indiana Jones: La Trilogia Original,1.40,7.00
5030934067263,PSP,862,/product_images/Juegos/PSP Juegos/5030934067263_s.jpg,0.10,FIFA 09,0.01,0.50
5055060910252,PSP,862,/product_images/Juegos/PSP Juegos/5055060910252_s.jpg,1.80,Street Fighter Alpha3 Max,1.00,5.00
3307210229533,PSP,862,/product_images/Juegos/PSP Juegos/3307210229533_s.jpg,0.30,Rainbow Six Vegas,0.10,1.00
3348542212268,PSP,862,/product_images/Juegos/PSP Juegos/3348542212268_s.jpg,1.40,Crash: Lucha de Titanes,0.80,4.00
5030934047852,PSP,862,/product_images/Juegos/PSP Juegos/5030934047852_s.jpg,1.40,"Padrino, El",0.80,4.00
5030934067317,PSP,862,/product_images/Juegos/PSP Juegos/5030934067317_s.jpg,0.10,NBA Live 09,0.01,0.50
023272001964,PSP,862,/product_images/Juegos/PSP Juegos/023272001964_s.jpg,2.00,Star Wars Battlefront II,1.20,6.00
8717418126940,PSP,862,/product_images/Juegos/PSP Juegos/8717418126940_s.jpg,0.60,Piratas Del Caribe En El Fin Del Mundo,0.30,2.00
4012927061879,PSP,862,/product_images/Juegos/PSP Juegos/4012927061879_s.jpg,0.20,Pro Evolution Soccer 6,0.10,0.75
3700577000102,PSP,862,/product_images/Juegos/PSP Juegos/3700577000102_s.jpg,0.90,Naruto Shippuden Ultimate Ninja Heroes 3,0.40,3.00
4012927062760,PSP,862,/product_images/Juegos/PSP Juegos/4012927062760_s.jpg,0.10,Pro Evolution Soccer 2008,0.01,0.50
5030934047197,PSP,862,/product_images/Juegos/PSP Juegos/5030934047197_s.jpg,0.10,FIFA 06,0.01,0.50
711719676959,PSP,862,/product_images/Juegos/PSP Juegos/711719676959B_s.jpg,0.40,Ridge Racer,0.20,1.50
711719639473,PSP,862,/product_images/Juegos/PSP Juegos/711719639473_s.jpg,0.40,Gangs Of London,0.20,1.50
5030934045865,PSP,862,/product_images/Juegos/PSP Juegos/5030934045865_s.jpg,0.90,Burnout Legends,0.40,3.00
711719138341,PSP,862,/product_images/Juegos/PSP Juegos/711719138341_s.jpg,0.30,Buzz! Que Sabes de tu Pais? (Solo Juego),0.10,1.00
711719680079,PSP,862,/product_images/Juegos/PSP Juegos/711719680079_s.jpg,0.90,Ridge Racer 2,0.40,3.00
5055060910399,PSP,862,/product_images/Juegos/PSP Juegos/5055060910399_s.jpg,0.90,Monster Hunter Freedom,0.40,3.00
5026555280044,PSP,862,/product_images/Juegos/PSP Juegos/5026555280044_s.jpg,0.60,Midnight Club 3 Dub Edition,0.30,2.00
5021290029613,PSP,862,/product_images/Juegos/PSP Juegos/5021290029613_s.jpg,0.60,300 March To Glory,0.30,2.00
5060125481806,PSP,862,/product_images/Juegos/PSP Juegos/5060125481806_s.jpg,0.70,Ben 10: Protector of Earth,0.30,2.50
5030934078177,PSP,862,/product_images/Juegos/PSP Juegos/5030934078177_s.jpg,2.00,Dante's Inferno,1.20,6.00
5030917065828,PSP,862,/product_images/Juegos/PSP Juegos/5030917065828_s.jpg,1.40,X-Men Origenes: Lobezno,0.80,4.00
5024866342192,PSP,862,/product_images/Juegos/PSP Juegos/5024866342192_s.jpg,0.90,Formula 1 2009,0.40,3.00
4012927064474,PSP,862,/product_images/Juegos/PSP Juegos/4012927064474_s.jpg,3.00,Metal Gear Solid Peace Walker,2.00,10.00
5030934046206,PSP,862,/product_images/Juegos/PSP Juegos/5030934046206_s.jpg,0.70,Los Sims 2,0.30,2.50
3307210259431,PSP,862,/product_images/Juegos/PSP Juegos/3307210259431_s.jpg,0.60,Locos por el Surf,0.30,2.00
4005209132398,PSP,862,/product_images/Juegos/PSP Juegos/4005209132398_s.jpg,2.00,UFC Undisputed: 2010,1.20,6.00
5030934067379,PSP,862,/product_images/Juegos/PSP Juegos/5030934067379_s.jpg,1.80,Need For Speed: Undercover,1.00,5.00
5051893027938,PSP,862,/product_images/Juegos/PSP Juegos/5051893027938_s.jpg,2.00,LEGO Harry Potter (Anos 1-4),1.60,8.00
711719161714,PSP,862,/product_images/Juegos/PSP Juegos/711719161714_s.jpg,0.40,Pursuit Force,0.20,1.50
711719456353,PSP,862,/product_images/Juegos/PSP Juegos/711719456353_s.jpg,0.60,Socom Tactical Strike,0.30,2.00
5030934057288,PSP,862,/product_images/Juegos/PSP Juegos/5030934057288_s.jpg,0.90,Harry Potter Y La Orden Del Fenix,0.40,3.00
5060125482728,PSP,862,/product_images/Juegos/PSP Juegos/5060125482728_s.jpg,0.30,Ben 10 - Alien Force,0.10,1.00
4012927060414,PSP,862,/product_images/Juegos/PSP Juegos/4012927060414_s.jpg,0.20,Pro Evolution Soccer 5,0.10,0.75
711719686354,PSP,862,/product_images/Juegos/PSP Juegos/711719686354_s.jpg,0.40,F1 Grand Prix,0.20,1.50
3296580803736,PSP,862,/product_images/Juegos/PSP Juegos/3296580803736_s.jpg,0.60,Naruto: Ultimate Ninja Heroes,0.30,2.00
045496368449,Wii,831,/product_images/Juegos/Wii Juegos/045496368449_s.jpg,4.00,Monster Hunter 3,3.00,7.00
045496363475,Wii,831,/product_images/Juegos/Wii Juegos/045496363475_s.jpg,9.00,Super Paper Mario,6.00,15.00
5055277008650,Wii,831,/product_images/Juegos/Wii Juegos/5055277008650_s.jpg,11.00,Sonic Colours,8.00,18.00
5060138442344,Wii,831,/product_images/Juegos/Wii Juegos/5060138442344_s.jpg,7.00,Sonic y El Caballero Negro,5.00,12.00
045496401740,Wii,831,/product_images/Juegos/Wii Juegos/045496401740_s.jpg,6.00,Epic Mickey 2: El Poder De Dos,4.00,10.00
4012927095799,Wii,831,/product_images/Juegos/Wii Juegos/4012927095799_s.jpg,4.00,Pro Evolution Soccer (PES) 2013,3.00,7.00
4005209139069,Wii,831,/product_images/Juegos/Wii Juegos/4005209139069_s.jpg,5.00,Bob Esponja: Atrapados en el Congelador,3.00,8.00
5030917132759,Wii,831,/product_images/Juegos/Wii Juegos/5030917132759_s.jpg,5.00,Skylanders: Swap Force - Starter Pack,3.00,8.00
4012927095218,Wii,831,/product_images/Juegos/Wii Juegos/4012927095218_s.jpg,1.30,Pro Evolution Soccer (PES) 2012,0.80,3.50
3307219902826,Wii,831,/product_images/Juegos/Wii Juegos/3307219902826_s.jpg,3.00,Michael Jackson: The Experience,2.00,5.00
5060138440623,Wii,831,/product_images/Juegos/Wii Juegos/5060138440623_s.jpg,9.00,Sonic Unleashed,6.00,15.00
045496400859,Wii,831,/product_images/Juegos/Wii Juegos/045496400859_s.jpg,25.00,Kirby's Adventures,18.00,40.00
5055277011087,Wii,831,/product_images/Juegos/Wii Juegos/5055277011087_s.jpg,1.30,Virtua Tennis 4,0.80,3.50
5026555042109,Wii,831,/product_images/Juegos/Wii Juegos/5026555042109_s.jpg,5.00,Carnival Games (Juegos de Feria),4.00,9.00
5030917070938,Wii,831,/product_images/Juegos/Wii Juegos/5030917070938_s.jpg,6.00,Call Of Duty: Modern Warfare Reflex Ed.,4.00,10.00
4005209098755,Wii,831,/product_images/Juegos/Wii Juegos/4005209098755_s.jpg,0.70,WWE Smackdown Vs. Raw 2008,0.40,2.00
5030917146992,Wii,831,/product_images/Juegos/Wii Juegos/5030917146992_s.jpg,7.00,Skylanders Trap Team Starter Pack,5.00,12.00
5060102950936,Wii,831,/product_images/Juegos/Wii Juegos/5060102950936_s.jpg,5.00,No More Heroes,3.00,8.00
3307212808569,Wii,831,/product_images/Juegos/Wii Juegos/3307212808569_s.jpg,6.00,Prince of Persia: Arenas Olvidadas,4.00,10.00
5060057026748,Wii,831,/product_images/Juegos/Wii Juegos/5060057026748_s.jpg,7.00,Ferrari Challenge Trofeo Pirelli Deluxe,5.00,12.00
045496400439,Wii,831,/product_images/Juegos/Wii Juegos/045496400439_s.jpg,5.00,Disney Universe,3.00,8.00
8717418390617,Wii,831,/product_images/Juegos/Wii Juegos/8717418390617_s.jpg,3.00,Disney Infinity Starter Pack,2.00,6.00
5060138430891,Wii,831,/product_images/Juegos/Wii Juegos/5060138430891_s.jpg,6.00,Sonic y los Anillos Secretos,4.00,10.00
5030917044731,Wii,831,/product_images/Juegos/Wii Juegos/5030917044731_s.jpg,3.00,Transformers The Game,2.00,6.00
5060138442146,Wii,831,/product_images/Juegos/Wii Juegos/5060138442146_s.jpg,5.00,House of the Dead Overkill (Solo Jue,3.00,8.00
5030917057212,Wii,831,/product_images/Juegos/Wii Juegos/5030917057212_s.jpg,5.00,Call of Duty: World at War,3.00,8.00
5030934104166,Wii,831,/product_images/Juegos/Wii Juegos/5030934104166_s.jpg,1.50,FIFA 12,0.90,4.00
023272006068,Wii,831,/product_images/Juegos/Wii Juegos/023272006068_s.jpg,11.00,Lego Indiana Jones: La Trilogia Original,8.00,18.00
4005209108584,Wii,831,/product_images/Juegos/Wii Juegos/4005209108584_s.jpg,1.30,WWE Smackdown Vs. Raw 2009,0.80,3.50
5030917063237,Wii,831,/product_images/Juegos/Wii Juegos/5030917063237_s.jpg,1.10,Guitar Hero World Tour,0.70,3.00
5030934088428,Wii,831,/product_images/Juegos/Wii Juegos/5030934088428_s.jpg,11.00,"Sims 3, Los",8.00,18.00
5060288220298,Wii,831,/product_images/Juegos/Wii Juegos/5060288220298_s.jpg,6.00,Zumba Fitness 2 (Solo Juego),4.00,10.00
5060138438118,Wii,831,/product_images/Juegos/Wii Juegos/5060138438118_s.jpg,6.00,Increible Hulk (2008),4.00,10.00
5026555044912,Wii,831,/product_images/Juegos/Wii Juegos/5026555044912_s.jpg,5.00,NBA 2K11,3.00,8.00
5026555045339,Wii,831,/product_images/Juegos/Wii Juegos/5026555045339_s.jpg,6.00,NBA 2K12,4.00,10.00
045496366018,Wii,831,/product_images/Juegos/Wii Juegos/045496366018_s.jpg,12.00,Wario Land The Shake Dimension,9.00,20.00
045496362577,Wii,831,/product_images/Juegos/Wii Juegos/045496362577_s.jpg,1.50,Excite Truck,0.90,4.00
023272005832,Wii,831,/product_images/Juegos/Wii Juegos/023272005832_s.jpg,9.00,Star Wars - El Poder De La Fuerza,6.00,15.00
045496368265,Wii,831,/product_images/Juegos/Wii Juegos/045496368265_s.jpg,7.00,Toy Story 3,5.00,12.00
5030934059183,Wii,831,/product_images/Juegos/Wii Juegos/5030934059183_s.jpg,0.30,FIFA 08,0.20,1.00
045496362485,Wii,831,/product_images/Juegos/Wii Juegos/045496362485_s.jpg,3.00,Wario Ware: Smooth Moves,2.00,6.00
4005209108515,Wii,831,/product_images/Juegos/Wii Juegos/4005209108515_s.jpg,5.00,De Blob,3.00,8.00
5030917089251,Wii,831,/product_images/Juegos/Wii Juegos/5030917089251_s.jpg,3.00,Bakugan: Defenders Of The Core,2.00,5.00
4012927092439,Wii,831,/product_images/Juegos/Wii Juegos/4012927092439_s.jpg,0.30,Pro Evolution Soccer 2010,0.20,1.00
5030934104470,Wii,831,/product_images/Juegos/Wii Juegos/5030934104470_s.jpg,7.00,"Need For Speed, The Run",5.00,12.00
5030934092142,Wii,831,/product_images/Juegos/Wii Juegos/5030934092142_s.jpg,6.00,Monopoly Streets,4.00,10.00
045496363826,Wii,831,/product_images/Juegos/Wii Juegos/045496363826_s.jpg,1.70,Endless Ocean,1.00,4.50
5030917091049,Wii,831,/product_images/Juegos/Wii Juegos/5030917091049_s.jpg,3.00,007 - Goldeneye,2.00,5.00
045496366995,Wii,831,/product_images/Juegos/Wii Juegos/045496366995_s.jpg,6.00,Mario Power Tennis,4.00,10.00
503091704890,Wii,831,/product_images/Juegos/Wii Juegos/503091704890A_s.jpg,1.10,Guitar Hero III (Solo Juego),0.70,3.00
3296580810093,Wii,831,/product_images/Juegos/Wii Juegos/3296580810093_s.jpg,7.00,Dragon Ball: Revenge of King Piccolo,5.00,12.00
5055060951866,Wii,831,/product_images/Juegos/Wii Juegos/5055060951866_s.jpg,9.00,Resident Evil: The Darkside Chronicles,6.00,15.00
45496368289,Wii,831,/product_images/Juegos/Wii Juegos/45496368289_s.jpg,3.00,No More Heroes 2,2.00,6.00
045496362980,Wii,831,/product_images/Juegos/Wii Juegos/045496362980_s.jpg,1.30,Trauma Center: Second Opinion,0.80,3.50
045496368999,Wii,831,/product_images/Juegos/Wii Juegos/045496368999_s.jpg,12.00,Pokepark Pikachu's Adventure,9.00,20.00
023272009830,Wii,831,/product_images/Juegos/Wii Juegos/023272009830_s.jpg,17.00,Lego Star Wars 3- The Clone Wars,12.00,28.00
045496369781,Wii,831,/product_images/Juegos/Wii Juegos/045496369781_s.jpg,7.00,Lego: Piratas Del Caribe,5.00,12.00
5055277004218,Wii,831,/product_images/Juegos/Wii Juegos/5055277004218_s.jpg,11.00,Sonic & SEGA All-Stars Racing (Juego),8.00,18.00
5030934093637,Wii,831,/product_images/Juegos/Wii Juegos/5030934093637_s.jpg,6.00,Need For Speed Hot Pursuit 2010,4.00,10.00
3307215902561,Wii U,996,/product_images/Juegos/Wii U Juegos/3307215902561_s.jpg,5.00,Just Dance Party 2,3.00,8.00
5051893143485,Wii U,996,/product_images/Juegos/Wii U Juegos/5051893143485_s.jpg,9.00,LEGO Batman 2: DC Superheroes,6.00,15.00
3307215734544,Wii U,996,/product_images/Juegos/Wii U Juegos/3307215734544_s.jpg,5.00,Just Dance 2014,3.00,8.00
3391891967754,Wii U,996,/product_images/Juegos/Wii U Juegos/3391891967754_s.jpg,11.00,Tekken Tag Tournament 2,8.00,18.00
5030917141645,Wii U,996,/product_images/Juegos/Wii U Juegos/5030917141645_s.jpg,12.00,"Amazing Spiderman 2, The",9.00,20.00
5051893169027,Wii U,996,/product_images/Juegos/Wii U Juegos/5051893169027_s.jpg,9.00,LEGO Batman 3,6.00,15.00
5051893218435,Wii U,996,/product_images/Juegos/Wii U Juegos/5051893218435_s.jpg,15.00,LEGO Marvel Vengadores,11.00,25.00
5030917132667,Wii U,996,/product_images/Juegos/Wii U Juegos/5030917132667_s.jpg,3.00,Skylanders: Swap Force - Starter Pack,2.00,6.00
8023171033600,Wii U,996,/product_images/Juegos/Wii U Juegos/8023171033600_s.jpg,7.00,Zumba Fitness: World Party (With Belt),5.00,12.00
3307215706435,Wii U,996,/product_images/Juegos/Wii U Juegos/3307215706435_s.jpg,9.00,Assassin's Creed 4: Black Flag`,6.00,15.00
5051893230161,Wii U,996,/product_images/Juegos/Wii U Juegos/5051893230161_s.jpg,18.00,LEGO Star Wars: El Despertar De La Fuerza,13.00,30.00
4005209167437,Wii U,996,/product_images/Juegos/Wii U Juegos/4005209167437_s.jpg,7.00,Darksiders II,5.00,12.00
3307215654774,Wii U,996,/product_images/Juegos/Wii U Juegos/3307215654774_s.jpg,2.00,Your Shape Fitness Evolved 2013,2.00,4.50
045496336851,Wii U,996,/product_images/defimg3_s.jpg,15.00,eShop Selects: Fast Racing NEO,11.00,25.00
045496331382,Wii U,996,/product_images/Juegos/Wii U Juegos/045496331382_s.jpg,6.00,Sing Party (Incluye Micrófono),4.00,10.00
8154030101922,Wii U,996,/product_images/Juegos/Wii U Juegos/8154030101922_s.jpg,6.00,Barbie: Dreamhouse Party,4.00,10.00
045496334550,Wii U,996,/product_images/Juegos/Wii U Juegos/045496334550_s.jpg,18.00,Amiibo Calamar + Splatoon,13.00,30.00
045496333461,Wii U,996,/product_images/Juegos/Wii U Juegos/045496333461_s.jpg,22.00,Sonic Boom: The Rise Of Lyric,15.00,35.00
045496334741,Wii U,996,/product_images/Juegos/Wii U Juegos/045496334741_s.jpg,7.00,Art Academy: Atelier,5.00,12.00
5030917199233,Wii U,996,/product_images/defimg2_s.jpg,32.00,Skylander Imaginators Starter Pack,23.00,52.00
5051893135220,Wii U,996,/product_images/Juegos/Wii U Juegos/5051893135220_s.jpg,11.00,Injustice : Gods Among Us,8.00,18.00
5030917179860,Wii U,996,/product_images/Juegos/Wii U Juegos/5030917179860_s.jpg,12.00,Carlitos Y Snoopy: El Videojuego,9.00,20.00
5030917120497,Wii U,996,/product_images/Juegos/Wii U Juegos/5030917120497_s.jpg,6.00,Transformers: Prime,4.00,10.00
3307215654149,Wii U,996,/product_images/Juegos/Wii U Juegos/3307215654149_s.jpg,11.00,Splinter Cell: Blacklist,8.00,18.00
5051893143515,Wii U,996,/product_images/Juegos/Wii U Juegos/5051893143515_s.jpg,7.00,Batman Arkham Origins,5.00,12.00
3307215719435,Wii U,996,/product_images/Juegos/Wii U Juegos/3307215719435_s.jpg,11.00,Watch Dogs,8.00,18.00
3391891977371,Wii U,996,/product_images/Juegos/Wii U Juegos/3391891977371_s.jpg,11.00,One Piece: Unlimited World Red,8.00,18.00
8154030103087,Wii U,996,/product_images/Juegos/Wii U Juegos/8154030103087_s.jpg,3.00,Aviones: Equipo De Rescate,2.00,6.00
8717418467302,Wii U,996,/product_images/Juegos/Wii U Juegos/8717418467302_s.jpg,11.00,Disney Infinity 3.0 Star Wars Starter Pack,8.00,18.00
045496331443,Wii U,996,/product_images/Juegos/Wii U Juegos/045496331443_s.jpg,18.00,Scribblenauts Unlimited,13.00,30.00
045496334376,Wii U,996,/product_images/Juegos/Wii U Juegos/045496334376_s.jpg,17.00,Kirby Y El Pincel Arcoiris,12.00,28.00
3391891972550,Wii U,996,/product_images/Juegos/Wii U Juegos/3391891972550_s.jpg,13.00,Pac-Man And The Ghostly Adventures,9.00,22.00
3307215654873,Wii U,996,/product_images/Juegos/Wii U Juegos/3307215654873_s.jpg,12.00,Sports Connection,9.00,20.00
045496331863,Wii U,996,/product_images/Juegos/Wii U Juegos/045496331863_s.jpg,6.00,Disney's Planes,4.00,10.00
5030917171314,Wii U,996,/product_images/Juegos/Wii U Juegos/5030917171314_s.jpg,9.00,Guitar Hero Live + 6 Button Guitar,6.00,15.00
045496333355,Wii U,996,/product_images/Juegos/Wii U Juegos/045496333355_s.jpg,18.00,Sports Club,13.00,30.00
3391891967815,Wii U,996,/product_images/Juegos/Wii U Juegos/3391891967815_s.jpg,3.00,Family Party: Obstacle Arcade,2.00,6.00
0045496331382,Wii U,996,/product_images/Juegos/Wii U Juegos/0045496331382_s.jpg,1.50,Sing Party (No Microphone),1.10,2.50
8154030104794,Wii U,996,/product_images/Juegos/Wii U Juegos/8154030104794_s.jpg,5.00,Barbie: Refugio Para Cachorros De Barbie Y Sus Hermanas,3.00,8.00
8154030104497,Wii U,996,/product_images/Juegos/Wii U Juegos/8154030104497_s.jpg,7.00,Monster High: La Nueva Chica Del Insti,5.00,12.00
3307215724347,Wii U,996,/product_images/Juegos/Wii U Juegos/3307215724347_s.jpg,9.00,"Pitufos 2, Los",6.00,15.00
3391891968669,Wii U,996,/product_images/Juegos/Wii U Juegos/3391891968669_s.jpg,6.00,Croods: ¡Fiesta Prehistórica!,4.00,10.00
5030917170409,Wii U,996,/product_images/Juegos/Wii U Juegos/5030917170409_s.jpg,11.00,Skylanders SuperChargers Starter Pack,8.00,18.00
5051893165029,Wii U,996,/product_images/Juegos/Wii U Juegos/5051893165029_s.jpg,11.00,Lego Movie: The Videogame,8.00,18.00
5055377602253,Wii U,996,/product_images/Juegos/Wii U Juegos/5055377602253_s.jpg,5.00,Jett Tailfin,3.00,8.00
5060146462037,Wii U,996,/product_images/Juegos/Wii U Juegos/5060146462037_s.jpg,11.00,Shovel Knight,8.00,18.00
8023171031842,Wii U,996,/product_images/Juegos/Wii U Juegos/8023171031842_s.jpg,7.00,Funky Barn,5.00,12.00
8023171036694,Wii U,996,/product_images/defimg4_s.jpg,11.00,Terraria,8.00,18.00
8154030101687,Wii U,996,/product_images/Juegos/Wii U Juegos/8154030101687_s.jpg,5.00,Monster High: 13 Deseos,3.00,8.00
9006113008057,Wii U,996,/product_images/Juegos/Wii U Juegos/9006113008057_s.jpg,11.00,Legend of KayAnniversary,8.00,18.00
0040232872679,Wii U,996,/product_images/Juegos/Wii U Juegos/0040232872679_s.jpg,3.00,Fit Music,2.00,6.00
0040232905537,Wii U,996,/product_images/Juegos/Wii U Juegos/0040232905537_s.jpg,9.00,Baila Latino,6.00,15.00
040232872686,Wii U,996,/product_images/Juegos/Wii U Juegos/040232872686_s.jpg,2.00,Luv Me Buddies Wonderland,2.00,4.50
045496331283,Wii U,996,/product_images/Juegos/Wii U Juegos/045496331283_s.jpg,0.90,Wii Fit U + Fit Meter,0.60,1.50
045496332327,Wii U,996,/product_images/Juegos/Wii U Juegos/045496332327_s.jpg,88.00,Legend Of Zelda: Wind Waker HD LE,72.00,130.00
045496333256,Wii U,996,/product_images/Juegos/Wii U Juegos/045496333256_s.jpg,39.00,Mario Kart 8 - Edición Especial Limitada,27.00,62.00
045496334291,Wii U,996,/product_images/Juegos/Wii U Juegos/045496334291_s.jpg,-1,Mario vs. Donkey Kong: Tipping Stars (S),-1,15.00
045496334994,Wii U,996,/product_images/Juegos/Wii U Juegos/045496334994_s.jpg,9.00,Animal Crossing Amiibo Festival + Amiibo,6.00,15.00
04549633502,Wii U,996,/product_images/Juegos/Wii U Juegos/04549633502_s.jpg,37.00,Project Zero: Maiden of Black Water,27.00,60.00
0885370218466,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/0885370218466_s.jpg,1.30,Kinect Sports,0.80,3.50
5026555250795,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5026555250795_s.jpg,3.00,L.A Noire (3 Disc),2.00,6.00
0885370588699,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/0885370588699_s.jpg,6.00,Gears Of War: Judgment,4.00,10.00
3391891962681,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3391891962681_s.jpg,11.00,"Witcher 2, The: Assassins Of Kings (E.E) 2 Disc",8.00,18.00
882224443609,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/882224443609_s.jpg,1.50,Mass Effect,0.90,4.00
5026555247672,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5026555247672_s.jpg,9.00,Mafia II,6.00,15.00
4012927033951,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4012927033951_s.jpg,0.20,Pro Evolution Soccer 2010,0.10,0.75
5021290048669,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5021290048669_s.jpg,6.00,Tomb Raider (2013),4.00,10.00
3307210410917,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3307210410917_s.jpg,1.50,Far Cry 2,0.90,4.00
5030917057045,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917057045_s.jpg,9.00,Call of Duty: World at War,6.00,15.00
5021290042476,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5021290042476_s.jpg,1.30,Deus Ex: Human Revolution,0.80,3.50
