categoria_str,precio_compra,img_caratula,categoria_id,titulo,precio_venta,sku,precio_intercambio
Nintendo DS,0.80,/product_images/Juegos/DS Juegos/3348542220812_s.jpg,834,La Momia: La Tumba del Emperador Dragon,3.50,3348542220812,1.30
Nintendo DS,0.20,/product_images/Juegos/DS Juegos/3700515800191_s.jpg,834,Guitar Rock Tour,1.50,3700515800191,0.40
Nintendo DS,2.00,/product_images/Juegos/DS Juegos/3760137145032_s.jpg,834,Moto Racer DS,5.00,3760137145032,3.00
PC,0.30,/product_images/defimg2_s.jpg,830,Sim City 4 (2 Disc),2.50,8414185050781,0.70
Nintendo DS,2.00,/product_images/Juegos/DS Juegos/4005209078894_s.jpg,834,Age Of Empires The Age Of Kings,5.00,4005209078894,3.00
Nintendo DS,3.00,/product_images/Juegos/DS Juegos/4005209094207_s.jpg,834,Cars: La Copa Internacional de Mate,7.00,4005209094207,4.00
Nintendo DS,12.00,/product_images/Juegos/DS Juegos/4012927081716_s.jpg,834,Castlevania: Portrait of Ruin,28.00,4012927081716,17.00
PC,0.30,/product_images/defimg3_s.jpg,830,FIFA 2005 (SN) 2CD,1.50,8414185051733,0.50
PC,0.40,/product_images/Juegos/PC Juegos/8431474073818_s.jpg,830,Sombras de Guerra: Objetivo Espana (Exp,3.00,8431474073818,0.90
PC,0.01,/product_images/defimg3_s.jpg,830,Roland Garros Paris 2000,0.10,8436010150220,0.01
Nintendo DS,4.00,/product_images/defimg3_s.jpg,834,Lost In Blue 2,10.00,4012927081761,6.00
Nintendo DS,2.00,/product_images/Juegos/DS Juegos/4020628501747_s.jpg,834,Secret Files: Tunguska,5.00,4020628501747,3.00
Nintendo DS,0.80,/product_images/Juegos/DS Juegos/5030917083914_s.jpg,834,Bakugan: Battle Trainer,3.50,5030917083914,1.30
PC,0.20,/product_images/defimg1_s.jpg,830,Trackmania United: Forever,1.50,8436010151852,0.40
PC,0.20,/product_images/Juegos/PC Juegos/8436010152804_s.jpg,830,Tropico edicion de coleccionista,1.50,8436010152804,0.40
PC,0.50,/product_images/Juegos/PC Juegos/8436010154150_s.jpg,830,Lucius,3.50,8436010154150,1.00
Nintendo DS,2.00,/product_images/Juegos/DS Juegos/5030917099816_s.jpg,834,Spiderman: Edge of Time,6.00,5030917099816,3.00
Nintendo DS,2.00,/product_images/Juegos/DS Juegos/5030934046190_s.jpg,834,Los Sims 2,6.00,5030934046190,3.00
Nintendo DS,0.70,/product_images/Juegos/DS Juegos/5030934049580_s.jpg,834,FIFA Street 2,3.00,5030934049580,1.10
PC,0.10,/product_images/defimg3_s.jpg,830,Piratas del Caribe 2 Discs,1.00,3307210123077,0.30
PC,0.50,/product_images/defimg4_s.jpg,830,Obscure,2.50,3563650487197,0.90
PC,0.01,/product_images/defimg1_s.jpg,830,Echelon,0.25,3700046231389,0.01
Nintendo DS,2.00,/product_images/Juegos/DS Juegos/5030934059336_s.jpg,834,Need For Speed: Pro Street,6.00,5030934059336,3.00
Nintendo DS,1.00,/product_images/Juegos/DS Juegos/5030934068529_s.jpg,834,Littlest Pet Shop: Jungla,4.50,5030934068529,1.70
Nintendo DS,5.00,/product_images/Juegos/DS Juegos/5030934101851_s.jpg,834,Harry Potter y Las Reliquias De La..Pt2,12.00,5030934101851,7.00
PC,0.20,/product_images/Juegos/PC Juegos/4260089416659_s.jpg,830,Dungeons II,1.50,4260089416659,0.40
PC,0.01,/product_images/defimg4_s.jpg,830,Ghost Master,0.25,5017783557145,0.01
PC,0.80,/product_images/Juegos/PC Juegos/5021290024199_s.jpg,830,Tomb Raider Legend,3.50,5021290024199,1.30
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/5030934061636_s.jpg,821,FIFA Street 3,6.00,5030934061636,3.00
Nintendo DS,5.00,/product_images/defimg2_s.jpg,834,Lego Batman 2: Dc Superheroes,12.00,5051893116762,7.00
Nintendo DS,0.80,/product_images/Juegos/DS Juegos/5060015538740_s.jpg,834,Mi Estudio de Maquillaje,3.50,5060015538740,1.30
Nintendo DS,3.00,/product_images/defimg3_s.jpg,834,SNK Vs Capcom Card Fighters,7.00,5060050944964,4.00
PC,0.20,/product_images/Juegos/PC Juegos/3307211622913_s.jpg,830,Tom Clancys Rainbow Six Vegas 2,1.50,3307211622913,0.40
PC,18.00,/product_images/Juegos/PC Juegos/5035225116958_s.jpg,830,FIFA 17 (P),42.00,5035225116958,26.00
PC,0.30,/product_images/defimg5_s.jpg,830,Rayman,2.00,3307210168139,0.60
PlayStation 3,4.00,/product_images/Juegos/PS3 Juegos/8717418378691_s.jpg,821,Epic Mickey 2: El Retorno De Dos Heroes,10.00,8717418378691,6.00
PlayStation 3,7.00,/product_images/Juegos/PS3 Juegos/5030934085946_s.jpg,821,"Sims 3, Los",16.00,5030934085946,10.00
PlayStation 3,0.30,/product_images/Juegos/PS3 Juegos/5030934088503_s.jpg,821,Copa Mundial de la FIFA Sudafrica 2010,1.50,5030934088503,0.50
Nintendo DS,0.20,/product_images/Juegos/DS Juegos/5060102951797_s.jpg,834,XG Blast,1.50,5060102951797,0.40
PC,0.50,/product_images/defimg1_s.jpg,830,Max Payne,3.50,5026555036481,1.00
PC,0.10,/product_images/defimg1_s.jpg,830,Civilization II,1.00,5015352191318,0.30
PC,0.50,/product_images/Juegos/PC Juegos/5030934092395_s.jpg,830,Los Sims 3 - Quemando Rueda,3.50,5030934092395,1.00
PlayStation 3,7.00,/product_images/Juegos/PS3 Juegos/711719443612_s.jpg,821,Little Big Planet 3,16.00,711719443612,10.00
PlayStation 3,8.00,/product_images/Juegos/PS3 Juegos/5060146462419_s.jpg,821,Minecraft: Story Mode,18.00,5060146462419,11.00
PlayStation 3,5.00,/product_images/Juegos/PS3 Juegos/3391891963978_s.jpg,821,Tekken Tag Tournament 2,12.00,3391891963978,7.00
PC,0.01,/product_images/defimg4_s.jpg,830,Ring 2,0.25,8426412003484,0.01
PC,0.80,/product_images/Juegos/PC Juegos/5030934099967_s.jpg,830,Sims 3 Vida En La Ciudad Accesorios,4.00,5030934099967,1.40
PC,0.01,/product_images/defimg5_s.jpg,830,Delta Force,0.25,8426412002883,0.01
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/5055060927168_s.jpg,821,Resident Evil: Operation Raccoon City,8.00,5055060927168,5.00
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/009315514076_s.jpg,821,Rage,6.00,009315514076,3.00
PlayStation 3,6.00,/product_images/Juegos/PS3 Juegos/3391891974820_s.jpg,821,Dark Souls II (2),15.00,3391891974820,9.00
PC,0.01,/product_images/defimg4_s.jpg,830,NBA Live 2005 (SN) 2CD,0.10,8414185051740,0.01
PC,0.10,/product_images/defimg2_s.jpg,830,Big Mutha Truckers,0.75,5017783013733,0.20
PC,1.20,/product_images/defimg1_s.jpg,830,Diablo,6.00,051581111692,2.00
PlayStation 3,0.01,/product_images/Juegos/PS3 Juegos/711719140559_s.jpg,821,Eye Pet (Solo Juego),0.50,711719140559,0.10
PlayStation 3,0.01,/product_images/Juegos/PS3 Juegos/5030934059169_s.jpg,821,FIFA 08,0.50,5030934059169,0.10
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/3307211679467_s.jpg,821,Avatar: El Videojuego,6.00,3307211679467,3.00
PC,0.01,/product_images/Juegos/PC Juegos/3307210259592_s.jpg,830,Locos por el Surf,0.10,3307210259592,0.01
PC,0.10,/product_images/defimg3_s.jpg,830,House Of The Dead,1.00,8427897000982,0.30
PC,0.30,/product_images/defimg1_s.jpg,830,Microsoft Flight Simulator 2004,2.50,805529340305,0.70
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/5026555402781_s.jpg,821,Top Spin 4,4.00,5026555402781,1.50
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/5055060926857_s.jpg,821,Moto GP 10/11,6.00,5055060926857,3.00
PlayStation 3,0.20,/product_images/Juegos/PS3 Juegos/5026555404365_s.jpg,821,NBA 2K11,1.00,5026555404365,0.30
PC,0.40,/product_images/defimg4_s.jpg,830,Tomb Raider El Angel De La Oscuridad,3.00,5032921017947,0.90
PC,0.10,/product_images/defimg3_s.jpg,830,Sensible Soccer 2006,0.75,5024866330649,0.20
PC,0.10,/product_images/defimg3_s.jpg,830,Playboy The Mansion,1.00,3307210180438,0.30
PlayStation 3,9.00,/product_images/Juegos/PS3 Juegos/5051893218718_s.jpg,821,LEGO Jurassic World (No Figure),20.00,5051893218718,12.00
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/5026555416597_s.jpg,821,Borderlands: The Pre-Sequel,5.00,5026555416597,3.00
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/711719159278_s.jpg,821,Heavy Rain Edicion Move,8.00,711719159278,5.00
PC,0.10,/product_images/defimg1_s.jpg,830,Jack El Destripador New York 1901,0.75,3563650747376,0.20
PC,0.01,/product_images/defimg4_s.jpg,830,MotoGP Ultimate Racing Technology 2,0.25,8436010151456,0.01
PC,0.01,/product_images/Juegos/PC Juegos/8436010151951_s.jpg,830,Worldshift (SN),0.10,8436010151951,0.01
PlayStation 3,7.00,/product_images/Juegos/PS3 Juegos/5051893053319_s.jpg,821,Mortal Kombat (9),16.00,5051893053319,10.00
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/5030939112401_s.jpg,821,FIFA 2014 World Cup Brazil,4.00,5030939112401,1.50
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/5030934055031_s.jpg,821,Burnout Paradise,8.00,5030934055031,5.00
PC,0.10,/product_images/defimg3_s.jpg,830,Disciples III,1.00,8436010152729,0.30
PC,0.20,/product_images/defimg1_s.jpg,830,Harry Potter y la Camara Secreta,1.50,8414185050996,0.40
PC,0.10,/product_images/Juegos/PC Juegos/3307211664043_s.jpg,830,Anatomia de Grey Videojuego,0.75,3307211664043,0.20
PlayStation 3,6.00,/product_images/Juegos/PS3 Juegos/5055060927649_s.jpg,821,Street Fighter X Tekken,15.00,5055060927649,9.00
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/5030934100236_s.jpg,821,Dead Space 2 LE,7.00,5030934100236,4.00
PlayStation 3,6.00,/product_images/Juegos/PS3 Juegos/711719127291_s.jpg,821,Ratchet & Clank Todos Para Unos,14.00,711719127291,8.00
PC,0.50,/product_images/Juegos/PC Juegos/8436010153863_s.jpg,830,Sherlock Holmes Anthology,2.50,8436010153863,0.90
PC,0.20,/product_images/defimg3_s.jpg,830,American Conquest,1.50,8427197320087,0.40
PC,0.80,/product_images/defimg2_s.jpg,830,Need For Speed: Most Wanted (SN) 1DVD,4.00,8414185032244,1.40
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/3700577000942_s.jpg,821,Naruto Shippuden Ultimate Ninja Storm 2,8.00,3700577000942,5.00
PlayStation 3,0.70,/product_images/Juegos/PS3 Juegos/711719203452_s.jpg,821,El Libro De Los Hechizos + Wonderbook,3.00,711719203452,1.10
PlayStation 3,0.40,/product_images/Juegos/PS3 Juegos/5060138430686_s.jpg,821,Virtua Tennis 3,2.00,5060138430686,0.70
PC,1.00,/product_images/defimg1_s.jpg,830,StarCraft + BroodWar,5.00,3348542130289,1.80
PC,0.10,/product_images/Juegos/PC Juegos/3307210213365_s.jpg,830,Brothers In Arms Earned In Blood (SN) 1DVD,0.75,3307210213365,0.20
PC,0.30,/product_images/Juegos/PC Juegos/3307210268105_s.jpg,830,Brothers in Arms: Hell's Highway,2.50,3307210268105,0.70
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/4005209136686_s.jpg,821,WWE Smackdown Vs Raw 2011,4.00,4005209136686,1.50
PlayStation 3,1.00,/product_images/Juegos/PS3 Juegos/5055060926062_s.jpg,821,Lost Planet 2,4.50,5055060926062,1.70
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/5030934059527_s.jpg,821,Army of Two,6.00,5030934059527,3.00
PC,0.90,/product_images/Juegos/PC Juegos/5030917031922_s.jpg,830,Call of Duty 2,4.50,5030917031922,1.60
PC,0.20,/product_images/Juegos/PC Juegos/8436010152767_s.jpg,830,Death To Spies,1.50,8436010152767,0.40
PC,0.20,/product_images/defimg3_s.jpg,830,Splinter Cell Pandora Tomorrow,1.50,3307210164339,0.40
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/3307210413567_s.jpg,821,Rainbow Six Vegas 2,4.00,3307210413567,1.50
PlayStation 3,8.00,/product_images/Juegos/PS3 Juegos/023272005382_s.jpg,821,Lego Star Wars: The Complete Saga,18.00,023272005382,11.00
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/4005209150231_s.jpg,821,WWE 2012,4.00,4005209150231,1.50
PC,2.00,/product_images/defimg5_s.jpg,830,Age of Empires III 3CD (SN),10.00,882224043342,3.00
PC,2.00,/product_images/Juegos/PC Juegos/5030934088244_s.jpg,830,Sims 3 Triunfadores (SN),10.00,5030934088244,3.00
PC,0.30,/product_images/defimg3_s.jpg,830,Warhammer 40000 Dawn Of War Dark Crusade,2.00,4005209081986,0.60
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/5030934074841_s.jpg,821,Fight Night Round 4,7.00,5030934074841,4.00
PlayStation 3,8.00,/product_images/Juegos/PS3 Juegos/5021290056534_s.jpg,821,Final Fantasy X/X-2: HD,18.00,5021290056534,11.00
PlayStation 3,8.00,/product_images/Juegos/PS3 Juegos/8023171034447_s.jpg,821,Sniper Elite 3,18.00,8023171034447,11.00
PC,0.40,/product_images/defimg1_s.jpg,830,Dragons Lair,3.00,4020636043031,0.90
PC,0.40,/product_images/defimg4_s.jpg,830,Tzar Anthology Premium Edicion De Oro,2.00,8436010151456,0.70
PlayStation 3,5.00,/product_images/Juegos/PS3 Juegos/711719139355_s.jpg,821,Ratchet & Clank Atrapados en el Tiempo,12.00,711719139355,7.00
PlayStation 3,5.00,/product_images/Juegos/PS3 Juegos/5030917107856_s.jpg,821,"Amazing Spider Man, The",12.00,5030917107856,7.00
PlayStation 3,6.00,/product_images/Juegos/PS3 Juegos/5051893074765_s.jpg,821,Senor De Los Anillos: La Guerra Del Nort,15.00,5051893074765,9.00
PC,0.10,/product_images/Juegos/PC Juegos/8436010152224_s.jpg,830,Drakensang,1.00,8436010152224,0.30
PC,0.01,/product_images/defimg3_s.jpg,830,Troonies,0.50,84271972100050009,0.10
PC,0.30,/product_images/defimg2_s.jpg,830,Alone In The Dark 4 The New Nightmare,2.50,3546430108963,0.70
PlayStation 3,6.00,/product_images/Juegos/PS3 Juegos/093155119628_s.jpg,821,Dishonored,15.00,093155119628,9.00
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/3296580806126_s.jpg,821,Naruto Ultimate Ninja Storm,6.00,3296580806126,3.00
PlayStation 3,0.30,/product_images/Juegos/PS3 Juegos/5030934078054_s.jpg,821,NBA Live 10,1.50,5030934078054,0.50
PC,0.01,/product_images/Juegos/PC Juegos/3307210175977_s.jpg,830,Pacific Fighters,0.10,3307210175977,0.01
PC,0.20,/product_images/Juegos/PC Juegos/5060193302485_s.jpg,830,Order of batlle Pacific (P),1.50,5060193302485,0.40
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/5030934066303_s.jpg,821,"Padrino II, El",7.00,5030934066303,4.00
PC,0.01,/product_images/defimg1_s.jpg,830,F-22 Total Air War,0.50,843601015022,0.10
PlayStation 3,12.00,/product_images/Juegos/PS3 Juegos/5060138440166_s.jpg,821,Sega Mega Drive Ultimate Collection,28.00,5060138440166,17.00
PC,0.20,/product_images/defimg2_s.jpg,830,Still Life,1.50,3563652007485,0.40
PlayStation 3,0.70,/product_images/Juegos/PS3 Juegos/5055377602338_s.jpg,821,Space Hulk,3.00,5055377602338,1.10
PC,1.20,/product_images/Juegos/PC Juegos/3348542063679_s.jpg,830,Diablo II (SN),6.00,3348542063679,2.00
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/5021290029484_s.jpg,821,Kane & Lynch: Dead Men,4.00,5021290029484,1.50
PlayStation 3,6.00,/product_images/Juegos/PS3 Juegos/5026555401180_s.jpg,821,Bioshock,14.00,5026555401180,8.00
PlayStation 3,5.00,/product_images/Juegos/PS3 Juegos/5055060925560_s.jpg,821,Street Fighter IV,12.00,5055060925560,7.00
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/5060138435353_s.jpg,821,Condemned 2,7.00,5060138435353,4.00
PlayStation 3,26.00,/product_images/Juegos/PS3 Juegos/4012927058800_s.jpg,821,Pro Evolution Soccer 2017,48.00,4012927058800,32.00
PlayStation Vita,10.00,/product_images/Juegos/PS Vita Juegos/813633016122_s.jpg,990,Trails Of Cold Steel (The Legend Of Heroes: Sen-No-Kiseki),22.00,813633016122,14.00
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/5030934105095_s.jpg,821,Grand Slam Tennis 2,7.00,5030934105095,4.00
PlayStation Vita,12.00,/product_images/Juegos/PS Vita Juegos/813633016733_s.jpg,990,Grand Kingdom,25.00,813633016733,16.00
PlayStation 3,0.30,/product_images/Juegos/PS3 Juegos/711719186090_s.jpg,821,Dance Star Party,1.50,711719186090,0.50
PlayStation Vita,13.00,/product_images/defimg2_s.jpg,990,Psycho-Pass: Mandatory Happiness,28.00,813633017235,18.00
PlayStation 3,4.00,/product_images/Juegos/PS3 Juegos/4012927058633_s.jpg,821,Pro Evolution Soccer 2016 UEFA Euro France,18.00,4012927058633,6.00
PlayStation Vita,15.00,/product_images/defimg4_s.jpg,990,Criminal Girls 2,32.00,813633017396,20.00
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/5060138438583_s.jpg,821,Beijing 2008: Juegos Olimpicos,4.00,5060138438583,1.50
PlayStation Vita,14.00,/product_images/defimg3_s.jpg,990,Legend Of Heroes: Trails Of Cold Steel II,30.00,813633017907,19.00
PlayStation 3,8.00,/product_images/Juegos/PS3 Juegos/5024866363425_s.jpg,821,Formula 1 2014,18.00,5024866363425,11.00
PlayStation Vita,13.00,/product_images/Juegos/PS Vita Juegos/853466001780_s.jpg,990,Corpse Party: Blood Drive,28.00,853466001780,18.00
PlayStation 3,4.00,/product_images/Juegos/PS3 Juegos/8717418310127_s.jpg,821,Cars 2,10.00,8717418310127,6.00
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/711719153887_s.jpg,821,Motorstorm Apocalypse,8.00,711719153887,5.00
PlayStation Vita,12.00,/product_images/Juegos/PS Vita Juegos/859204005362_s.jpg,990,Trillion: God Of Destruction (16),25.00,859204005362,16.00
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/5026555402361_s.jpg,821,Bioshock 2,6.00,5026555402361,3.00
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/5030934078047_s.jpg,821,Dragon Age: Origins,5.00,5030934078047,3.00
PlayStation Vita,14.00,/product_images/Juegos/PS Vita Juegos/864642000008_s.jpg,990,Hyperdimension Neptunia Re;Birth1,30.00,864642000008,19.00
PlayStation Vita,7.00,/product_images/Juegos/PS Vita Juegos/864642000084_s.jpg,990,Neptunia Re:Birth 2 Sisters Generation,15.00,864642000084,9.00
PlayStation Vita,10.00,/product_images/Juegos/PS Vita Juegos/8809338090774_s.jpg,990,Dokuro,22.00,8809338090774,14.00
PlayStation Vita,9.00,/product_images/Juegos/PS Vita Juegos/8809338091610_s.jpg,990,Ragnarok Odyssey,20.00,8809338091610,13.00
PlayStation Vita,9.00,/product_images/Juegos/PS Vita Juegos/8809365000005_s.jpg,990,DJMax Technika Tune,20.00,8809365000005,13.00
PlayStation Vita,12.00,/product_images/defimg1_s.jpg,990,A.W : Phoenix Festa,25.00,8885011011922,16.00
PlayStation Vita,13.00,/product_images/Juegos/PS Vita Juegos/893610001709_s.jpg,990,Muramasa Rebirth,28.00,893610001709,18.00
PlayStation Vita,12.00,/product_images/Juegos/PS Vita Juegos/893610001860_s.jpg,990,Mind Zero,25.00,893610001860,16.00
PlayStation Vita,3.00,/product_images/Juegos/PS Vita Juegos/893610001891_s.jpg,990,Blazblue: Chrono Phantasma,8.00,893610001891,5.00
PlayStation Vita,16.00,/product_images/Juegos/PS Vita Juegos/9312590123542_s.jpg,990,Jonah Lomu Rugby,35.00,9312590123542,22.00
PlayStation Vita,7.00,/product_images/Juegos/PS Vita Juegos/5060102953760_s.jpg,990,Virtue's Last Reward,15.00,5060102953760,9.00
PlayStation Vita,5.00,/product_images/Juegos/PS Vita Juegos/5060327530951_s.jpg,990,Xtreme Legends - Dynasty Warriors 8,12.00,5060327530951,7.00
PlayStation Vita,7.00,/product_images/Juegos/PS Vita Juegos/5051893135251_s.jpg,990,Injustice: Gods Among Us - Ultimate Edit,15.00,5051893135251,9.00
PlayStation Vita,4.00,/product_images/Juegos/PS Vita Juegos/711719837732_s.jpg,990,Looney Tunes: Galactic Sports,10.00,711719837732,6.00
PlayStation Vita,4.00,/product_images/Juegos/PS Vita Juegos/711719221159_s.jpg,990,Mlb 13 - The Show,10.00,711719221159,6.00
PlayStation Vita,14.00,/product_images/Juegos/PS Vita Juegos/853466001698_s.jpg,990,Senran Kagura Shinovi Versus Lets Get Physical Lim,30.00,853466001698,19.00
PlayStation Vita,8.00,/product_images/Juegos/PS Vita Juegos/813633013213_s.jpg,990,YS: Memories Of Celceta,18.00,813633013213,11.00
PlayStation Vita,7.00,/product_images/Juegos/PS Vita Juegos/5060201654698_s.jpg,990,Earth Defense Force 2: Invaders From Planet Space,15.00,5060201654698,9.00
PSP,0.80,/product_images/Juegos/PSP Juegos/711719682554_s.jpg,862,World Rally Championship,4.00,711719682554,1.40
PSP,0.20,/product_images/Juegos/PSP Juegos/8717418281595_s.jpg,862,Tron Evolution,1.50,8717418281595,0.40
PSP,2.00,/product_images/Juegos/PSP Juegos/023272009717_s.jpg,862,Lego Star Wars III: The Clone Wars,12.00,023272009717,4.00
PSP,0.30,/product_images/Juegos/PSP Juegos/3307210241320_s.jpg,862,Star Trek: Tactical Assault,2.00,3307210241320,0.60
PSP,0.40,/product_images/Juegos/PSP Juegos/3348542204324_s.jpg,862,Corrupcion En Miami,3.00,3348542204324,0.90
PSP,1.00,/product_images/Juegos/PSP Juegos/3391891956567_s.jpg,862,Naruto Shippuden: Ultimate Ninja Impact,5.00,3391891956567,1.80
PSP,0.30,/product_images/Juegos/PSP Juegos/3546430127179_s.jpg,862,Test Drive Unlimited,2.50,3546430127179,0.70
PSP,0.40,/product_images/Juegos/PSP Juegos/3700577000331_s.jpg,862,Ace Combat: Joint Assault,3.00,3700577000331,0.90
PSP,1.20,/product_images/Juegos/PSP Juegos/4012927060049_s.jpg,862,Metal Gear Acid,6.00,4012927060049,2.00
PSP,0.80,/product_images/Juegos/PSP Juegos/4012927060117_s.jpg,862,Coded Arms,4.00,4012927060117,1.40
PSP,0.20,/product_images/Juegos/PSP Juegos/5030917028786_s.jpg,862,Untold Legends,1.50,5030917028786,0.40
PSP,0.30,/product_images/Juegos/PSP Juegos/5030917090684_s.jpg,862,Bakugan Defenders of The Core,2.50,5030917090684,0.70
PSP,0.70,/product_images/Juegos/PSP Juegos/5030934067003_s.jpg,862,Harry Potter y El Misterio del Principe,3.50,5030934067003,1.20
PSP,0.40,/product_images/Juegos/PSP Juegos/5055060910115_s.jpg,862,Breath of Fire III,3.00,5055060910115,0.90
PSP,1.00,/product_images/Juegos/PSP Juegos/5055060910573_s.jpg,862,Capcom Classics Collection Remixed,5.00,5055060910573,1.80
