precio_intercambio,titulo,sku,precio_venta,categoria_str,categoria_id,img_caratula,precio_compra
3.00,SBK: Generations,8059617100520,6.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/8059617100520_s.jpg,2.00
7.00,Michael Jackson: The Experience EC,3307219919756,12.00,Wii,831,/product_images/Juegos/Wii Juegos/3307219919756_s.jpg,5.00
12.00,Smurfs Dance Party,3307219949203,20.00,Wii,831,/product_images/Juegos/Wii Juegos/3307219949203_s.jpg,9.00
0.40,Spider-Man 3,5030917043918,1.50,PC,830,/product_images/defimg4_s.jpg,0.20
11.00,Worms Collection,5050740024977,18.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5050740024977_s.jpg,8.00
1.50,GT Pro Series + Volante,33072456456,4.00,Wii,831,/product_images/Juegos/Wii Juegos/33072456456A_s.jpg,0.90
1.50,Geometry Wars Galaxies,3348542214026,4.00,Wii,831,/product_images/Juegos/Wii Juegos/3348542214026_s.jpg,0.90
0.90,Knights of the Temple 2 (SN) 1DVD,8717545400517,3.00,PC,830,/product_images/defimg3_s.jpg,0.40
2.00,Battlefield: Hardline (P),5030943112411,8.00,PC,830,/product_images/Juegos/PC Juegos/5030943112411_s.jpg,1.60
9.00,Ultimate Action Triple Pack,5021290066649,15.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5021290066649_s.jpg,6.00
3.00,X-Men Destiny,5030917100857,6.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917100857_s.jpg,2.00
1.50,Cronicas de Spiderwick,3348542217119,4.00,Wii,831,/product_images/Juegos/Wii Juegos/3348542217119_s.jpg,0.90
2.00,"Momia, La Tumba Del Emperador Dragon",3348542220850,4.50,Wii,831,/product_images/Juegos/Wii Juegos/3348542220850_s.jpg,2.00
0.90,Theatre Of War 2,8426412006218,3.00,PC,830,/product_images/defimg4_s.jpg,0.40
0.30,Myst Exile 3,3307210149039,1.00,PC,830,/product_images/Juegos/PC Juegos/3307210149039_s.jpg,0.10
13.00,World Rally Championship 5,3499550341263,22.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3499550341263_s.jpg,9.00
0.70,Madden NFL 12,5391507330291,2.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5391507330291_s.jpg,0.40
1.50,Mummy: Tomb Of The Dragon Emporer,3348542220867,4.00,Wii,831,/product_images/Juegos/Wii Juegos/3348542220867_s.jpg,0.90
0.10,Wall-E,4005209105965,0.50,PC,830,/product_images/Juegos/PC Juegos/4005209105965_s.jpg,0.01
0.10,Brain Trainer 2,8431474072989,0.50,PC,830,/product_images/Juegos/PC Juegos/8431474072989_s.jpg,0.01
1.50,Just Cause,5021290026957,4.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5021290026957_s.jpg,0.90
1.30,Iron Sky Invasion,4250230220808,3.50,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4250230220808_s.jpg,0.80
5.00,Naughty Bear,8023171023076,8.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/8023171023076_s.jpg,3.00
3.00,Hello Kitty Seasons,3391891954235,5.00,Wii,831,/product_images/Juegos/Wii Juegos/3391891954235_s.jpg,2.00
2.00,Family Trainer Magical Carnival,3391891958301,4.50,Wii,831,/product_images/Juegos/Wii Juegos/3391891958301_s.jpg,2.00
2.00,Madagascar 3,3391891963459,4.00,Wii,831,/product_images/Juegos/Wii Juegos/3391891963459_s.jpg,1.80
0.10,Catz,3307210240361,0.50,PC,830,/product_images/Juegos/PC Juegos/3307210240361_s.jpg,0.01
2.00,Star Wars Republic Commando (SN) 2CD,023272325145,8.00,PC,830,/product_images/Juegos/PC Juegos/023272325145_s.jpg,1.20
0.10,Comanche 4,8426412003613,0.50,PC,830,/product_images/Juegos/PC Juegos/8426412003613_s.jpg,0.01
9.00,Devil May Cry 4 (Ed. Coleccionista),5055060961117,15.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5055060961117_s.jpg,6.00
1.70,Legends of Wrestlemania,4005209117111,4.50,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4005209117111_s.jpg,1.00
11.00,Dragon Ball Z Budokai HD Collection,3391891966924,18.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3391891966924_s.jpg,8.00
4.00,Ben 10 Omniverse,3391891966153,7.00,Wii,831,/product_images/Juegos/Wii Juegos/3391891966153_s.jpg,3.00
3.00,Rise Of The Guardians,3391891966566,6.00,Wii,831,/product_images/Juegos/Wii Juegos/3391891966566_s.jpg,2.00
0.30,Victorious: Salto a la Fama,3391891967006,1.00,Wii,831,/product_images/Juegos/Wii Juegos/3391891967006_s.jpg,0.20
1.20,Indiana Jones y la Tumba del Emprador,023272997380,4.00,PC,830,/product_images/defimg4_s.jpg,0.60
0.10,Ship Simulator 2006,8717662270208,0.50,PC,830,/product_images/defimg3_s.jpg,0.01
0.30,Making History - The Calm & The Storm,8426412004979,1.00,PC,830,/product_images/defimg1_s.jpg,0.10
11.00,Walking Dead: Survival Instinct,5030917123399,18.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917123399_s.jpg,8.00
1.10,Armored Core 4: Answer,3307211504530,3.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3307211504530_s.jpg,0.70
6.00,Los Croods: Fiesta Prehistorica,3391891968713,10.00,Wii,831,/product_images/Juegos/Wii Juegos/3391891968713_s.jpg,4.00
3.00,Ben 10: Omniverse 2,3391891971751,5.00,Wii,831,/product_images/Juegos/Wii Juegos/3391891971751_s.jpg,2.00
0.10,The Plan,3760007414237,0.50,PC,830,/product_images/Juegos/PC Juegos/3760007414237_s.jpg,0.01
0.70,Drakensang Anthology Premium,8436010153320,2.50,PC,830,/product_images/Juegos/PC Juegos/8436010153320_s.jpg,0.30
5.00,DJ Hero & Mesa de Mezclas (Renegade Ed.),5030917074981,8.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917074981_s.jpg,3.00
9.00,Disney Pixar Up,4005209121545,15.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4005209121545_s.jpg,6.00
1.90,Cocoto Magic Circus + Pistola,3499550253832,5.00,Wii,831,/product_images/Juegos/Wii Juegos/3499550253832_s.jpg,1.20
11.00,Hunting Challenge + Escopeta,3499550261042,18.00,Wii,831,/product_images/Juegos/Wii Juegos/3499550261042_s.jpg,8.00
0.30,Evil Genius 2cd,3348542192614,1.00,PC,830,/product_images/Juegos/PC Juegos/3348542192614_s.jpg,0.20
0.40,"Cuerpo Humano 2.0, El",8431474055197,1.50,PC,830,/product_images/defimg3_s.jpg,0.20
17.00,Bleach:Soul Resurreccion,813633011387,28.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/813633011387_s.jpg,12.00
0.70,Darkstar One Broken Alliance,4260089412583,2.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4260089412583_s.jpg,0.40
5.00,DJ Hero 2 + Mesa De Mezclas,5030917095870,8.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917095870_s.jpg,3.00
0.30,Cocoto Surprise = Canha Pescar,3499550269291,1.00,Wii,831,/product_images/defimg3_s.jpg,0.20
18.00,Cocoto Festival + Rifle,3499550269352,30.00,Wii,831,/product_images/Juegos/Wii Juegos/3499550269352_s.jpg,13.00
0.50,Rock Band,5030934059923,1.50,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030934059923_s.jpg,0.30
0.90,Dance Star Party Hits,711719206552,2.50,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719206552_s.jpg,0.60
0.90,Stormrise,5060138441446,2.50,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5060138441446_s.jpg,0.60
5.00,Sports Island Freedom (Kinect),4012927035207,8.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4012927035207_s.jpg,3.00
6.00,Cocoto Magic Circus + 2 Pistole,3499550272956,10.00,Wii,831,/product_images/Juegos/Wii Juegos/3499550272956_s.jpg,4.00
1.50,Pool Party With Cue,3499550273106,4.00,Wii,831,/product_images/Juegos/Wii Juegos/3499550273106_s.jpg,0.90
0.30,X-men Legends II 1DVD,5030917030703,1.00,PC,830,/product_images/Juegos/PC Juegos/5030917030703_s.jpg,0.10
12.00,Double Pack - Dead Island,4020628888480,20.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4020628888480_s.jpg,9.00
-1,Warhawk (Solo Juego) **Server Shut**,71171943695,1.50,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/71171943695B_s.jpg,-1
1.30,Big League Sport (Kinect),5030917101663,3.50,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917101663_s.jpg,0.80
1.50,Battlefield 2: Modern Combat,5030934049962,4.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030934049962_s.jpg,0.90
13.00,Ferrari Challenge inkl. Lenkrad(W/O Whee,3499550275735,22.00,Wii,831,/product_images/Juegos/Wii Juegos/3499550275735_s.jpg,9.00
-1,Wii CyberBike Cycling Sports (Solo Juego),3499550276053,8.00,Wii,831,/product_images/Juegos/Wii Juegos/3499550276053_s.jpg,-1
0.60,Heroes Of Might & Magic V Hammer Of Fate,07210231284,2.00,PC,830,/product_images/defimg3_s.jpg,0.30
9.00,Fast & Furious Showdown,5030917125072,15.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917125072_s.jpg,6.00
30.00,Mass Effect Trilogia,5030939111244,48.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030939111244_s.jpg,21.00
5.00,Star Wars Clone Wars Heroes de la Republ,023272008154,8.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/023272008154_s.jpg,3.00
0.70,Command & Conquer Red Alert 3,5030934066662,2.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030934066662_s.jpg,0.40
3.00,Mad Tracks,3499550276732,6.00,Wii,831,/product_images/Juegos/Wii Juegos/3499550276732_s.jpg,2.00
2.00,Shimano Xtreme Fishing Wii Game,3499550282832,4.50,Wii,831,/product_images/Juegos/Wii Juegos/3499550282832_s.jpg,2.00
3.00,Sengoku Basara: Samuray Heroes,5055060926666,6.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5055060926666_s.jpg,2.00
6.00,Metal Gear Solid 4 - 25th Anniversary Ed,4012927055014,10.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4012927055014_s.jpg,4.00
7.00,Grand Theft Auto IV E. Completa,5026555252959,12.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5026555252959_s.jpg,5.00
0.50,Deer Drive + Caçadeira,3499550283716,1.50,Wii,831,/product_images/Juegos/Wii Juegos/3499550283716_s.jpg,0.30
13.00,One Piece: Pirate Warriors 1 + One Piece: Pirate Warriors 2,3391891982641,22.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3391891982641_s.jpg,9.00
2.00,Blade Storm La Guerra de los Cien Anos,5060073303304,6.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060073303304_s.jpg,1.40
1.30,CSI: Determinacion Mortal,3307211671911,3.50,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3307211671911_s.jpg,0.80
6.00,Splinter Cell Conviction EC,3307211668133,10.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3307211668133_s.jpg,4.00
3.00,Remington Great American Bird Hunt,3499550283822,6.00,Wii,831,/product_images/Juegos/Wii Juegos/3499550283822_s.jpg,2.00
5.00,BlazBlue: Chrono Phantasma Extend,5060201654247,8.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060201654247_s.jpg,3.00
11.00,Mortal Kombat (18) 2011 Komplete Ed,5051892085069,18.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5051892085069_s.jpg,8.00
1.10,Arcade Unplugged,882224260848,3.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/882224260848_s.jpg,0.70
6.00,Tiger Woods PGA Tour 2014,5030934110037,10.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030934110037_s.jpg,4.00
9.00,"Voz 3, The (2 Microphone)",8402862155089,15.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/8402862155089_s.jpg,6.00
1.30,"Black Eyed Peas Experience, The",3307215600405,3.50,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3307215600405_s.jpg,0.80
1.50,Superstars V8 Racing,8033102490419,4.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/8033102490419_s.jpg,0.90
18.00,Injustice Gods Among Us: Ultimate Ed.,5051892143653,30.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5051892143653_s.jpg,13.00
1.90,Of Orcs And Men,3512899110052,5.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3512899110052_s.jpg,1.20
1.50,Moto GP 10/11,5055060962480,4.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5055060962480_s.jpg,0.90
6.00,Prototype 2- CE,5030917108082,10.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917108082_s.jpg,4.00
6.00,Marvel Super Hero S.: Infinity Gauntlet,4005209139168,10.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4005209139168_s.jpg,4.00
7.00,Saw II,4012927052655,12.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4012927052655_s.jpg,5.00
0.90,Child of Eden,3307219930997,2.50,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3307219930997_s.jpg,0.60
1.10,Escape Dead Island,4020628882242,3.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4020628882242_s.jpg,0.70
7.00,Pac-Man And The Ghostly Adventures,3391891972413,12.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3391891972413_s.jpg,5.00
7.00,Hyperdimension Neptunia Victory,813633012704,12.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/813633012704_s.jpg,5.00
1.10,Michael Jackson: The Experience (Kinect),3307219902512,3.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3307219902512_s.jpg,0.70
1.30,Pure Football,3307213201048,3.50,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3307213201048_s.jpg,0.80
2.00,Assassins Creed 2 GOTY,3307217934492,6.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3307217934492_s.jpg,1.40
2.00,King of Fighters XII,5060050946371,4.50,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060050946371_s.jpg,2.00
1.70,CSI: Hard Evidence,008888523468,4.50,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/008888523468_s.jpg,1.00
11.00,Assassins Creed: Revelations Ottoman ED,3307215589298,18.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3307215589298_s.jpg,8.00
1.50,Donde Viven los Monstruos,5051893021226,4.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5051893021226_s.jpg,0.90
12.00,Katamari Forever,3296580810161,20.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3296580810161_s.jpg,9.00
1.10,Bakugan Battle Brawlers,5030917075827,3.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917075827_s.jpg,0.70
1.30,X-Blades,4250230220037,3.50,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4250230220037_s.jpg,0.80
5.00,Air Conflicts: Vietnam,4260231341082,8.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4260231341082_s.jpg,3.00
3.00,Backbreaker,8023171023175,6.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/8023171023175_s.jpg,2.00
3.00,Anarchy Reigns,5055277020997,5.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5055277020997_s.jpg,2.00
12.00,Capcom - Digital Collection,5055060963739,20.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5055060963739_s.jpg,9.00
1.90,Damnation,5024866339109,5.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5024866339109_s.jpg,1.20
0.90,Rockband Song Pack 2,5030930069698,2.50,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030930069698_s.jpg,0.60
4.00,Double Pack - Dead Island / Dead Island Riptide,4020628888473,7.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4020628888473_s.jpg,3.00
1.30,Pain,711719111153,3.50,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719111153_s.jpg,0.80
1.50,Dynasty Warriors: Strike Force,5060073306954,4.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060073306954_s.jpg,0.90
5.00,Dynasty Warriors Gundam 3,5060073308262,8.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5060073308262_s.jpg,3.00
17.00,Dragon Ball Z: Battle of Z - Goku Edition,3391891975674,28.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3391891975674_s.jpg,12.00
11.00,Farming Simulator 2013,3512899111370,18.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3512899111370_s.jpg,8.00
9.00,Worms Collection,5050740024960,15.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5050740024960_s.jpg,6.00
9.00,Marvel Ultimate Alliance,5030917039423,15.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917039423_s.jpg,6.00
5.00,Angry Birds Trilogy,5030917115998,8.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917115998_s.jpg,3.00
3.00,Winter Stars (Kinect),4020628508777,5.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4020628508777_s.jpg,2.00
6.00,Harry Potter y la Orden del Fenix,5030934057325,10.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030934057325_s.jpg,4.00
0.40,Berlitz English Dictionary,4020628502218,1.50,Nintendo DS,834,/product_images/Juegos/DS Juegos/4020628502218_s.jpg,0.20
1.10,Kane & Lynch 2 Dog Days Ed. Ltd,5021290042131,3.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5021290042131_s.jpg,0.70
2.00,Singstar Mecano (Solo Juego),71171977,6.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/71171977SSMS_s.jpg,1.40
0.90,NHL 10,5030930077204,2.50,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030930077204_s.jpg,0.60
1.10,Mi Experto En Defensa Personal,3307215616116,3.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3307215616116_s.jpg,0.70
1.30,Live: Arcade Unplugged - Volume 1,882224260770,3.50,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/882224260770_s.jpg,0.80
7.00,Lego Star Wars III: The Clone Wars,23272009533,12.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/23272009533_s.jpg,5.00
1.90,Mr Slime,4017244018698,5.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/4017244018698_s.jpg,1.20
2.00,Imagina ser Amazona,3307210450296,4.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/3307210450296_s.jpg,1.80
9.00,Lego Indiana Jones: La Trilogia Original,023272006006,15.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/023272006006_s.jpg,6.00
5.00,"Oblivion, Elder Scrolls IV, 5th Anniv Ed",093155143906,8.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/093155143906_s.jpg,3.00
1.50,Start The Party! Salva El Mundo,711719168294,4.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719168294_s.jpg,0.90
1.50,Eat Lead,5060125483497,4.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5060125483497_s.jpg,0.90
1.70,Guitar Hero II (Solo Juego),5030917051821,4.50,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917051821_s.jpg,1.00
11.00,Crash Bandicoot - Mind Over Mutant,3348542219762,18.00,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3348542219762_s.jpg,8.00
1.30,Best of Card Games DS,3499550259513,3.50,Nintendo DS,834,/product_images/Juegos/DS Juegos/3499550259513_s.jpg,0.80
5.00,Juguemos a Disenar Moda,4020628503505,8.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/4020628503505_s.jpg,3.00
2.00,Grease: El Juego Oficial de la Pelicula,8023171024288,4.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/8023171024288_s.jpg,1.80
11.00,Bob Esponja Venganza Plankton,5030917129865,18.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917129865_s.jpg,8.00
6.00,Test Drive: Ferrari Racing Legends,5060182140432,10.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060182140432_s.jpg,4.00
1.30,After Hours Athletes (Move),711719131199,3.50,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719131199_s.jpg,0.80
0.10,UDraw Studio (Game Only),400520915772,0.50,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/400520915772S_s.jpg,0.01
3.00,"Amazing Spiderman, The",5030917107917,5.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917107917_s.jpg,2.00
1.30,"MinDStorm 2: Cuerpo, Mente y Vida",8023171016689,3.50,Nintendo DS,834,/product_images/Juegos/DS Juegos/8023171016689_s.jpg,0.80
0.90,Driver License Trainer Espama,8032853240847,3.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/8032853240847_s.jpg,0.40
1.10,Generator Rex,5030917101564,3.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917101564_s.jpg,0.70
0.20,Band Hero (Solo Juego),5030917072635,0.75,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917072635_s.jpg,0.10
9.00,Rugby World Cup 2015,3499550340853,15.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3499550340853_s.jpg,6.00
0.30,Angel Cat Sugar,5060102952060,1.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/5060102952060_s.jpg,0.10
5.00,Secret Files: Tunguska,4020628501747,8.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/4020628501747_s.jpg,3.00
11.00,Cazafantasmas,711719118756,18.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719118756_s.jpg,8.00
2.00,Sega Superstars Tennis,5060138435957,7.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060138435957_s.jpg,1.60
5.00,Rio,4005209144735,8.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4005209144735_s.jpg,3.00
5.00,La Voz 2 (No Microphone),4260231341495,8.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4260231341495_s.jpg,3.00
11.00,Winx Club: The Universe Magico,4012927083284,18.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/4012927083284_s.jpg,8.00
7.00,Captain America: Super Soldier,5055277012855,12.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5055277012855_s.jpg,5.00
2.00,Colegas En El Bosque,3307210229816,6.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/3307210229816_s.jpg,1.40
6.00,Splatterhouse,3296580810673,10.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3296580810673_s.jpg,4.00
11.00,Family Guy: Back To The Multiverse,5030917112225,18.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917112225_s.jpg,8.00
0.30,Nintendo DS Browser (para Nintendo DS),045496463403,1.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/045496463403_s.jpg,0.10
11.00,Zone Of The Enders Hd Collection,4012927054918,18.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4012927054918_s.jpg,8.00
0.90,Imagina ser Periodista,3307211668799,2.50,Nintendo DS,834,/product_images/Juegos/DS Juegos/3307211668799_s.jpg,0.60
1.30,Shaun White Skateboarding,3307217932573,3.50,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3307217932573_s.jpg,0.80
1.10,TV Superstars,711719161479,3.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719161479_s.jpg,0.70
1.30,Fossil League,5060125481196,3.50,Nintendo DS,834,/product_images/Juegos/DS Juegos/5060125481196_s.jpg,0.80
9.00,Tales Of Symphonia Chronicles,3391891976237,15.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3391891976237_s.jpg,6.00
0.40,Jewel Link: Galactic Quest,5016488125383,1.50,Nintendo DS,834,/product_images/Juegos/DS Juegos/5016488125383_s.jpg,0.20
5.00,Destroy All Humans! El Camino Del Recto Furon,9006113007135,8.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/9006113007135_s.jpg,3.00
1.30,Rythym 'n' Notes,8023171014791,3.50,Nintendo DS,834,/product_images/Juegos/DS Juegos/8023171014791_s.jpg,0.80
1.10,"Fight, The (Move)",711719162773,3.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719162773_s.jpg,0.70
0.01,Miami Crisis,4012927083291,0.25,Nintendo DS,834,/product_images/Juegos/DS Juegos/4012927083291_s.jpg,0.01
0.40,Guitar Hero On Tour - Decades (With Grip,5030917062681,1.50,Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917062681_s.jpg,0.20
4.00,Tintin: El Secreto del Unicornio,3307215593998,7.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3307215593998_s.jpg,3.00
1.30,Rabbids Go Home,3307211675056,3.50,Nintendo DS,834,/product_images/Juegos/DS Juegos/3307211675056_s.jpg,0.80
22.00,Skylanders Imaginators Starter Park,5030917199059,35.00,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917199059_s.jpg,15.00
6.00,Mi Clinica Veterinaria en el Zoo,5060136650239,10.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/5060136650239_s.jpg,4.00
5.00,Nanostray 2,5060136650253,8.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/5060136650253_s.jpg,3.00
0.90,Galactica Taz Ball,5051893027792,2.50,Nintendo DS,834,/product_images/Juegos/DS Juegos/5051893027792_s.jpg,0.60
5.00,Legend of Kage 2,5060121823884,8.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/5060121823884_s.jpg,3.00
3.00,Spider-Man: Battle for New York,5030917038181,5.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917038181_s.jpg,2.00
1.10,Crazy Pig,5390102488918,3.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/5390102488918_s.jpg,0.70
1.30,Tarta de Fresa: La Tarta Gigante,5743211740376,3.50,Nintendo DS,834,/product_images/Juegos/DS Juegos/5743211740376_s.jpg,0.80
2.00,Veerinarios en Accion 2,5390102496531,4.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/5390102496531_s.jpg,1.80
0.90,Lionel Trains On Track,5060034555018,2.50,Nintendo DS,834,/product_images/Juegos/DS Juegos/5060034555018_s.jpg,0.60
3.00,Sonic Colors,5055277009213,6.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/5055277009213_s.jpg,2.00
0.60,Travel Coach Europe,8436038250636,2.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/8436038250636_s.jpg,0.30
1.90,Combate De Gigantes: Insectos Mutantes,3307212317146,5.00,Nintendo DS,834,/product_images/Juegos/DS Juegos/3307212317146_s.jpg,1.20
1.30,Brave (Disney),045496471866,3.50,Nintendo DS,834,/product_images/Juegos/DS Juegos/045496471866_s.jpg,0.80
1.30,Bob Esponja y Sus Amigos: Globs of Doom,4005209111683,3.50,Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209111683_s.jpg,0.80
