img_caratula,sku,categoria_id,precio_intercambio,precio_compra,precio_venta,categoria_str,titulo
/product_images/Juegos/PS3 Juegos/3391891982894_s.jpg,3391891982894,821,12.00,9.00,20.00,PlayStation 3,Dark Souls II (2): Scholar Of The First Sin
/product_images/Juegos/PS3 Juegos/5060146461689_s.jpg,5060146461689,821,11.00,8.00,18.00,PlayStation 3,Walking Dead: Telltale Games Series 2
/product_images/Juegos/DS Juegos/3546430127094_s.jpg,3546430127094,834,3.00,2.00,6.00,Nintendo DS,Asterix Y Obelix XXL 2 Mission WiFix
/product_images/Juegos/DS Juegos/5021290036000_s.jpg,5021290036000,834,4.00,3.00,7.00,Nintendo DS,Monster Lab
/product_images/Juegos/PS3 Juegos/813633011387_s.jpg,813633011387,821,15.00,11.00,25.00,PlayStation 3,Bleach:Soul Resurreccion
/product_images/Juegos/PS3 Juegos/71171913279_s.jpg,71171913279,821,11.00,8.00,18.00,PlayStation 3,Singstar Grandes Exitos (Without Microfone)
/product_images/Juegos/DS Juegos/5030917050411_s.jpg,5030917050411,834,3.00,2.00,5.00,Nintendo DS,Puppy Luv Spa & Resort
/product_images/Juegos/DS Juegos/3307210450296_s.jpg,3307210450296,834,2.00,1.80,4.00,Nintendo DS,Imagina ser Amazona
/product_images/Juegos/PS3 Juegos/5026555400787_s.jpg,5026555400787,821,0.20,0.10,0.75,PlayStation 3,NBA 2K8
/product_images/Juegos/PS3 Juegos/5024866360233_s.jpg,5024866360233,821,6.00,4.00,10.00,PlayStation 3,Grid 2
/product_images/Juegos/DS Juegos/3307210801753_s.jpg,3307210801753,834,1.10,0.70,3.00,Nintendo DS,Animal Genious
/product_images/Juegos/DS Juegos/3307211311992_s.jpg,3307211311992,834,1.90,1.20,5.00,Nintendo DS,Imagina ser Profesora
/product_images/Juegos/PS3 Juegos/5030917072635_s.jpg,5030917072635,821,0.20,0.10,0.75,PlayStation 3,Band Hero (Solo Juego)
/product_images/Juegos/PS3 Juegos/3307211311831_s.jpg,3307211311831,821,1.50,0.90,4.00,PlayStation 3,Hawx
/product_images/Juegos/DS Juegos/3307211503304_s.jpg,3307211503304,834,2.00,1.40,6.00,Nintendo DS,Rayman Raving Rabbids TV
/product_images/Juegos/DS Juegos/3307211607170_s.jpg,3307211607170,834,0.90,0.60,2.50,Nintendo DS,Animalz: Una Familia de Monkeyz
/product_images/Juegos/PS3 Juegos/8023171036199_s.jpg,8023171036199,821,11.00,8.00,18.00,PlayStation 3,Sniper Elite 3 - Ultimate Edition
/product_images/Juegos/PS3 Juegos/5030934101141_s.jpg,5030934101141,821,3.00,2.00,6.00,PlayStation 3,Rango
/product_images/Juegos/DS Juegos/3307211607972_s.jpg,3307211607972,834,1.90,1.20,5.00,Nintendo DS,Mi Experto en Perros
/product_images/Juegos/DS Juegos/3307211608061_s.jpg,3307211608061,834,5.00,3.00,8.00,Nintendo DS,Totally Spies 4: Alrededor del Mundo
/product_images/Juegos/PS3 Juegos/5055277005673_s.jpg,5055277005673,821,5.00,3.00,8.00,PlayStation 3,Alien Vs Predator: Ed Metal
/product_images/Juegos/PS3 Juegos/5030935054910_s.jpg,5030935054910,821,1.50,0.90,4.00,PlayStation 3,Def Jam: ICON
/product_images/Juegos/DS Juegos/3307211608931_s.jpg,3307211608931,834,0.30,0.20,1.00,Nintendo DS,Tim Power: El Arreglatodo
/product_images/Juegos/DS Juegos/3307211619449_s.jpg,3307211619449,834,1.50,0.90,4.00,Nintendo DS,Anatomia De Grey: El Videojuego
/product_images/Juegos/PS3 Juegos/711719237846_s.jpg,711719237846,821,6.00,4.00,10.00,PlayStation 3,Little Big Planet Karting
/product_images/Juegos/DS Juegos/3307211641471_s.jpg,3307211641471,834,7.00,5.00,12.00,Nintendo DS,Broken Sword: Shadow Of Templars
/product_images/Juegos/DS Juegos/3307211649460_s.jpg,3307211649460,834,2.00,1.50,3.50,Nintendo DS,Anno: Create A New World
/product_images/Juegos/DS Juegos/3307211667433_s.jpg,3307211667433,834,7.00,5.00,12.00,Nintendo DS,Assassins Creed II
/product_images/Juegos/DS Juegos/3307211673700_s.jpg,3307211673700,834,1.90,1.20,5.00,Nintendo DS,Combate de Gigantes: Dragones
/product_images/Juegos/DS Juegos/3307211694064_s.jpg,3307211694064,834,1.10,0.70,3.00,Nintendo DS,C.O.P : The Recruit
/product_images/Juegos/DS Juegos/3348542220812_s.jpg,3348542220812,834,1.30,0.80,3.50,Nintendo DS,La Momia: La Tumba del Emperador Dragon
/product_images/Juegos/DS Juegos/3391891957052_s.jpg,3391891957052,834,1.50,0.90,4.00,Nintendo DS,Ben 10 Galactic Racing
/product_images/Juegos/DS Juegos/3391891964234_s.jpg,3391891964234,834,0.90,0.60,2.50,Nintendo DS,"Thundercats, The"
/product_images/Juegos/DS Juegos/3391891966337_s.jpg,3391891966337,834,3.00,2.00,6.00,Nintendo DS,Ben 10 Omniverse
/product_images/Juegos/DS Juegos/3391891967174_s.jpg,3391891967174,834,5.00,3.00,8.00,Nintendo DS,Winx Club: Party Magica
/product_images/Juegos/DS Juegos/3546430123447_s.jpg,3546430123447,834,1.30,0.80,3.50,Nintendo DS,Arthur y los Minimoys
/product_images/Juegos/DS Juegos/3546430126783_s.jpg,3546430126783,834,1.90,1.20,5.00,Nintendo DS,Dig Dug Digging Strike
/product_images/Juegos/DS Juegos/3546430128152_s.jpg,3546430128152,834,0.60,0.30,2.00,Nintendo DS,Point Blank DS
/product_images/Juegos/DS Juegos/3546430135273_s.jpg,3546430135273,834,9.00,6.00,15.00,Nintendo DS,Namco Museum
/product_images/Juegos/DS Juegos/3700577001994_s.jpg,3700577001994,834,5.00,4.00,9.00,Nintendo DS,"Oso Yogui, El"
/product_images/Juegos/DS Juegos/3760137142888_s.jpg,3760137142888,834,5.00,3.00,8.00,Nintendo DS,Martina en la Granja
/product_images/Juegos/DS Juegos/3760137144547_s.jpg,3760137144547,834,1.50,0.90,4.00,Nintendo DS,My Baby Boy
/product_images/Juegos/DS Juegos/3760137146190_s.jpg,3760137146190,834,1.10,0.70,3.00,Nintendo DS,Music
/product_images/Juegos/DS Juegos/3760137146787_s.jpg,3760137146787,834,1.10,0.70,3.00,Nintendo DS,Fast Food Panic
/product_images/Juegos/DS Juegos/4005209068819_s.jpg,4005209068819,834,1.30,0.80,3.50,Nintendo DS,Zoo Tycoon DS
/product_images/Juegos/DS Juegos/4005209071147_s.jpg,4005209071147,834,3.00,2.00,5.00,Nintendo DS,Bob Esponja: El Vengador Amarillo
/product_images/Juegos/DS Juegos/4005209093255_s.jpg,4005209093255,834,3.00,2.00,6.00,Nintendo DS,Worms Open Warfare 2
/product_images/Juegos/DS Juegos/4005209095662_s.jpg,4005209095662,834,1.90,1.20,5.00,Nintendo DS,Juiced 2
/product_images/Juegos/DS Juegos/4005209100007_s.jpg,4005209100007,834,5.00,3.00,8.00,Nintendo DS,Ratatouille  La Cocina Loca
/product_images/Juegos/DS Juegos/4005209107921_s.jpg,4005209107921,834,1.10,0.70,3.00,Nintendo DS,Elements of destruction
/product_images/Juegos/DS Juegos/4005209113410_s.jpg,4005209113410,834,1.30,0.80,3.50,Nintendo DS,Bratz: Girls Really Rock
/product_images/Juegos/DS Juegos/4005209139045_s.jpg,4005209139045,834,3.00,2.00,5.00,Nintendo DS,Drawn To Life: Bob Esponja
/product_images/Juegos/DS Juegos/4005209148399_s.jpg,4005209148399,834,3.00,2.00,6.00,Nintendo DS,Kung Fu Panda 2
/product_images/Juegos/DS Juegos/4012927081617_s.jpg,4012927081617,834,3.00,2.00,6.00,Nintendo DS,Taos Adventure: Curse of the Demon Seal
/product_images/Juegos/DS Juegos/4012927082706_s.jpg,4012927082706,834,1.90,1.20,5.00,Nintendo DS,New International Track & Field
/product_images/Juegos/DS Juegos/4012927083338_s.jpg,4012927083338,834,1.30,0.80,3.50,Nintendo DS,Ant Nation
/product_images/Juegos/DS Juegos/4012927083871_s.jpg,4012927083871,834,2.00,1.80,4.00,Nintendo DS,Beyblade Metal Fusion
/product_images/Juegos/DS Juegos/4017244018308_s.jpg,4017244018308,834,1.30,0.80,3.50,Nintendo DS,Mi Hotel Para Mascotas
/product_images/Juegos/DS Juegos/4017244018339_s.jpg,4017244018339,834,5.00,3.00,8.00,Nintendo DS,Mahjong: Sigue Entrenando tu Cerebro
/product_images/Juegos/DS Juegos/4017244018698_s.jpg,4017244018698,834,1.90,1.20,5.00,Nintendo DS,Mr Slime
/product_images/Juegos/DS Juegos/4017244019183_s.jpg,4017244019183,834,0.70,0.40,2.00,Nintendo DS,Think Logic Trainer
/product_images/Juegos/DS Juegos/4017404019671_s.jpg,4017404019671,834,5.00,3.00,8.00,Nintendo DS,Jewel Match 2
/product_images/Juegos/DS Juegos/4020628501723_s.jpg,4020628501723,834,3.00,2.00,5.00,Nintendo DS,Crossword Collection
/product_images/Juegos/DS Juegos/4020628502355_s.jpg,4020628502355,834,6.00,4.00,10.00,Nintendo DS,English Buddy
/product_images/Juegos/DS Juegos/4020628503512_s.jpg,4020628503512,834,0.90,0.60,2.50,Nintendo DS,Juguemos a los Bomberos
/product_images/Juegos/DS Juegos/4260176170440_s.jpg,4260176170440,834,1.30,0.80,3.50,Nintendo DS,Visual Logic Training
/product_images/Juegos/DS Juegos/5016488118101_s.jpg,5016488118101,834,1.50,0.90,4.00,Nintendo DS,Jewel Quest Expeditions
/product_images/Juegos/DS Juegos/5016488124379_s.jpg,5016488124379,834,3.00,2.00,6.00,Nintendo DS,Jewel Link Atlantic Quest
/product_images/Juegos/DS Juegos/5017783026214_s.jpg,5017783026214,834,0.70,0.40,2.00,Nintendo DS,Hello Kitty Big City Dreams
/product_images/Juegos/DS Juegos/5024866330878_s.jpg,5024866330878,834,1.90,1.20,5.00,Nintendo DS,Micro Machines V4
/product_images/Juegos/PSP Juegos/4976219652162_s.jpg,4976219652162,862,2.00,1.20,6.00,PSP,Vampire Chronicle The Chaos Tower (JAP)
/product_images/Juegos/PSP Juegos/4976219653701_s.jpg,4976219653701,862,10.00,5.00,28.00,PSP,Rockman X: Irregular Hunter (JAP)
/product_images/Juegos/PSP Juegos/4983164735680_s.jpg,4983164735680,862,9.00,5.00,25.00,PSP,Super Robot Taisen MX Portable
/product_images/Juegos/PSP Juegos/5017783023350_s.jpg,5017783023350,862,1.40,0.80,4.00,PSP,Carol Vorderman's Sudoku
/product_images/Juegos/PSP Juegos/5017783023619_s.jpg,5017783023619,862,0.30,0.10,1.00,PSP,Ford Street Racing L.A. Duel
/product_images/Juegos/PSP Juegos/5017783024203_s.jpg,5017783024203,862,0.40,0.20,1.50,PSP,Kazook
/product_images/Juegos/PSP Juegos/5017783024944_s.jpg,5017783024944,862,1.40,0.80,4.00,PSP,International Cricket Captain 3
/product_images/Juegos/PSP Juegos/5017783026092_s.jpg,5017783026092,862,0.30,0.10,1.00,PSP,Jackass
/product_images/Juegos/PSP Juegos/5017783026542_s.jpg,5017783026542,862,0.70,0.30,2.50,PSP,Off Road
/product_images/Juegos/PSP Juegos/5017783027051_s.jpg,5017783027051,862,0.10,0.01,0.50,PSP,Professor Sudoku
/product_images/Juegos/PSP Juegos/5017783028041_s.jpg,5017783028041,862,0.60,0.30,2.00,PSP,Ultimate Board Game Collection
/product_images/Juegos/PSP Juegos/5021290026209_s.jpg,5021290026209,862,0.20,0.10,0.75,PSP,Championship Manager 2006
/product_images/Juegos/PSP Juegos/5021290027640_s.jpg,5021290027640,862,2.00,1.20,6.00,PSP,La Liga de la Justicia Heroes
/product_images/Juegos/PSP Juegos/5021290027800_s.jpg,5021290027800,862,1.80,1.00,5.00,PSP,Quien quiere ser Millonario?
/product_images/Juegos/PSP Juegos/5021290027923_s.jpg,5021290027923,862,0.20,0.10,0.75,PSP,Championship Manager 2007
/product_images/Juegos/PSP Juegos/5021290028852_s.jpg,5021290028852,862,0.40,0.20,1.50,PSP,Zendoku Battle Action Sudoku
/product_images/Juegos/PSP Juegos/5021290029187_s.jpg,5021290029187,862,1.60,0.90,4.50,PSP,Chili Con Carnage
/product_images/Juegos/PSP Juegos/5021290030015_s.jpg,5021290030015,862,2.00,1.20,6.00,PSP,Diner Dash
/product_images/Juegos/PSP Juegos/5021290043152_s.jpg,5021290043152,862,12.00,7.00,36.00,PSP,Kingdom Hearts Birth by Sleep SE
/product_images/Juegos/PSP Juegos/5021290046559_s.jpg,5021290046559,862,5.00,3.00,15.00,PSP,"Tactics Ogre, Let Us Cling Together Prem"
/product_images/Juegos/PSP Juegos/5021290046696_s.jpg,5021290046696,862,7.00,4.00,22.00,PSP,"Final Fantasy Dissidia 012 (Ed. Espec,+ 6 Cards)  *NO DLC"
/product_images/Juegos/PSP Juegos/5021290046795_s.jpg,5021290046795,862,4.00,2.00,12.00,PSP,3rd Birthday (Twisted Edition)
/product_images/Juegos/PSP Juegos/502129004NBDC_s.jpg,502129004,862,2.00,1.40,7.00,PSP,"3rd Birthday, The (No Book)"
/product_images/Juegos/PSP Juegos/5021290058606_s.jpg,5021290058606,862,0.40,0.20,1.50,PSP,Parasite The 3rd Birthday
/product_images/Juegos/PSP Juegos/5024866328400_s.jpg,5024866328400,862,1.20,0.70,3.50,PSP,Colin McRae Rally 2005 Plus
/product_images/Juegos/PSP Juegos/5024866328523_s.jpg,5024866328523,862,0.90,0.40,3.00,PSP,TOCA Race Driver 2
/product_images/Juegos/PSP Juegos/5024866332155_s.jpg,5024866332155,862,0.30,0.10,1.00,PSP,Bliss Island
/product_images/Juegos/PSP Juegos/5024866332223_s.jpg,5024866332223,862,7.00,4.00,20.00,PSP,DTM Race Driver 3
/product_images/Juegos/PSP Juegos/5024866333206_s.jpg,5024866333206,862,0.70,0.30,2.50,PSP,Heatseeker Tormenta de Fuego
/product_images/Juegos/PSP Juegos/5024866334050_s.jpg,5024866334050,862,2.00,1.20,6.00,PSP,Brian Lara 2007
/product_images/Juegos/PSP Juegos/5024866336030_s.jpg,5024866336030,862,0.30,0.10,1.00,PSP,Super Collapse 3
/product_images/Juegos/PSP Juegos/5024866336054_s.jpg,5024866336054,862,1.60,0.90,4.50,PSP,7 Wonders of the Ancient World
/product_images/Juegos/PSP Juegos/5024866336078_s.jpg,5024866336078,862,2.00,1.60,8.00,PSP,Playtipus
/product_images/Juegos/PSP Juegos/5024866336085_s.jpg,5024866336085,862,0.40,0.20,1.50,PSP,Platypus
/product_images/Juegos/PSP Juegos/5024866336092_s.jpg,5024866336092,862,1.80,1.00,5.00,PSP,Luxor Pharaoh's Challenge
/product_images/Juegos/PSP Juegos/5024866341096_s.jpg,5024866341096,862,0.90,0.40,3.00,PSP,Colin McRae: Dirt 2
/product_images/Juegos/PSP Juegos/5026555280365_s.jpg,5026555280365,862,2.00,1.40,7.00,PSP,Dungeon Siege: Throne of Agony
/product_images/Juegos/PSP Juegos/5026555280396_s.jpg,5026555280396,862,2.00,1.20,6.00,PSP,Family Guys: The Game
/product_images/Juegos/PSP Juegos/5026555280433_s.jpg,5026555280433,862,0.10,0.01,0.50,PSP,Padre De Familia
/product_images/Juegos/PSP Juegos/5026555280891_s.jpg,5026555280891,862,3.00,2.00,10.00,PSP,"Warriors, The"
/product_images/Juegos/PSP Juegos/5026555281980_s.jpg,5026555281980,862,1.40,0.80,4.00,PSP,GTA VC Story + Midnight Club 3
/product_images/Juegos/PSP Juegos/5026555282802_s.jpg,5026555282802,862,0.60,0.30,2.00,PSP,NBA 2K11
/product_images/Juegos/PSP Juegos/5030917034206_s.jpg,5030917034206,862,0.10,0.01,0.50,PSP,World Series of Poker
/product_images/Juegos/PSP Juegos/5030917040030_s.jpg,5030917040030,862,1.40,0.80,4.00,PSP,Activision Hits Remixed
/product_images/Juegos/PSP Juegos/5030917040450_s.jpg,5030917040450,862,0.10,0.01,0.50,PSP,World Series of Poker Edicion 2007
/product_images/Juegos/PSP Juegos/5030917047824_s.jpg,5030917047824,862,2.00,1.60,8.00,PSP,Spider-Man: Amigo o Enemigo?
/product_images/Juegos/PSP Juegos/5030917049811_s.jpg,5030917049811,862,0.30,0.10,1.00,PSP,World Series of Poker Edicion 2008
/product_images/Juegos/PSP Juegos/5030917061165_s.jpg,5030917061165,862,2.00,1.20,6.00,PSP,Marvel Ultimate Alliance 2
/product_images/Juegos/PSP Juegos/5030930055325_s.jpg,5030930055325,862,0.40,0.20,1.50,PSP,UEFA Champions League 2006-07
/product_images/Juegos/PSP Juegos/5030930059002_s.jpg,5030930059002,862,2.00,1.40,7.00,PSP,Madden NFL 2008
/product_images/Juegos/PSP Juegos/5030930065737_s.jpg,5030930065737,862,1.20,0.70,3.50,PSP,Madden NFL 09 (UK)
/product_images/Juegos/PSP Juegos/5030930074272_s.jpg,5030930074272,862,7.00,4.00,20.00,PSP,Tiger Woods PGA TOUR 10
/product_images/Juegos/PSP Juegos/5030934046787_s.jpg,5030934046787,862,0.30,0.10,1.00,PSP,Tiger Woods PGA Tour 06
/product_images/Juegos/PSP Juegos/5030934047906_s.jpg,5030934047906,862,2.00,1.20,6.00,PSP,Dead to Rights: Reckoning
/product_images/Juegos/PSP Juegos/5030934049917_s.jpg,5030934049917,862,0.30,0.10,1.00,PSP,007 Desde Rusia Con Amor
/product_images/Juegos/PSP Juegos/5030934052443_s.jpg,5030934052443,862,0.40,0.20,1.50,PSP,NFL Street 3
/product_images/Juegos/PSP Juegos/5030934055321_s.jpg,5030934055321,862,0.30,0.10,1.00,PSP,Champions League 07
/product_images/Juegos/PSP Juegos/5030934058995_s.jpg,5030934058995,862,0.10,0.01,0.50,PSP,Tiger Woods PGA Tour 08
/product_images/Juegos/PSP Juegos/5030934066365_s.jpg,5030934066365,862,0.40,0.20,1.50,PSP,Tiger Woods PGA Tour 2009
/product_images/Juegos/PSP Juegos/5030934073851_s.jpg,5030934073851,862,0.40,0.20,1.50,PSP,G.I.Joe
/product_images/Juegos/Wii Juegos/5026555045339_s.jpg,5026555045339,831,5.00,3.00,8.00,Wii,NBA 2K12
/product_images/Juegos/Wii Juegos/5060138435827_s.jpg,5060138435827,831,6.00,4.00,10.00,Wii,Sega Bass Fishing + Cana de Pescar
/product_images/Juegos/Wii Juegos/045496362768_s.jpg,045496362768,831,1.50,0.90,4.00,Wii,Wing Island
/product_images/Juegos/Wii Juegos/3296580811212_s.jpg,3296580811212,831,9.00,6.00,15.00,Wii,Sky Crawlers Innocent Aces
/product_images/Juegos/Wii Juegos/8154030104855_s.jpg,8154030104855,831,5.00,3.00,8.00,Wii,Barbie: Refugio Para Cachorros De Barbie Y Sus Hermanas
/product_images/Juegos/Wii Juegos/045496367060_s.jpg,045496367060,831,25.00,18.00,40.00,Wii,Pikmin 2
/product_images/Juegos/Wii Juegos/5030934074247_s.jpg,5030934074247,831,9.00,6.00,15.00,Wii,Juegos en Familia
/product_images/Juegos/Wii Juegos/3296580810222_s.jpg,3296580810222,831,11.00,8.00,18.00,Wii,Tales of Symphonia - Dawn Of Teh New World
/product_images/Juegos/Wii Juegos/8011642020358_s.jpg,8011642020358,831,5.00,3.00,8.00,Wii,Let's Dance With Mel B
/product_images/Juegos/Wii Juegos/3307215588499_s.jpg,3307215588499,831,6.00,4.00,10.00,Wii,Just Dance 2 (Extra Songs)
/product_images/Juegos/Wii Juegos/330721165YSGO_s.jpg,330721165,831,0.20,0.10,0.75,Wii,Your Shape (Game Only)
/product_images/Juegos/Wii Juegos/3307210327246_s.jpg,3307210327246,831,1.50,0.90,4.00,Wii,CSI: Pruebas Ocultas
/product_images/Juegos/Wii Juegos/8023171009957_s.jpg,8023171009957,831,6.00,4.00,10.00,Wii,Cooking Mama
/product_images/Juegos/Wii Juegos/3546430131213_s.jpg,3546430131213,831,0.90,0.60,2.50,Wii,Jenga World Tour
/product_images/Juegos/Wii Juegos/4012927091364_s.jpg,4012927091364,831,5.00,3.00,8.00,Wii,Lost in Blue: Shipwrecked
/product_images/Juegos/Wii Juegos/8154030100109_s.jpg,8154030100109,831,6.00,4.00,10.00,Wii,Busy Scissors
/product_images/Juegos/Wii Juegos/5060138434400_s.jpg,5060138434400,831,3.00,2.00,6.00,Wii,Ghost Squad
/product_images/Juegos/Wii Juegos/3307211655973_s.jpg,3307211655973,831,1.10,0.70,3.00,Wii,Your Shape + Camara
/product_images/Juegos/Wii Juegos/5055277000593_s.jpg,5055277000593,831,1.90,1.20,5.00,Wii,"Conduit, The"
/product_images/Juegos/Wii Juegos/5060138435582_s.jpg,5060138435582,831,3.00,2.00,6.00,Wii,Bleach: Shattered Blade
/product_images/Juegos/Wii Juegos/3391891968713_s.jpg,3391891968713,831,6.00,4.00,10.00,Wii,Los Croods: Fiesta Prehistorica
/product_images/Juegos/Wii Juegos/5030917082382_s.jpg,5030917082382,831,1.90,1.20,5.00,Wii,Transformers - Aventuras en Cybertron
/product_images/Juegos/Wii Juegos/5030917066887_s.jpg,5030917066887,831,5.00,3.00,8.00,Wii,Ice Age 3: El Origen de los Dinosaurios
/product_images/Juegos/Wii Juegos/3499550286588_s.jpg,3499550286588,831,2.00,1.80,4.00,Wii,Western Heroes (Game Only)
/product_images/Juegos/Wii Juegos/4012927091401_s.jpg,4012927091401,831,0.90,0.60,2.50,Wii,Winx Club
/product_images/Juegos/Wii Juegos/5060176363281_s.jpg,5060176363281,831,1.70,1.00,4.50,Wii,Chicken Blaster (2 Pistols)
/product_images/Juegos/Wii Juegos/5060102950905_s.jpg,5060102950905,831,9.00,6.00,15.00,Wii,Bomberman Land
/product_images/Juegos/Wii Juegos/8717418301163_s.jpg,8717418301163,831,7.00,5.00,12.00,Wii,Lego Pirates Of The Caribbean
/product_images/Juegos/Wii Juegos/3307211662834_s.jpg,3307211662834,831,3.00,2.00,6.00,Wii,Girls Life: Pijama Party
/product_images/Juegos/Wii Juegos/045496401511_s.jpg,045496401511,831,30.00,21.00,48.00,Wii,Pandora's Tower
/product_images/Juegos/Wii Juegos/5060112742118_s.jpg,5060112742118,831,3.00,2.00,6.00,Wii,Mushroom Men: Las Guerras Espora
/product_images/Juegos/Wii Juegos/4020628511166N_s.jpg,4020628511166,831,4.00,3.00,7.00,Wii,Let's Sing 5 ( Only Juego)
/product_images/Juegos/Wii Juegos/045496368227_s.jpg,045496368227,831,5.00,3.00,8.00,Wii,Tiana y el Sapo
/product_images/Juegos/Wii Juegos/045496401047_s.jpg,045496401047,831,9.00,6.00,15.00,Wii,Boom Street
/product_images/Juegos/Wii Juegos/045496364984_s.jpg,045496364984,831,7.00,5.00,12.00,Wii,Donkey Kong  Jet Race
/product_images/Juegos/Wii Juegos/4005209124065_s.jpg,4005209124065,831,3.00,2.00,6.00,Wii,World Of Zoo
/product_images/Juegos/Wii Juegos/045496364878_s.jpg,045496364878,831,0.90,0.60,2.50,Wii,Wii Chess
/product_images/Juegos/Wii Juegos/5060138438507_s.jpg,5060138438507,831,2.00,1.80,4.00,Wii,Samba de Amigo (Solo Juego)
/product_images/Juegos/Wii Juegos/4012927093085_s.jpg,4012927093085,831,0.50,0.30,1.50,Wii,Step To The Beat
/product_images/Juegos/Wii Juegos/3307211619340_s.jpg,3307211619340,831,0.90,0.60,2.50,Wii,Anatomia De Grey
/product_images/Juegos/Wii Juegos/3307217936915_s.jpg,3307217936915,831,1.50,0.90,4.00,Wii,Lucha De Dinosaurios
/product_images/Juegos/Wii Juegos/045496401214_s.jpg,045496401214,831,37.00,27.00,60.00,Wii,"Last Story, The"
/product_images/Juegos/Wii Juegos/8023171016085_s.jpg,8023171016085,831,1.70,1.00,4.50,Wii,We Cheer
/product_images/Juegos/Wii Juegos/093155130371_s.jpg,093155130371,831,1.30,0.80,3.50,Wii,Star Trek Conquest
/product_images/Juegos/Wii Juegos/4012927090688_s.jpg,4012927090688,831,3.00,2.00,5.00,Wii,Eledees
/product_images/Juegos/Wii Juegos/5390102507411_s.jpg,5390102507411,831,2.00,1.40,6.00,Wii,U-Sing
