categoria_id,precio_venta,img_caratula,precio_compra,titulo,precio_intercambio,categoria_str,sku
827,10.00,/product_images/Juegos/Xbox 360 Juegos/3391891966429_s.jpg,4.00,Rise Of The Guardians,6.00,Xbox 360,3391891966429
827,5.00,/product_images/Juegos/Xbox 360 Juegos/5060229360007_s.jpg,2.00,WSC Real 11,3.00,Xbox 360,5060229360007
827,9.00,/product_images/Juegos/Xbox 360 Juegos/3307215596548_s.jpg,4.00,Rabbids - Alive And Kicking (Kinect),5.00,Xbox 360,3307215596548
834,4.00,/product_images/defimg5_s.jpg,0.90,Zoo Quest - Puzzle Fun,1.50,Nintendo DS,9006113161103
834,2.50,/product_images/Juegos/DS Juegos/9006113166412_s.jpg,0.60,Safecracker,0.90,Nintendo DS,9006113166412
834,2.00,/product_images/Juegos/DS Juegos/9006113169024_s.jpg,0.40,Aprende con Nosotros: Drive's Ed,0.70,Nintendo DS,9006113169024
827,8.00,/product_images/Juegos/Xbox 360 Juegos/5030917043147_s.jpg,3.00,Rapala Tournament Fishing,5.00,Xbox 360,5030917043147
827,8.00,/product_images/Juegos/Xbox 360 Juegos/5051603163307_s.jpg,3.00,Looney Tunes: Acme Arsenal,5.00,Xbox 360,5051603163307
827,18.00,/product_images/Juegos/Xbox 360 Juegos/5055060961117_s.jpg,8.00,Devil May Cry 4 (Ed. Coleccionista),11.00,Xbox 360,5055060961117
827,15.00,/product_images/Juegos/Xbox 360 Juegos/5030917125133_s.jpg,6.00,Fast & Furious Showdown,9.00,Xbox 360,5030917125133
834,6.00,/product_images/Juegos/DS Juegos/9006113189329_s.jpg,2.00,Agatha Christie - The ABC Murders,3.00,Nintendo DS,9006113189329
827,6.00,/product_images/Juegos/Xbox 360 Juegos/5051893074833_s.jpg,2.00,Barrio Sesamo: Erase una Vez un Monstruo,3.00,Xbox 360,5051893074833
834,8.00,/product_images/Juegos/DS Juegos/9006113190042_s.jpg,3.00,Aprender Geografia,5.00,Nintendo DS,9006113190042
827,12.00,/product_images/Juegos/Xbox 360 Juegos/3307215624470_s.jpg,5.00,Assassin's Creed 1 & 2,7.00,Xbox 360,3307215624470
834,20.00,/product_images/defimg4_s.jpg,9.00,Capcom Ace Attorneyd,12.00,Nintendo DS,013388320103
821,18.00,/product_images/Juegos/PS3 Juegos/5051893055252_s.jpg,8.00,F.3.A.R (FEAR 3) Edicion Coleccionista,11.00,PlayStation 3,5051893055252
827,8.00,/product_images/Juegos/Xbox 360 Juegos/5026555253611_s.jpg,3.00,Borderlands GOTY *2 Disc*,5.00,Xbox 360,5026555253611
834,3.50,/product_images/defimg4_s.jpg,0.80,Harry Potter & the Order of the Phoeni,1.30,Nintendo DS,014633153330
834,5.00,/product_images/Juegos/DS Juegos/014633157406_s.jpg,-1,Boogie (INGLES),-1,Nintendo DS,014633157406
834,3.00,/product_images/defimg3_s.jpg,0.70,Thrillville Fuera de Control,1.10,Nintendo DS,023272005023
821,40.00,/product_images/Juegos/PS3 Juegos/5051893074635_s.jpg,18.00,Batman Arkham City CE,25.00,PlayStation 3,5051893074635
821,20.00,/product_images/Juegos/PS3 Juegos/5051893076929_s.jpg,9.00,Senor de los Anillos:Guerra Del Norte CE,12.00,PlayStation 3,5051893076929
827,2.00,/product_images/Juegos/Xbox 360 Juegos/8154030102738_s.jpg,0.40,Falling Skies: The Game,0.70,Xbox 360,8154030102738
827,3.00,/product_images/Juegos/Xbox 360 Juegos/5026555257589_s.jpg,0.70,Nickelodeon Dance 2,1.10,Xbox 360,5026555257589
834,4.00,/product_images/defimg4_s.jpg,0.90,LEGO Indiana Jones,1.50,Nintendo DS,023272006679
834,10.00,/product_images/Juegos/DS Juegos/023272007508_s.jpg,4.00,Star Wars Battlefront Elite Squadron,6.00,Nintendo DS,023272007508
821,20.00,/product_images/Juegos/PS3 Juegos/5055060925669_s.jpg,9.00,Street Fighter IV Edicion Coleccionista,12.00,PlayStation 3,5055060925669
821,25.00,/product_images/Juegos/PS3 Juegos/5055060926581P_s.jpg,11.00,Dead Rising 2 Outbreak Ed.,15.00,PlayStation 3,5055060926581
827,3.00,/product_images/Juegos/Xbox 360 Juegos/3512890000239_s.jpg,0.70,"Tour de France, Le",1.10,Xbox 360,3512890000239
827,9.00,/product_images/Juegos/Xbox 360 Juegos/8717418289690_s.jpg,4.00,Tron Evolution,5.00,Xbox 360,8717418289690
834,3.00,/product_images/Juegos/DS Juegos/023272008277_s.jpg,0.70,Star Wars Clone Wars Heroes de la Republ,1.10,Nintendo DS,023272008277
834,35.00,/product_images/defimg5_s.jpg,15.00,Pokemon XD le Souffle des Tenebres,22.00,Nintendo DS,045496394516
821,6.00,/product_images/Juegos/PS3 Juegos/5055060926666_s.jpg,2.00,Sengoku Basara: Samuray Heroes,3.00,PlayStation 3,5055060926666
821,25.00,/product_images/Juegos/PS3 Juegos/5055060927939_s.jpg,11.00,Street Fighter vs Tekken Special Edition,15.00,PlayStation 3,5055060927939
827,10.00,/product_images/Juegos/Xbox 360 Juegos/5030917176647_s.jpg,4.00,Transformers Devastation,6.00,Xbox 360,5030917176647
827,8.00,/product_images/Juegos/Xbox 360 Juegos/885370334661_s.jpg,3.00,GunStringer (Kinect),5.00,Xbox 360,885370334661
834,4.50,/product_images/Juegos/DS Juegos/045496462116_s.jpg,1.00,Mr. Driller Drill Spirits,1.70,Nintendo DS,045496462116
821,6.00,/product_images/Juegos/PS3 Juegos/5055060928172_s.jpg,2.00,Resident Evil 6 Steel Book [Importación,3.00,PlayStation 3,5055060928172
834,7.00,/product_images/defimg2_s.jpg,3.00,Hamsterz Life,4.00,Nintendo DS,008888163275
821,15.00,/product_images/Juegos/PS3 Juegos/5055277005062_s.jpg,6.00,Bayonetta (Ed. Coleccionista),9.00,PlayStation 3,5055277005062
834,1.50,/product_images/defimg1_s.jpg,0.20,My Spanish Coach,0.40,Nintendo DS,008888163916
821,32.00,/product_images/Juegos/PS3 Juegos/5055277014927_s.jpg,14.00,Sonic Generations CE,20.00,PlayStation 3,5055277014927
834,4.50,/product_images/defimg4_s.jpg,1.00,Mr. Bean,1.70,Nintendo DS,5051272004277
834,3.00,/product_images/Juegos/DS Juegos/4012927082706_s.jpg,0.70,New International Track & Field,1.10,Nintendo DS,4012927082706
834,15.00,/product_images/defimg5_s.jpg,6.00,Lego Marvel Superheroes,9.00,Nintendo DS,5051893143461
821,35.00,/product_images/Juegos/PS3 Juegos/5055277018420_s.jpg,15.00,Aliens Colonial Marines - Collector's Ed,22.00,PlayStation 3,5055277018420
821,15.00,/product_images/Juegos/PS3 Juegos/5055277025954_s.jpg,6.00,Persona 4 Arena Ultimax,9.00,PlayStation 3,5055277025954
821,7.00,/product_images/Juegos/PS3 Juegos/5055377601614_s.jpg,3.00,Order Up,4.00,PlayStation 3,5055377601614
834,4.00,/product_images/Juegos/DS Juegos/4017244018698_s.jpg,0.90,Mr Slime,1.50,Nintendo DS,4017244018698
834,3.00,/product_images/Juegos/DS Juegos/5030917037214_s.jpg,0.70,Tony Hawks Downhill Jam,1.10,Nintendo DS,5030917037214
834,10.00,/product_images/Juegos/DS Juegos/5030917050077_s.jpg,4.00,Barbie: La Princesa de los Animales,6.00,Nintendo DS,5030917050077
821,4.00,/product_images/Juegos/PS3 Juegos/5055377601836_s.jpg,0.90,"Cube, The",1.50,PlayStation 3,5055377601836
821,5.00,/product_images/Juegos/PS3 Juegos/5055377602109_s.jpg,1.20,El Cubo,1.90,PlayStation 3,5055377602109
821,8.00,/product_images/Juegos/PS3 Juegos/5055377602451_s.jpg,3.00,XBlaze Code : Embryo,5.00,PlayStation 3,5055377602451
834,8.00,/product_images/defimg2_s.jpg,3.00,Trackmania DS,5.00,Nintendo DS,3512289015486
834,4.50,/product_images/Juegos/DS Juegos/5060138437128_s.jpg,1.00,Mystery Dungeon: Shiren The Wanderer,1.70,Nintendo DS,5060138437128
834,8.00,/product_images/Juegos/DS Juegos/4779026380248_s.jpg,3.00,101 n 1 Explosive Megamix,5.00,Nintendo DS,4779026380248
821,5.00,/product_images/Juegos/PS3 Juegos/5060004768950_s.jpg,2.00,World Snooker Championship,3.00,PlayStation 3,5060004768950
821,5.00,/product_images/Juegos/PS3 Juegos/5060015030152_s.jpg,2.00,Get Up And Dance,3.00,PlayStation 3,5060015030152
821,3.50,/product_images/Juegos/PS3 Juegos/5060015539457_s.jpg,0.80,John Daly's Prostroke Golf,1.30,PlayStation 3,5060015539457
834,7.00,/product_images/Juegos/DS Juegos/5060125484340_s.jpg,3.00,Astro Boy,4.00,Nintendo DS,5060125484340
834,4.50,/product_images/Juegos/DS Juegos/5021290035430_s.jpg,1.00,Soul Bubbles,1.70,Nintendo DS,5021290035430
834,3.00,/product_images/Juegos/DS Juegos/4260176170440_s.jpg,0.70,Visual Logic Training,1.10,Nintendo DS,4260176170440
821,4.00,/product_images/Juegos/PS3 Juegos/5060015539679_s.jpg,0.90,PDC World Championship Darts Pro Tour,1.50,PlayStation 3,5060015539679
821,4.00,/product_images/Juegos/PS3 Juegos/5060057028001_s.jpg,0.90,Ferrari: The Race Experience,1.50,PlayStation 3,5060057028001
821,6.00,/product_images/Juegos/PS3 Juegos/5060057028209_s.jpg,2.00,Ferrari Challenge/Supercar Challenge,3.00,PlayStation 3,5060057028209
834,2.00,/product_images/Juegos/DS Juegos/3307210450579_s.jpg,0.40,Hells Kitchen,0.70,Nintendo DS,3307210450579
834,30.00,/product_images/defimg1_s.jpg,13.00,Yuu Yuu Hakusho DS: Ankoku Bujutsukai He,18.00,Nintendo DS,4904810734116
834,7.00,/product_images/Juegos/DS Juegos/045496463014_s.jpg,3.00,Harvest Moon DS,4.00,Nintendo DS,045496463014
821,12.00,/product_images/Juegos/PS3 Juegos/5060057028414_s.jpg,5.00,Putty Squad,7.00,PlayStation 3,5060057028414
821,4.00,/product_images/Juegos/PS3 Juegos/5060073303281_s.jpg,0.90,Bladestorm: The Hundred Years War,1.50,PlayStation 3,5060073303281
821,8.00,/product_images/Juegos/PS3 Juegos/5060073305292_s.jpg,3.00,G1 Jockey 4  2008,5.00,PlayStation 3,5060073305292
834,3.50,/product_images/defimg1_s.jpg,0.80,Herbie Rescue Rally,1.30,Nintendo DS,045496464394
834,12.00,/product_images/Juegos/DS Juegos/5051893027884_s.jpg,5.00,LEGO Harry Potter (Anos 1-4),7.00,Nintendo DS,5051893027884
834,4.50,/product_images/defimg5_s.jpg,1.00,Sims 2 Pets,1.70,Nintendo DS,5030935051780
821,8.00,/product_images/Juegos/PS3 Juegos/5060073305551_s.jpg,3.00,Dynasty Warriors 6 Empires,5.00,PlayStation 3,5060073305551
821,6.00,/product_images/Juegos/PS3 Juegos/5060073305698_s.jpg,2.00,Dynasty Warriors: Gundam 2,3.00,PlayStation 3,5060073305698
821,8.00,/product_images/Juegos/PS3 Juegos/5060073306671_s.jpg,3.00,Trinity: Souls Of Zill O'll,5.00,PlayStation 3,5060073306671
834,8.00,/product_images/Juegos/DS Juegos/5060121823884_s.jpg,3.00,Legend of Kage 2,5.00,Nintendo DS,5060121823884
834,5.00,/product_images/defimg2_s.jpg,2.00,Ice Age Continental Drift,3.00,Nintendo DS,5030917109768
834,4.00,/product_images/Juegos/DS Juegos/3391891957052_s.jpg,0.90,Ben 10 Galactic Racing,1.50,Nintendo DS,3391891957052
821,12.00,/product_images/Juegos/PS3 Juegos/5060073306824_s.jpg,5.00,Ninja Gaiden Sigma 2 (Ed. Col.),7.00,PlayStation 3,5060073306824
821,10.00,/product_images/Juegos/PS3 Juegos/5060073307968_s.jpg,4.00,Champion Jockey,6.00,PlayStation 3,5060073307968
821,12.00,/product_images/Juegos/PS3 Juegos/5060073309009_s.jpg,5.00,Ninja Gaiden 3 - Collectors Ed,7.00,PlayStation 3,5060073309009
834,3.00,/product_images/defimg2_s.jpg,0.70,Chronicles Of Mystery: Curse Of Ancient,1.10,Nintendo DS,5906961196835
834,3.00,/product_images/defimg3_s.jpg,0.70,Playground,1.10,Nintendo DS,5030936059259
834,3.00,/product_images/defimg1_s.jpg,0.70,Fashion Designer Tu juego de Moda,1.10,Nintendo DS,8023171013381
821,12.00,/product_images/Juegos/PS3 Juegos/5060073309313_s.jpg,5.00,Dead Or Alive 5 CE (P),7.00,PlayStation 3,5060073309313
821,20.00,/product_images/Juegos/PS3 Juegos/5060102953210_s.jpg,9.00,Rune Factory Oceans,12.00,PlayStation 3,5060102953210
821,8.00,/product_images/Juegos/PS3 Juegos/5060138430297_s.jpg,3.00,Full Auto 2 Battlelines,5.00,PlayStation 3,5060138430297
834,2.00,/product_images/Juegos/DS Juegos/8023171013978_s.jpg,0.40,Princesas sobre Hielo,0.70,Nintendo DS,8023171013978
834,3.50,/product_images/Juegos/DS Juegos/5026555042550_s.jpg,0.80,Top Spin 3,1.30,Nintendo DS,5026555042550
834,3.00,/product_images/Juegos/DS Juegos/045496466121_s.jpg,0.70,Encantada - Historia de Giselle,1.10,Nintendo DS,045496466121
821,4.00,/product_images/Juegos/PS3 Juegos/5060138432895_s.jpg,0.90,Golden Compass,1.50,PlayStation 3,5060138432895
821,5.00,/product_images/defimg2_s.jpg,2.00,The Jackbox Party Pack,3.00,PlayStation 3,5060146463232
821,6.00,/product_images/Juegos/PS3 Juegos/5060173290030_s.jpg,2.00,WSC Real 09: World Snooker Champion,3.00,PlayStation 3,5060173290030
834,10.00,/product_images/Juegos/DS Juegos/5030934066617_s.jpg,4.00,Los Sims Vecinos y Mascotas,6.00,Nintendo DS,5030934066617
821,6.00,/product_images/Juegos/PS3 Juegos/711719166467_s.jpg,2.00,White Knight Chronicles,3.00,PlayStation 3,711719166467
821,22.00,/product_images/Juegos/PS3 Juegos/5030934054904_s.jpg,9.00,Padrino Don Corleone,13.00,PlayStation 3,5030934054904
821,6.00,/product_images/Juegos/PS3 Juegos/8023171028538_s.jpg,1.40,Grease Dance,2.00,PlayStation 3,8023171028538
821,4.00,/product_images/Juegos/PS3 Juegos/5060015030145_s.jpg,0.90,Everyone Sing Solus,1.50,PlayStation 3,5060015030145
821,6.00,/product_images/Juegos/PS3 Juegos/3512899111134_s.jpg,2.00,Tour De Francia 2013,3.00,PlayStation 3,3512899111134
821,14.00,/product_images/Juegos/PS3 Juegos/8154030103209_s.jpg,6.00,Hora De Aventuras: El Secreto del Reino Sin Nombre,8.00,PlayStation 3,8154030103209
821,5.00,/product_images/Juegos/PS3 Juegos/3391891966047_s.jpg,2.00,Ben 10 Omniverse,3.00,PlayStation 3,3391891966047
821,18.00,/product_images/Juegos/PS3 Juegos/711719137764_s.jpg,8.00,Heavy Rain EE (P),11.00,PlayStation 3,711719137764
821,40.00,/product_images/Juegos/PS3 Juegos/5030947096625_s.jpg,18.00,Crysis 2: Nano Edicion,25.00,PlayStation 3,5030947096625
821,1.00,/product_images/Juegos/PS3 Juegos/503093507PSA2_s.jpg,0.10,EA Sports Active 2 (Solo Juego),0.30,PlayStation 3,503093507
821,8.00,/product_images/Juegos/PS3 Juegos/5030930055899_s.jpg,3.00,Nascar 08,5.00,PlayStation 3,5030930055899
821,20.00,/product_images/Juegos/PS3 Juegos/5030917133299_s.jpg,9.00,Call Of Duty: Ghosts Prestige Edition,12.00,PlayStation 3,5030917133299
821,18.00,/product_images/Juegos/PS3 Juegos/711719124559_s.jpg,8.00,Singstar Pop 2009 + Micros Wireless,11.00,PlayStation 3,711719124559
821,30.00,/product_images/Juegos/PS3 Juegos/5051892143653_s.jpg,13.00,Injustice Gods Among Us: Ultimate Ed.,18.00,PlayStation 3,5051892143653
821,15.00,/product_images/Juegos/PS3 Juegos/5060102952855_s.jpg,6.00,King of Fighters XIII DE,9.00,PlayStation 3,5060102952855
821,18.00,/product_images/Juegos/PS3 Juegos/10086690668_s.jpg,8.00,Sonic & All Stars Racing Transformed,11.00,PlayStation 3,10086690668
821,1.00,/product_images/Juegos/PS3 Juegos/711719440857_s.jpg,0.10,Eye of Judgement (Juego Solo),0.30,PlayStation 3,711719440857
821,10.00,/product_images/Juegos/PS3 Juegos/8717418358945_s.jpg,4.00,Brave Disney Pixar,6.00,PlayStation 3,8717418358945
821,3.00,/product_images/Juegos/PS3 Juegos/3348542211797_s.jpg,0.70,Timeshift,1.10,PlayStation 3,3348542211797
821,16.00,/product_images/Juegos/PS3 Juegos/711719177982_s.jpg,7.00,Uncharted 1 + Uncharted 2,10.00,PlayStation 3,711719177982
821,18.00,/product_images/Juegos/PS3 Juegos/3391891987585_s.jpg,8.00,Tales Of Xillia / Tales Of Xillia 2,11.00,PlayStation 3,3391891987585
821,16.00,/product_images/Juegos/PS3 Juegos/5030930096847_s.jpg,7.00,Dragon Age: Origins UE,10.00,PlayStation 3,5030930096847
830,35.00,/product_images/Juegos/PC Juegos/8414185300183_s.jpg,15.00,Sims 3 EE,22.00,PC,8414185300183
830,1.00,/product_images/defimg4_s.jpg,0.10,Battleforge,0.30,PC,8414185300282
830,0.50,/product_images/defimg4_s.jpg,0.01,Fifa 08 + NBA Live 08,0.10,PC,8414185300312
830,4.00,/product_images/defimg2_s.jpg,0.60,Spore Factoria De Criaturas,1.20,PC,8414185300503
830,3.50,/product_images/defimg2_s.jpg,0.50,Spore: Aventuras Galacticas,1.00,PC,8414185300510
830,2.50,/product_images/defimg3_s.jpg,0.50,Command & Conquer 4:Tiberian Twilight (P),0.90,PC,8414185300824
830,4.00,/product_images/defimg2_s.jpg,0.60,"Night Of The Rabbit, The - Edición Especial",1.20,PC,8414606711451
830,1.00,/product_images/defimg4_s.jpg,0.10,Dead Synchronicity,0.30,PC,8414606805761
830,0.50,/product_images/defimg2_s.jpg,0.01,Fire,0.10,PC,8414606805778
830,0.25,/product_images/defimg5_s.jpg,0.01,Northland (SN),0.01,PC,8420018990025
830,0.50,/product_images/defimg3_s.jpg,0.01,Dark Forces,0.10,PC,8420224313403
830,0.75,/product_images/defimg1_s.jpg,0.10,"Abeja Maya, La - Maya y La Lluvia",0.20,PC,8420565200004
830,0.25,/product_images/defimg5_s.jpg,0.01,Twipsy la Autopista Del Ciberespacio,0.01,PC,8420565200004
830,0.75,/product_images/defimg2_s.jpg,0.10,Aprende con Zipi y Zape 4,0.20,PC,8420565200005
830,0.10,/product_images/defimg5_s.jpg,0.01,Asteroids Fighter,0.01,PC,8420565200707
830,0.25,/product_images/defimg1_s.jpg,0.01,Space Invaders Amenaza Espacial,0.01,PC,842056520070700004
830,0.10,/product_images/defimg4_s.jpg,0.01,Tiburones,0.01,PC,8420565237000
830,0.05,/product_images/defimg4_s.jpg,0.01,Como Funcionan la cosas,0.01,PC,84205652370001
830,2.50,/product_images/defimg5_s.jpg,0.50,Nilo,0.90,PC,84205652370004
830,1.00,/product_images/defimg1_s.jpg,0.10,Salvaje,0.30,PC,84205652370005
830,0.05,/product_images/defimg2_s.jpg,0.01,Aves,0.01,PC,84205652370006
830,0.10,/product_images/defimg4_s.jpg,0.01,Felinos,0.01,PC,84205652370007
830,0.10,/product_images/defimg5_s.jpg,0.01,Polizon,0.01,PC,84205652370008
830,0.25,/product_images/defimg4_s.jpg,0.01,Suzuki Alstare Extreme Racing,0.01,PC,8423817600812
830,1.00,/product_images/defimg2_s.jpg,0.10,Muppet: Sonidos y Pronunciacion,0.30,PC,8423817601000
830,0.10,/product_images/defimg4_s.jpg,0.01,Muppets: Razonamiento,0.01,PC,8423817601031
830,0.25,/product_images/defimg5_s.jpg,0.01,Muppets: Primeros Sonidos,0.01,PC,8423817601048
830,0.05,/product_images/defimg5_s.jpg,0.01,Muppets- Asociaciones,0.01,PC,8423817601055
827,20.00,/product_images/Juegos/Xbox 360 Juegos/3499550319149_s.jpg,9.00,WRC FIA World Rally Championship 4,12.00,Xbox 360,3499550319149
830,3.50,/product_images/defimg4_s.jpg,0.50,Devil Inside,1.00,PC,8423817601536
827,18.00,/product_images/Juegos/Xbox 360 Juegos/885370197396_s.jpg,8.00,Fable III (3) CE,11.00,Xbox 360,885370197396
830,0.25,/product_images/defimg5_s.jpg,0.01,4X4 Evo 2,0.01,PC,8423817601826
830,0.10,/product_images/defimg3_s.jpg,0.01,GP Championship 2,0.01,PC,8423817601888
830,1.50,/product_images/defimg1_s.jpg,0.20,Pax Romana,0.40,PC,8423817602007
827,8.00,/product_images/Juegos/Xbox 360 Juegos/3391891968355_s.jpg,3.00,Star Trek (2013),5.00,Xbox 360,3391891968355
827,15.00,/product_images/Juegos/Xbox 360 Juegos/5051892051583_s.jpg,6.00,LEGO Harry Potter (Anos 5-7),9.00,Xbox 360,5051892051583
827,4.00,/product_images/Juegos/Xbox 360 Juegos/4005209138086_s.jpg,0.90,Mascotas Increíbles (Kinect),1.50,Xbox 360,4005209138086
830,4.00,/product_images/defimg5_s.jpg,0.80,Europa Universalis II,1.40,PC,8423817602021
830,1.50,/product_images/defimg1_s.jpg,0.20,Urgencias: El Juego,0.40,PC,8423817602076
830,2.00,/product_images/defimg5_s.jpg,0.30,Democracia,0.60,PC,8423817602120
827,6.00,/product_images/Juegos/Xbox 360 Juegos/3307210236968_s.jpg,2.00,Colegas en el Bosque,3.00,Xbox 360,3307210236968
827,6.00,/product_images/Juegos/Xbox 360 Juegos/3391891962841_s.jpg,2.00,Naruto Shippuden Ultimate Ninja Storm Generations,3.00,Xbox 360,3391891962841
827,4.00,/product_images/Juegos/Xbox 360 Juegos/5030934081283_s.jpg,0.90,Need For Speed Shift (Col. Ed.),1.50,Xbox 360,5030934081283
827,15.00,/product_images/Juegos/Xbox 360 Juegos/4017244025191_s.jpg,6.00,Gray Matter,9.00,Xbox 360,4017244025191
827,2.00,/product_images/Juegos/Xbox 360 Juegos/4020628507602_s.jpg,0.40,X-Factor,0.70,Xbox 360,4020628507602
830,0.25,/product_images/defimg5_s.jpg,0.01,Blancanieves Y Los 7 Enanitos,0.01,PC,8423817602229
827,15.00,/product_images/Juegos/Xbox 360 Juegos/5030934103220_s.jpg,6.00,Los Sims 3 - Vaya Fauna,9.00,Xbox 360,5030934103220
834,6.00,/product_images/defimg3_s.jpg,2.00,Veerinarios en Accion 2,3.00,Nintendo DS,5390102496531
830,1.00,/product_images/defimg4_s.jpg,0.10,Post Mortem,0.30,PC,8423817602502
827,8.00,/product_images/Juegos/Xbox 360 Juegos/5030917048722_s.jpg,3.00,Hot Wheels: Beat That!,5.00,Xbox 360,5030917048722
827,5.00,/product_images/Juegos/Xbox 360 Juegos/4017244020462_s.jpg,2.00,Summer Athletics,3.00,Xbox 360,4017244020462
834,8.00,/product_images/defimg4_s.jpg,3.00,Rainbow Islands Revolution,5.00,Nintendo DS,5060102950042
830,0.25,/product_images/defimg2_s.jpg,0.01,Muppet Babies: Jugando Con El Reino Anim,0.01,PC,8423817602502
827,6.00,/product_images/Juegos/Xbox 360 Juegos/5030917068720_s.jpg,2.00,Guitar Hero: Greatest Hits (Solo Juego),3.00,Xbox 360,5030917068720
834,6.00,/product_images/Juegos/DS Juegos/4012927084014_s.jpg,2.00,Yu-Gi-Oh! 5D's World Championship 2011,3.00,Nintendo DS,4012927084014
830,1.00,/product_images/defimg2_s.jpg,0.10,Rollercoaster Mania 1 & 2,0.30,PC,8423817602502
827,2.00,/product_images/Juegos/Xbox 360 Juegos/5060004767786_s.jpg,0.40,Chromehounds,0.70,Xbox 360,5060004767786
834,28.00,/product_images/defimg5_s.jpg,12.00,Kirby Mass Attack,17.00,Nintendo DS,045496471521
830,0.10,/product_images/defimg3_s.jpg,0.01,Mall Tycoon 3,0.01,PC,8423817602533
830,1.50,/product_images/defimg2_s.jpg,0.20,Stronghold Crusader,0.40,PC,8423817602540
830,1.00,/product_images/defimg5_s.jpg,0.10,Oil Tycoon 2,0.30,PC,8423817602588
827,20.00,/product_images/Juegos/Xbox 360 Juegos/093155126886_s.jpg,9.00,Fallout 3 GOTY,12.00,Xbox 360,093155126886
827,2.50,/product_images/Juegos/Xbox 360 Juegos/5030934066662_s.jpg,0.60,Command & Conquer Red Alert 3,0.90,Xbox 360,5030934066662
827,1.50,/product_images/Juegos/Xbox 360 Juegos/4012927032220_s.jpg,0.30,Bomberman Act Zero,0.50,Xbox 360,4012927032220
834,12.00,/product_images/Juegos/DS Juegos/5060102950264_s.jpg,5.00,Bubble Bobble Double Shot,7.00,Nintendo DS,5060102950264
834,10.00,/product_images/Juegos/DS Juegos/4005209151450_s.jpg,4.00,"Barbie: Jet, Set & Style",6.00,Nintendo DS,4005209151450
834,3.50,/product_images/defimg1_s.jpg,0.80,Speed Racer,1.30,Nintendo DS,5051603219158
830,2.00,/product_images/defimg3_s.jpg,0.30,Painkiller (SN) 4CD,0.60,PC,8423817602748
830,1.00,/product_images/defimg2_s.jpg,0.10,inquisition,0.30,PC,8423817602915
830,0.10,/product_images/defimg3_s.jpg,0.01,Jugando Con Figuras y Colores,0.01,PC,8423817602960
821,10.00,/product_images/Juegos/PS3 Juegos/8154030102448_s.jpg,4.00,Cómo Entrenar A Tu Dragon 2,6.00,PlayStation 3,8154030102448
827,0.75,/product_images/Juegos/Xbox 360 Juegos/5024866331387_s.jpg,0.10,Manager De Liga 2007,0.20,Xbox 360,5024866331387
827,3.50,/product_images/Juegos/Xbox 360 Juegos/5030934056717_s.jpg,0.80,Command & Conquer 3 Tiberium Wars,1.30,Xbox 360,5030934056717
834,12.00,/product_images/defimg5_s.jpg,5.00,Spider-man Shattered Dimensions,7.00,Nintendo DS,5030917086717
830,1.00,/product_images/defimg4_s.jpg,0.10,La Isla Misteriosa,0.30,PC,8423817603011
821,32.00,/product_images/Juegos/PS3 Juegos/813633017099_s.jpg,14.00,Odin Sphere Leifthrasir,20.00,PlayStation 3,813633017099
827,4.00,/product_images/Juegos/Xbox 360 Juegos/5051893058871_s.jpg,0.90,Green Lantern: Rise Of The Manhunters,1.50,Xbox 360,5051893058871
834,4.50,/product_images/Juegos/DS Juegos/5030934067522_s.jpg,1.00,Need For Speed: Undercover,1.70,Nintendo DS,5030934067522
830,0.50,/product_images/defimg4_s.jpg,0.01,Rollercoaster Mania,0.10,PC,8423817603097
821,6.00,/product_images/Juegos/PS3 Juegos/5030934100229_s.jpg,2.00,Dead Space 2 Collectors Ed.,3.00,PlayStation 3,5030934100229
827,12.00,/product_images/Juegos/Xbox 360 Juegos/4012927036778_s.jpg,5.00,Birds Of Steel,7.00,Xbox 360,4012927036778
834,10.00,/product_images/Juegos/DS Juegos/777720941677_s.jpg,4.00,101 In 1 Megamix Sports,6.00,Nintendo DS,777720941677
830,3.00,/product_images/defimg5_s.jpg,0.40,Train Empire,0.90,PC,8423817603103
830,1.00,/product_images/defimg1_s.jpg,0.10,Camping Tycoon,0.30,PC,8423817603110
830,3.00,/product_images/defimg5_s.jpg,0.60,Hidden and Dangerous 2: Courage Under Fire,1.00,PC,8423817604193
821,10.00,/product_images/Juegos/PS3 Juegos/5060057027141_s.jpg,4.00,Williams Pinball Classics,6.00,PlayStation 3,5060057027141
827,4.00,/product_images/Juegos/Xbox 360 Juegos/885370316957_s.jpg,0.90,Kinectimals Gold Edition,1.50,Xbox 360,885370316957
827,10.00,/product_images/Juegos/Xbox 360 Juegos/5030934101127_s.jpg,4.00,Rango,6.00,Xbox 360,5030934101127
834,12.00,/product_images/defimg2_s.jpg,5.00,Legacy of Ys: Books I & II (Juego),7.00,Nintendo DS,730865400232
834,4.00,/product_images/Juegos/DS Juegos/3307211668799_s.jpg,0.90,Imagina ser Periodista,1.50,Nintendo DS,3307211668799
834,2.50,/product_images/defimg4_s.jpg,0.60,Music Monsters,0.90,Nintendo DS,9006113177609
830,0.25,/product_images/defimg5_s.jpg,0.01,Pantera Rosa: Salvando El Planeta Tierra,0.01,PC,8423817605077
830,0.25,/product_images/defimg5_s.jpg,0.01,Lassie Juega Aprende,0.01,PC,8423817605107
830,0.75,/product_images/defimg1_s.jpg,0.10,Trackmania Sunrise Extreme,0.20,PC,8423817606456
