precio_compra,categoria_id,img_caratula,titulo,precio_venta,precio_intercambio,categoria_str,sku
0.80,830,/product_images/defimg2_s.jpg,F-16 Fighting Falcon (Exp. FS X),4.00,1.40,PC,4015918102865
0.20,830,/product_images/defimg2_s.jpg,Mega Airport Madrid Barajas (Exp. FS X),1.00,0.30,PC,4015918104050
1.20,830,/product_images/defimg2_s.jpg,Scenary Madeira (Expansion FS X),6.00,2.00,PC,4015918108546
0.80,830,/product_images/defimg4_s.jpg,Flight Simulator- Lukla X Mount Everest,4.00,1.40,PC,4015918109932
1.90,830,/product_images/defimg4_s.jpg,Rise of flight,8.00,3.00,PC,4015918110433
0.01,830,/product_images/defimg5_s.jpg,Simulador de Granjero,0.25,0.01,PC,4015918111362
5.00,830,/product_images/defimg5_s.jpg,Airbus X MSFSX,25.00,9.00,PC,4015918113052
2.00,830,/product_images/defimg4_s.jpg,City Bus Simulator 2010 New York(P),12.00,4.00,PC,4015918113243
0.10,830,/product_images/defimg1_s.jpg,Rise of Flight (2011),0.75,0.20,PC,4015918117951
1.20,830,/product_images/defimg5_s.jpg,Flight Simulator X Paris (Exp),6.00,2.00,PC,4015918118309
0.10,830,/product_images/defimg1_s.jpg,Mega Airport Barcelona X,1.00,0.30,PC,4015918119153
0.60,830,/product_images/defimg3_s.jpg,Bridge,3.00,1.00,PC,4015918119184
0.80,830,/product_images/defimg4_s.jpg,FS Global Ultimate Europa / Africa,4.00,1.40,PC,4015918123051
0.80,830,/product_images/defimg1_s.jpg,Underground Simulator - Vol. 1 New York - New  Jersey,4.00,1.40,PC,4015918501668
0.80,830,/product_images/defimg1_s.jpg,Underground Simulator - Vol. 2 Berlin,4.00,1.40,PC,4015918501798
1.20,830,/product_images/defimg5_s.jpg,Simulador de Metro: New York: The Path,6.00,2.00,PC,4015918502450
2.00,830,/product_images/defimg2_s.jpg,Simulador de Conductor del Metro de Lond,12.00,4.00,PC,4015918503167
0.40,830,/product_images/defimg4_s.jpg,Red Ocean,3.00,0.90,PC,4017244017349
0.01,830,/product_images/defimg4_s.jpg,Cats & Dogs - Tus mejores amigos,0.25,0.01,PC,4017244017400
0.40,830,/product_images/defimg1_s.jpg,Mi Hotel Para Mascotas,2.00,0.70,PC,4017244018315
0.80,830,/product_images/defimg2_s.jpg,Mi Granja de Caballos,3.50,1.30,PC,4017244018667
0.30,830,/product_images/Juegos/PC Juegos/4017244023500_s.jpg,Divinity 2: Ego Dragonis,2.00,0.60,PC,4017244023500
0.01,830,/product_images/defimg2_s.jpg,Crash Time 4 The Syndicate,0.50,0.10,PC,4017244027898
0.40,830,/product_images/defimg1_s.jpg,"Cursed Crusade, The (P)",3.00,0.90,PC,4017244029373
1.20,830,/product_images/defimg4_s.jpg,Serious Sam 3 (P),6.00,2.00,PC,4017244031048
1.20,830,/product_images/defimg2_s.jpg,Train Simulator - ProTrain 32: Stuttgart,6.00,2.00,PC,4018281671761
0.20,830,/product_images/defimg3_s.jpg,Panzer Simulator 2012,1.00,0.30,PC,4019393972043
0.10,830,/product_images/defimg5_s.jpg,Dawn of Magic,0.75,0.20,PC,4020628500412
1.20,830,/product_images/defimg5_s.jpg,U-Boat Battle in the Mediterranean EXSP.,5.00,1.90,PC,4020628500641
0.20,830,/product_images/defimg3_s.jpg,Paraworld 1DVD (SN),1.50,0.40,PC,4020628500726
1.40,830,/product_images/defimg4_s.jpg,Dark Age of Camelot Labyrinth Of The Min,7.00,2.00,PC,4020628501037
0.30,830,/product_images/defimg4_s.jpg,Vanguard - Saga of Heroes (P),2.00,0.60,PC,4020628501099
0.10,830,/product_images/defimg2_s.jpg,Wildlife Park 2 Gold,1.00,0.30,PC,4020628501365
0.50,830,/product_images/defimg3_s.jpg,Pony Ranch,2.50,0.90,PC,4020628501372
1.20,830,/product_images/defimg5_s.jpg,Secret Files 2: Puritas Cordis,6.00,2.00,PC,4020628503413
0.40,830,/product_images/defimg1_s.jpg,Horse Life 2,2.00,0.70,PC,4020628503772
0.90,830,/product_images/defimg2_s.jpg,S.T.A.L.K.E.R: Clear Sky,6.00,1.80,PC,4020628503895
0.10,830,/product_images/defimg2_s.jpg,"Humans, Conoce a Tus Ancestros",1.00,0.30,PC,4020628503970
0.01,830,/product_images/defimg1_s.jpg,Professor Heinz Wolff Gravity,0.10,0.01,PC,4020628504205
0.40,830,/product_images/defimg3_s.jpg,EverQuest 2 (P) Shadow Odyssey,2.00,0.70,PC,4020628504274
0.30,830,/product_images/defimg1_s.jpg,Ride To Hell Retribution (P),2.50,0.70,PC,4020628504533
0.01,830,/product_images/defimg1_s.jpg,Line Rider Freestyle,0.10,0.01,PC,4020628504915
1.60,830,/product_images/defimg3_s.jpg,X3: Gold Edition,8.00,2.00,PC,4020628505387
0.30,830,/product_images/defimg4_s.jpg,X (Gold Edition),2.50,0.70,PC,4020628505394
0.30,830,/product_images/defimg3_s.jpg,Prison Break - The Conspiracy,2.50,0.70,PC,4020628506308
1.40,830,/product_images/defimg1_s.jpg,Lost Horizon,7.00,2.00,PC,4020628506728
0.80,830,/product_images/defimg4_s.jpg,Risen 2: Dark Waters (P),4.00,1.40,PC,4020628506957
0.30,830,/product_images/defimg3_s.jpg,"Whispered World, The",2.50,0.70,PC,4020628507091
1.20,830,/product_images/Juegos/PC Juegos/4020628507282_s.jpg,Dead Island (P),6.00,2.00,PC,4020628507282
0.20,830,/product_images/Juegos/PC Juegos/4020628508562_s.jpg,Azada,1.50,0.40,PC,4020628508562
0.01,830,/product_images/defimg1_s.jpg,Drawn - La Torre,0.25,0.01,PC,4020628508579
0.10,830,/product_images/defimg4_s.jpg,Runes of Magic IV,0.75,0.20,PC,4020628508869
3.00,830,/product_images/defimg2_s.jpg,X Rebirth (P),18.00,6.00,PC,4020628509101
0.70,830,/product_images/defimg5_s.jpg,Jane`s Advanced Strike Fighters,3.50,1.20,PC,4020628509583
0.01,830,/product_images/defimg4_s.jpg,Hidden Expedition - Titanic,0.50,0.10,PC,4020628510336
0.01,830,/product_images/defimg4_s.jpg,Hidden Expedition: Everest,0.10,0.01,PC,4020628510343
0.70,830,/product_images/defimg1_s.jpg,Mistery Case Files: Huntsville,5.00,1.50,PC,4020628510350
0.80,830,/product_images/defimg4_s.jpg,Emergency 2013 (P),4.00,1.40,PC,4020628510428
0.01,830,/product_images/defimg2_s.jpg,Quien Quiere Ser Millonario,0.25,0.01,PC,4020628510930
0.20,830,/product_images/Juegos/PC Juegos/4020628511548_s.jpg,Big Fish Mystery Legends: Beauty & The Beast,1.50,0.40,PC,4020628511548
0.60,830,/product_images/defimg1_s.jpg,Big Fish Redemption Cemetery: La Maldicion Del Cuervo,3.00,1.00,PC,4020628511562
0.30,830,/product_images/defimg5_s.jpg,Emergency 2014,2.00,0.60,PC,4020628511661
1.60,830,/product_images/defimg1_s.jpg,Dead Island: Riptide (P),8.00,2.00,PC,4020628511746
0.40,830,/product_images/Juegos/PC Juegos/4020628512255_s.jpg,Metro Last Light Limited Edition (P),3.00,0.90,PC,4020628512255
1.90,830,/product_images/defimg1_s.jpg,Saints Row IV (4) (P),8.00,3.00,PC,4020628512576
1.20,830,/product_images/defimg5_s.jpg,Wasteland 2 (P),5.00,1.90,PC,4020628512972
0.20,830,/product_images/defimg1_s.jpg,Planetside 2,1.50,0.40,PC,4020628513962
6.00,830,/product_images/defimg3_s.jpg,F1 2016 (P),30.00,10.00,PC,4020628828141
6.00,830,/product_images/defimg1_s.jpg,Dirt Rally (Game Only)(P),15.00,9.00,PC,4020628834814
1.60,830,/product_images/defimg3_s.jpg,Obscuritas (P),7.00,2.00,PC,4020628843274
0.10,830,/product_images/defimg1_s.jpg,Icewind Dale,1.00,0.30,PC,4020628848941
4.00,830,/product_images/defimg1_s.jpg,Baldur's Gate II - Enhanced Edition,20.00,7.00,PC,4020628849016
2.00,830,/product_images/defimg5_s.jpg,Car Mechanic Simulator 2015 (P),10.00,3.00,PC,4020628849344
0.30,830,/product_images/defimg5_s.jpg,Construction Machines Simulator 2016,2.50,0.70,PC,4020628849436
0.80,830,/product_images/defimg3_s.jpg,Helicopter 2015 Natural Disasters,4.00,1.40,PC,4020628849528
2.00,830,/product_images/defimg5_s.jpg,Baldur's Gate - Enhanced Ed,12.00,4.00,PC,4020628857684
1.40,830,/product_images/Juegos/PC Juegos/4020628862343_s.jpg,Saints Row IV: Re-Elected (No Gat Out Of Hell DLC) (P),6.00,2.00,PC,4020628862343
3.00,830,/product_images/defimg1_s.jpg,This War Of Mine (P),18.00,6.00,PC,4020628863555
3.00,830,/product_images/defimg3_s.jpg,Ryse: Son Of Rome (P),15.00,5.00,PC,4020628866907
0.01,830,/product_images/defimg2_s.jpg,Dead Island: Epidemic (P) Badass Starter Pack,0.25,0.01,PC,4020628869878
0.70,830,/product_images/defimg4_s.jpg,Escape Dead Island (P),3.50,1.20,PC,4020628882266
1.30,830,/product_images/defimg5_s.jpg,Goat Simulator (P),9.00,2.00,PC,4020628883898
2.00,830,/product_images/defimg3_s.jpg,Saints Row III & IV (P),12.00,4.00,PC,4020628884420
0.70,830,/product_images/Juegos/PC Juegos/4020628885601_s.jpg,Risen 3: Titan Lords (P),3.00,1.10,PC,4020628885601
3.00,830,/product_images/defimg2_s.jpg,Broken Sword 5 (P),15.00,5.00,PC,4020628885960
4.00,830,/product_images/defimg4_s.jpg,Metro Redux (P),20.00,7.00,PC,4020628886356
1.00,830,/product_images/defimg5_s.jpg,Killer is Dead Nightmare Edition (P),5.00,1.80,PC,4020628887605
2.00,830,/product_images/defimg5_s.jpg,Sacred 3,12.00,4.00,PC,4020628889050
5.00,830,/product_images/defimg5_s.jpg,Wasteland 2 - Ranger Edition,25.00,9.00,PC,4020628896256
3.00,830,/product_images/defimg2_s.jpg,Emergency 2016 (P),15.00,5.00,PC,4020628899110
0.20,830,/product_images/defimg3_s.jpg,Superstars V8 Racing - Megahits,1.50,0.40,PC,4020628931285
0.10,830,/product_images/defimg1_s.jpg,Supreme Commander 2,0.75,0.20,PC,4020628931315
0.01,830,/product_images/defimg5_s.jpg,Age of Conan: Rise of the Godslayer (P),0.25,0.01,PC,4020628949785
0.30,830,/product_images/defimg2_s.jpg,Chariots Of War,2.00,0.60,PC,4020628995065
0.10,830,/product_images/defimg4_s.jpg,Neuro Hunter,0.75,0.20,PC,4020628995997
0.01,830,/product_images/defimg5_s.jpg,Alexander The Heroes Hour,0.25,0.01,PC,4020628996000
0.10,830,/product_images/defimg4_s.jpg,Earth 2160 (SN),1.00,0.30,PC,4020628996475
0.20,830,/product_images/defimg5_s.jpg,Agrar Simulator - Historische Landmaschinen (P),1.00,0.30,PC,4020636113918
0.30,830,/product_images/defimg3_s.jpg,Simulador New York Taxi,2.00,0.60,PC,4020636114151
1.00,830,/product_images/defimg5_s.jpg,Simulador De Le�ador 2012 (P),5.00,1.80,PC,4020636114168
1.40,830,/product_images/defimg2_s.jpg,Simulador Tanque Panzer Versión Español,6.00,2.00,PC,4020636114199
0.80,830,/product_images/defimg5_s.jpg,Simulador De Conductor De Gruas De Coche,4.00,1.40,PC,4020636114205
0.01,830,/product_images/defimg1_s.jpg,Kick Ass 2,0.25,0.01,PC,4020636119606
0.20,830,/product_images/Juegos/PC Juegos/4020636151194_s.jpg,Grey-Goo: War Is Evolving (P),1.50,0.40,PC,4020636151194
0.20,830,/product_images/defimg5_s.jpg,Professional Farmer 2014 - Platinum Edition (P),1.50,0.40,PC,4020636160011
0.40,830,/product_images/defimg5_s.jpg,Fritz 10,2.00,0.70,PC,4027975004570
1.00,830,/product_images/defimg2_s.jpg,Fritz 11,5.00,1.80,PC,4027975005102
1.60,830,/product_images/defimg3_s.jpg,Fritz ChessBase 13,8.00,2.00,PC,4027975006789
1.60,830,/product_images/defimg4_s.jpg,Braid - Jump n Run-Adventure,8.00,2.00,PC,4032222403570
0.80,830,/product_images/defimg4_s.jpg,10 Fun Games,4.00,1.40,PC,4032222905135
0.30,830,/product_images/defimg3_s.jpg,Los Sims 2 (Mac Version),2.00,0.60,PC,4041377402178
0.10,830,/product_images/defimg4_s.jpg,Kelly Slater Pro Surfer,1.00,0.30,PC,4041377501451
0.10,830,/product_images/defimg3_s.jpg,Spyhunter,1.00,0.30,PC,4041377501482
0.01,830,/product_images/defimg4_s.jpg,Pitfall - The Lost Expedition,0.50,0.10,PC,4041377501949
0.10,830,/product_images/defimg2_s.jpg,Mtx Mototrax 2cd,1.00,0.30,PC,4041377501987
0.01,830,/product_images/defimg2_s.jpg,Tony Hawk's Pro Skater 4,0.25,0.01,PC,4041377701493
0.01,830,/product_images/defimg4_s.jpg,Wakeboarding Unleashed feat Shaun Murray,0.10,0.01,PC,4041377701769
3.00,830,/product_images/defimg1_s.jpg,X-Plane 9,15.00,5.00,PC,4041377702230
1.40,830,/product_images/defimg2_s.jpg,True Crime New York City,6.00,2.00,PC,4041377702391
3.00,830,/product_images/defimg4_s.jpg,Bus Simulator 16,15.00,5.00,PC,4041417690343
0.40,830,/product_images/Juegos/PC Juegos/4250230210175_s.jpg,Battle Vs Chess,2.00,0.70,PC,4250230210175
0.30,830,/product_images/defimg5_s.jpg,Dream Pinball 3D,1.50,0.50,PC,4250230210243
0.80,830,/product_images/defimg1_s.jpg,NyxQuest: Kindred Spirits,4.00,1.40,PC,4250230210373
0.30,830,/product_images/defimg1_s.jpg,Iron Sky: Invasion,2.00,0.60,PC,4250230210823
0.70,830,/product_images/defimg4_s.jpg,Two Worlds,5.00,1.50,PC,4250230214036
0.10,830,/product_images/defimg1_s.jpg,"Two Worlds 2, II",1.00,0.30,PC,4250230214142
1.00,830,/product_images/defimg1_s.jpg,Two Worlds II Premium Edition,5.00,1.80,PC,4250230290139
0.10,830,/product_images/defimg4_s.jpg,GT Legends,1.00,0.30,PC,4260086010072
0.20,830,/product_images/defimg3_s.jpg,War Front Turning Point,1.50,0.40,PC,4260086010577
0.40,830,/product_images/defimg4_s.jpg,Imperium Romanum Gold Edition,2.00,0.70,PC,4260089411609
2.00,830,/product_images/defimg3_s.jpg,Fallout Trilogy,10.00,3.00,PC,4260089411937
0.01,830,/product_images/defimg5_s.jpg,Tropico 3,0.25,0.01,PC,4260089412477
0.40,830,/product_images/defimg2_s.jpg,First Templar,2.00,0.70,PC,4260089412712
0.10,830,/product_images/defimg2_s.jpg,Race on,1.00,0.30,PC,4260089413313
0.80,830,/product_images/defimg1_s.jpg,Hard Reset,4.00,1.40,PC,4260089414679
1.60,830,/product_images/defimg2_s.jpg,Port Royale 3 (P),8.00,2.00,PC,4260089414860
2.00,830,/product_images/defimg1_s.jpg,Hegemony Gold - Wars of Ancient Greece,10.00,3.00,PC,4260089415065
2.00,830,/product_images/defimg5_s.jpg,Sins of a Solar Empire: Rebellion (P),12.00,4.00,PC,4260089415553
0.30,830,/product_images/Juegos/PC Juegos/4260089416345_s.jpg,Dark Eye: Demonicon,1.50,0.50,PC,4260089416345
0.40,830,/product_images/defimg5_s.jpg,Tropico Dictator Pack (P),2.00,0.70,PC,4260089416369
1.90,830,/product_images/Juegos/PC Juegos/4260089416390_s.jpg,Tropico 5 - Complete Collection (P),8.00,3.00,PC,4260089416390
0.20,830,/product_images/defimg5_s.jpg,Hired Guns: Jagged Edge,1.50,0.40,PC,4260095170507
0.10,830,/product_images/defimg4_s.jpg,Treasure Island,1.00,0.30,PC,4260095170552
3.00,830,/product_images/defimg3_s.jpg,Arma 3 (P),18.00,6.00,PC,4260095171740
0.60,830,/product_images/Juegos/PC Juegos/4260095172136_s.jpg,Chivalry: Medieval Warfare (P),4.00,1.20,PC,4260095172136
1.60,830,/product_images/defimg5_s.jpg,Jagged Alliance : Back In Action (P),8.00,2.00,PC,4260231340443
0.10,830,/product_images/defimg1_s.jpg,Air Conflicts Vietnam,1.00,0.30,PC,4260231341228
0.50,830,/product_images/defimg2_s.jpg,Adventure Park,3.50,1.00,PC,4260231341242
3.00,830,/product_images/defimg2_s.jpg,Shadows: Heretic Kingdoms C.E (P),18.00,6.00,PC,4260231341570
2.00,830,/product_images/defimg5_s.jpg,IHF Handball Challenge 12,10.00,3.00,PC,4260243910023
0.10,830,/product_images/Juegos/PC Juegos/4510772105262_s.jpg,Blaz Blue: Calamity Trigger,1.00,0.30,PC,4510772105262
0.10,830,/product_images/defimg3_s.jpg,Ski Park Manager,1.00,0.30,PC,4601546015167
0.10,830,/product_images/defimg5_s.jpg,Falling Stars,1.00,0.30,PC,4779026380125
0.01,830,/product_images/defimg1_s.jpg,Panzer Dragoon,0.25,0.01,PC,4974365850425
0.30,830,/product_images/defimg5_s.jpg,Lord Of The Rings The Return,1.50,0.50,PC,5015103110711
0.20,830,/product_images/defimg3_s.jpg,Master of Magic,1.00,0.30,PC,5015352131185
0.01,830,/product_images/defimg5_s.jpg,Beauty & The Beast,0.20,0.01,PC,5016488107433
0.10,830,/product_images/defimg2_s.jpg,Disney's Monsters Inc Vol.2,1.00,0.30,PC,5016488110754
1.00,830,/product_images/defimg4_s.jpg,Rome Anthology,4.50,1.70,PC,5016488115612
0.80,830,/product_images/defimg5_s.jpg,Jurassic Realm,4.00,1.40,PC,5016488116992
0.10,830,/product_images/defimg4_s.jpg,Mahjong Quest 2,1.00,0.30,PC,5016488118156
0.40,830,/product_images/defimg5_s.jpg,Mystery Stories,2.00,0.70,PC,5016488119443
0.40,830,/product_images/defimg3_s.jpg,Hidden Mysteries: The White House,2.00,0.70,PC,5016488119955
0.60,830,/product_images/defimg2_s.jpg,Luxor Adventures,3.00,1.00,PC,5016488120524
0.60,830,/product_images/defimg1_s.jpg,Trapped - The Abduction,3.00,1.00,PC,5016488120531
0.80,830,/product_images/defimg3_s.jpg,Hidden Mystery Triple Pack,4.00,1.40,PC,5016488121057
0.40,830,/product_images/defimg3_s.jpg,Witchs Curse CE,2.00,0.70,PC,5016488121392
0.40,830,/product_images/defimg5_s.jpg,Salem Secrets,2.00,0.70,PC,5016488122153
0.30,830,/product_images/defimg2_s.jpg,Sacra Terra: Angelic Night,1.50,0.50,PC,5016488124065
0.01,830,/product_images/defimg1_s.jpg,Toy Story,0.25,0.01,PC,5017186783028
0.01,830,/product_images/defimg5_s.jpg,Ford Racing 2,0.10,0.01,PC,5017783012309
1.40,830,/product_images/defimg4_s.jpg,"Warrior Kings, The Saga",7.00,2.00,PC,5017783013450
0.01,830,/product_images/defimg4_s.jpg,Total Immersion Racing,0.25,0.01,PC,5017783017151
0.01,830,/product_images/defimg1_s.jpg,Hello Kitty Roller Rescue,0.10,0.01,PC,5017783019407
0.01,830,/product_images/defimg1_s.jpg,"Sudoku Challenge, The",0.10,0.01,PC,5017783021714
0.40,830,/product_images/defimg2_s.jpg,Wings Over Europe,3.00,0.90,PC,5017783023992
0.10,830,/product_images/defimg2_s.jpg,Wild Earth: Africa,1.00,0.30,PC,5017783024647
0.20,830,/product_images/defimg2_s.jpg,Space Empires V,1.50,0.40,PC,5017783024715
0.01,830,/product_images/defimg2_s.jpg,Desafio Ecuestre,0.25,0.01,PC,5017783025538
0.01,830,/product_images/defimg2_s.jpg,Sheep,0.50,0.10,PC,5017783552386
0.01,830,/product_images/defimg1_s.jpg,Last Bronx,0.10,0.01,PC,5017783554021
0.20,830,/product_images/defimg5_s.jpg,Dance 5,1.00,0.30,PC,5017783556889
0.01,830,/product_images/defimg3_s.jpg,Total Immersion Racing,0.25,0.01,PC,5017783556971
0.01,830,/product_images/defimg1_s.jpg,Wars & Warriors - Joan of Arc,0.25,0.01,PC,5018766997576
0.30,830,/product_images/defimg1_s.jpg,Constantine,2.00,0.60,PC,5021290023796
0.01,830,/product_images/defimg2_s.jpg,Total Overdose,0.50,0.10,PC,5021290024021
0.10,830,/product_images/defimg3_s.jpg,Rogue Trooper,1.00,0.30,PC,5021290025356
0.20,830,/product_images/defimg2_s.jpg,Just Cause,1.50,0.40,PC,5021290025837
0.01,830,/product_images/defimg3_s.jpg,Championship Manager 2006,0.10,0.01,PC,5021290026193
0.01,830,/product_images/Juegos/PC Juegos/5021290027756_s.jpg,Championship Manager 2007,0.50,0.10,PC,5021290027756
0.30,830,/product_images/defimg2_s.jpg,Bionicle Heroes,2.00,0.60,PC,5021290028043
0.30,830,/product_images/defimg3_s.jpg,Race The Wtcc Game,2.00,0.60,PC,5021290028753
0.60,830,/product_images/defimg4_s.jpg,Tomb Raider Anniversary,4.50,1.30,PC,5021290030756
0.01,830,/product_images/defimg5_s.jpg,Championship Manager 2008,0.25,0.01,PC,5021290032057
0.10,830,/product_images/defimg3_s.jpg,Conflict: Denied Ops,0.75,0.20,PC,5021290034723
0.90,830,/product_images/defimg4_s.jpg,ShellShock 2,4.00,1.50,PC,5021290036710
1.60,830,/product_images/defimg2_s.jpg,Batmand Arkahm Asylum (P),8.00,2.00,PC,5021290037175
1.20,830,/product_images/defimg3_s.jpg,Pony Friends 2,6.00,2.00,PC,5021290037502
1.00,830,/product_images/defimg3_s.jpg,(P) Just Cause 2,5.00,1.80,PC,5021290038325
0.30,830,/product_images/defimg1_s.jpg,Kane & Lynch 2: Dog Days (P),2.50,0.70,PC,5021290038554
0.40,830,/product_images/defimg3_s.jpg,Supreme Commander 2 (P),3.00,0.90,PC,5021290040649
2.00,830,/product_images/Juegos/PC Juegos/5021290042278_s.jpg,Deus Ex: Human Revolution (P),12.00,4.00,PC,5021290042278
0.30,830,/product_images/defimg4_s.jpg,(P) Final Fantasy XIV,2.50,0.70,PC,5021290042643
0.30,830,/product_images/defimg2_s.jpg,Dungeon Siege III (3) (P),2.50,0.70,PC,5021290047952
1.20,830,/product_images/Juegos/PC Juegos/5021290048737_s.jpg,Tomb Raider 2013 (P),6.00,2.00,PC,5021290048737
2.00,830,/product_images/Juegos/PC Juegos/5021290048942_s.jpg,Hitman Absolution (P),10.00,3.00,PC,5021290048942
1.20,830,/product_images/Juegos/PC Juegos/5021290050822_s.jpg,Sleeping Dogs (P),6.00,2.00,PC,5021290050822
0.80,830,/product_images/defimg1_s.jpg,Hitman: Absolution - Professional Ed.(P),4.00,1.40,PC,5021290051614
3.00,830,/product_images/defimg4_s.jpg,Final Fantasy XIV-Realm Reborn (P) CE,18.00,6.00,PC,5021290053847
5.00,830,/product_images/Juegos/PC Juegos/5021290055339_s.jpg,Tomb Raider Survival Edition (P) 2013,12.00,7.00,PC,5021290055339
1.40,830,/product_images/defimg1_s.jpg,Just Cause 1 & 2,7.00,2.00,PC,5021290059955
1.00,830,/product_images/defimg2_s.jpg,MegaHits Quadrilogy: Tomb Raider,5.00,1.80,PC,5021290059979
0.20,830,/product_images/defimg2_s.jpg,MegaHits Triple Pack: Thief,1.50,0.40,PC,5021290059993
0.50,830,/product_images/defimg2_s.jpg,Battlestations Midway/Pacific,2.50,0.90,PC,5021290060005
1.20,830,/product_images/defimg5_s.jpg,Thief (P) 2014,6.00,2.00,PC,5021290062313
1.20,830,/product_images/defimg4_s.jpg,Murdered: Soul Suspect (P),6.00,2.00,PC,5021290063853
1.40,830,/product_images/defimg4_s.jpg,Lara Croft And The Temple Of Osiris (P),6.00,2.00,PC,5021290065772
12.00,830,/product_images/defimg4_s.jpg,Life Is Strange (P),28.00,17.00,PC,5021290070837
10.00,830,/product_images/defimg5_s.jpg,Deus Ex Mankind Divided (P),18.00,12.00,PC,5021290071667
3.00,830,/product_images/defimg3_s.jpg,Final Fantasy Type-0 HD,15.00,5.00,PC,5021290072930
15.00,830,/product_images/defimg4_s.jpg,Rise of the Tomb Raider (P),35.00,22.00,PC,5021290075214
0.20,830,/product_images/defimg1_s.jpg,Operation Flashpoint Cold War Crisis,1.50,0.40,PC,5024866231373
0.01,830,/product_images/defimg1_s.jpg,Operation Flashpoint Gold Upgrade,0.25,0.01,PC,5024866231915
