sku,categoria_id,precio_venta,precio_intercambio,categoria_str,titulo,img_caratula,precio_compra
3307219931017,830,7.00,2.00,PC,Might And Magic Heroes 6 (P),/product_images/Juegos/PC Juegos/3307219931017_s.jpg,1.40
3307219931086,830,3.00,0.90,PC,Might & Magic Heroes VI (P),/product_images/Juegos/PC Juegos/3307219931086_s.jpg,0.40
3307219934605,830,4.00,1.40,PC,IL-2 Sturmovik Cliffs Of Dover CE (P),/product_images/Juegos/PC Juegos/3307219934605_s.jpg,0.80
3307219947315,830,0.50,0.10,PC,Call Of Juarez - The Cartel (P),/product_images/Juegos/PC Juegos/3307219947315_s.jpg,0.01
3307219950902,830,18.00,11.00,PC,Anno 2070 (P),/product_images/Juegos/PC Juegos/3307219950902_s.jpg,8.00
3325120014780,830,3.00,0.90,PC,Experience 112,/product_images/Juegos/PC Juegos/3325120014780_s.jpg,0.40
3325120036805,830,0.50,0.10,PC,Alcatraz,/product_images/Juegos/PC Juegos/3325120036805_s.jpg,0.01
3342184286977,830,5.00,1.50,PC,Post Morten,/product_images/Juegos/PC Juegos/3342184286977_s.jpg,0.70
3342184326987,830,0.50,0.10,PC,Tennis Masters Series 2003,/product_images/Juegos/PC Juegos/3342184326987_s.jpg,0.01
3342184396652,830,0.25,0.01,PC,"Druuna, Morbus Gravis",/product_images/Juegos/PC Juegos/3342184396652_s.jpg,0.01
3342185054292,830,4.00,1.20,PC,Syberia y Amerzone,/product_images/Juegos/PC Juegos/3342185054292_s.jpg,0.60
3342185484389,830,3.00,0.90,PC,PACK Especial Aventura,/product_images/Juegos/PC Juegos/3342185484389_s.jpg,0.40
3342187306818,830,0.50,0.10,PC,Tennis Masters Series,/product_images/Juegos/PC Juegos/3342187306818_s.jpg,0.01
3342188697175,830,2.50,0.70,PC,Syberia II The Collectors Edition,/product_images/Juegos/PC Juegos/3342188697175_s.jpg,0.30
3348542011915,830,2.00,0.60,PC,"Rise & Rule Of Ancient Empires, The",/product_images/Juegos/PC Juegos/3348542011915_s.jpg,0.30
3348542062146,830,0.50,0.10,PC,Edgar Torrontera's Extreme Biker,/product_images/Juegos/PC Juegos/3348542062146_s.jpg,0.01
3348542087835,830,0.50,0.10,PC,Ground Control,/product_images/Juegos/PC Juegos/3348542087835_s.jpg,0.01
3348542106895,830,0.50,0.10,PC,Ultra Pinball Thrillride,/product_images/Juegos/PC Juegos/3348542106895_s.jpg,0.01
3348542123236,830,2.00,0.60,PC,Caesar II,/product_images/Juegos/PC Juegos/3348542123236_s.jpg,0.30
3348542123335,830,0.50,0.10,PC,Ultra Pinball The Lost Continet,/product_images/Juegos/PC Juegos/3348542123335_s.jpg,0.01
3348542129337,830,5.00,1.80,PC,Gabriel Knight 3,/product_images/Juegos/PC Juegos/3348542129337_s.jpg,1.00
3348542132061,830,2.00,0.60,PC,StarCraft (P),/product_images/Juegos/PC Juegos/3348542132061_s.jpg,0.30
3348542136625,830,15.00,5.00,PC,Diablo Battle Chest,/product_images/Juegos/PC Juegos/3348542136625_s.jpg,3.00
3348542140585,830,1.00,0.30,PC,Alien vs. Predator 2,/product_images/Juegos/PC Juegos/3348542140585_s.jpg,0.10
3348542146631,830,0.50,0.10,PC,Nascar 2002,/product_images/Juegos/PC Juegos/3348542146631_s.jpg,0.01
3348542147669,830,0.25,0.01,PC,homeworld cataclysm,/product_images/Juegos/PC Juegos/3348542147669_s.jpg,0.01
3348542148741,830,1.00,0.30,PC,Adiboo - Lectura y Calculo,/product_images/Juegos/PC Juegos/3348542148741_s.jpg,0.10
3348542153233,830,2.00,0.60,PC,Team Gymnastics,/product_images/Juegos/PC Juegos/3348542153233_s.jpg,0.30
3348542155268,830,1.50,0.40,PC,The Thing,/product_images/Juegos/PC Juegos/3348542155268_s.jpg,0.20
3348542155596,830,0.50,0.10,PC,Alien 2 versus predator Expansion Pack,/product_images/Juegos/PC Juegos/3348542155596_s.jpg,0.01
3348542159648,830,3.00,0.90,PC,Emperador,/product_images/Juegos/PC Juegos/3348542159648_s.jpg,0.40
3348542161443,830,0.50,0.10,PC,No One Lives Forever,/product_images/Juegos/PC Juegos/3348542161443_s.jpg,0.01
3348542164611,830,1.00,0.30,PC,No One Lives Forever 2,/product_images/Juegos/PC Juegos/3348542164611_s.jpg,0.10
3348542164901,830,4.00,1.40,PC,Trampolin Primeros Pasos,/product_images/Juegos/PC Juegos/3348542164901_s.jpg,0.80
3348542165151,830,0.50,0.10,PC,Adiboo y El Secreto de Paziral,/product_images/Juegos/PC Juegos/3348542165151_s.jpg,0.01
3348542166943,830,0.25,0.01,PC,English Fever,/product_images/Juegos/PC Juegos/3348542166943_s.jpg,0.01
3348542169159,830,4.00,1.40,PC,Aliens Vs Predator 2 + Primal Hunt,/product_images/Juegos/PC Juegos/3348542169159_s.jpg,0.80
3348542171954,830,3.50,1.00,PC,Hoyle Board Games: Tus 18 Juegos Favoritos,/product_images/Juegos/PC Juegos/3348542171954_s.jpg,0.50
3348542171992,830,0.10,0.01,PC,Volcan en erupcion Rescue heroes,/product_images/Juegos/PC Juegos/3348542171992_s.jpg,0.01
3348542172852,830,5.00,1.50,PC,Jurasic Park,/product_images/Juegos/PC Juegos/3348542172852_s.jpg,0.70
3348542172906,830,4.00,1.40,PC,Cascaron Huevo A La Fuga,/product_images/Juegos/PC Juegos/3348542172906_s.jpg,0.80
3348542173194,830,1.50,0.40,PC,Jungla De Cristal Nakatomi Plaza,/product_images/Juegos/PC Juegos/3348542173194_s.jpg,0.20
3348542177017,830,3.50,1.00,PC,Homeworld 2,/product_images/Juegos/PC Juegos/3348542177017_s.jpg,0.50
3348542178137,830,0.25,0.01,PC,Fisher Price Rescue Heroes - Mission Sel,/product_images/Juegos/PC Juegos/3348542178137_s.jpg,0.01
3348542179325,830,0.25,0.01,PC,Lords Of The Realm 3 (SN),/product_images/Juegos/PC Juegos/3348542179325_s.jpg,0.01
3348542179509,830,0.50,0.10,PC,Barbie en la Playa,/product_images/Juegos/PC Juegos/3348542179509_s.jpg,0.01
3348542179738,830,4.50,1.30,PC,La Guerra del Anillo (SN)2CD's,/product_images/Juegos/PC Juegos/3348542179738_s.jpg,0.60
3348542180024,830,0.25,0.01,PC,Sabrina La Serie Animada - Aventuras Mag,/product_images/Juegos/PC Juegos/3348542180024_s.jpg,0.01
3348542180369,830,10.00,3.00,PC,Half-Life 2  (P),/product_images/Juegos/PC Juegos/3348542180369_s.jpg,2.00
3348542180550,830,0.25,0.01,PC,Barbie El Lago De Los Cisnes,/product_images/Juegos/PC Juegos/3348542180550_s.jpg,0.01
3348542180666,830,0.50,0.10,PC,Barbie Horse Adventures,/product_images/Juegos/PC Juegos/3348542180666_s.jpg,0.01
3348542181250,830,0.75,0.20,PC,Contract Jack,/product_images/Juegos/PC Juegos/3348542181250_s.jpg,0.10
3348542181540,830,1.00,0.30,PC,Mace Griffin,/product_images/Juegos/PC Juegos/3348542181540_s.jpg,0.10
3348542182691,830,0.50,0.10,PC,Trampolín Reino Animal,/product_images/Juegos/PC Juegos/3348542182691_s.jpg,0.01
3348542183148,830,0.25,0.01,PC,Barbie Belleza,/product_images/Juegos/PC Juegos/3348542183148_s.jpg,0.01
3348542185210,830,12.00,4.00,PC,Warcraft 3 Battle Chest Pack,/product_images/Juegos/PC Juegos/3348542185210_s.jpg,2.00
3348542187207,830,0.25,0.01,PC,Tribes 2,/product_images/Juegos/PC Juegos/3348542187207_s.jpg,0.01
3348542187221,830,0.50,0.10,PC,Quest Of Glory Dragon Fire,/product_images/Juegos/PC Juegos/3348542187221_s.jpg,0.01
3348542187658,830,0.50,0.10,PC,"Gato, El",/product_images/Juegos/PC Juegos/3348542187658_s.jpg,0.01
3348542188112,830,0.25,0.01,PC,Ground control oper. Exodus (SN),/product_images/Juegos/PC Juegos/3348542188112_s.jpg,0.01
3348542188648,830,3.50,1.00,PC,Grandes Imperios (SN) 6CD,/product_images/Juegos/PC Juegos/3348542188648_s.jpg,0.50
3348542188808,830,1.50,0.40,PC,SWAT Generation,/product_images/Juegos/PC Juegos/3348542188808_s.jpg,0.20
3348542189768,830,0.25,0.01,PC,Barbie en la Princesa y la Costurera,/product_images/Juegos/PC Juegos/3348542189768_s.jpg,0.01
3348542190665,830,0.25,0.01,PC,Barbie Como Rapunzel,/product_images/Juegos/PC Juegos/3348542190665_s.jpg,0.01
3348542191266,830,0.75,0.20,PC,Tribes Vengeance (SN) 4cd,/product_images/Juegos/PC Juegos/3348542191266_s.jpg,0.10
3348542192249,830,6.00,1.80,PC,Empire Earth + Expansion,/product_images/Juegos/PC Juegos/3348542192249_s.jpg,0.90
3348542192256,830,6.00,2.00,PC,No one lives forever 2 + Contract JACK,/product_images/Juegos/PC Juegos/3348542192256_s.jpg,1.20
3348542192294,830,12.00,4.00,PC,Tolkien Coleccion,/product_images/Juegos/PC Juegos/3348542192294_s.jpg,2.00
3348542192614,830,1.00,0.30,PC,Evil Genius 2cd,/product_images/Juegos/PC Juegos/3348542192614_s.jpg,0.20
3348542194687,830,3.50,1.00,PC,Empire Earth 2 (P),/product_images/Juegos/PC Juegos/3348542194687_s.jpg,0.50
3348542196230,830,0.50,0.10,PC,Robots,/product_images/Juegos/PC Juegos/3348542196230_s.jpg,0.01
3348542196513,830,6.00,1.80,PC,Simpsons Hit & Run,/product_images/Juegos/PC Juegos/3348542196513_s.jpg,0.90
3348542198265,830,2.00,0.60,PC,MyScene Estrellas De Hollywood,/product_images/Juegos/PC Juegos/3348542198265_s.jpg,0.30
3348542198609,830,2.00,0.60,PC,My Scene 1CD,/product_images/Juegos/PC Juegos/3348542198609_s.jpg,0.30
3348542198623,830,3.50,1.00,PC,Counter Strike: Condition Zero (P),/product_images/Juegos/PC Juegos/3348542198623_s.jpg,0.50
3348542200456,830,5.00,1.50,PC,Blizzard Giftset,/product_images/Juegos/PC Juegos/3348542200456_s.jpg,0.70
3348542200760,830,1.00,0.30,PC,SWAT 4: Stetchkov Syndicate,/product_images/Juegos/PC Juegos/3348542200760_s.jpg,0.10
3348542200838,830,6.00,2.00,PC,Empire Earth II The Art Of Supremacy Exp,/product_images/Juegos/PC Juegos/3348542200838_s.jpg,1.20
3348542202368,830,0.50,0.10,PC,Ice Age 2 (2CD),/product_images/Juegos/PC Juegos/3348542202368_s.jpg,0.01
3348542202535,830,0.75,0.20,PC,Eragon,/product_images/Juegos/PC Juegos/3348542202535_s.jpg,0.10
8426412006041,830,2.00,0.60,PC,Siglo XIII: Sangre En Europa,/product_images/Juegos/PC Juegos/8426412006041_s.jpg,0.30
8426412006058,830,5.00,1.50,PC,Rig N Roll,/product_images/Juegos/PC Juegos/8426412006058_s.jpg,0.70
8426412006065,830,3.00,0.90,PC,Darkest Of Days,/product_images/Juegos/PC Juegos/8426412006065_s.jpg,0.40
8426412006089,830,6.00,2.00,PC,Mount & Blade: Warband,/product_images/Juegos/PC Juegos/8426412006089_s.jpg,1.20
8426412006096,830,10.00,3.00,PC,Ship Simulator Extremes,/product_images/Juegos/PC Juegos/8426412006096_s.jpg,2.00
8426412006102,830,4.00,1.40,PC,Kings Crusade (P),/product_images/Juegos/PC Juegos/8426412006102_s.jpg,0.80
8426412006119,830,5.00,1.50,PC,"Commander, Conquest Of The Americas",/product_images/Juegos/PC Juegos/8426412006119_s.jpg,0.70
8426412006126,830,6.00,2.00,PC,"Victoria II, 2",/product_images/Juegos/PC Juegos/8426412006126_s.jpg,1.20
8426412006133,830,1.00,0.30,PC,Poker Simulator,/product_images/Juegos/PC Juegos/8426412006133_s.jpg,0.10
8426412006140,830,0.50,0.10,PC,Adams Venture,/product_images/Juegos/PC Juegos/8426412006140_s.jpg,0.01
8426412006164,830,0.25,0.01,PC,Handball Manager 2010,/product_images/Juegos/PC Juegos/8426412006164_s.jpg,0.01
8426412006171,830,2.00,0.60,PC,Trainz 2010,/product_images/Juegos/PC Juegos/8426412006171_s.jpg,0.30
8426412006201,830,0.75,0.20,PC,Lead y Gold,/product_images/Juegos/PC Juegos/8426412006201_s.jpg,0.10
8426412006218,830,3.00,0.90,PC,Theatre Of War 2,/product_images/Juegos/PC Juegos/8426412006218_s.jpg,0.40
8426412006225,830,6.00,2.00,PC,German Truck Simulator,/product_images/Juegos/PC Juegos/8426412006225_s.jpg,1.20
8426412006294,830,2.50,0.70,PC,UK Truck Simulator,/product_images/Juegos/PC Juegos/8426412006294_s.jpg,0.30
8426412006331,830,0.10,0.01,PC,Hearts Of Iron III - Semper FI,/product_images/Juegos/PC Juegos/8426412006331_s.jpg,0.01
8426412006348,830,6.00,2.00,PC,My First Trainz Set,/product_images/Juegos/PC Juegos/8426412006348_s.jpg,1.20
8426412006355,830,1.00,0.30,PC,Airport Control Simulator,/product_images/Juegos/PC Juegos/8426412006355_s.jpg,0.10
8426412006362,830,6.00,2.00,PC,Digger Simulator 2011,/product_images/Juegos/PC Juegos/8426412006362_s.jpg,1.20
8426412006409,830,3.00,0.90,PC,Farming Simulator 2011,/product_images/Juegos/PC Juegos/8426412006409_s.jpg,0.40
8427197001443,830,1.00,0.30,PC,MF Dos Vaqueros Chapuceros,/product_images/Juegos/PC Juegos/8427197001443_s.jpg,0.10
8427197001467,830,0.50,0.10,PC,"MF Terror,Espanto y Pavor",/product_images/Juegos/PC Juegos/8427197001467_s.jpg,0.01
8427197001719,830,0.10,0.01,PC,Big Job Millenium,/product_images/Juegos/PC Juegos/8427197001719_s.jpg,0.01
8427197020932,830,0.50,0.10,PC,Zipi Y Zape Vol 3,/product_images/Juegos/PC Juegos/8427197020932_s.jpg,0.01
8427197021076,830,2.00,0.60,PC,Cronica De La Historia,/product_images/Juegos/PC Juegos/8427197021076_s.jpg,0.30
8427197021168,830,0.50,0.10,PC,Dinosaurios,/product_images/Juegos/PC Juegos/8427197021168_s.jpg,0.01
8427197021212,830,0.75,0.20,PC,Juega Con Las Ciencias,/product_images/Juegos/PC Juegos/8427197021212_s.jpg,0.10
8427197021236,830,1.00,0.30,PC,Aprendo a leer,/product_images/Juegos/PC Juegos/8427197021236_s.jpg,0.10
8427197050052,830,0.25,0.01,PC,C.I.D El caso del lobo estepario,/product_images/Juegos/PC Juegos/8427197050052_s.jpg,0.01
8427197070081,830,0.50,0.10,PC,Mini Monstruos lengua-matematicas,/product_images/Juegos/PC Juegos/8427197070081_s.jpg,0.01
8427197080158,830,1.50,0.40,PC,Capitan Trueno: La Espada del Toledan,/product_images/Juegos/PC Juegos/8427197080158_s.jpg,0.20
8427197080172,830,2.00,0.60,PC,Mortadelo y Filemon Operacion Moscu,/product_images/Juegos/PC Juegos/8427197080172_s.jpg,0.30
8427197080271,830,3.00,0.90,PC,"Mortadelo y Filemon, Una aventura de cin",/product_images/Juegos/PC Juegos/8427197080271_s.jpg,0.40
8427197110015,830,0.50,0.10,PC,"Sting, El Golpe Del Siglo",/product_images/Juegos/PC Juegos/8427197110015_s.jpg,0.01
8427197110039,830,0.25,0.01,PC,The Nations,/product_images/Juegos/PC Juegos/8427197110039_s.jpg,0.01
8427197110114,830,0.25,0.01,PC,Swine,/product_images/Juegos/PC Juegos/8427197110114_s.jpg,0.01
8427197110121,830,0.50,0.10,PC,Etherlords,/product_images/Juegos/PC Juegos/8427197110121_s.jpg,0.01
8427197110138,830,0.50,0.10,PC,Aquanox,/product_images/Juegos/PC Juegos/8427197110138_s.jpg,0.01
8427197110145,830,0.25,0.01,PC,Gorasul - El legado del Dragon,/product_images/Juegos/PC Juegos/8427197110145_s.jpg,0.01
8427197110169,830,0.50,0.10,PC,Soccer Manager 2002,/product_images/Juegos/PC Juegos/8427197110169_s.jpg,0.01
8427197110206,830,0.50,0.10,PC,Cultures 2,/product_images/Juegos/PC Juegos/8427197110206_s.jpg,0.01
8427197110275,830,0.10,0.01,PC,Michael Schumacher Kart 2002,/product_images/Juegos/PC Juegos/8427197110275_s.jpg,0.01
8427197110367,830,0.50,0.10,PC,World War 3 Black Gold,/product_images/Juegos/PC Juegos/8427197110367_s.jpg,0.01
8427197120014,830,0.25,0.01,PC,Dispel,/product_images/Juegos/PC Juegos/8427197120014_s.jpg,0.01
8427197120038,830,0.50,0.10,PC,Mirror War,/product_images/Juegos/PC Juegos/8427197120038_s.jpg,0.01
8427197130013,830,1.00,0.30,PC,La Caja De Los Suenos,/product_images/Juegos/PC Juegos/8427197130013_s.jpg,0.10
8427197140012,830,3.50,1.00,PC,America Add-on,/product_images/Juegos/PC Juegos/8427197140012_s.jpg,0.50
8427197150011,830,0.50,0.10,PC,Las Dos Torres Activity Studio,/product_images/Juegos/PC Juegos/8427197150011_s.jpg,0.01
8427197150035,830,0.50,0.10,PC,"Seonr De Los Anillos, El : El Retorno Del Rey Activity  Studio",/product_images/Juegos/PC Juegos/8427197150035_s.jpg,0.01
8427197170019,830,0.50,0.10,PC,Emperor's Mahjong,/product_images/Juegos/PC Juegos/8427197170019_s.jpg,0.01
8427197170026,830,0.10,0.01,PC,Slurp,/product_images/Juegos/PC Juegos/8427197170026_s.jpg,0.01
8427197170033,830,0.50,0.10,PC,Pop-s Pipes,/product_images/Juegos/PC Juegos/8427197170033_s.jpg,0.01
8427197170040,830,1.00,0.30,PC,Lemonade Tycoon,/product_images/Juegos/PC Juegos/8427197170040_s.jpg,0.10
8427197170071,830,1.00,0.30,PC,Hard Rock Casino,/product_images/Juegos/PC Juegos/8427197170071_s.jpg,0.10
8427197180025,830,0.10,0.01,PC,Fast Lanes Bowling,/product_images/Juegos/PC Juegos/8427197180025_s.jpg,0.01
8427197180032,830,1.50,0.40,PC,Warlords Battlecry III,/product_images/Juegos/PC Juegos/8427197180032_s.jpg,0.20
8427197180056,830,0.50,0.10,PC,Scrapland,/product_images/Juegos/PC Juegos/8427197180056_s.jpg,0.01
8427197190024,830,0.50,0.10,PC,Hover Ace,/product_images/Juegos/PC Juegos/8427197190024_s.jpg,0.01
8427197200013,830,0.25,0.01,PC,lethal dreams,/product_images/Juegos/PC Juegos/8427197200013_s.jpg,0.01
8427197200037,830,0.50,0.10,PC,Kreed (SN),/product_images/Juegos/PC Juegos/8427197200037_s.jpg,0.01
8427197200068,830,2.50,0.70,PC,Golden Land,/product_images/Juegos/PC Juegos/8427197200068_s.jpg,0.30
8427197210005,830,0.10,0.01,PC,Oil Pipes,/product_images/Juegos/PC Juegos/8427197210005_s.jpg,0.01
84271972100050009,830,0.50,0.10,PC,Troonies,/product_images/Juegos/PC Juegos/84271972100050009_s.jpg,0.01
8427197210005,830,0.75,0.20,PC,Bubbles,/product_images/Juegos/PC Juegos/8427197210005B_s.jpg,0.10
8427197210005,830,0.50,0.10,PC,Huevos Al Ataque,/product_images/Juegos/PC Juegos/8427197210005HA_s.jpg,0.01
8427197210005,830,0.25,0.01,PC,Shanghai the real Mah Jongg,/product_images/Juegos/PC Juegos/8427197210005M_s.jpg,0.01
8427197210005,830,0.50,0.10,PC,Super Saltarin,/product_images/Juegos/PC Juegos/8427197210005S_s.jpg,0.01
8427197230058,830,1.00,0.30,PC,el misterio de janatris (SN),/product_images/Juegos/PC Juegos/8427197230058_s.jpg,0.10
8427197240019,830,0.25,0.01,PC,Fair Strike,/product_images/Juegos/PC Juegos/8427197240019_s.jpg,0.01
8427197240033,830,1.00,0.30,PC,Battle Mages,/product_images/Juegos/PC Juegos/8427197240033_s.jpg,0.10
8427197240064,830,1.50,0.40,PC,The Entente (SN),/product_images/Juegos/PC Juegos/8427197240064_s.jpg,0.20
8427197280022,830,0.10,0.01,PC,Xpand Rall (SN) 2cd,/product_images/Juegos/PC Juegos/8427197280022_s.jpg,0.01
8427197320018,830,4.00,1.20,PC,Panzers Phase On (SN) 3 CD,/product_images/Juegos/PC Juegos/8427197320018_s.jpg,0.60
8427197320025,830,2.00,0.60,PC,Combat Mission Anthology,/product_images/Juegos/PC Juegos/8427197320025_s.jpg,0.30
8427197320049,830,2.50,0.70,PC,Blitzkrieg Rolling Thunder,/product_images/Juegos/PC Juegos/8427197320049_s.jpg,0.30
8427197320056,830,1.50,0.40,PC,Sudden strike resource war,/product_images/Juegos/PC Juegos/8427197320056_s.jpg,0.20
8427197320094,830,5.00,1.80,PC,Cossacks Anthology (Collectors Edition),/product_images/Juegos/PC Juegos/8427197320094_s.jpg,1.00
8427897000333,830,2.50,0.70,PC,GTR FIA GT Racing Game (SN) (Tarjeta Online,/product_images/Juegos/PC Juegos/8427897000333_s.jpg,0.30
8427897000418,830,0.50,0.10,PC,Donald Duck Quack Attack,/product_images/Juegos/PC Juegos/8427897000418_s.jpg,0.01
8427897000449,830,0.25,0.01,PC,Monstruos S.A. (Isla de los sustos),/product_images/Juegos/PC Juegos/8427897000449_s.jpg,0.01
8427897000456,830,0.50,0.10,PC,Peter Pan En El Pais De Nunca Jamas,/product_images/Juegos/PC Juegos/8427897000456_s.jpg,0.01
8427897000470,830,0.50,0.10,PC,Tigger Tras Un Bote de Miel,/product_images/Juegos/PC Juegos/8427897000470_s.jpg,0.01
8427897000494,830,2.00,0.60,PC,Toy Story 2 - 3 Pack,/product_images/Juegos/PC Juegos/8427897000494_s.jpg,0.30
8427897000500,830,3.50,1.00,PC,Disney Heroes 3,/product_images/Juegos/PC Juegos/8427897000500_s.jpg,0.50
8427897000517,830,0.50,0.10,PC,Disney Interactive 3 Juegos Clasicos,/product_images/Juegos/PC Juegos/8427897000517_s.jpg,0.01
8427897000876,830,2.50,0.70,PC,Disney Magic English: Descubriendo el In,/product_images/Juegos/PC Juegos/8427897000876_s.jpg,0.30
8427897000906,830,0.50,0.10,PC,Buscando a Nemo - Aprende Con Nemo,/product_images/Juegos/PC Juegos/8427897000906_s.jpg,0.01
8427897000951,830,4.00,1.20,PC,Grandes Adventures,/product_images/Juegos/PC Juegos/8427897000951_s.jpg,0.60
8427897001088,830,8.00,2.00,PC,Medieval Total War Gold Edition,/product_images/Juegos/PC Juegos/8427897001088_s.jpg,1.60
8427897001163,830,2.00,0.60,PC,Toy Story 2 - Juego En Accion,/product_images/Juegos/PC Juegos/8427897001163_s.jpg,0.30
8427897001170,830,2.00,0.60,PC,En Busca De Las Llaves Secretas,/product_images/Juegos/PC Juegos/8427897001170_s.jpg,0.30
8427897001231,830,0.75,0.20,PC,Rey Leon:Operacion Dominios Del Clan,/product_images/Juegos/PC Juegos/8427897001231_s.jpg,0.10
8427897001248,830,0.50,0.10,PC,Chicken Little As En Accion,/product_images/Juegos/PC Juegos/8427897001248_s.jpg,0.01
8427897001262,830,3.00,0.90,PC,Piratas Del Caribe En El Fin Del Mundo,/product_images/Juegos/PC Juegos/8427897001262_s.jpg,0.40
8427897001323,830,1.00,0.30,PC,"Power Rangers, Super Legends",/product_images/Juegos/PC Juegos/8427897001323_s.jpg,0.10
8427897001330,830,4.50,1.30,PC,Princesas: Un Viaje Encantado,/product_images/Juegos/PC Juegos/8427897001330_s.jpg,0.60
8427897001965,830,0.10,0.01,PC,Lo Mejor de Goofie en Monopatin,/product_images/Juegos/PC Juegos/8427897001965_s.jpg,0.01
8427897001972,830,0.50,0.10,PC,Mickey Un Dia A Tope,/product_images/Juegos/PC Juegos/8427897001972_s.jpg,0.01
8427897002146,830,0.10,0.01,PC,Buzz Lightyear Guardianes Del Espacio,/product_images/Juegos/PC Juegos/8427897002146_s.jpg,0.01
8427897002290,830,1.00,0.30,PC,Pure,/product_images/Juegos/PC Juegos/8427897002290_s.jpg,0.10
8427897002429,830,0.10,0.01,PC,High School Musical 3: Fin de curso,/product_images/Juegos/PC Juegos/8427897002429_s.jpg,0.01
8427897002450,830,0.25,0.01,PC,Disney Bolt,/product_images/Juegos/PC Juegos/8427897002450_s.jpg,0.01
8427897002474,830,0.75,0.20,PC,"Aventura De Campanilla, La",/product_images/Juegos/PC Juegos/8427897002474_s.jpg,0.10
8427897002634,830,0.10,0.01,PC,Sing It: Hight School Musical 3 Fin de C,/product_images/Juegos/PC Juegos/8427897002634_s.jpg,0.01
8427897002658,830,0.50,0.10,PC,Disney Sing It Featuring Hanna Montana,/product_images/Juegos/PC Juegos/8427897002658_s.jpg,0.01
8427897002702,830,0.50,0.10,PC,Hannah Montana La Pelicula,/product_images/Juegos/PC Juegos/8427897002702_s.jpg,0.01
8427897003204,830,1.00,0.30,PC,Tiana Y El Sapo,/product_images/Juegos/PC Juegos/8427897003204_s.jpg,0.10
8427897003297,830,0.25,0.01,PC,Toy Story Mania,/product_images/Juegos/PC Juegos/8427897003297_s.jpg,0.01
8427897003310,830,0.25,0.01,PC,Toy Story 3,/product_images/Juegos/PC Juegos/8427897003310_s.jpg,0.01
8427897003334,830,4.00,1.40,PC,Alicia en el Pais de las Maravillas,/product_images/Juegos/PC Juegos/8427897003334_s.jpg,0.80
8427897003389,830,2.00,0.60,PC,Split Second Velocity,/product_images/Juegos/PC Juegos/8427897003389_s.jpg,0.30
8428350010272,830,2.00,0.60,PC,Puzzle Tetris,/product_images/Juegos/PC Juegos/8428350010272_s.jpg,0.30
8428350111139,830,0.50,0.10,PC,Puzzle Bobbles,/product_images/Juegos/PC Juegos/8428350111139_s.jpg,0.01
8428350666677,830,1.00,0.30,PC,Juegos Malditos,/product_images/Juegos/PC Juegos/8428350666677_s.jpg,0.10
8428350666721,830,0.50,0.10,PC,"Juego del Matrimonio, El",/product_images/Juegos/PC Juegos/8428350666721_s.jpg,0.01
8428350666752,830,0.50,0.10,PC,Shanghai,/product_images/Juegos/PC Juegos/8428350666752_s.jpg,0.01
8428350727040,830,2.00,0.60,PC,Nuestros Naipes 2007,/product_images/Juegos/PC Juegos/8428350727040_s.jpg,0.30
8428350727064,830,0.25,0.01,PC,Koala Software Shangai,/product_images/Juegos/PC Juegos/8428350727064_s.jpg,0.01
8428350888048,830,0.10,0.01,PC,Domino,/product_images/Juegos/PC Juegos/8428350888048_s.jpg,0.01
8428350888093,830,0.50,0.10,PC,¿Quién quiere ser Millonario?,/product_images/Juegos/PC Juegos/8428350888093_s.jpg,0.01
842897002252,830,0.10,0.01,PC,Cenicienta - Juego Decorar Castillos,/product_images/Juegos/PC Juegos/842897002252_s.jpg,0.01
8429953101169,830,12.00,4.00,PC,737 Pilot In Command (Expansion),/product_images/Juegos/PC Juegos/8429953101169_s.jpg,2.00
8429953101398,830,1.00,0.30,PC,A380 Wilco Fleet (Exp.),/product_images/Juegos/PC Juegos/8429953101398_s.jpg,0.10
8429953101404,830,0.50,0.10,PC,I-Studio Conversor De Video,/product_images/Juegos/PC Juegos/8429953101404_s.jpg,0.01
8429953101534,830,3.50,1.00,PC,Simulador De Conductor De Bus Y Tranvía,/product_images/Juegos/PC Juegos/8429953101534_s.jpg,0.50
8429953101558,830,3.00,0.90,PC,Ski Region Simulator 2012,/product_images/Juegos/PC Juegos/8429953101558_s.jpg,0.40
8429953101589,830,4.00,1.40,PC,Train Simulator 2013 Español (P),/product_images/Juegos/PC Juegos/8429953101589_s.jpg,0.80
8429975000037,830,2.00,0.60,PC,"Super, El",/product_images/Juegos/PC Juegos/8429975000037_s.jpg,0.30
8429975000068,830,0.10,0.01,PC,Operacion Triunfo Los Juegos,/product_images/Juegos/PC Juegos/8429975000068_s.jpg,0.01
8429975000129,830,0.10,0.01,PC,Baby FCBarcelona,/product_images/Juegos/PC Juegos/8429975000129_s.jpg,0.01
8429975071426,830,0.75,0.20,PC,Los Juegos de Operacion Triunfo,/product_images/Juegos/PC Juegos/8429975071426_s.jpg,0.10
8429975071563,830,0.50,0.10,PC,Salon de Belleza,/product_images/Juegos/PC Juegos/8429975071563_s.jpg,0.01
8429975071587,830,1.00,0.30,PC,Bombero,/product_images/Juegos/PC Juegos/8429975071587_s.jpg,0.10
8429975152248,830,0.25,0.01,PC,Smack Magic,/product_images/Juegos/PC Juegos/8429975152248_s.jpg,0.01
