categoria_id,precio_intercambio,sku,categoria_str,img_caratula,precio_venta,precio_compra,titulo
830,0.70,8428350727040,PC,/product_images/defimg5_s.jpg,2.00,0.40,Nuestros Naipes 2007
830,0.10,8428350727064,PC,/product_images/defimg4_s.jpg,0.50,0.01,Koala Software Shangai
830,0.01,8428350888048,PC,/product_images/defimg1_s.jpg,0.10,0.01,Domino
830,0.01,8428350888093,PC,/product_images/defimg2_s.jpg,0.10,0.01,¿Quién quiere ser Millonario?
830,4.00,8429953101169,PC,/product_images/defimg5_s.jpg,12.00,2.00,737 Pilot In Command (Expansion)
830,0.40,8429953101398,PC,/product_images/defimg5_s.jpg,1.50,0.20,A380 Wilco Fleet (Exp.)
830,0.01,8429953101404,PC,/product_images/defimg1_s.jpg,0.10,0.01,I-Studio Conversor De Video
830,1.00,8429953101527,PC,/product_images/defimg4_s.jpg,3.50,0.50,Farming Simulator (2011) Platinum
830,1.30,8429953101534,PC,/product_images/defimg3_s.jpg,3.50,0.80,Simulador De Conductor De Bus Y Tranvía
830,1.60,8429953101558,PC,/product_images/defimg3_s.jpg,4.50,0.90,Ski Region Simulator 2012
830,3.00,8429953101565,PC,/product_images/defimg2_s.jpg,8.00,1.90,Euro Truck Simulator 2
830,1.40,8429953101589,PC,/product_images/defimg2_s.jpg,4.00,0.80,Train Simulator 2013 Español (P)
830,0.60,8429975000037,PC,/product_images/defimg3_s.jpg,2.00,0.30,"Super, El"
830,0.01,8429975000068,PC,/product_images/defimg1_s.jpg,0.10,0.01,Operacion Triunfo Los Juegos
830,0.01,8429975000129,PC,/product_images/defimg4_s.jpg,0.25,0.01,Baby FCBarcelona
830,0.01,8429975071426,PC,/product_images/defimg2_s.jpg,0.25,0.01,Los Juegos de Operacion Triunfo
830,0.10,8429975071563,PC,/product_images/defimg3_s.jpg,0.50,0.01,Salon de Belleza
830,0.40,8429975071587,PC,/product_images/defimg4_s.jpg,1.50,0.20,Bombero
830,0.10,8429975152248,PC,/product_images/defimg1_s.jpg,0.50,0.01,Smack Magic
830,0.01,8430319210128,PC,/product_images/defimg2_s.jpg,0.10,0.01,Las Tres Mellizas hacen las paces
830,0.01,8430319210197,PC,/product_images/defimg3_s.jpg,0.10,0.01,Les Tres Bessones
830,0.10,8430319510006,PC,/product_images/defimg5_s.jpg,0.50,0.10,Juanito Jones At Camp
830,0.10,8430613000265,PC,/product_images/defimg5_s.jpg,0.35,0.01,Expendable
830,0.50,8430613000319,PC,/product_images/defimg2_s.jpg,1.50,0.30,Carmageddon 2
830,0.01,8430613000586,PC,/product_images/defimg2_s.jpg,0.10,0.01,Western Desperado -Wanted Dead or Alive-
830,0.01,8430613000616,PC,/product_images/defimg2_s.jpg,0.25,0.01,Garfield - CAOS Segun se Mire
830,0.20,8430613000630,PC,/product_images/defimg5_s.jpg,0.75,0.10,"Mummy, El - Animated Series"
830,0.40,8430613000913,PC,/product_images/defimg2_s.jpg,1.50,0.20,Mage Knight Apocalypsis
830,0.20,8430613001248,PC,/product_images/defimg3_s.jpg,0.75,0.10,Donkey Xote
830,0.20,8430613001491,PC,/product_images/defimg3_s.jpg,0.75,0.10,Real Madrid The Game
830,0.60,8430913000088,PC,/product_images/defimg1_s.jpg,2.00,0.30,Heroes 4 winds of war expansion
830,0.01,8431019010087,PC,/product_images/defimg1_s.jpg,0.25,0.01,Rail Road Tycoon 2
830,0.40,8431019010124,PC,/product_images/defimg2_s.jpg,1.50,0.20,Heavy Metal - Fakk 2
830,1.00,8431019010155,PC,/product_images/defimg3_s.jpg,3.50,0.50,"Vampire, The Masquerade: Redemption"
830,0.40,8431019010162,PC,/product_images/defimg1_s.jpg,1.50,0.20,Soldier of Fortune
830,1.40,8431019010254,PC,/product_images/defimg1_s.jpg,4.00,0.80,Mail Tycoon (Extreme Collection)
830,3.00,8431019020031,PC,/product_images/defimg2_s.jpg,8.00,1.90,Commandos Edicoin Historica
830,2.00,8431019020123,PC,/product_images/defimg1_s.jpg,8.00,1.60,Another World EE 15 Aniversario
830,0.01,8431019020154,PC,/product_images/defimg5_s.jpg,0.25,0.01,Las Tres Mellizas El Planeta Queso
830,0.30,8431019020284,PC,/product_images/defimg1_s.jpg,1.00,0.10,Battlestations Midway
830,1.20,8431019030023,PC,/product_images/defimg4_s.jpg,4.00,0.60,Blitzkrieg
830,0.01,8431019030054,PC,/product_images/defimg3_s.jpg,0.25,0.01,Hammer & Sickle
830,0.60,8431019030078,PC,/product_images/defimg1_s.jpg,2.00,0.30,Night Watch
830,2.00,8431019030085,PC,/product_images/defimg4_s.jpg,7.00,1.40,Cossacks II Battle For Europe
830,1.80,8431019030108,PC,/product_images/defimg4_s.jpg,5.00,1.00,Blitzkrieg 2: Fall of the Reich
830,0.10,8431019050014,PC,/product_images/defimg4_s.jpg,0.50,0.01,Casino Challenge
830,0.01,8431019050038,PC,/product_images/defimg4_s.jpg,0.05,0.01,International Golf Pro
830,0.01,8431019050045,PC,/product_images/defimg5_s.jpg,0.10,0.01,GT Racers
830,0.50,8431019050052,PC,/product_images/defimg3_s.jpg,1.50,0.30,Retro Classics
830,0.01,8431019050069,PC,/product_images/defimg4_s.jpg,0.10,0.01,World Tennis Ace
830,0.01,8431019050083,PC,/product_images/defimg4_s.jpg,0.25,0.01,"Banished, The"
830,0.01,8431019050113,PC,/product_images/defimg1_s.jpg,0.25,0.01,Thunderbolt II
830,0.01,8431019050120,PC,/product_images/defimg2_s.jpg,0.25,0.01,Taxi Racer New York 2
830,0.20,8431019050151,PC,/product_images/defimg3_s.jpg,0.75,0.10,SOE Operation Avalanche
830,0.01,8431474000012,PC,/product_images/defimg5_s.jpg,0.25,0.01,Locura de Juegos
830,0.40,8431474000029,PC,/product_images/defimg1_s.jpg,1.50,0.20,La Venganza De Los Malvados
830,0.01,8431474000036,PC,/product_images/defimg3_s.jpg,0.10,0.01,Disney Coleccion Bolsillo - Tigger
830,0.01,8431474000043,PC,/product_images/defimg1_s.jpg,0.25,0.01,Disney Coleccion Bolsillo - Magical Raci
830,0.01,8431474000104,PC,/product_images/defimg1_s.jpg,0.25,0.01,Pato Donald Cuac Attack
830,0.20,8431474000142,PC,/product_images/defimg4_s.jpg,0.75,0.10,Rocko Quest
830,0.10,8431474000449,PC,/product_images/defimg1_s.jpg,0.50,0.01,Nexagon Deathmatch (SN) 1CD
830,0.01,8431474000463,PC,/product_images/defimg4_s.jpg,0.10,0.01,O.R.B
830,0.01,8431474000470,PC,/product_images/defimg1_s.jpg,0.05,0.01,"Disney, El Planeta Del Tesoro"
830,0.01,8431474000487,PC,/product_images/defimg3_s.jpg,0.25,0.01,Planeta Tesoro Batalla Naval
830,0.01,8431474000494,PC,/product_images/defimg1_s.jpg,0.10,0.01,Planeta Tesoro Rescate Arriesgado
830,0.20,8431474001019,PC,/product_images/defimg5_s.jpg,0.75,0.10,Pato Donald Cuac Attack
830,0.01,8431474001026,PC,/product_images/defimg2_s.jpg,0.25,0.01,102 Dalmatas
830,0.01,8431474001033,PC,/product_images/defimg2_s.jpg,0.10,0.01,Disney Dinosaurio
830,0.40,8431474001057,PC,/product_images/defimg1_s.jpg,1.50,0.20,Mickey : Un Dia A Tope
830,0.01,8431474001071,PC,/product_images/defimg2_s.jpg,0.25,0.01,Tron 2.0 (SN) 2CD
830,0.01,8431474001118,PC,/product_images/defimg2_s.jpg,0.25,0.01,Disney Magic Artist Deluxe
830,1.40,8431474001552,PC,/product_images/defimg1_s.jpg,4.00,0.80,Sega Mega Drive Collection
830,0.01,8431474001590,PC,/product_images/defimg3_s.jpg,0.10,0.01,Meteor Crash
830,0.01,8431474001606,PC,/product_images/defimg5_s.jpg,0.25,0.01,Pinwall
830,0.10,8431474001613,PC,/product_images/defimg5_s.jpg,0.50,0.01,1942 Wing Baron
830,0.01,8431474001880,PC,/product_images/defimg5_s.jpg,0.25,0.01,PC Domino
830,0.01,8431474002696,PC,/product_images/defimg4_s.jpg,0.25,0.01,Techno 2
830,0.01,8431474002702,PC,/product_images/defimg1_s.jpg,0.25,0.01,Deance 2
830,0.10,8431474002719,PC,/product_images/defimg5_s.jpg,0.35,0.01,DJ Mixstation
830,0.40,8431474003044,PC,/product_images/defimg2_s.jpg,1.50,0.20,Bichos
830,0.01,8431474003112,PC,/product_images/defimg1_s.jpg,0.25,0.01,Disney Aprendizaje Kinder Pelota 2
830,0.01,8431474003129,PC,/product_images/defimg3_s.jpg,0.25,0.01,Disney Aprendizaje Preescolar
830,0.01,8431474003143,PC,/product_images/defimg5_s.jpg,0.25,0.01,Disney Aprendizaje Primeros Pasos
830,0.20,8431474003167,PC,/product_images/defimg5_s.jpg,0.75,0.10,Start Up
830,1.00,8431474003235,PC,/product_images/defimg4_s.jpg,3.50,0.50,Sonic R
830,0.01,8431474003266,PC,/product_images/defimg5_s.jpg,0.10,0.01,Hermano Oso
830,0.01,8431474003280,PC,/product_images/defimg5_s.jpg,0.25,0.01,Reales Caballo. Disney Princesas
830,0.20,8431474003327,PC,/product_images/defimg5_s.jpg,0.75,0.10,Lo Mejor De Goofy En Monopatin
830,0.01,8431474003334,PC,/product_images/defimg1_s.jpg,0.25,0.01,Monstruos S.A Isla de los sustos
830,0.01,8431474003341,PC,/product_images/defimg3_s.jpg,0.25,0.01,Magic Artirst Deluxe
830,0.01,8431474003372,PC,/product_images/defimg3_s.jpg,0.25,0.01,Montanas Rusas de Disney
830,0.01,8431474003396,PC,/product_images/defimg4_s.jpg,0.05,0.01,El Planeta del Tesoro: Combate en Crocyo
830,0.20,8431474003549,PC,/product_images/defimg4_s.jpg,0.75,0.10,Blade & Sword  2Cds
830,0.30,8431474003952,PC,/product_images/defimg5_s.jpg,1.00,0.10,PC Mus
830,0.01,8431474054381,PC,/product_images/defimg1_s.jpg,0.25,0.01,Sabotain (2 CD)
830,0.01,8431474054664,PC,/product_images/defimg3_s.jpg,0.25,0.01,Psychotoxic
830,1.20,8431474054695,PC,/product_images/defimg1_s.jpg,4.00,0.60,Shogun Total War Red Edition
830,0.60,8431474054893,PC,/product_images/defimg4_s.jpg,2.00,0.30,The Day After
830,0.01,8431474055074,PC,/product_images/defimg5_s.jpg,0.10,0.01,Sumar y Restar
830,0.01,8431474055104,PC,/product_images/Juegos/PC Juegos/8431474055104_s.jpg,0.10,0.01,La Maquina Del Tiempo
830,0.01,8431474055142,PC,/product_images/defimg1_s.jpg,0.25,0.01,Juega Con Las Palabras
830,0.01,8431474055173,PC,/product_images/defimg1_s.jpg,0.25,0.01,Enciclopedia Del Espacio Y El Universo
830,0.40,8431474055197,PC,/product_images/defimg3_s.jpg,1.50,0.20,"Cuerpo Humano 2.0, El"
830,0.01,8431474055234,PC,/product_images/defimg4_s.jpg,0.10,0.01,"Creature Conflict, The Clan Wars"
830,0.20,8431474060825,PC,/product_images/defimg3_s.jpg,0.75,0.10,Taito Legends 1
830,0.60,8431474060832,PC,/product_images/defimg2_s.jpg,2.00,0.30,Taito Legends 2
830,0.40,8431474060849,PC,/product_images/defimg1_s.jpg,1.50,0.20,Taito Legends 3
830,0.40,8431474060856,PC,/product_images/defimg3_s.jpg,1.50,0.20,UFO: Aftershock
830,0.30,8431474060887,PC,/product_images/defimg3_s.jpg,1.00,0.10,World at War  (SN)
830,0.01,8431474060894,PC,/product_images/defimg3_s.jpg,0.10,0.01,Legion Arena
830,0.40,8431474060924,PC,/product_images/defimg5_s.jpg,1.50,0.20,Legends
830,0.01,8431474071074,PC,/product_images/defimg2_s.jpg,0.10,0.01,Pinball De La Ciencia
830,0.01,8431474071425,PC,/product_images/defimg1_s.jpg,0.10,0.01,La Tierra
830,0.01,8431474071432,PC,/product_images/defimg4_s.jpg,0.10,0.01,Ya Se Leer
830,0.01,8431474071555,PC,/product_images/defimg2_s.jpg,0.10,0.01,Pc Sudoku Samurai + Pc Kakuro
830,0.10,8431474071746,PC,/product_images/defimg2_s.jpg,0.50,0.01,Lula 3D
830,2.00,8431474071753,PC,/product_images/defimg3_s.jpg,6.00,1.20,Scratches
830,0.01,8431474071852,PC,/product_images/defimg3_s.jpg,0.10,0.01,Juegos Reunidos
830,0.40,8431474072040,PC,/product_images/defimg4_s.jpg,1.50,0.20,B.O.S. Black-Out Saigon
830,0.10,8431474072255,PC,/product_images/defimg2_s.jpg,0.50,0.01,Pacific Storm Allies
830,0.60,8431474072309,PC,/product_images/defimg4_s.jpg,2.00,0.30,Undercover - Operacion Wintersun
830,0.30,8431474072484,PC,/product_images/defimg3_s.jpg,1.00,0.10,Big Mutha Truckers 2
830,0.10,8431474072682,PC,/product_images/defimg2_s.jpg,0.50,0.01,Beer Tycoon
830,0.01,8431474072729,PC,/product_images/defimg1_s.jpg,0.25,0.01,Jinetes En Accion
830,0.60,8431474072736,PC,/product_images/Juegos/PC Juegos/8431474072736_s.jpg,2.00,0.30,Veterinarios en Accion
830,0.01,8431474072743,PC,/product_images/defimg4_s.jpg,0.25,0.01,Poker Training
830,1.20,8431474072910,PC,/product_images/defimg4_s.jpg,4.00,0.60,Blitzkrieg 2: Liberation
830,0.01,8431474072941,PC,/product_images/defimg3_s.jpg,0.25,0.01,Clever Kids: Dino Land
830,0.01,8431474072965,PC,/product_images/defimg3_s.jpg,0.25,0.01,Clever Kids: Pony World
830,0.01,8431474073184,PC,/product_images/defimg3_s.jpg,0.10,0.01,King Of Clubs
830,0.01,8431474073191,PC,/product_images/Juegos/PC Juegos/8431474073191_s.jpg,0.10,0.01,PDC World Championship Darts 2008
830,0.20,8431474073306,PC,/product_images/defimg4_s.jpg,0.75,0.10,Mi Monstruo y Yo
830,1.80,8431474073344,PC,/product_images/defimg3_s.jpg,5.00,1.00,Yo Presidente. Objetivo: La Moncloa
830,0.01,8431474073375,PC,/product_images/defimg3_s.jpg,0.10,0.01,Cheggers Party Quiz
830,0.10,8431474073382,PC,/product_images/defimg1_s.jpg,0.50,0.01,Sports Challenge
830,0.10,8431474073481,PC,/product_images/defimg5_s.jpg,0.50,0.01,Memento Mori: El Secreto de la Vida Etar
830,0.20,8431474073528,PC,/product_images/defimg1_s.jpg,0.75,0.10,Brain Trainer 3
830,0.30,8431474073542,PC,/product_images/defimg5_s.jpg,1.00,0.10,"Desafio Del Cubo De Rubik, El"
830,0.70,8431474073580,PC,/product_images/defimg1_s.jpg,2.50,0.30,Legend: Hand of God
830,0.01,8431474073610,PC,/product_images/defimg4_s.jpg,0.10,0.01,Pipemania
830,0.70,8431474073672,PC,/product_images/defimg2_s.jpg,2.50,0.30,Worms 4 Mayhem
830,0.01,8431474073931,PC,/product_images/defimg2_s.jpg,0.25,0.01,Cycling Evolution
830,0.50,8431474073962,PC,/product_images/defimg4_s.jpg,1.50,0.30,"Sombras De La Guerra, Estuche Expansi"
830,0.30,8431474074037,PC,/product_images/defimg3_s.jpg,1.00,0.10,Red Collection: Essentials
830,0.30,8431474074112,PC,/product_images/defimg4_s.jpg,1.00,0.10,Yo Presidente: Crisis Global
830,0.50,8431474074150,PC,/product_images/defimg3_s.jpg,1.50,0.30,Max En El Recreo + Alfombra
830,0.70,8431474074327,PC,/product_images/defimg3_s.jpg,2.50,0.30,Brain Games Matematicas
830,0.40,843174001101,PC,/product_images/defimg4_s.jpg,1.50,0.20,Monsters Inc - Scare Island
830,0.60,8431780000096,PC,/product_images/defimg5_s.jpg,2.00,0.30,Normandia
830,0.10,8431836100787,PC,/product_images/defimg4_s.jpg,0.50,0.01,Higland Warriors (P)
830,0.60,8431836101760,PC,/product_images/defimg3_s.jpg,2.00,0.30,Castle Strike (SN) 1CD
830,0.01,8432583013436,PC,/product_images/defimg4_s.jpg,0.10,0.01,Fuzzy & Floppy: Aventuras de La Abeja De
830,0.01,8432583013474,PC,/product_images/defimg2_s.jpg,0.25,0.01,Pinball
830,0.01,8432583013481,PC,/product_images/defimg5_s.jpg,0.10,0.01,Martians: Space Invaders
830,0.01,8435218300048,PC,/product_images/defimg1_s.jpg,0.10,0.01,Sudoku Mania
830,5.00,8435272162224,PC,/product_images/Juegos/PC Juegos/8435272162224_s.jpg,15.00,3.00,Diablo III (3) (P)
830,2.00,8436010150145,PC,/product_images/defimg3_s.jpg,7.00,1.60,Dragon's Lair Trilogia
830,0.20,8436010150152,PC,/product_images/defimg3_s.jpg,0.75,0.10,morpheus
830,0.01,8436010150220,PC,/product_images/defimg3_s.jpg,0.10,0.01,Castrol Honda Superbike 2000
830,0.20,8436010150268,PC,/product_images/defimg2_s.jpg,0.75,0.10,FX Chess Plus
830,-1,8436010150374,PC,/product_images/defimg3_s.jpg,1.50,-1,PC ATLETISMO
830,1.80,8436010150381,PC,/product_images/defimg3_s.jpg,5.00,1.00,Trilogia De Dragon's Lair
830,0.30,8436010150503,PC,/product_images/defimg1_s.jpg,1.00,0.10,Imperium Le guerre Puniche
830,0.70,8436010150534,PC,/product_images/defimg4_s.jpg,2.00,0.40,"Longest Journey, The/Tzar 3D/Power Tank/"
830,1.90,8436010150886,PC,/product_images/defimg4_s.jpg,5.00,1.20,Imperium Edicion Coleccionista
830,0.20,843601015102900007,PC,/product_images/defimg3_s.jpg,0.75,0.10,Delta Force BlckHawk Down
830,0.20,8436010151067,PC,/product_images/Juegos/PC Juegos/8436010151067_s.jpg,0.75,0.10,Panzer Phase One 1DVD
830,2.00,8436010151692,PC,/product_images/defimg2_s.jpg,7.00,1.60,Multiestrategia Delux 08
830,0.01,8436010151975,PC,/product_images/defimg2_s.jpg,0.25,0.01,Trackmania (Edicion Oro) (P)
830,0.01,8436010152095,PC,/product_images/defimg2_s.jpg,0.10,0.01,Trials 2
830,0.01,8436010152101,PC,/product_images/defimg3_s.jpg,0.25,0.01,Mind Training
830,0.70,8436010152200,PC,/product_images/defimg1_s.jpg,2.50,0.30,Crazy Machines 2
830,2.00,8436010152323,PC,/product_images/defimg2_s.jpg,8.00,1.60,Imperium Civitas Anthology
830,0.30,8436010152347,PC,/product_images/Juegos/PC Juegos/8436010152347_s.jpg,1.00,0.10,Robin Hood
830,2.00,8436010152743,PC,/product_images/defimg3_s.jpg,7.00,1.60,Imperium Total Edicion Lujo precintado
830,0.10,8436010152781,PC,/product_images/defimg2_s.jpg,0.50,0.01,Sherolck Holmes Trilogy - La Aventura
830,1.30,8436010152828,PC,/product_images/Juegos/PC Juegos/8436010152828_s.jpg,4.50,0.60,Patrician IV (P)
830,0.70,8436010152842,PC,/product_images/defimg3_s.jpg,2.00,0.40,Grandes Imperios II
830,0.30,8436010152927,PC,/product_images/defimg4_s.jpg,1.00,0.20,Drakensang Edicion Coleccionista
830,0.01,8436010153061,PC,/product_images/defimg4_s.jpg,0.25,0.01,King's Bounty Crossworlds
830,0.60,8436010153085,PC,/product_images/defimg2_s.jpg,2.00,0.30,King's Bounty Trilogy
830,0.10,8436010153122,PC,/product_images/Juegos/PC Juegos/8436010153122_s.jpg,0.50,0.01,"Primer Templario, El (P)"
830,0.70,8436010153146,PC,/product_images/defimg2_s.jpg,2.50,0.30,Dungeons (P)
830,0.40,8436010153269,PC,/product_images/defimg3_s.jpg,1.50,0.20,Sparta Anthology Oro Premium
830,4.00,8436010153283,PC,/product_images/defimg2_s.jpg,12.00,2.00,Estrategia Imperia
830,0.70,8436010153368,PC,/product_images/defimg5_s.jpg,2.50,0.30,RPG Deluxe (4 Juegos)
830,1.30,8436010153467,PC,/product_images/Juegos/PC Juegos/8436010153467_s.jpg,3.50,0.80,Sniper Ghost Warrior
830,2.00,8436010153481,PC,/product_images/defimg3_s.jpg,8.00,1.60,Wargames
830,0.70,8436010153559,PC,/product_images/defimg5_s.jpg,2.50,0.30,Dungeons - The Dark Lord (P)
830,1.70,8436010153658,PC,/product_images/defimg3_s.jpg,4.50,1.00,Heroe De Leyenda (4 Discs)
830,0.30,8436010153689,PC,/product_images/defimg4_s.jpg,1.00,0.10,Real Warfare 2 - Las Cruzadas Del Norte
830,1.10,8436010153801,PC,/product_images/defimg1_s.jpg,3.00,0.70,Disciples Edicion Coleccionista
830,0.30,8436010153825,PC,/product_images/Juegos/PC Juegos/8436010153825_s.jpg,1.00,0.10,Men Of War - Condemned Heroes
830,0.70,8436010153924,PC,/product_images/defimg5_s.jpg,2.50,0.30,Flatout Anthology
830,2.00,8436010153962,PC,/product_images/defimg4_s.jpg,6.00,1.20,Pack Grandes Batallas II Guerra Mundial
830,5.00,8436010154112,PC,/product_images/defimg2_s.jpg,15.00,3.00,Imperio Maximo Deluxe
830,0.10,8436010154235,PC,/product_images/defimg1_s.jpg,0.50,0.01,Men Of War Edición Coleccionista
830,0.70,8436010154259,PC,/product_images/Juegos/PC Juegos/8436010154259_s.jpg,2.50,0.30,Tropico Global Power (Incluye 7 Juegos)
830,1.00,8436010154396,PC,/product_images/defimg1_s.jpg,3.50,0.50,Dungeons Oro Deluxe
830,4.00,8436010154655,PC,/product_images/defimg1_s.jpg,12.00,2.00,Sim Max (Cities XL/Tropico 4/Patrician IV Oro/Imperivm Civitas Anthology)
830,0.10,8436010154716,PC,/product_images/defimg1_s.jpg,0.50,0.01,Grandes Batallas Medievales (2 DVDs)
830,0.30,8436010154730,PC,/product_images/defimg2_s.jpg,1.00,0.10,Trainz Simulator 12 (P)
830,0.90,8436010154778,PC,/product_images/defimg5_s.jpg,3.00,0.40,Deluxe Pack: Dungeons & Magic (8 Juegos)
830,0.40,8436010154792,PC,/product_images/defimg5_s.jpg,1.50,0.20,Eador: Masters Of The Broken World (P)
830,2.00,8436010154891,PC,/product_images/defimg4_s.jpg,6.00,1.20,FX Sports Deluxe
830,0.20,8436010154914,PC,/product_images/Juegos/PC Juegos/8436010154914_s.jpg,0.75,0.10,Pro Farm Simulator
830,4.00,8436010154990,PC,/product_images/defimg1_s.jpg,12.00,2.00,"Imperio Romano, El"
830,1.70,8436010155119,PC,/product_images/defimg4_s.jpg,4.50,1.00,Lingote Anthology
830,1.00,8436010155133,PC,/product_images/defimg3_s.jpg,3.50,0.50,Misterio Y terror Pack
830,1.00,8436010155287,PC,/product_images/defimg4_s.jpg,3.50,0.50,La Coleccion De Simuladores (P)
830,0.40,8436010155348,PC,/product_images/Juegos/PC Juegos/8436010155348_s.jpg,1.50,0.20,Sim The: Anthology
830,2.00,8436010155386,PC,/product_images/defimg4_s.jpg,6.00,1.20,Men Of War: Assault Squad 2 Gold (P)
830,2.00,8436010155461,PC,/product_images/defimg3_s.jpg,8.00,1.60,Masters Of Strategy - Deluxe Edition (18 Discs)
830,1.20,8436010155546,PC,/product_images/defimg2_s.jpg,3.50,0.70,Men Of War Origins
830,2.00,8436010155645,PC,/product_images/defimg2_s.jpg,7.00,1.60,"Conquista De America, La (P)"
830,0.60,8436010155669,PC,/product_images/defimg3_s.jpg,2.00,0.30,History Empires
830,0.20,8436010155706,PC,/product_images/defimg3_s.jpg,0.75,0.10,City Simulator
830,2.00,8436010155768,PC,/product_images/defimg5_s.jpg,7.00,1.00,FX Futbol 2015 (SN)
830,1.60,8436010155829,PC,/product_images/defimg4_s.jpg,4.50,0.90,Master of Games Anthology
830,0.70,8436014941206,PC,/product_images/defimg5_s.jpg,2.00,0.40,War Alomng The Mohwak
830,0.01,8436014941527,PC,/product_images/defimg2_s.jpg,0.05,0.01,Screamer Rally
830,0.01,8436014941985,PC,/product_images/defimg4_s.jpg,0.25,0.01,Screamer 2
830,0.50,8436014942005,PC,/product_images/defimg2_s.jpg,1.50,0.30,"Johnny Herbert's, Grand Prix Champioship"
830,0.30,8436014942012,PC,/product_images/defimg4_s.jpg,1.00,0.10,Internacional Rally 2 Champioship
830,3.00,8436016710091,PC,/product_images/defimg5_s.jpg,10.00,2.00,Superhot
830,5.00,8436016710107,PC,/product_images/defimg5_s.jpg,15.00,3.00,Deponia Doomsday
830,3.00,8436016710817,PC,/product_images/defimg5_s.jpg,10.00,2.00,Goodbye Deponia
830,3.00,8436016710855,PC,/product_images/defimg3_s.jpg,9.00,1.80,Kholat (P)
830,0.01,8436019390016,PC,/product_images/defimg1_s.jpg,0.25,0.01,Gartu-La Ciudad En Peligro
830,0.10,8436019390023,PC,/product_images/defimg3_s.jpg,0.50,0.01,"Gartu, El Medallon Magico"
830,0.01,8436019390061,PC,/product_images/defimg3_s.jpg,0.25,0.01,Gartu El Misterio De La Piramide
830,0.01,8436019390290,PC,/product_images/defimg5_s.jpg,0.10,0.01,Nico en el Planeta Robor
830,0.10,8436019390320,PC,/product_images/defimg5_s.jpg,0.50,0.01,Cuerpo Humano
830,0.01,8436019390405,PC,/product_images/defimg3_s.jpg,0.25,0.01,Olimpiadas del Saber
830,0.01,8436037170102,PC,/product_images/defimg4_s.jpg,0.10,0.01,Tutoria Digital - Cronicas Del Siglo XX
830,0.01,8436037170263,PC,/product_images/defimg2_s.jpg,0.25,0.01,Tutoria Digital - Espacio Y Universo
830,0.01,8436037170317,PC,/product_images/defimg4_s.jpg,0.25,0.01,Tutoria Digital Historia Del Mundo
830,0.01,8436037170379,PC,/product_images/defimg5_s.jpg,0.25,0.01,Mi Increible Cuerpo Humano
830,0.70,8436037170409,PC,/product_images/defimg5_s.jpg,2.50,0.30,Mia: Ciencias
830,0.01,8436037170447,PC,/product_images/defimg2_s.jpg,0.25,0.01,Mia Matematicas
830,0.01,8436037170539,PC,/product_images/defimg3_s.jpg,0.10,0.01,Pingu Y Sus Amigos
830,0.01,8436037170546,PC,/product_images/defimg5_s.jpg,0.25,0.01,Teletubbies - Juega con los teletubbies
830,0.30,8436037170560,PC,/product_images/defimg5_s.jpg,1.00,0.10,Caminando Entre Dinosaurios
830,0.01,8436037170577,PC,/product_images/defimg5_s.jpg,0.25,0.01,Noddy Preparate Para La Escuela
830,0.01,8436037170584,PC,/product_images/defimg4_s.jpg,0.25,0.01,Fimbles Fimbli Diversion
830,0.90,8436037170645,PC,/product_images/defimg5_s.jpg,2.50,0.50,Easyspeak Ingles
830,0.30,8436037170782,PC,/product_images/defimg4_s.jpg,1.00,0.10,Activa Tu Mente
830,0.10,8436037170874,PC,/product_images/defimg5_s.jpg,0.50,0.01,Mia Idiomas
830,1.40,8436037170898,PC,/product_images/defimg2_s.jpg,4.00,0.80,Mia Matematicas
830,0.01,8436037171758,PC,/product_images/defimg2_s.jpg,0.25,0.01,Patito Feo: La Historia Mas Bonita
830,0.01,8436037171826,PC,/product_images/defimg4_s.jpg,0.10,0.01,Patito Feo En Tu Computadora
830,0.30,8436037171857,PC,/product_images/defimg4_s.jpg,1.00,0.10,Romance con un vampiro
830,0.40,8436037172083,PC,/product_images/defimg2_s.jpg,1.50,0.20,4x4 Hummer
830,0.20,8436037172250,PC,/product_images/defimg1_s.jpg,0.75,0.10,FBI: Caso Paranormal
830,1.00,8436037172267,PC,/product_images/defimg3_s.jpg,3.50,0.50,Secretos del Vaticano - La Santa Alianza
830,0.20,8436037172304,PC,/product_images/defimg2_s.jpg,0.75,0.10,Motor Racer Collection
830,0.01,8436037172311,PC,/product_images/defimg3_s.jpg,0.25,0.01,Monument Builders: Torre Eiffel
830,0.01,8436037172335,PC,/product_images/defimg1_s.jpg,0.10,0.01,Monument Builders - Titanic Tycoon
830,0.30,8436037172359,PC,/product_images/defimg4_s.jpg,1.00,0.20,"Isla Misteriosa 2, La"
830,1.90,8436037172427,PC,/product_images/defimg5_s.jpg,5.00,1.20,Frankenstein - Edicion Especial
830,0.60,8436037172434,PC,/product_images/defimg5_s.jpg,2.00,0.30,Jack El Destripador - Edición Especial
830,0.60,8436037172441,PC,/product_images/defimg1_s.jpg,2.00,0.30,Hollywood
830,0.20,8436037172779,PC,/product_images/defimg3_s.jpg,0.75,0.10,Profiler
830,1.00,8436037172816,PC,/product_images/defimg5_s.jpg,3.00,0.60,Dracula 2 - Pack Series
830,2.00,8436037173226,PC,/product_images/defimg1_s.jpg,8.00,1.60,Cute the Rope
