categoria_id,precio_intercambio,img_caratula,precio_venta,precio_compra,titulo,categoria_str,sku
830,0.60,/product_images/Juegos/PC Juegos/5060193302294_s.jpg,2.00,0.30,Warhammer 40000 - Armageddon (SN),PC,5060193302294
830,0.01,/product_images/Juegos/PC Juegos/8436010150527_s.jpg,0.25,0.01,Torrente El Juego,PC,8436010150527
830,0.20,/product_images/Juegos/PC Juegos/8436010151777_s.jpg,0.75,0.10,Imperium Civitas II,PC,8436010151777
830,0.01,/product_images/Juegos/PC Juegos/8414185050873_s.jpg,0.10,0.01,Los Sims Animales A Raudales (SN) (2 CDS),PC,8414185050873
830,0.01,/product_images/defimg2_s.jpg,0.10,0.01,Apache vs Havoc,PC,8436010150541
821,9.00,/product_images/Juegos/PS3 Juegos/5026555410267_s.jpg,15.00,6.00,Grand Theft Auto V (5),PlayStation 3,5026555410267
821,4.00,/product_images/Juegos/PS3 Juegos/5030917111761_s.jpg,12.00,2.00,Call Of Duty: Black Ops II,PlayStation 3,5030917111761
821,3.00,/product_images/Juegos/PS3 Juegos/5030917096808_s.jpg,5.00,2.00,Call Of Duty: Modern Warfare 3,PlayStation 3,5030917096808
821,4.00,/product_images/Juegos/PS3 Juegos/5030937112373_s.jpg,7.00,3.00,FIFA 15,PlayStation 3,5030937112373
821,3.00,/product_images/Juegos/PS3 Juegos/5030917126116_s.jpg,5.00,2.00,Call Of Duty: Ghosts,PlayStation 3,5030917126116
821,3.00,/product_images/Juegos/PS3 Juegos/5026555400251_s.jpg,6.00,2.00,Grand Theft Auto IV,PlayStation 3,5026555400251
821,8.00,/product_images/Juegos/PS3 Juegos/5030946112869_s.jpg,22.00,5.00,FIFA 16,PlayStation 3,5030946112869
821,0.60,/product_images/Juegos/PS3 Juegos/5030933111103_s.jpg,2.00,0.30,FIFA 14,PlayStation 3,5030933111103
821,4.00,/product_images/Juegos/PS3 Juegos/5030917085802_s.jpg,7.00,3.00,Call Of Duty: Black Ops,PlayStation 3,5030917085802
821,5.00,/product_images/Juegos/PS3 Juegos/711719123996_s.jpg,8.00,3.00,Uncharted 3: Traicion de Drake,PlayStation 3,711719123996
821,1.50,/product_images/Juegos/PS3 Juegos/711719190059_s.jpg,4.00,0.90,Gran Turismo 5,PlayStation 3,711719190059
821,7.00,/product_images/Juegos/PS3 Juegos/711719412915_s.jpg,12.00,5.00,Minecraft,PlayStation 3,711719412915
821,0.20,/product_images/Juegos/PS3 Juegos/5030934109680_s.jpg,0.75,0.10,FIFA 13,PlayStation 3,5030934109680
821,12.00,/product_images/Juegos/PS3 Juegos/0711719274551_s.jpg,20.00,9.00,Last Of Us,PlayStation 3,0711719274551
821,9.00,/product_images/Juegos/PS3 Juegos/5030917147906_s.jpg,15.00,6.00,Call Of Duty: Advanced Warfare,PlayStation 3,5030917147906
990,7.00,/product_images/Juegos/PS Vita Juegos/711719438519_s.jpg,12.00,5.00,Minecraft,PlayStation Vita,711719438519
990,13.00,/product_images/Juegos/PS Vita Juegos/5035225113223_s.jpg,20.00,9.00,FIFA 15,PlayStation Vita,5035225113223
990,7.00,/product_images/Juegos/PS Vita Juegos/3307215652312_s.jpg,12.00,5.00,Assassin's Creed III (3): Liberation,PlayStation Vita,3307215652312
990,5.00,/product_images/Juegos/PS Vita Juegos/5030939111404_s.jpg,9.00,4.00,FIFA 14,PlayStation Vita,5030939111404
990,7.00,/product_images/Juegos/PS Vita Juegos/5030934109192_s.jpg,12.00,5.00,Need For Speed: Most Wanted 12,PlayStation Vita,5030934109192
990,13.00,/product_images/Juegos/PS Vita Juegos/5030917114083_s.jpg,20.00,9.00,Call of Duty Black Ops- Declassified,PlayStation Vita,5030917114083
990,11.00,/product_images/Juegos/PS Vita Juegos/711719200628_s.jpg,18.00,8.00,Uncharted: Golden Abyss,PlayStation Vita,711719200628
990,1.50,/product_images/Juegos/PS Vita Juegos/711719287667_s.jpg,4.00,0.90,Invizimals - La Alianza,PlayStation Vita,711719287667
990,1.50,/product_images/Juegos/PS Vita Juegos/5030934109901_s.jpg,4.00,0.90,FIFA 13,PlayStation Vita,5030934109901
990,5.00,/product_images/Juegos/PS Vita Juegos/5055377602352_s.jpg,8.00,3.00,Space Hulk,PlayStation Vita,5055377602352
990,7.00,/product_images/Juegos/PS Vita Juegos/5051893143447_s.jpg,12.00,5.00,Lego Marvel Superheroes,PlayStation Vita,5051893143447
990,5.00,/product_images/Juegos/PS Vita Juegos/5055277016259_s.jpg,8.00,3.00,Virtua Tennis 4: Edicion World Tour,PlayStation Vita,5055277016259
990,6.00,/product_images/Juegos/PS Vita Juegos/8717418455200_s.jpg,10.00,4.00,Disney Infinity 2.0 Marvel Superheroes Starter  Pack,PlayStation Vita,8717418455200
990,5.00,/product_images/Juegos/PS Vita Juegos/711719236542_s.jpg,8.00,3.00,Little Big Planet,PlayStation Vita,711719236542
990,9.00,/product_images/Juegos/PS Vita Juegos/711719251163_s.jpg,15.00,7.00,Killzone Mercenary,PlayStation Vita,711719251163
862,1.80,/product_images/Juegos/PSP Juegos/5026555280143_s.jpg,5.00,1.00,Grand Theft Auto: Liberty City Stories,PSP,5026555280143
862,0.90,/product_images/Juegos/PSP Juegos/711719646266_s.jpg,3.00,0.40,Daxter,PSP,711719646266
862,1.80,/product_images/Juegos/PSP Juegos/5026555280785_s.jpg,5.00,1.00,Grand Theft Auto Vice City Stories,PSP,5026555280785
862,1.80,/product_images/Juegos/PSP Juegos/3307211667679_s.jpg,5.00,1.00,Assassin's Creed: Bloodlines,PSP,3307211667679
862,0.10,/product_images/Juegos/PSP Juegos/8414646244995_s.jpg,0.50,0.01,Invizimals: Las tribus perdidas,PSP,8414646244995
862,0.90,/product_images/Juegos/PSP Juegos/711719908128_s.jpg,3.00,0.40,God of War: Chains of Olympus,PSP,711719908128
862,0.90,/product_images/Juegos/PSP Juegos/711719151159_s.jpg,3.00,0.40,Gran Turismo,PSP,711719151159
862,0.01,/product_images/Juegos/PSP Juegos/711719169772_s.jpg,0.25,0.01,Invizimals La Otra Dimension (Solo Juego,PSP,711719169772
862,0.90,/product_images/Juegos/PSP Juegos/711719660071_s.jpg,3.00,0.40,Tekken Dark Resurrection,PSP,711719660071
862,0.60,/product_images/Juegos/PSP Juegos/4012927065174_s.jpg,2.00,0.30,Pro Evolution Soccer 2012,PSP,4012927065174
862,0.10,/product_images/Juegos/PSP Juegos/711719738657_s.jpg,0.50,0.01,Play Chapas,PSP,711719738657
862,0.01,/product_images/Juegos/PSP Juegos/711719142058_s.jpg,0.25,0.01,Invizimals (Solo Juego),PSP,711719142058
862,0.90,/product_images/Juegos/PSP Juegos/711719651888_s.jpg,3.00,0.40,Ratchet & Clank: El Tamano Importa,PSP,711719651888
862,0.60,/product_images/Juegos/PSP Juegos/711719195399_s.jpg,2.00,0.30,"Geronimo Stilton, En El Reino De La Fant",PSP,711719195399
862,1.40,/product_images/Juegos/PSP Juegos/5030917089039_s.jpg,4.00,0.80,Spiderman 3,PSP,5030917089039
831,11.00,/product_images/Juegos/Wii Juegos/045496365202_s.jpg,18.00,8.00,Mario Kart Wii (Solo Juego),Wii,045496365202
831,15.00,/product_images/Juegos/Wii Juegos/045496368098_s.jpg,25.00,11.00,New Super Mario Bros. Wii,Wii,045496368098
831,2.00,/product_images/Juegos/Wii Juegos/045496362201B_s.jpg,6.00,1.40,Wii Play (solo juego),Wii,045496362201
831,9.00,/product_images/Juegos/Wii Juegos/045496363932_s.jpg,15.00,6.00,Super Mario Galaxy,Wii,045496363932
831,9.00,/product_images/Juegos/Wii Juegos/045496365899_s.jpg,15.00,6.00,Super Smash Bros. Brawl,Wii,045496365899
831,2.00,/product_images/Juegos/Wii Juegos/045496362102_s.jpg,4.00,1.80,Wii Sports (Solo Juego),Wii,045496362102
831,13.00,/product_images/Juegos/Wii Juegos/045496368869_s.jpg,22.00,9.00,Super Mario Galaxy 2,Wii,045496368869
831,9.00,/product_images/Juegos/Wii Juegos/045496367473_s.jpg,15.00,6.00,Wii Sports Resort (Solo Juego),Wii,045496367473
831,1.90,/product_images/Juegos/Wii Juegos/045496367916_s.jpg,5.00,1.20,Wii Fit Plus (Solo Juego),Wii,045496367916
831,7.00,/product_images/Juegos/Wii Juegos/045496362393_s.jpg,12.00,5.00,Legend of Zelda: Twilight Princess,Wii,045496362393
831,11.00,/product_images/Juegos/Wii Juegos/3307215647196_s.jpg,18.00,8.00,Just Dance 4,Wii,3307215647196
831,7.00,/product_images/Juegos/Wii Juegos/045496366575_s.jpg,12.00,5.00,Animal Crossing Lets Go To The City (Solo Juego),Wii,045496366575
996,16.00,/product_images/Juegos/Wii U Juegos/045496332785_s.jpg,26.00,11.00,Super Mario 3D World,Wii U,045496332785
996,17.00,/product_images/Juegos/Wii U Juegos/045496333288_s.jpg,28.00,12.00,Mario Kart 8,Wii U,045496333288
996,11.00,/product_images/Juegos/Wii U Juegos/045496332198_s.jpg,18.00,8.00,New Super Mario Bros. U & Super Luigi U,Wii U,045496332198
996,6.00,/product_images/Juegos/Wii U Juegos/045496331085_s.jpg,10.00,4.00,Nintendo Land,Wii U,045496331085
996,21.00,/product_images/Juegos/Wii U Juegos/045496333621_s.jpg,32.00,17.00,Super Smash Bros,Wii U,045496333621
996,17.00,/product_images/Juegos/Wii U Juegos/045496334475_s.jpg,28.00,12.00,Splatoon,Wii U,045496334475
996,17.00,/product_images/Juegos/Wii U Juegos/045496334987_s.jpg,28.00,12.00,Super Mario Maker,Wii U,045496334987
996,9.00,/product_images/Juegos/Wii U Juegos/045496331207_s.jpg,15.00,6.00,New Super Mario Bros. U,Wii U,045496331207
996,11.00,/product_images/Juegos/Wii U Juegos/045496332839_s.jpg,18.00,8.00,Wii Party U (Solo Juego),Wii U,045496332839
996,2.00,/product_images/Juegos/Wii U Juegos/3307215654293_s.jpg,6.00,1.40,ZombiU,Wii U,3307215654293
996,12.00,/product_images/Juegos/Wii U Juegos/0045496332716_s.jpg,20.00,9.00,Donkey Kong Country: Tropical Freeze,Wii U,0045496332716
996,12.00,/product_images/Juegos/Wii U Juegos/045496334161_s.jpg,20.00,9.00,Mario Party 10,Wii U,045496334161
996,19.00,/product_images/Juegos/Wii U Juegos/045496335489_s.jpg,28.00,15.00,Legend Of Zelda: Twilight Princess HD,Wii U,045496335489
996,5.00,/product_images/Juegos/Wii U Juegos/3307215655078_s.jpg,8.00,3.00,Assassins Creed 3,Wii U,3307215655078
996,11.00,/product_images/Juegos/Wii U Juegos/0045496332303_s.jpg,18.00,8.00,Legend Of Zelda: Wind Waker HD,Wii U,0045496332303
827,11.00,/product_images/Juegos/Xbox 360 Juegos/5026555258098_s.jpg,18.00,8.00,Grand Theft Auto V (5) 2 Disco,Xbox 360,5026555258098
827,9.00,/product_images/Juegos/Xbox 360 Juegos/5030917111679_s.jpg,15.00,6.00,Call Of Duty: Black Ops II,Xbox 360,5030917111679
827,11.00,/product_images/Juegos/Xbox 360 Juegos/0885370606515_s.jpg,18.00,8.00,Minecraft,Xbox 360,0885370606515
827,5.00,/product_images/Juegos/Xbox 360 Juegos/5030917096891_s.jpg,8.00,3.00,Call Of Duty: Modern Warfare 3,Xbox 360,5030917096891
827,7.00,/product_images/Juegos/Xbox 360 Juegos/5035228112377_s.jpg,12.00,5.00,FIFA 15,Xbox 360,5035228112377
827,3.00,/product_images/Juegos/Xbox 360 Juegos/5030934102421_s.jpg,6.00,2.00,Battlefield 3 *2 Discos*,Xbox 360,5030934102421
827,5.00,/product_images/Juegos/Xbox 360 Juegos/0885370309607_s.jpg,9.00,4.00,Gears of War 3,Xbox 360,0885370309607
827,3.00,/product_images/Juegos/Xbox 360 Juegos/5030949111104_s.jpg,6.00,2.00,FIFA 14,Xbox 360,5030949111104
827,6.00,/product_images/Juegos/Xbox 360 Juegos/3307215633342_s.jpg,10.00,4.00,Far Cry 3,Xbox 360,3307215633342
827,17.00,/product_images/Juegos/Xbox 360 Juegos/5030938112877_s.jpg,28.00,12.00,FIFA 16,Xbox 360,5030938112877
827,0.90,/product_images/Juegos/Xbox 360 Juegos/882224482479_s.jpg,2.50,0.60,Halo 3,Xbox 360,882224482479
827,5.00,/product_images/Juegos/Xbox 360 Juegos/5030917125911_s.jpg,8.00,3.00,Call Of Duty: Ghosts *2 Disc*,Xbox 360,5030917125911
827,6.00,/product_images/Juegos/Xbox 360 Juegos/5030917085864_s.jpg,10.00,4.00,Call Of Duty: Black Ops,Xbox 360,5030917085864
827,3.00,/product_images/Juegos/Xbox 360 Juegos/882224721141_s.jpg,5.00,2.00,Gears of War 2,Xbox 360,882224721141
1002,30.00,/product_images/Juegos/Xbox One Juegos/5030937116425_s.jpg,45.00,25.00,FIFA 17,Xbox One,5030937116425
1002,9.00,/product_images/Juegos/Xbox One Juegos/0885370863956_s.jpg,15.00,7.00,Halo: The Master Chief Collection,Xbox One,0885370863956
1002,9.00,/product_images/Juegos/Xbox One Juegos/85370663983_s.jpg,15.00,7.00,Dead Rising 3,Xbox One,85370663983
1002,11.00,/product_images/Juegos/Xbox One Juegos/885370662221_s.jpg,18.00,8.00,Ryse: Son Of Rome,Xbox One,885370662221
1002,6.00,/product_images/Juegos/Xbox One Juegos/3307215794722_s.jpg,10.00,4.00,Far Cry 4,Xbox One,3307215794722
1002,19.00,/product_images/Juegos/Xbox One Juegos/5030917181863_s.jpg,30.00,14.00,Call Of Duty: Black Ops III,Xbox One,5030917181863
1002,3.00,/product_images/Juegos/Xbox One Juegos/5030948112881_s.jpg,8.00,1.90,FIFA 16,Xbox One,5030948112881
1002,24.00,/product_images/Juegos/Xbox One Juegos/0889842121575_s.jpg,38.00,18.00,Gears of War 4,Xbox One,0889842121575
1002,4.00,/product_images/Juegos/Xbox One Juegos/5030917147791_s.jpg,12.00,2.00,Call Of Duty: Advanced Warfare,Xbox One,5030917147791
1002,24.00,/product_images/Juegos/Xbox One Juegos/5026555284127_s.jpg,38.00,18.00,Grand Theft Auto V (5),Xbox One,5026555284127
1002,13.00,/product_images/Juegos/Xbox One Juegos/885370929669_s.jpg,20.00,9.00,Halo 5: Guardians,Xbox One,885370929669
1002,14.00,/product_images/Juegos/Xbox One Juegos/885370984750_s.jpg,22.00,10.00,Rise Of The Tomb Raider,Xbox One,885370984750
1002,28.00,/product_images/Juegos/Xbox One Juegos/5035228113763_s.jpg,42.00,23.00,Battlefield 1,Xbox One,5035228113763
1002,13.00,/product_images/Juegos/Xbox One Juegos/5055856406396_s.jpg,20.00,9.00,Fallout 4,Xbox One,5055856406396
1002,11.00,/product_images/Juegos/Xbox One Juegos/889842056655_s.jpg,18.00,8.00,Quantum Break,Xbox One,889842056655
1001,22.00,/product_images/Juegos/PS4 Juegos/3307215938782_s.jpg,35.00,16.00,Far Cry Primal,PlayStation 4,3307215938782
1001,24.00,/product_images/Juegos/PS4 Juegos/711719407515_s.jpg,38.00,18.00,"Last of Us, The - Remastered",PlayStation 4,711719407515
1001,16.00,/product_images/Juegos/PS4 Juegos/5051893179637_s.jpg,25.00,12.00,Batman: Arkham Knight,PlayStation 4,5051893179637
1001,14.00,/product_images/Juegos/PS4 Juegos/3307215793633_s.jpg,22.00,10.00,Far Cry 4,PlayStation 4,3307215793633
1001,1.20,/product_images/Juegos/PS4 Juegos/5030947112387_s.jpg,4.00,0.60,FIFA 15,PlayStation 4,5030947112387
1001,18.00,/product_images/Juegos/PS4 Juegos/3307215803530_s.jpg,28.00,13.00,Assassin's Creed: Unity,PlayStation 4,3307215803530
1001,16.00,/product_images/Juegos/PS4 Juegos/5055856406242_s.jpg,25.00,12.00,Fallout 4,PlayStation 4,5055856406242
1001,29.00,/product_images/Juegos/PS4 Juegos/711719838951_s.jpg,45.00,21.00,"Last Guardian, The",PlayStation 4,711719838951
1001,7.00,/product_images/Juegos/PS4 Juegos/5030917124549_s.jpg,12.00,5.00,Destiny,PlayStation 4,5030917124549
1001,8.00,/product_images/Juegos/PS4 Juegos/5030917148019_s.jpg,22.00,5.00,Call Of Duty: Advanced Warfare,PlayStation 4,5030917148019
1001,19.00,/product_images/Juegos/PS4 Juegos/3391891979016_s.jpg,30.00,14.00,Witcher 3: Wild Hunt,PlayStation 4,3391891979016
1001,26.00,/product_images/Juegos/PS4 Juegos/4012927102336_s.jpg,40.00,19.00,Pro Evolution Soccer 2017,PlayStation 4,4012927102336
1001,9.00,/product_images/Juegos/PS4 Juegos/5026555421256_s.jpg,14.00,6.00,NBA 2K16,PlayStation 4,5026555421256
1001,24.00,/product_images/Juegos/PS4 Juegos/711719866534_s.jpg,38.00,18.00,Uncharted: The Nathan Drake Collection,PlayStation 4,711719866534
1001,24.00,/product_images/Juegos/PS4 Juegos/5030932116925_s.jpg,38.00,18.00,Titanfall 2,PlayStation 4,5030932116925
1001,14.00,/product_images/Juegos/PS4 Juegos/3307215715239_s.jpg,22.00,10.00,Assassin's Creed 4: Black Flag,PlayStation 4,3307215715239
1001,22.00,/product_images/Juegos/PS4 Juegos/5035223113737_s.jpg,35.00,16.00,Need For Speed (2015),PlayStation 4,5035223113737
1001,9.00,/product_images/Juegos/PS4 Juegos/0711719284697_s.jpg,15.00,7.00,"Order 1886, The",PlayStation 4,0711719284697
1001,14.00,/product_images/Juegos/PS4 Juegos/711719843337_s.jpg,22.00,10.00,God of War 3 - Remasterizado,PlayStation 4,711719843337
1001,19.00,/product_images/Juegos/PS4 Juegos/0711719800415_s.jpg,30.00,14.00,Bloodborne,PlayStation 4,0711719800415
1001,14.00,/product_images/Juegos/PS4 Juegos/711719277071_s.jpg,22.00,10.00,DriveClub,PlayStation 4,711719277071
1001,13.00,/product_images/Juegos/PS4 Juegos/5030936111346_s.jpg,20.00,9.00,Battlefield 4,PlayStation 4,5030936111346
1001,16.00,/product_images/Juegos/PS4 Juegos/5055856403418_s.jpg,25.00,12.00,Doom (2016),PlayStation 4,5055856403418
1001,35.00,/product_images/Juegos/PS4 Juegos/5026555422079_s.jpg,52.00,29.00,NBA 2K17,PlayStation 4,5026555422079
1001,18.00,/product_images/Juegos/PS4 Juegos/0711719278870_s.jpg,28.00,13.00,InFamous Second Son,PlayStation 4,0711719278870
1001,11.00,/product_images/Juegos/PS4 Juegos/4020628868550_s.jpg,18.00,8.00,Homefront: The Revolution,PlayStation 4,4020628868550
1001,13.00,/product_images/Juegos/PS4 Juegos/0711719849834_s.jpg,20.00,9.00,No Man's Sky,PlayStation 4,0711719849834
1001,24.00,/product_images/Juegos/PS4 Juegos/3307215889121_s.jpg,38.00,18.00,Rainbow Six: Siege,PlayStation 4,3307215889121
1001,20.00,/product_images/Juegos/PS4 Juegos/3391891980685_s.jpg,32.00,15.00,Dragon Ball: Xenoverse,PlayStation 4,3391891980685
1001,22.00,/product_images/Juegos/PS4 Juegos/711719848233_s.jpg,35.00,16.00,Ratchet & Clank (2016),PlayStation 4,711719848233
1001,4.00,/product_images/Juegos/PS4 Juegos/4012927101179_s.jpg,12.00,2.00,Pro Evolution Soccer 2016,PlayStation 4,4012927101179
1001,11.00,/product_images/Juegos/PS4 Juegos/5030946112425_s.jpg,18.00,8.00,Battlefield Hardline,PlayStation 4,5030946112425
1001,22.00,/product_images/Juegos/PS4 Juegos/711719439912_s.jpg,35.00,16.00,Minecraft,PlayStation 4,711719439912
1001,25.00,/product_images/Juegos/PS4 Juegos/5055856411574_s.jpg,38.00,21.00,Elder Scrolls V: Skyrim - Special Edition,PlayStation 4,5055856411574
1001,6.00,/product_images/Juegos/PS4 Juegos/5030917126215_s.jpg,18.00,4.00,Call Of Duty: Ghosts,PlayStation 4,5030917126215
1001,22.00,/product_images/Juegos/PS4 Juegos/5021290069459_s.jpg,35.00,16.00,Just Cause 3,PlayStation 4,5021290069459
1001,23.00,/product_images/Juegos/PS4 Juegos/5055856410706_s.jpg,35.00,19.00,Dishonored 2 (Sin DLC),PlayStation 4,5055856410706
1001,0.70,/product_images/Juegos/PS4 Juegos/5030937111338_s.jpg,2.50,0.30,FIFA 14,PlayStation 4,5030937111338
1001,16.00,/product_images/Juegos/PS4 Juegos/5051893165128_s.jpg,25.00,12.00,"Tierra-Media, La: Sombras De Mordor",PlayStation 4,5051893165128
1001,29.00,/product_images/Juegos/PS4 Juegos/3391891987332_s.jpg,45.00,21.00,Dark Souls III,PlayStation 4,3391891987332
1001,3.00,/product_images/Juegos/PS4 Juegos/5026555418058_s.jpg,10.00,2.00,Battleborn,PlayStation 4,5026555418058
1001,24.00,/product_images/Juegos/PS4 Juegos/711719844341_s.jpg,38.00,18.00,Bloodborne - Game Of The Year Edition,PlayStation 4,711719844341
1001,19.00,/product_images/Juegos/PS4 Juegos/711719874737_s.jpg,30.00,14.00,Until Dawn,PlayStation 4,711719874737
1001,19.00,/product_images/Juegos/PS4 Juegos/5051893170139_s.jpg,30.00,14.00,Dying Light,PlayStation 4,5051893170139
977,9.00,/product_images/Juegos/3DS Juegos/045496521585_s.jpg,15.00,7.00,Resident Evil: Revelations,Nintendo 3DS,045496521585
977,10.00,/product_images/Juegos/3DS Juegos/045496524531_s.jpg,16.00,7.00,Legend of Zelda: A Link Between Worlds,Nintendo 3DS,045496524531
977,14.00,/product_images/Juegos/3DS Juegos/045496527587_s.jpg,22.00,10.00,Inazuma Eleven Go Chrono Stone: Trueno,Nintendo 3DS,045496527587
977,13.00,/product_images/Juegos/3DS Juegos/5021290053519_s.jpg,20.00,9.00,Kingdom Hearts 3D: Dream Drop Distance,Nintendo 3DS,5021290053519
977,20.00,/product_images/Juegos/3DS Juegos/045496524821_s.jpg,30.00,16.00,Bravely Default,Nintendo 3DS,045496524821
977,19.00,/product_images/Juegos/3DS Juegos/045496471972_s.jpg,28.00,15.00,Bravely Second: End Layer,Nintendo 3DS,045496471972
977,35.00,/product_images/defimg2_s.jpg,45.00,31.00,Super Mario Maker,Nintendo 3DS,045496474287
977,22.00,/product_images/Juegos/3DS Juegos/0045496473242_s.jpg,35.00,16.00,Monster Hunter Generations,Nintendo 3DS,0045496473242
977,11.00,/product_images/Juegos/3DS Juegos/045496522629_s.jpg,18.00,8.00,Profesor Layton: Máscara de los prodigio,Nintendo 3DS,045496522629
977,16.00,/product_images/Juegos/3DS Juegos/045496528164_s.jpg,25.00,12.00,Animal Crossing: Happy Home Designer,Nintendo 3DS,045496528164
977,20.00,/product_images/Juegos/3DS Juegos/045496529703_s.jpg,32.00,15.00,Pokemon Mundo Megamisterioso,Nintendo 3DS,045496529703
977,5.00,/product_images/Juegos/3DS Juegos/045496520502_s.jpg,8.00,3.00,Super Street Fighter 3D,Nintendo 3DS,045496520502
977,16.00,/product_images/Juegos/3DS Juegos/045496523343_s.jpg,25.00,12.00,Luigi's Mansion 2,Nintendo 3DS,045496523343
977,16.00,/product_images/Juegos/3DS Juegos/045496525996_s.jpg,25.00,12.00,Fantasy Life,Nintendo 3DS,045496525996
977,13.00,/product_images/Juegos/3DS Juegos/045496527518_s.jpg,20.00,9.00,Inazuma Eleven Go Chrono Stones: Llamarada,Nintendo 3DS,045496527518
977,7.00,/product_images/Juegos/3DS Juegos/045496523251_s.jpg,12.00,5.00,Monster Hunter 3 Ultimate,Nintendo 3DS,045496523251
977,6.00,/product_images/Juegos/3DS Juegos/045496524067_s.jpg,10.00,4.00,Inazuma Eleven 3 : Fuego Explosivo,Nintendo 3DS,045496524067
977,7.00,/product_images/Juegos/3DS Juegos/045496528263_s.jpg,12.00,5.00,Little Battlers eXperience,Nintendo 3DS,045496528263
977,14.00,/product_images/Juegos/3DS Juegos/5021290071308_s.jpg,22.00,10.00,Final Fantasy Explorers,Nintendo 3DS,5021290071308
977,16.00,/product_images/Juegos/3DS Juegos/045496523510_s.jpg,25.00,12.00,Pokemon Mundo Misterioso Portales Al Inf,Nintendo 3DS,045496523510
977,7.00,/product_images/Juegos/3DS Juegos/045496525620_s.jpg,12.00,5.00,Inazuma Eleven Go: Light,Nintendo 3DS,045496525620
977,10.00,/product_images/Juegos/3DS Juegos/045496522780_s.jpg,16.00,7.00,New Style Boutique,Nintendo 3DS,045496522780
977,19.00,/product_images/Juegos/3DS Juegos/045496523435_s.jpg,30.00,14.00,Fire Emblem Awakening,Nintendo 3DS,045496523435
977,9.00,/product_images/Juegos/3DS Juegos/045496523732_s.jpg,14.00,6.00,Lego City Undercover: Chase Begins,Nintendo 3DS,045496523732
977,9.00,/product_images/Juegos/3DS Juegos/045496524135_s.jpg,14.00,6.00,Inazuma Eleven 3: Rayo Celeste,Nintendo 3DS,045496524135
977,22.00,/product_images/defimg1_s.jpg,35.00,16.00,Dragon Quest VII: Fragmentos De Un Mundo Olvidado,Nintendo 3DS,045496473617
977,10.00,/product_images/Juegos/3DS Juegos/045496525118_s.jpg,16.00,7.00,Inazuma Eleven 3: La Amenaza Del Ogro !,Nintendo 3DS,045496525118
977,7.00,/product_images/Juegos/3DS Juegos/4012927084670_s.jpg,12.00,5.00,Metal Gear Solid: Snake Eater 3D,Nintendo 3DS,4012927084670
977,6.00,/product_images/Juegos/3DS Juegos/045496523145_s.jpg,10.00,4.00,Castlevania Lords Of Shadow,Nintendo 3DS,045496523145
977,14.00,/product_images/Juegos/3DS Juegos/045496523626_s.jpg,22.00,10.00,Donkey Kong Country Returns,Nintendo 3DS,045496523626
977,11.00,/product_images/Juegos/3DS Juegos/045496523923_s.jpg,18.00,8.00,Mario & Luigi: Dream Team,Nintendo 3DS,045496523923
977,7.00,/product_images/Juegos/3DS Juegos/045496525699_s.jpg,12.00,5.00,Inazuma Eleven Go: Shadow,Nintendo 3DS,045496525699
977,14.00,/product_images/Juegos/3DS Juegos/045496528485_s.jpg,22.00,10.00,Legend of Zelda: Tri Force Heroes,Nintendo 3DS,045496528485
977,9.00,/product_images/Juegos/3DS Juegos/5051893143478_s.jpg,15.00,7.00,LEGO Marvel Superheroes,Nintendo 3DS,5051893143478
977,9.00,/product_images/Juegos/3DS Juegos/0045496525187_s.jpg,14.00,6.00,Yoshi's New Island,Nintendo 3DS,0045496525187
977,16.00,/product_images/Juegos/3DS Juegos/045496472108_s.jpg,26.00,12.00,Hyrule Warriors Legends,Nintendo 3DS,045496472108
977,9.00,/product_images/Juegos/3DS Juegos/045496521981_s.jpg,14.00,6.00,Mario Tennis Open,Nintendo 3DS,045496521981
977,11.00,/product_images/Juegos/3DS Juegos/045496522872_s.jpg,18.00,8.00,Paper Mario: Sticker Star,Nintendo 3DS,045496522872
977,3.00,/product_images/Juegos/3DS Juegos/5030934109864_s.jpg,5.00,2.00,FIFA 13,Nintendo 3DS,5030934109864
977,15.00,/product_images/Juegos/3DS Juegos/045496529536_s.jpg,24.00,11.00,Mario & Luigi: Paper Jam,Nintendo 3DS,045496529536
977,18.00,/product_images/Juegos/3DS Juegos/045496472528_s.jpg,28.00,13.00,Fire Emblem Birthright,Nintendo 3DS,045496472528
977,5.00,/product_images/Juegos/3DS Juegos/045496520069_s.jpg,9.00,4.00,Nintendogs + Gatos: Golden Retriever,Nintendo 3DS,045496520069
977,3.00,/product_images/Juegos/3DS Juegos/045496522315_s.jpg,5.00,2.00,New Art Academy,Nintendo 3DS,045496522315
977,11.00,/product_images/Juegos/3DS Juegos/045496524661_s.jpg,18.00,8.00,Mario Party: Island Tour,Nintendo 3DS,045496524661
834,25.00,/product_images/Juegos/DS Juegos/045496469641B_s.jpg,40.00,18.00,Pokemon Oro HeartGold Sin Pokewalker,Nintendo DS,045496469641
834,7.00,/product_images/Juegos/DS Juegos/045496462543_s.jpg,12.00,5.00,Animal Crossing: Wild World,Nintendo DS,045496462543
834,7.00,/product_images/Juegos/DS Juegos/045496465377_s.jpg,12.00,5.00,Legend of Zelda: Phantom Hourglass,Nintendo DS,045496465377
834,7.00,/product_images/Juegos/DS Juegos/045496465896_s.jpg,12.00,5.00,Mario Party DS,Nintendo DS,045496465896
