categoria_id,precio_venta,precio_compra,img_caratula,titulo,categoria_str,precio_intercambio,sku
821,30.00,13.00,/product_images/Juegos/PS3 Juegos/0813633015903_s.jpg,Disgaea Triple Play Collection,PlayStation 3,18.00,0813633015903
821,22.00,9.00,/product_images/Juegos/PS3 Juegos/083717201984_s.jpg,Lucha Libre Heroes Del Ring,PlayStation 3,13.00,083717201984
821,35.00,15.00,/product_images/Juegos/PS3 Juegos/093155140073_s.jpg,Fallout New Vegas EC,PlayStation 3,22.00,093155140073
821,4.00,0.90,/product_images/Juegos/PS3 Juegos/3296580803378_s.jpg,Mobile Suit Gundam: Target in Sight,PlayStation 3,1.50,3296580803378
821,20.00,9.00,/product_images/Juegos/PS3 Juegos/3296580810802_s.jpg,Tekken 6 (Ed. Lim. + Sudadera),PlayStation 3,12.00,3296580810802
821,5.00,2.00,/product_images/Juegos/PS3 Juegos/3296580811373_s.jpg,Kampf der Titanen,PlayStation 3,3.00,3296580811373
821,8.00,3.00,/product_images/Juegos/PS3 Juegos/3307210259332_s.jpg,Surf's Up,PlayStation 3,5.00,3307210259332
821,8.00,3.00,/product_images/Juegos/PS3 Juegos/3307210259356_s.jpg,Locos Por El Surf,PlayStation 3,5.00,3307210259356
821,20.00,9.00,/product_images/defimg2_s.jpg,"Assassins Creed & 12"" Figure",PlayStation 3,12.00,3307210334725
821,15.00,6.00,/product_images/Juegos/PS3 Juegos/3307211611054_s.jpg,Far Cry 2 (Ed. Coleccionista),PlayStation 3,9.00,3307211611054
821,15.00,6.00,/product_images/Juegos/PS3 Juegos/3307211618985_s.jpg,End War (Ed. Limitada),PlayStation 3,9.00,3307211618985
821,8.00,3.00,/product_images/Juegos/PS3 Juegos/3307211671492_s.jpg,Cloudy with a Chance of Meatballs,PlayStation 3,5.00,3307211671492
821,8.00,3.00,/product_images/Juegos/PS3 Juegos/3307211673403_s.jpg,Arthur y La Venganza de Maltard,PlayStation 3,5.00,3307211673403
821,6.00,2.00,/product_images/Juegos/PS3 Juegos/3307211690592_s.jpg,Avatar: El Videojuego EC,PlayStation 3,3.00,3307211690592
821,18.00,8.00,/product_images/Juegos/PS3 Juegos/3307215586594_s.jpg,Just Dance 3: Special Edition,PlayStation 3,11.00,3307215586594
821,6.00,2.00,/product_images/Juegos/PS3 Juegos/3307215589229_s.jpg,Assassin's Creed Revelations CE,PlayStation 3,3.00,3307215589229
821,30.00,13.00,/product_images/Juegos/PS3 Juegos/3307215589694_s.jpg,Assassin's Creed Revelations Animus Ed,PlayStation 3,18.00,3307215589694
821,3.00,0.70,/product_images/Juegos/PS3 Juegos/3307215591383_s.jpg,Just Dance Kids,PlayStation 3,1.10,3307215591383
821,3.00,0.70,/product_images/Juegos/PS3 Juegos/3307215624586_s.jpg,Rainbow Six Vegas 2/Ghost Recon 2 Advanced Warfare,PlayStation 3,1.10,3307215624586
821,15.00,6.00,/product_images/Juegos/PS3 Juegos/3307215628126_s.jpg,Assassins Creed: Revelations Ottoman ED,PlayStation 3,9.00,3307215628126
831,2.00,0.40,/product_images/Juegos/Wii Juegos/5390102502478_s.jpg,Ready Steady Cook,Wii,0.70,5390102502478
831,4.50,1.00,/product_images/Juegos/Wii Juegos/5390102504144_s.jpg,Ultimate Red Ball Challenge,Wii,1.70,5390102504144
831,4.00,0.90,/product_images/Juegos/Wii Juegos/5390102506483_s.jpg,U-Sing + Microfono,Wii,1.50,5390102506483
831,2.00,0.40,/product_images/Juegos/Wii Juegos/5390102506810_s.jpg,Countdown,Wii,0.70,5390102506810
831,1.00,0.20,/product_images/Juegos/Wii Juegos/5390102506834_s.jpg,Family Fortunes,Wii,0.30,5390102506834
831,10.00,4.00,/product_images/Juegos/Wii Juegos/5390102512583_s.jpg,U-Sing Girls Night,Wii,6.00,5390102512583
831,3.00,0.70,/product_images/Juegos/Wii Juegos/5704652999853_s.jpg,Hugo Agent Lemon Twist,Wii,1.10,5704652999853
831,3.00,0.70,/product_images/Juegos/Wii Juegos/5743211720057_s.jpg,Legend Of The Dragon,Wii,1.10,5743211720057
831,10.00,4.00,/product_images/Juegos/Wii Juegos/5743211720286_s.jpg,Bratz Kidz Party,Wii,6.00,5743211720286
831,5.00,2.00,/product_images/Juegos/Wii Juegos/5907813596025_s.jpg,Chicken Riot,Wii,3.00,5907813596025
831,5.00,2.00,/product_images/Juegos/Wii Juegos/708056080211_s.jpg,Squeeballs Party,Wii,3.00,708056080211
831,3.50,0.80,/product_images/Juegos/Wii Juegos/712725004101_s.jpg,High School Musical Sing It,Wii,1.30,712725004101
831,5.00,2.00,/product_images/Juegos/Wii Juegos/7194801666558_s.jpg,Freeloader para Wii,Wii,3.00,7194801666558
831,15.00,6.00,/product_images/Juegos/Wii Juegos/722674800044_s.jpg,One Piece: Unlimited Adventure,Wii,9.00,722674800044
831,4.00,1.80,/product_images/Juegos/Wii Juegos/7340044300067_s.jpg,Dance Party Pop Hits (Solo Juego),Wii,2.00,7340044300067
831,5.00,2.00,/product_images/Juegos/Wii Juegos/7340044300074_s.jpg,Dance Party Club Hits (Solo Juego),Wii,3.00,7340044300074
831,8.00,3.00,/product_images/Juegos/Wii Juegos/7340044300111_s.jpg,Kart Racer,Wii,5.00,7340044300111
831,15.00,6.00,/product_images/Juegos/Wii Juegos/7340044300302_s.jpg,Dance Party Club Hits + Alfombrilla,Wii,9.00,7340044300302
831,5.00,2.00,/product_images/Juegos/Wii Juegos/7340044300371_s.jpg,We Sing - Solus,Wii,3.00,7340044300371
831,6.00,2.00,/product_images/Juegos/Wii Juegos/7340044300524_s.jpg,Rally Racer,Wii,3.00,7340044300524
831,5.00,2.00,/product_images/Juegos/Wii Juegos/7340044300562_s.jpg,Crash Car Racer,Wii,3.00,7340044300562
830,18.00,3.00,/product_images/Juegos/PC Juegos/740781770296_s.jpg,Cities Skylines Deluxe Edition (P),PC,6.00,740781770296
831,6.00,2.00,/product_images/Juegos/Wii Juegos/7340044300869_s.jpg,Rally Racer + Wheel,Wii,3.00,7340044300869
831,3.50,0.80,/product_images/Juegos/Wii Juegos/7340044300876_s.jpg,Drag & Stock Racer,Wii,1.30,7340044300876
830,10.00,2.00,/product_images/defimg2_s.jpg,PC Arcade Pro,PC,3.00,741948002472
830,2.00,0.40,/product_images/defimg1_s.jpg,Home Sweet Home,PC,0.70,743999152403
831,15.00,6.00,/product_images/Juegos/Wii Juegos/7340044301170_s.jpg,We Sing Encore + Micros,Wii,9.00,7340044301170
830,2.50,0.50,/product_images/defimg5_s.jpg,World of Warcraft 5.0,PC,0.90,7493652854104
831,12.00,5.00,/product_images/Juegos/Wii Juegos/7340044301194_s.jpg,Robbie Williams WeSing + Mic x 2,Wii,7.00,7340044301194
831,3.50,0.80,/product_images/Juegos/Wii Juegos/7340044301705_s.jpg,We Sing Rock,Wii,1.30,7340044301705
830,1.50,0.20,/product_images/defimg3_s.jpg,Supreme Commander Forged Alliance,PC,0.40,752919493274
831,7.00,3.00,/product_images/Juegos/Wii Juegos/7340044301712_s.jpg,We Sing Rock Wii + 2 Micrófonos,Wii,4.00,7340044301712
831,8.00,3.00,/product_images/Juegos/Wii Juegos/7340044301804_s.jpg,We Sing - UK Hits,Wii,5.00,7340044301804
830,6.00,1.20,/product_images/Juegos/PC Juegos/752919493359_s.jpg,Company of Heroes - Gold Edition,PC,2.00,752919493359
830,0.25,0.01,/product_images/defimg1_s.jpg,Vietnam 2 Special Assignment,PC,0.01,755142320041
831,6.00,2.00,/product_images/Juegos/Wii Juegos/7340044302276_s.jpg,We Sing 80s (Solo Juego),Wii,3.00,7340044302276
831,22.00,9.00,/product_images/Juegos/Wii Juegos/7340044302344_s.jpg,We Sing 80'S +2 x Mic,Wii,13.00,7340044302344
830,0.35,0.01,/product_images/defimg4_s.jpg,Monster Truck Rumble,PC,0.10,755142320065
830,1.50,0.30,/product_images/defimg2_s.jpg,Paws Claws Pet Vet Australian Adventures,PC,0.50,755142715342
830,0.25,0.01,/product_images/defimg4_s.jpg,Legends Of Might And Magic,PC,0.01,790561505051
831,3.00,0.70,/product_images/Juegos/Wii Juegos/8023171010335_s.jpg,Brunswick Pro Bowling,Wii,1.10,8023171010335
830,1.50,0.20,/product_images/defimg1_s.jpg,Heroes of Might & Magic 4,PC,0.40,790561507154
831,1.50,0.30,/product_images/Juegos/Wii Juegos/8023171010472_s.jpg,Dave Mirra BMX Challenge,Wii,0.50,8023171010472
831,5.00,2.00,/product_images/Juegos/Wii Juegos/8023171012773_s.jpg,Pop!,Wii,3.00,8023171012773
830,1.00,0.10,/product_images/defimg5_s.jpg,Might and Magic IX,PC,0.30,790561508151
830,1.50,0.30,/product_images/Juegos/PC Juegos/790561524854_s.jpg,Army Men Real Time Strategy,PC,0.50,790561524854
831,2.50,0.60,/product_images/Juegos/Wii Juegos/8023171012872_s.jpg,Radio Helicopter,Wii,0.90,8023171012872
831,3.50,0.80,/product_images/Juegos/Wii Juegos/8023171012940_s.jpg,Big Catch - Bass Fishing,Wii,1.30,8023171012940
830,0.25,0.01,/product_images/defimg5_s.jpg,Casanova - El Duelo de la Rosa Negra,PC,0.01,801043103228
830,0.25,0.01,/product_images/defimg5_s.jpg,National Geographic Challenge,PC,0.01,8011642020501
831,8.00,3.00,/product_images/Juegos/Wii Juegos/8023171013220_s.jpg,Legend of Sayuki,Wii,5.00,8023171013220
830,1.50,0.30,/product_images/defimg4_s.jpg,SKB 2011 FIM Superbike World Championshi,PC,0.50,8011642020549
830,1.00,0.20,/product_images/Juegos/PC Juegos/8011642021140_s.jpg,WRC 2 FIA World Rally Championship,PC,0.30,8011642021140
831,2.00,0.40,/product_images/Juegos/Wii Juegos/8023171013299_s.jpg,Table Football,Wii,0.70,8023171013299
831,3.50,0.80,/product_images/Juegos/Wii Juegos/8023171016283_s.jpg,Hotel para Perros,Wii,1.30,8023171016283
830,0.25,0.01,/product_images/defimg1_s.jpg,Viva El Ajedrez Y Las Damas,PC,0.01,8015126560248
830,0.25,0.01,/product_images/defimg3_s.jpg,Vera Y El Nectar Magico,PC,0.01,8015126560477
831,4.00,0.90,/product_images/Juegos/Wii Juegos/8023171016368_s.jpg,Diva Girls: Princess on Ice,Wii,1.50,8023171016368
831,5.00,2.00,/product_images/Juegos/Wii Juegos/8023171016399_s.jpg,Princesas Sobre Hielo,Wii,3.00,8023171016399
830,0.20,0.01,/product_images/defimg3_s.jpg,Fight For Death,PC,0.01,8015126560507
830,8.00,1.60,/product_images/Juegos/PC Juegos/8023171011981_s.jpg,Arma: Armed Assault,PC,2.00,8023171011981
831,2.00,0.40,/product_images/Juegos/Wii Juegos/8023171019185_s.jpg,Nutrition Matters,Wii,0.70,8023171019185
830,3.50,0.50,/product_images/Juegos/PC Juegos/8023171013084_s.jpg,Arma: Armed Assault Gold Edition,PC,1.00,8023171013084
831,10.00,4.00,/product_images/Juegos/Wii Juegos/8023171019468_s.jpg,Bailarinas de Ballet,Wii,6.00,8023171019468
830,2.50,0.30,/product_images/Juegos/PC Juegos/8023171015309_s.jpg,Cryostasis,PC,0.70,8023171015309
831,4.00,0.90,/product_images/Juegos/Wii Juegos/8023171021683_s.jpg,Mi Bebe Juega + Adaptador,Wii,1.50,8023171021683
830,2.50,0.30,/product_images/defimg2_s.jpg,Necrovision,PC,0.70,8023171015354
834,2.00,0.40,/product_images/Juegos/DS Juegos/3307210450029_s.jpg,Imagina ser Bailarina,Nintendo DS,0.70,3307210450029
831,18.00,8.00,/product_images/Juegos/Wii Juegos/8023171022116_s.jpg,Big Catch Bass Fishing 2,Wii,11.00,8023171022116
830,0.10,0.01,/product_images/defimg4_s.jpg,PC Liga Trivia,PC,0.01,8023171020235
834,10.00,4.00,/product_images/Juegos/DS Juegos/045496464592_s.jpg,Elite Beat Agents,Nintendo DS,6.00,045496464592
831,3.50,0.80,/product_images/Juegos/Wii Juegos/8023171022451_s.jpg,Quien Tiene La Ultima Palabra,Wii,1.30,8023171022451
830,2.50,0.30,/product_images/defimg4_s.jpg,Top Gun,PC,0.70,8023171028972
834,5.00,1.20,/product_images/Juegos/DS Juegos/5060034553786_s.jpg,Big Mutha Truckers,Nintendo DS,1.90,5060034553786
831,7.00,3.00,/product_images/Juegos/Wii Juegos/8023171023472_s.jpg,"Jillian Michaels,Tu Desafio De Fitness",Wii,4.00,8023171023472
830,1.50,0.30,/product_images/Juegos/PC Juegos/8033087051995_s.jpg,Anubis 2,PC,0.50,8033087051995
834,2.50,0.60,/product_images/Juegos/DS Juegos/5030934078092_s.jpg,Littlest Pet Shop,Nintendo DS,0.90,5030934078092
831,10.00,4.00,/product_images/Juegos/Wii Juegos/8023171023526_s.jpg,Daisy Fuentes Pilates,Wii,6.00,8023171023526
830,0.75,0.10,/product_images/defimg2_s.jpg,SBK X,PC,0.20,8033102490730
834,4.00,0.90,/product_images/Juegos/DS Juegos/5060138436114_s.jpg,Sega Superstars Tennis,Nintendo DS,1.50,5060138436114
831,3.00,0.70,/product_images/Juegos/Wii Juegos/8023171024394_s.jpg,Cooking Mama World: Babysitting Mama,Wii,1.10,8023171024394
830,3.00,0.60,/product_images/defimg3_s.jpg,Superstars V8 Next Challenge,PC,1.00,8033102491102
834,28.00,12.00,/product_images/Juegos/DS Juegos/0013388320066_s.jpg,Ace attorney: Justice for all,Nintendo DS,17.00,0013388320066
831,8.00,3.00,/product_images/Juegos/Wii Juegos/8023171024400_s.jpg,Cooking Mama World: Babysitting Mama + Muneco,Wii,5.00,8023171024400
834,8.00,3.00,/product_images/Juegos/DS Juegos/8023171013367_s.jpg,Cookie & Cream,Nintendo DS,5.00,8023171013367
831,12.00,5.00,/product_images/Juegos/Wii Juegos/8023171024509_s.jpg,Naruto Shippuden Dragon Blade Chronicles,Wii,7.00,8023171024509
830,1.00,0.10,/product_images/Juegos/PC Juegos/8033102491294_s.jpg,Evolution GT,PC,0.30,8033102491294
827,3.00,0.70,/product_images/Juegos/Xbox 360 Juegos/5037930101182_s.jpg,Blitz II: The League,Xbox 360,1.10,5037930101182
834,8.00,3.00,/product_images/Juegos/DS Juegos/8154030102516_s.jpg,Winx Club: Salvar Alfea,Nintendo DS,5.00,8154030102516
831,10.00,4.00,/product_images/Juegos/Wii Juegos/8023171033495_s.jpg,Zumba Fitness: World Party (With Belt),Wii,6.00,8023171033495
830,0.75,0.10,/product_images/defimg4_s.jpg,Supreme Ruler 2010,PC,0.20,8033102491324
827,20.00,9.00,/product_images/Juegos/Xbox 360 Juegos/5030917072871_s.jpg,Band Hero Super Bundle,Xbox 360,12.00,5030917072871
834,15.00,6.00,/product_images/Juegos/DS Juegos/5030934078085_s.jpg,PetShop En La Playa,Nintendo DS,9.00,5030934078085
831,4.00,0.90,/product_images/Juegos/Wii Juegos/8023171033952_s.jpg,Phineas And Ferb: Quest For Cool Stuff,Wii,1.50,8023171033952
830,0.25,0.01,/product_images/defimg3_s.jpg,Super-Bikes,PC,0.01,8033102491362
827,8.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5030939077212_s.jpg,NHL 10,Xbox 360,5.00,5030939077212
834,4.00,1.80,/product_images/Juegos/DS Juegos/8717545401989_s.jpg,Red Bull: BC One,Nintendo DS,2.00,8717545401989
830,5.00,1.20,/product_images/Juegos/PC Juegos/8033102491508_s.jpg,Great Battles of Rome,PC,1.90,8033102491508
827,3.50,0.80,/product_images/Juegos/Xbox 360 Juegos/5030930059125_s.jpg,NHL 08,Xbox 360,1.30,5030930059125
834,4.00,0.90,/product_images/Juegos/DS Juegos/3391891957052_s.jpg,Ben 10 Galactic Racing,Nintendo DS,1.50,3391891957052
831,7.00,3.00,/product_images/Juegos/Wii Juegos/8033102494035_s.jpg,New U Yoge & Pilates Workout,Wii,4.00,8033102494035
830,0.10,0.01,/product_images/Juegos/PC Juegos/8033102491683_s.jpg,Diabolik: The Original Sin,PC,0.01,8033102491683
827,2.50,0.60,/product_images/Juegos/Xbox 360 Juegos/5030930060633_s.jpg,NFL Tour,Xbox 360,0.90,5030930060633
831,2.00,0.40,/product_images/Juegos/Wii Juegos/8033102494110_s.jpg,Get Fit With Mel B,Wii,0.70,8033102494110
830,3.50,0.80,/product_images/defimg4_s.jpg,WISA - World Rally Championship,PC,1.30,8033102492130
821,25.00,11.00,/product_images/Juegos/PS3 Juegos/3307215635575_s.jpg,Far Cry 3 (Ed. Coleccionsta),PlayStation 3,15.00,3307215635575
827,10.00,4.00,/product_images/Juegos/Xbox 360 Juegos/014633732931_s.jpg,NHL 15,Xbox 360,6.00,014633732931
827,12.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5026555255745_s.jpg,Nickelodeon Dance (Kinect),Xbox 360,7.00,5026555255745
834,2.50,0.60,/product_images/Juegos/DS Juegos/8023171013381_s.jpg,Fashion Designer Tu juego de Moda,Nintendo DS,0.90,8023171013381
830,6.00,1.40,/product_images/Juegos/PC Juegos/8033493991151_s.jpg,Adventures Pack Microids 30 Aniversario (P),PC,2.00,8033493991151
821,35.00,15.00,/product_images/Juegos/PS3 Juegos/3307215636701_s.jpg,Assassins Creed 3 Freedom Edition,PlayStation 3,22.00,3307215636701
821,18.00,8.00,/product_images/Juegos/PS3 Juegos/3307215636848_s.jpg,Assassin's Creed III (3): Join or Die (P,PlayStation 3,11.00,3307215636848
827,15.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5030930092214_s.jpg,Hasbro Family Game Night 3,Xbox 360,9.00,5030930092214
827,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/3307210259516_s.jpg,Locos por el Surf,Xbox 360,3.00,3307210259516
827,3.50,0.80,/product_images/Juegos/Xbox 360 Juegos/5060193301235_s.jpg,History Legends of War,Xbox 360,1.30,5060193301235
834,6.00,2.00,/product_images/Juegos/DS Juegos/4005209126182_s.jpg,WWE Smackdown Vs. Raw 2010,Nintendo DS,3.00,4005209126182
830,1.50,0.20,/product_images/defimg2_s.jpg,"Zoo Tycoon, Dinosaur Digs (Expansion)",PC,0.40,805529012592
821,15.00,6.00,/product_images/Juegos/PS3 Juegos/3307215690697_s.jpg,Splinter Cell Blacklist 5th Freedom Ed,PlayStation 3,9.00,3307215690697
827,2.50,0.60,/product_images/Juegos/Xbox 360 Juegos/3307219932526_s.jpg,Motion Sports Adrenaline,Xbox 360,0.90,3307219932526
834,6.00,2.00,/product_images/Juegos/DS Juegos/5030945061397_s.jpg,Orc y Elves,Nintendo DS,3.00,5030945061397
830,0.50,0.01,/product_images/defimg3_s.jpg,Links 2003,PC,0.10,805529121188
830,5.00,0.70,/product_images/defimg4_s.jpg,Combat Flight Simulator 3 batalla Europa,PC,1.50,805529128170
821,12.00,5.00,/product_images/Juegos/PS3 Juegos/3307215692660_s.jpg,Assassin's Creed 3 - Washington Ed. (P),PlayStation 3,7.00,3307215692660
821,15.00,6.00,/product_images/Juegos/PS3 Juegos/3307215705322_s.jpg,Assassin's Creed IV: Black Flag Skull Ed,PlayStation 3,9.00,3307215705322
827,3.00,0.70,/product_images/Juegos/Xbox 360 Juegos/5021290035195_s.jpg,Jumper: Griffins Story,Xbox 360,1.10,5021290035195
834,3.50,0.80,/product_images/Juegos/DS Juegos/8033102493007_s.jpg,ICO Soccer,Nintendo DS,1.30,8033102493007
830,4.00,0.80,/product_images/Juegos/PC Juegos/805529154674_s.jpg,Age of Mythology Collectors Edition,PC,1.40,805529154674
830,9.00,1.80,/product_images/defimg2_s.jpg,HALO (P),PC,3.00,805529466258
821,50.00,22.00,/product_images/Juegos/PS3 Juegos/3307215705469_s.jpg,Assassin's Creed IV: Black Flag Buccan..,PlayStation 3,31.00,3307215705469
821,8.00,3.00,/product_images/Juegos/PS3 Juegos/3307215713563_s.jpg,Rocksmith 2014 (Juego Only),PlayStation 3,5.00,3307215713563
821,25.00,11.00,/product_images/Juegos/PS3 Juegos/3307215718506_s.jpg,Watch Dogs: Vigilante Edition,PlayStation 3,15.00,3307215718506
827,18.00,8.00,/product_images/Juegos/Xbox 360 Juegos/885370140064_s.jpg,Lips: I Love The 80's w/ Mic,Xbox 360,11.00,885370140064
827,12.00,5.00,/product_images/Juegos/Xbox 360 Juegos/885370377644_s.jpg,Kinect Rush (Kinect),Xbox 360,7.00,885370377644
834,3.50,0.80,/product_images/Juegos/DS Juegos/3348542206182_s.jpg,Crash Boom Bang,Nintendo DS,1.30,3348542206182
834,3.00,0.70,/product_images/Juegos/DS Juegos/3546430127124_s.jpg,Totally Spies! 2: Undercover,Nintendo DS,1.10,3546430127124
830,3.50,0.50,/product_images/defimg1_s.jpg,Zoo Tycoon 2,PC,1.00,805529929142
830,3.00,0.60,/product_images/defimg5_s.jpg,WRC FIA World Rally Championship 3,PC,1.00,8059617100773
821,30.00,13.00,/product_images/Juegos/PS3 Juegos/3307215811900_s.jpg,Far Cry 4 Kyrat Edition,PlayStation 3,18.00,3307215811900
821,15.00,6.00,/product_images/Juegos/PS3 Juegos/3307217923328_s.jpg,Assassin's Creed II (P) Edicion Completa,PlayStation 3,9.00,3307217923328
821,25.00,11.00,/product_images/Juegos/PS3 Juegos/3307217929566_s.jpg,Driver San francisco Collector's Edition,PlayStation 3,15.00,3307217929566
827,7.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5026555249393_s.jpg,NHL 2K10,Xbox 360,4.00,5026555249393
834,3.00,0.70,/product_images/Juegos/DS Juegos/4005209132824_s.jpg,"Last Airbender, The",Nintendo DS,1.10,4005209132824
830,4.00,0.90,/product_images/defimg1_s.jpg,Moto GP 13,PC,1.50,8059617101107
821,28.00,12.00,/product_images/Juegos/PS3 Juegos/3307217934140_s.jpg,Assassin's Creed: Hermandad Codex Ed.,PlayStation 3,17.00,3307217934140
827,8.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5030930050528_s.jpg,LOTR Battle for Middle Earth 2 (Offline),Xbox 360,5.00,5030930050528
834,1.50,0.20,/product_images/Juegos/DS Juegos/5390102502973_s.jpg,Supervivientes,Nintendo DS,0.40,5390102502973
830,5.00,1.20,/product_images/defimg5_s.jpg,MXGP - The Official Motocross Videogame,PC,1.90,8059617101879
821,8.00,1.90,/product_images/Juegos/PS3 Juegos/3307217935703_s.jpg,CSI: La Conspiracion,PlayStation 3,3.00,3307217935703
827,3.00,0.70,/product_images/Juegos/Xbox 360 Juegos/5030930066086_s.jpg,Madden 09,Xbox 360,1.10,5030930066086
834,8.00,3.00,/product_images/Juegos/DS Juegos/5055277013029_s.jpg,Capitán América Supersoldado,Nintendo DS,5.00,5055277013029
830,2.50,0.50,/product_images/defimg3_s.jpg,Moto GP 14,PC,0.90,8059617102449
821,12.00,5.00,/product_images/Juegos/PS3 Juegos/3307219903250_s.jpg,Assassins Creed: Hermandad AE,PlayStation 3,7.00,3307219903250
827,25.00,11.00,/product_images/Juegos/Xbox 360 Juegos/5030934105071_s.jpg,Mass Effect 3: N7 CE,Xbox 360,15.00,5030934105071
834,5.00,1.20,/product_images/Juegos/DS Juegos/5030934049580_s.jpg,FIFA Street 2,Nintendo DS,1.90,5030934049580
830,8.00,1.90,/product_images/defimg5_s.jpg,Ride,PC,3.00,8059617103231
821,15.00,6.00,/product_images/Juegos/PS3 Juegos/330721990325P_s.jpg,Assassin's Creed: Hermandad (P) AE,PlayStation 3,9.00,330721990325
827,7.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5030930055912_s.jpg,Nascar 08,Xbox 360,4.00,5030930055912
827,8.00,3.00,/product_images/defimg5_s.jpg,Hulk Hogan's Main Event,Xbox 360,5.00,5060288220007
834,1.50,0.20,/product_images/Juegos/DS Juegos/5060004766697_s.jpg,"Rub Rabbits, The",Nintendo DS,0.40,5060004766697
830,12.00,2.00,/product_images/defimg5_s.jpg,Moto GP 15 (P),PC,4.00,8059617103958
827,3.00,0.70,/product_images/Juegos/Xbox 360 Juegos/9312590111396_s.jpg,Jonah Lomu Rugby Challenge 2,Xbox 360,1.10,9312590111396
834,10.00,4.00,/product_images/Juegos/DS Juegos/4005209075817_s.jpg,Monster Trucks,Nintendo DS,6.00,4005209075817
830,10.00,2.00,/product_images/defimg3_s.jpg,Sebastien Loeb Rally Evo,PC,3.00,8059617104290
821,4.00,0.90,/product_images/Juegos/PS3 Juegos/3307219930065_s.jpg,Mi Experto En Fitness Club,PlayStation 3,1.50,3307219930065
827,10.00,4.00,/product_images/Juegos/Xbox 360 Juegos/5030934101820_s.jpg,"Need For Speed, Shift 2 LE",Xbox 360,6.00,5030934101820
834,1.50,0.20,/product_images/Juegos/DS Juegos/722674700153_s.jpg,Digimon: Digimon World DS,Nintendo DS,0.40,722674700153
830,18.00,4.00,/product_images/defimg3_s.jpg,Ride 2 (S),PC,6.00,8059617105853
830,12.00,2.00,/product_images/defimg4_s.jpg,Age of Empires III 3CD (UK) (SN),PC,4.00,828068103248
830,6.00,1.20,/product_images/Juegos/PC Juegos/828068103255_s.jpg,Age of Empires II - Gold Edition,PC,2.00,828068103255
831,1.50,0.30,/product_images/Juegos/Wii Juegos/8033102494219_s.jpg,National Geographic Challenge,Wii,0.50,8033102494219
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/3307219933677_s.jpg,Assaain's Creed: Ezio Auditore,PlayStation 3,6.00,3307219933677
821,8.00,3.00,/product_images/Juegos/PS3 Juegos/3307219934506_s.jpg,Motionsports: Adrenaline,PlayStation 3,5.00,3307219934506
827,25.00,11.00,/product_images/Juegos/Xbox 360 Juegos/5051893052374_s.jpg,Mortal Kombat (9) Kollector's Edicion,Xbox 360,15.00,5051893052374
827,12.00,5.00,/product_images/Juegos/Xbox 360 Juegos/3307211670976_s.jpg,Lluvia de Albondigas,Xbox 360,7.00,3307211670976
834,6.00,2.00,/product_images/Juegos/DS Juegos/4005209148399_s.jpg,Kung Fu Panda 2,Nintendo DS,3.00,4005209148399
834,2.50,0.60,/product_images/Juegos/DS Juegos/5060015538771_s.jpg,Mi Diario Secreto,Nintendo DS,0.90,5060015538771
830,9.00,1.80,/product_images/Juegos/PC Juegos/828068103446_s.jpg,Age of Empires III: The Asian Dynasties (Mac),PC,3.00,828068103446
830,2.50,0.50,/product_images/defimg3_s.jpg,Trainz Simulator 2009: World Builder,PC,0.90,831053002396
830,8.00,1.60,/product_images/defimg3_s.jpg,Trainz 2010 Engineer's Edition,PC,2.00,831053002723
831,10.00,4.00,/product_images/Juegos/Wii Juegos/8154030100109_s.jpg,Busy Scissors,Wii,6.00,8154030100109
831,6.00,2.00,/product_images/Juegos/Wii Juegos/8427897004232_s.jpg,Pocoyo Racing + Coche Hinchable,Wii,3.00,8427897004232
821,5.00,-1,/product_images/Juegos/PS3 Juegos/3307219951282_s.jpg,Assassin's Creed Brotherhood,PlayStation 3,-1,3307219951282
821,8.00,3.00,/product_images/Juegos/PS3 Juegos/3391891955966_s.jpg,Ace Combat: Assault Horizon LE,PlayStation 3,5.00,3391891955966
821,22.00,9.00,/product_images/Juegos/PS3 Juegos/3391891956390_s.jpg,Dark Souls: Limited Edition,PlayStation 3,13.00,3391891956390
827,5.00,2.00,/product_images/Juegos/Xbox 360 Juegos/8023171028606_s.jpg,Jillian Michaels' Fitness Experience,Xbox 360,3.00,8023171028606
827,1.00,0.10,/product_images/Juegos/Xbox 360 Juegos/5024866331387_s.jpg,Manager De Liga 2007,Xbox 360,0.30,5024866331387
834,8.00,3.00,/product_images/Juegos/DS Juegos/3499550253863C_s.jpg,Best of Test Pienso Luego Juego,Nintendo DS,5.00,3499550253863
830,4.00,0.80,/product_images/Juegos/PC Juegos/838639004737_s.jpg,8 Great Games for Girls,PC,1.40,838639004737
830,6.00,1.40,/product_images/Juegos/PC Juegos/8402862060055_s.jpg,Atrapa La Bandera,PC,2.00,8402862060055
831,25.00,11.00,/product_images/Juegos/Wii Juegos/8431305013303_s.jpg,007 Quantum Of Solace+ Pistola,Wii,15.00,8431305013303
