precio_compra,titulo,img_caratula,categoria_str,sku,precio_intercambio,precio_venta,categoria_id
23.00,Dark Souls III,/product_images/Juegos/PS4 Juegos/3391891987332_s.jpg,PlayStation 4,3391891987332,31.00,48.00,1001
12.00,"Evil Within, The",/product_images/Juegos/PS4 Juegos/093155149007_s.jpg,PlayStation 4,093155149007,16.00,25.00,1001
36.00,Dragon Ball Xenoverse 2,/product_images/Juegos/PS4 Juegos/3391891990097_s.jpg,PlayStation 4,3391891990097,44.00,65.00,1001
20.00,Assassin's Creed: The Ezio Collection,/product_images/Juegos/PS4 Juegos/3307215977453_s.jpg,PlayStation 4,3307215977453,27.00,42.00,1001
14.00,Animal Crossing: New Leaf,/product_images/Juegos/3DS Juegos/045496523848_s.jpg,Nintendo 3DS,045496523848,19.00,30.00,977
15.00,Tomodachi Life,/product_images/Juegos/3DS Juegos/045496525507_s.jpg,Nintendo 3DS,045496525507,20.00,32.00,977
14.00,Pokemon Mundo Megamisterioso,/product_images/Juegos/3DS Juegos/045496529703_s.jpg,Nintendo 3DS,045496529703,19.00,30.00,977
9.00,Inazuma Eleven Go Chrono Stones: Llamarada,/product_images/Juegos/3DS Juegos/045496527518_s.jpg,Nintendo 3DS,045496527518,13.00,20.00,977
13.00,Luigi's Mansion 2,/product_images/Juegos/3DS Juegos/045496523343_s.jpg,Nintendo 3DS,045496523343,18.00,28.00,977
31.00,Super Mario Maker,/product_images/defimg2_s.jpg,Nintendo 3DS,045496474287,35.00,45.00,977
8.00,Resident Evil: Revelations,/product_images/Juegos/3DS Juegos/045496521585_s.jpg,Nintendo 3DS,045496521585,11.00,18.00,977
15.00,Monster Hunter Generations,/product_images/Juegos/3DS Juegos/0045496473242_s.jpg,Nintendo 3DS,0045496473242,20.00,32.00,977
4.00,Nintendogs + Gatos: Golden Retriever,/product_images/Juegos/3DS Juegos/045496520069_s.jpg,Nintendo 3DS,045496520069,5.00,9.00,977
9.00,Inazuma Eleven Go Chrono Stone: Trueno,/product_images/Juegos/3DS Juegos/045496527587_s.jpg,Nintendo 3DS,045496527587,13.00,20.00,977
9.00,Profesor Layton: Máscara de los prodigio,/product_images/Juegos/3DS Juegos/045496522629_s.jpg,Nintendo 3DS,045496522629,13.00,20.00,977
7.00,Inazuma Eleven 3: Rayo Celeste,/product_images/Juegos/3DS Juegos/045496524135_s.jpg,Nintendo 3DS,045496524135,9.00,15.00,977
5.00,Inazuma Eleven Go: Light,/product_images/Juegos/3DS Juegos/045496525620_s.jpg,Nintendo 3DS,045496525620,7.00,12.00,977
5.00,Super Street Fighter 3D,/product_images/Juegos/3DS Juegos/045496520502_s.jpg,Nintendo 3DS,045496520502,7.00,12.00,977
17.00,Bravely Default,/product_images/Juegos/3DS Juegos/045496524821_s.jpg,Nintendo 3DS,045496524821,21.00,32.00,977
13.00,Animal Crossing: Happy Home Designer,/product_images/Juegos/3DS Juegos/045496528164_s.jpg,Nintendo 3DS,045496528164,18.00,28.00,977
8.00,Mario Party: Island Tour,/product_images/Juegos/3DS Juegos/045496524661_s.jpg,Nintendo 3DS,045496524661,11.00,18.00,977
13.00,Xenoblade Chronicles 3D,/product_images/Juegos/3DS Juegos/045496527730_s.jpg,Nintendo 3DS,045496527730,18.00,28.00,977
9.00,Fantasy Life,/product_images/Juegos/3DS Juegos/045496525996_s.jpg,Nintendo 3DS,045496525996,13.00,20.00,977
7.00,Inazuma Eleven Go: Shadow,/product_images/Juegos/3DS Juegos/045496525699_s.jpg,Nintendo 3DS,045496525699,9.00,15.00,977
5.00,Inazuma Eleven 3 : Fuego Explosivo,/product_images/Juegos/3DS Juegos/045496524067_s.jpg,Nintendo 3DS,045496524067,7.00,12.00,977
5.00,Castlevania Lords Of Shadow,/product_images/Juegos/3DS Juegos/045496523145_s.jpg,Nintendo 3DS,045496523145,7.00,12.00,977
5.00,Mario Tennis Open,/product_images/Juegos/3DS Juegos/045496521981_s.jpg,Nintendo 3DS,045496521981,7.00,12.00,977
16.00,Legend of Zelda Majora's Mask,/product_images/Juegos/3DS Juegos/045496527297_s.jpg,Nintendo 3DS,045496527297,20.00,30.00,977
10.00,Final Fantasy Explorers,/product_images/Juegos/3DS Juegos/5021290071308_s.jpg,Nintendo 3DS,5021290071308,14.00,22.00,977
4.00,FIFA 15,/product_images/Juegos/3DS Juegos/5030947113216_s.jpg,Nintendo 3DS,5030947113216,6.00,18.00,977
14.00,Fire Emblem Awakening,/product_images/Juegos/3DS Juegos/045496523435_s.jpg,Nintendo 3DS,045496523435,19.00,30.00,977
7.00,Monster Hunter 3 Ultimate,/product_images/Juegos/3DS Juegos/045496523251_s.jpg,Nintendo 3DS,045496523251,9.00,15.00,977
5.00,Kid Icarus: Uprising,/product_images/Juegos/3DS Juegos/045496521882_s.jpg,Nintendo 3DS,045496521882,7.00,12.00,977
8.00,Yoshi's New Island,/product_images/Juegos/3DS Juegos/0045496525187_s.jpg,Nintendo 3DS,0045496525187,11.00,18.00,977
7.00,Inazuma Eleven 3: La Amenaza Del Ogro !,/product_images/Juegos/3DS Juegos/045496525118_s.jpg,Nintendo 3DS,045496525118,10.00,16.00,977
5.00,FIFA 14,/product_images/Juegos/3DS Juegos/5030931111402_s.jpg,Nintendo 3DS,5030931111402,7.00,12.00,977
12.00,Rhythm Paradise Megamix,/product_images/defimg1_s.jpg,Nintendo 3DS,045496474126,16.00,25.00,977
8.00,Super Pokemon Rumble,/product_images/Juegos/3DS Juegos/045496521370_s.jpg,Nintendo 3DS,045496521370,11.00,18.00,977
14.00,Dragon Quest VII: Fragmentos De Un Mundo Olvidado,/product_images/defimg2_s.jpg,Nintendo 3DS,045496473617,19.00,30.00,977
8.00,Lego City Undercover: Chase Begins,/product_images/Juegos/3DS Juegos/045496523732_s.jpg,Nintendo 3DS,045496523732,11.00,18.00,977
5.00,Little Battlers eXperience,/product_images/Juegos/3DS Juegos/045496528263_s.jpg,Nintendo 3DS,045496528263,7.00,12.00,977
2.00,New Art Academy,/product_images/Juegos/3DS Juegos/045496522315_s.jpg,Nintendo 3DS,045496522315,3.00,5.00,977
9.00,Legend of Zelda: Tri Force Heroes,/product_images/Juegos/3DS Juegos/045496528485_s.jpg,Nintendo 3DS,045496528485,13.00,20.00,977
9.00,Paper Mario: Sticker Star,/product_images/Juegos/3DS Juegos/045496522872_s.jpg,Nintendo 3DS,045496522872,13.00,20.00,977
15.00,Bravely Second: End Layer,/product_images/Juegos/3DS Juegos/045496471972_s.jpg,Nintendo 3DS,045496471972,19.00,28.00,977
7.00,New Style Boutique,/product_images/Juegos/3DS Juegos/045496522780_s.jpg,Nintendo 3DS,045496522780,10.00,16.00,977
8.00,Mario & Luigi: Dream Team,/product_images/Juegos/3DS Juegos/045496523923_s.jpg,Nintendo 3DS,045496523923,11.00,18.00,977
12.00,Donkey Kong Country Returns,/product_images/Juegos/3DS Juegos/045496523626_s.jpg,Nintendo 3DS,045496523626,16.00,25.00,977
18.00,Pokemon Plata SoulSilver Sin Pokewalker,/product_images/Juegos/DS Juegos/04549646PSSN_s.jpg,Nintendo DS,04549646,25.00,40.00,834
6.00,Pokemon Perla,/product_images/Juegos/DS Juegos/045496464936_s.jpg,Nintendo DS,045496464936,9.00,15.00,834
5.00,Animal Crossing: Wild World,/product_images/Juegos/DS Juegos/045496462543_s.jpg,Nintendo DS,045496462543,7.00,12.00,834
9.00,Pokemon Platino,/product_images/Juegos/DS Juegos/045496468644_s.jpg,Nintendo DS,045496468644,12.00,20.00,834
2.00,Inazuma Eleven 2 : Ventisca Eterna,/product_images/Juegos/DS Juegos/045496471729_s.jpg,Nintendo DS,045496471729,3.00,6.00,834
7.00,Super Mario 64 DS,/product_images/Juegos/DS Juegos/045496462031_s.jpg,Nintendo DS,045496462031,10.00,16.00,834
18.00,Pokemon Oro HeartGold Sin Pokewalker,/product_images/Juegos/DS Juegos/045496469641B_s.jpg,Nintendo DS,045496469641,25.00,40.00,834
5.00,Mario Party DS,/product_images/Juegos/DS Juegos/045496465896_s.jpg,Nintendo DS,045496465896,7.00,12.00,834
5.00,Mario & Sonic en los JJ.OO. de Invierno,/product_images/Juegos/DS Juegos/5055277000982_s.jpg,Nintendo DS,5055277000982,7.00,12.00,834
3.00,Style Boutique,/product_images/Juegos/DS Juegos/045496469160_s.jpg,Nintendo DS,045496469160,4.00,7.00,834
3.00,Metroid Prime Hunters,/product_images/Juegos/DS Juegos/045496462796_s.jpg,Nintendo DS,045496462796,5.00,8.00,834
0.70,Art Academy,/product_images/Juegos/DS Juegos/045496470210_s.jpg,Nintendo DS,045496470210,1.10,3.00,834
5.00,Final Fantasy III,/product_images/Juegos/DS Juegos/5060121820722_s.jpg,Nintendo DS,5060121820722,7.00,12.00,834
5.00,Mario & Sonic en los Juegos Olimpicos,/product_images/Juegos/DS Juegos/5060138433519_s.jpg,Nintendo DS,5060138433519,7.00,12.00,834
0.20,Big Brain Academy,/product_images/Juegos/DS Juegos/045496463052_s.jpg,Nintendo DS,045496463052,0.40,1.50,834
2.00,NintenDogs Dachshund & Friends,/product_images/Juegos/DS Juegos/045496462239_s.jpg,Nintendo DS,045496462239,3.00,6.00,834
4.00,Pokemon Ranger: Sombras de Almia,/product_images/Juegos/DS Juegos/045496467722_s.jpg,Nintendo DS,045496467722,6.00,10.00,834
3.00,Pokemon Ranger,/product_images/Juegos/DS Juegos/045496464103_s.jpg,Nintendo DS,045496464103,5.00,8.00,834
5.00,Hotel Dusk: Room 215,/product_images/Juegos/DS Juegos/045496464257_s.jpg,Nintendo DS,045496464257,7.00,12.00,834
0.20,FIFA 07,/product_images/Juegos/DS Juegos/5030934051811_s.jpg,Nintendo DS,5030934051811,0.40,1.50,834
0.20,Cocina Conmigo,/product_images/Juegos/DS Juegos/045496467258_s.jpg,Nintendo DS,045496467258,0.40,1.50,834
6.00,"Profesor Layton y El Futuro Perdido, El",/product_images/Juegos/DS Juegos/045496470555_s.jpg,Nintendo DS,045496470555,9.00,15.00,834
6.00,Profesor Layton - Llamada Del Espectro,/product_images/Juegos/DS Juegos/045496471552_s.jpg,Nintendo DS,045496471552,9.00,15.00,834
11.00,Legend Of Zelda Spirit Tracks,/product_images/Juegos/DS Juegos/045496469467_s.jpg,Nintendo DS,045496469467,15.00,25.00,834
5.00,Profesor Layton y la Villa Misteriosa,/product_images/Juegos/DS Juegos/045496467944_s.jpg,Nintendo DS,045496467944,7.00,12.00,834
2.00,FIFA 11,/product_images/Juegos/DS Juegos/5030934092296_s.jpg,Nintendo DS,5030934092296,3.00,5.00,834
2.00,Bob Esponja Atrapados En El Congelador,/product_images/Juegos/DS Juegos/4005209139052_s.jpg,Nintendo DS,4005209139052,3.00,6.00,834
5.00,Profesor Layton y la Caja de Pandora,/product_images/Juegos/DS Juegos/045496468910_s.jpg,Nintendo DS,045496468910,7.00,12.00,834
4.00,Pokemon: Mundo Misterioso Expl. del Tiem,/product_images/Juegos/DS Juegos/045496467036_s.jpg,Nintendo DS,045496467036,6.00,10.00,834
0.10,High School Musical 3: Fin de Curso,/product_images/Juegos/DS Juegos/045496468019_s.jpg,Nintendo DS,045496468019,0.30,1.00,834
0.70,42 Juegos de Siempre,/product_images/Juegos/DS Juegos/045496463199_s.jpg,Nintendo DS,045496463199,1.10,3.00,834
2.00,Disney Cars,/product_images/Juegos/DS Juegos/4005209077316_s.jpg,Nintendo DS,4005209077316,3.00,6.00,834
9.00,"Dragon Quest IX, Sentinels Of The Starry",/product_images/Juegos/DS Juegos/045496470067_s.jpg,Nintendo DS,045496470067,13.00,22.00,834
1.00,Imagina ser Veterinaria,/product_images/Juegos/DS Juegos/3307210322685_s.jpg,Nintendo DS,3307210322685,1.70,4.50,834
0.70,Spectrobes,/product_images/Juegos/DS Juegos/045496464141_s.jpg,Nintendo DS,045496464141,1.10,3.00,834
0.20,Mi Experto en Vida Sana (Podometer),/product_images/Juegos/DS Juegos/3307210414724_s.jpg,Nintendo DS,3307210414724,0.40,1.50,834
2.00,My Sims,/product_images/Juegos/DS Juegos/5030934057059_s.jpg,Nintendo DS,5030934057059,3.00,6.00,834
3.00,Los Simpson - El Videojuego,/product_images/Juegos/DS Juegos/5030934059404_s.jpg,Nintendo DS,5030934059404,4.00,7.00,834
3.00,Tetris DS,/product_images/Juegos/DS Juegos/045496462741_s.jpg,Nintendo DS,045496462741,5.00,8.00,834
2.00,Star Fox Command,/product_images/Juegos/DS Juegos/045496463717_s.jpg,Nintendo DS,045496463717,3.00,5.00,834
0.90,FIFA 10,/product_images/Juegos/DS Juegos/5030934078078_s.jpg,Nintendo DS,5030934078078,1.50,4.00,834
2.00,Ice Age 2: El Deshielo,/product_images/Juegos/DS Juegos/3348542202184_s.jpg,Nintendo DS,3348542202184,3.00,5.00,834
22.00,Pokemon Plata SoulSilver + Pokewalker,/product_images/Juegos/DS Juegos/045496469740_s.jpg,Nintendo DS,045496469740,31.00,50.00,834
9.00,Dragon Ball Origins,/product_images/Juegos/DS Juegos/3296580806348_s.jpg,Nintendo DS,3296580806348,12.00,20.00,834
0.40,Los Sims 2 Mascotas Expansion (SN),/product_images/Juegos/PC Juegos/8414185032879_s.jpg,PC,8414185032879,0.90,3.00,830
0.01,Torrente El Juego,/product_images/Juegos/PC Juegos/8436010150527_s.jpg,PC,8436010150527,0.01,0.25,830
0.01,Crazy Taxi,/product_images/defimg1_s.jpg,PC,5017783555493,0.10,0.50,830
0.01,Los Sims Animales A Raudales (SN) (2 CDS),/product_images/Juegos/PC Juegos/8414185050873_s.jpg,PC,8414185050873,0.01,0.10,830
0.90,Imperium Anthology,/product_images/Juegos/PC Juegos/8436010152002_s.jpg,PC,8436010152002,1.60,4.50,830
0.30,Stasis (P),/product_images/Juegos/PC Juegos/8414606866977_s.jpg,PC,8414606866977,0.60,2.00,830
0.10,Prince of Persia Ed. Col.,/product_images/Juegos/PC Juegos/3307210211989_s.jpg,PC,3307210211989,0.30,1.00,830
1.40,Assassin's Creed,/product_images/Juegos/PC Juegos/3307210263575_s.jpg,PC,3307210263575,2.00,7.00,830
0.10,Splinter Cell Chaos Theory,/product_images/Juegos/PC Juegos/3307210220134_s.jpg,PC,3307210220134,0.20,0.75,830
0.10,Blackguards,/product_images/Juegos/PC Juegos/8436016710787_s.jpg,PC,8436016710787,0.30,1.00,830
0.30,Los Sims 2 Abren Negocios (SN)(CD),/product_images/defimg4_s.jpg,PC,8414185032411,0.60,2.00,830
0.10,The Settlers Construye Tu Imperio,/product_images/Juegos/PC Juegos/3307210264787_s.jpg,PC,3307210264787,0.20,0.75,830
0.01,Colin McRae Rally 2,/product_images/Juegos/PC Juegos/843601015054100001_s.jpg,PC,843601015054100001,0.01,0.25,830
0.01,PATRICIAN II,/product_images/defimg4_s.jpg,PC,8436010150541,0.01,0.25,830
0.01,Los Sims Primera Cita (SN) 1cd,/product_images/Juegos/PC Juegos/8414185050408_s.jpg,PC,8414185050408,0.01,0.10,830
0.10,Tzar: Edicion de Oro,/product_images/Juegos/PC Juegos/8436010150244_s.jpg,PC,8436010150244,0.30,1.00,830
2.00,Grand Theft Auto San Andreas,/product_images/defimg1_s.jpg,PC,5026555038577,3.00,10.00,830
0.01,Splinter Cell,/product_images/Juegos/PC Juegos/3307210181862_s.jpg,PC,3307210181862,0.10,0.50,830
0.20,Imperium Civitas,/product_images/Juegos/PC Juegos/8436010151371_s.jpg,PC,8436010151371,0.40,1.50,830
0.10,Imperium Civitas II,/product_images/Juegos/PC Juegos/8436010151777_s.jpg,PC,8436010151777,0.20,0.75,830
0.01,CSI: Crime Scene Investigation,/product_images/Juegos/PC Juegos/3307210136817_s.jpg,PC,3307210136817,0.01,0.25,830
0.30,Los Sims 2 Universitarios Expansion (SN) 3C,/product_images/Juegos/PC Juegos/8414185051856_s.jpg,PC,8414185051856,0.60,2.00,830
0.10,Real War. Estrategia En Tiempo Real,/product_images/defimg1_s.jpg,PC,8436010150299,0.20,0.75,830
1.20,Age of Mythology Gold Edition,/product_images/Juegos/PC Juegos/3307210243874_s.jpg,PC,3307210243874,1.90,5.00,830
0.10,"Fuga De Deponia, La",/product_images/Juegos/PC Juegos/8436010154037_s.jpg,PC,8436010154037,0.30,1.00,830
0.50,Sacred 2: Fallen Angel (SN),/product_images/Juegos/PC Juegos/4020628502096_s.jpg,PC,4020628502096,1.00,3.50,830
0.20,American Conquest (Edicion de Oro),/product_images/Juegos/PC Juegos/843601015102900010_s.jpg,PC,843601015102900010,0.40,1.50,830
0.10,Colin McRae Rally 04,/product_images/Juegos/PC Juegos/5024866323856_s.jpg,PC,5024866323856,0.20,0.75,830
0.10,World in Conflict,/product_images/Juegos/PC Juegos/3348542211667_s.jpg,PC,3348542211667,0.20,0.75,830
0.50,Harry Potter y la Piedra Filosofal (SN),/product_images/defimg3_s.jpg,PC,8414185050255,1.00,3.50,830
0.01,Silent Hunter 4 (SN),/product_images/Juegos/PC Juegos/3307210254924_s.jpg,PC,3307210254924,0.10,0.50,830
0.40,Driver Parallel Lines,/product_images/Juegos/PC Juegos/3307210250711_s.jpg,PC,3307210250711,0.70,2.00,830
0.10,Beyond Good & Evil,/product_images/Juegos/PC Juegos/3307210153470_s.jpg,PC,3307210153470,0.30,1.00,830
0.20,Rayman 3 Hoodlum Havoc ( 3 Disc ),/product_images/Juegos/PC Juegos/3307210165053_s.jpg,PC,3307210165053,0.40,1.50,830
0.01,Prince Of Persia Las Arenas Del Tiempo,/product_images/Juegos/PC Juegos/3307210133694_s.jpg,PC,3307210133694,0.10,0.50,830
0.30,Senor De Los Anillos: Retorno Del Rey (3 Disc),/product_images/defimg3_s.jpg,PC,8414185051344,0.70,2.50,830
0.01,"Longest Journey, The",/product_images/Juegos/PC Juegos/8420266991255_s.jpg,PC,8420266991255,0.10,0.50,830
1.70,Commandos 2: Men Of Courage,/product_images/Juegos/PC Juegos/5032921013758_s.jpg,PC,5032921013758,2.00,5.00,830
2.00,Diablo III/3: Reaper Of Souls (P),/product_images/defimg3_s.jpg,PC,5030917140921,4.00,12.00,830
0.10,Toca Race Driver 2,/product_images/Juegos/PC Juegos/8436010151500_s.jpg,PC,8436010151500,0.30,1.00,830
0.30,Pro Evolution Soccer (PES) 2011,/product_images/Juegos/PC Juegos/4012927073582_s.jpg,PC,4012927073582,0.70,2.50,830
0.01,Imperium Civitas III,/product_images/Juegos/PC Juegos/8436010152064_s.jpg,PC,8436010152064,0.10,0.50,830
0.01,Delta Force 2,/product_images/Juegos/PC Juegos/8426412002890_s.jpg,PC,8426412002890,0.10,0.50,830
0.01,Fritz 6,/product_images/defimg2_s.jpg,PC,843601015054100009,0.01,0.25,830
11.00,Call Of Duty: Black Ops III,/product_images/Juegos/PS3 Juegos/5030917162459_s.jpg,PlayStation 3,5030917162459,15.00,25.00,821
6.00,Call Of Duty: Advanced Warfare,/product_images/Juegos/PS3 Juegos/5030917147906_s.jpg,PlayStation 3,5030917147906,9.00,15.00,821
6.00,Far Cry 4,/product_images/Juegos/PS3 Juegos/3307215793299_s.jpg,PlayStation 3,3307215793299,8.00,14.00,821
2.00,Call of Duty: Modern Warfare 2,/product_images/Juegos/PS3 Juegos/5030917070990_s.jpg,PlayStation 3,5030917070990,3.00,5.00,821
4.00,Assassin's Creed 4: Black Flag,/product_images/Juegos/PS3 Juegos/3307215704974_s.jpg,PlayStation 3,3307215704974,6.00,10.00,821
4.00,God of War III (3),/product_images/Juegos/PS3 Juegos/711719158264_s.jpg,PlayStation 3,711719158264,6.00,10.00,821
0.90,Battlefield 3,/product_images/Juegos/PS3 Juegos/5030934102902_s.jpg,PlayStation 3,5030934102902,1.50,4.00,821
6.00,Gran Turismo 6,/product_images/Juegos/PS3 Juegos/711719250173_s.jpg,PlayStation 3,711719250173,8.00,14.00,821
3.00,Far Cry 3,/product_images/Juegos/PS3 Juegos/3307215633243_s.jpg,PlayStation 3,3307215633243,5.00,8.00,821
4.00,Battlefield 4,/product_images/Juegos/PS3 Juegos/5030930111137_s.jpg,PlayStation 3,5030930111137,6.00,10.00,821
4.00,Uncharted: El Tesoro de Drake,/product_images/Juegos/PS3 Juegos/711719467359_s.jpg,PlayStation 3,711719467359,6.00,10.00,821
7.00,Watch Dogs,/product_images/Juegos/PS3 Juegos/3307215721957_s.jpg,PlayStation 3,3307215721957,10.00,16.00,821
0.20,Pro Evolution Soccer (PES) 2013,/product_images/Juegos/PS3 Juegos/4012927054574_s.jpg,PlayStation 3,4012927054574,0.30,1.00,821
0.90,Assassin's Creed II,/product_images/Juegos/PS3 Juegos/3307211666535_s.jpg,PlayStation 3,3307211666535,1.50,4.00,821
1.00,Assassins Creed: Hermandad,/product_images/Juegos/PS3 Juegos/3307217927104_s.jpg,PlayStation 3,3307217927104,1.70,4.50,821
5.00,Destiny,/product_images/Juegos/PS3 Juegos/5030917124181_s.jpg,PlayStation 3,5030917124181,7.00,12.00,821
4.00,Red Dead Redemption,/product_images/Juegos/PS3 Juegos/5026555402057_s.jpg,PlayStation 3,5026555402057,5.00,9.00,821
4.00,Uncharted 2: Among Thieves,/product_images/Juegos/PS3 Juegos/711719128359_s.jpg,PlayStation 3,711719128359,5.00,9.00,821
0.90,Assassin's Creed,/product_images/Juegos/PS3 Juegos/3307210263483_s.jpg,PlayStation 3,3307210263483,1.50,4.00,821
0.01,FIFA 12,/product_images/Juegos/PS3 Juegos/5030934104043_s.jpg,PlayStation 3,5030934104043,0.10,0.50,821
2.00,Assassin's Creed: Revelations,/product_images/Juegos/PS3 Juegos/3307215590058_s.jpg,PlayStation 3,3307215590058,3.00,6.00,821
5.00,Resident Evil 6,/product_images/Juegos/PS3 Juegos/5055060928059_s.jpg,PlayStation 3,5055060928059,7.00,12.00,821
4.00,Elder Scrolls V: Skyrim,/product_images/Juegos/PS3 Juegos/093155141292_s.jpg,PlayStation 3,093155141292,6.00,10.00,821
2.00,Resident Evil 5,/product_images/Juegos/PS3 Juegos/5055060925751_s.jpg,PlayStation 3,5055060925751,3.00,6.00,821
0.01,Pro Evolution Soccer (PES) 2012,/product_images/Juegos/PS3 Juegos/4012927053393_s.jpg,PlayStation 3,4012927053393,0.10,0.50,821
3.00,Call of Duty 4: Modern Warfare,/product_images/Juegos/PS3 Juegos/5030917047213_s.jpg,PlayStation 3,5030917047213,5.00,8.00,821
0.01,FIFA 11,/product_images/Juegos/PS3 Juegos/5030934092326_s.jpg,PlayStation 3,5030934092326,0.01,0.25,821
0.80,Pro Evolution Soccer (PES) 2014,/product_images/Juegos/PS3 Juegos/4012927056219_s.jpg,PlayStation 3,4012927056219,1.30,3.50,821
3.00,Fallout 3,/product_images/Juegos/PS3 Juegos/093155125421_s.jpg,PlayStation 3,093155125421,4.00,7.00,821
2.00,Metal Gear Solid 4: Guns of the Patriots,/product_images/Juegos/PS3 Juegos/4012927050156_s.jpg,PlayStation 3,4012927050156,3.00,5.00,821
2.00,KillZone 3,/product_images/Juegos/PS3 Juegos/711719147787_s.jpg,PlayStation 3,711719147787,3.00,5.00,821
6.00,NBA 2K16,/product_images/Juegos/PS3 Juegos/5026555419154_s.jpg,PlayStation 3,5026555419154,9.00,15.00,821
6.00,Batman Arkham City,/product_images/Juegos/PS3 Juegos/5051893074819_s.jpg,PlayStation 3,5051893074819,8.00,14.00,821
2.00,Little Big Planet,/product_images/Juegos/PS3 Juegos/711719999256_s.jpg,PlayStation 3,711719999256,3.00,6.00,821
