sku,precio_intercambio,categoria_str,precio_venta,precio_compra,img_caratula,titulo,categoria_id
3307211611504,1.70,Wii,4.50,1.00,/product_images/Juegos/Wii Juegos/3307211611504_s.jpg,Quien Quiere Ser Millonario? Segunda Ed.,831
712725004101,1.10,Wii,3.00,0.70,/product_images/defimg3_s.jpg,High School Musical Sing It,831
4005209132909,1.70,Wii,4.50,1.00,/product_images/Juegos/Wii Juegos/4005209132909_s.jpg,"Last Airbender, El",831
4005209093705,2.00,Wii,4.00,1.80,/product_images/Juegos/Wii Juegos/4005209093705_s.jpg,Bob Esponja y Amigos:El Ataque de los Ju,831
5060048311907,3.00,Wii,6.00,2.00,/product_images/Juegos/Wii Juegos/5060048311907_s.jpg,Mini Desktop Racing,831
503093506602,1.50,Wii,4.00,0.90,/product_images/Juegos/Wii Juegos/503093506602B_s.jpg,Nerf N-Strike (Solo Juego),831
3760137147463,2.00,Wii,6.00,1.40,/product_images/Juegos/Wii Juegos/3760137147463_s.jpg,Brico Party,831
5030917094415,3.00,Wii,5.00,2.00,/product_images/defimg4_s.jpg,Cabela's Dangerous Hunts 2011 (Game Only,831
9006113150268,15.00,Wii,25.00,11.00,/product_images/Juegos/Wii Juegos/9006113150268_s.jpg,Agatha Christie y no Quedo Ninguno,831
5030934059060,1.10,Xbox 360,3.00,0.70,/product_images/Juegos/Xbox 360 Juegos/5030934059060_s.jpg,Mercenaries 2: World in Flames,827
5051893031362,11.00,Xbox 360,18.00,8.00,/product_images/Juegos/Xbox 360 Juegos/5051893031362_s.jpg,LEGO Harry Potter (Anos 1-4),827
8437011575029,5.00,Wii,9.00,4.00,/product_images/Juegos/Wii Juegos/8437011575029_s.jpg,ACB 2010-2011,831
5030917099939,11.00,Xbox 360,18.00,8.00,/product_images/Juegos/Xbox 360 Juegos/5030917099939_s.jpg,Spiderman: Edge of Time,827
5030917091049,2.00,Wii,4.00,1.80,/product_images/Juegos/Wii Juegos/5030917091049_s.jpg,007 - Goldeneye,831
4020628513283,3.00,Xbox 360,5.00,2.00,/product_images/Juegos/Xbox 360 Juegos/4020628513283_s.jpg,Saints Row The Third The Full Package,827
5060057027547,1.30,Wii,3.50,0.80,/product_images/Juegos/Wii Juegos/5060057027547_s.jpg,Ferrari: The Race Experience,831
3307211608320,1.10,Wii,3.00,0.70,/product_images/Juegos/Wii Juegos/3307211608320_s.jpg,My Eco Planet: Veterinarios al Rescate,831
5026555248372,0.10,Xbox 360,0.50,0.01,/product_images/Juegos/Xbox 360 Juegos/5026555248372_s.jpg,NBA 2K9,827
5030917125393,13.00,Xbox 360,22.00,9.00,/product_images/Juegos/Xbox 360 Juegos/5030917125393_s.jpg,Masacre Deadpool,827
5026555252959,3.00,Xbox 360,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5026555252959_s.jpg,Grand Theft Auto IV E. Completa,827
5060138438507,1.50,Wii,4.00,0.90,/product_images/Juegos/Wii Juegos/5060138438507_s.jpg,Samba de Amigo (Solo Juego),831
5051893036190,1.70,Wii,4.50,1.00,/product_images/Juegos/Wii Juegos/5051893036190_s.jpg,GaHoole: La Leyenda de los Guardianes,831
5026555041812,1.50,Wii,4.00,0.90,/product_images/Juegos/Wii Juegos/5026555041812_s.jpg,Bully: Scholarship Edition,831
5055060964804,5.00,Xbox 360,8.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5055060964804_s.jpg,Dragons Dogma - Dark Arisen (2 Disc),827
3307219947582,3.00,Xbox 360,5.00,2.00,/product_images/Juegos/Xbox 360 Juegos/3307219947582_s.jpg,Call Of Juarez 3: The Cartel,827
5060138432086,7.00,Xbox 360,12.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5060138432086_s.jpg,Sega Rally,827
3499550261042,7.00,Wii,12.00,5.00,/product_images/Juegos/Wii Juegos/3499550261042_s.jpg,Hunting Challenge + Escopeta,831
3296580811021,5.00,Wii,9.00,4.00,/product_images/Juegos/Wii Juegos/3296580811021_s.jpg,Family Trainer y Extreme + Alfombrilla,831
045496369538,22.00,Wii,35.00,15.00,/product_images/Juegos/Wii Juegos/045496369538_s.jpg,Super Mario All Stars (Ed. 25 Aniv.),831
5060112430893,3.00,Xbox 360,5.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5060112430893_s.jpg,Rambo: The Video Game,827
4005209128285,3.00,Xbox 360,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/4005209128285_s.jpg,MX vs ATV: Reflex,827
5024866333763,3.00,Xbox 360,5.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5024866333763_s.jpg,Clive Barker's Jericho,827
045496365554,39.00,Wii,62.00,27.00,/product_images/Juegos/Wii Juegos/045496365554_s.jpg,Fire Emblem - Radiant Dawn,831
045496365325,5.00,Wii,9.00,4.00,/product_images/Juegos/Wii Juegos/045496365325_s.jpg,Wii Fit + Tabla de Equilibrio,831
5060138435308,7.00,Wii,12.00,5.00,/product_images/Juegos/Wii Juegos/5060138435308_s.jpg,Sonic Riders: Zero Gravity,831
5030917043864,5.00,Xbox 360,8.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5030917043864_s.jpg,Spider-Man 3,827
5030934103770,1.50,Xbox 360,4.00,0.90,/product_images/Juegos/Xbox 360 Juegos/5030934103770_s.jpg,Kingdoms Of Amalur: Reckoning,827
5060121823907,11.00,Wii,18.00,8.00,/product_images/Juegos/Wii Juegos/5060121823907_s.jpg,Final Fantasy Fables: Chocobo Dungeon,831
8033102491966,0.50,Wii,1.50,0.30,/product_images/Juegos/Wii Juegos/8033102491966_s.jpg,Nat Geo Quiz! Wild Life,831
5030917118654,1.50,Wii,4.00,0.90,/product_images/defimg2_s.jpg,Cabela's Dangerous Hunts 2013,831
882224373074,1.50,Xbox 360,4.00,0.90,/product_images/Juegos/Xbox 360 Juegos/882224373074_s.jpg,Dead Or Alive Xtreme 2,827
5024866339154,1.30,Xbox 360,3.50,0.80,/product_images/Juegos/Xbox 360 Juegos/5024866339154_s.jpg,Damnation,827
3307219909801,1.10,Xbox 360,3.00,0.70,/product_images/Juegos/Xbox 360 Juegos/3307219909801_s.jpg,Fighters Uncaged (Kinect),827
8023171009957,5.00,Wii,9.00,4.00,/product_images/Juegos/Wii Juegos/8023171009957_s.jpg,Cooking Mama,831
5030934085403,1.10,Wii,3.00,0.70,/product_images/defimg5_s.jpg,EA Sports Active V2 (Solo Juego),831
4779026380170,0.90,Wii,2.50,0.60,/product_images/Juegos/Wii Juegos/4779026380170_s.jpg,Minion - Heroe Total,831
5051893169003,13.00,Xbox 360,22.00,9.00,/product_images/Juegos/Xbox 360 Juegos/5051893169003_s.jpg,LEGO Batman 3,827
8023171029436,5.00,Xbox 360,8.00,3.00,/product_images/Juegos/Xbox 360 Juegos/8023171029436_s.jpg,Sniper Elite V2,827
5026555246910,1.10,Xbox 360,3.00,0.70,/product_images/Juegos/Xbox 360 Juegos/5026555246910_s.jpg,NHL 2K8,827
3307210230003,3.00,Wii,6.00,2.00,/product_images/Juegos/Wii Juegos/3307210230003_s.jpg,Colegas En El Bosque,831
4005209151610,2.00,Wii,4.00,1.80,/product_images/Juegos/Wii Juegos/4005209151610_s.jpg,Barbie Planeta Fashionista,831
045496368302,8.00,Wii,14.00,6.00,/product_images/Juegos/Wii Juegos/045496368302_s.jpg,Disney Sing It: Exitos de Pelicula.,831
5060286001592,0.70,Xbox 360,2.00,0.40,/product_images/Juegos/Xbox 360 Juegos/5060286001592_s.jpg,Defiance,827
5035226111235,17.00,Xbox 360,28.00,12.00,/product_images/Juegos/Xbox 360 Juegos/5035226111235_s.jpg,Mass Effect Trilogia,827
5055277010356,3.00,Xbox 360,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5055277010356_s.jpg,Dreamcast Collection,827
4260176170204,1.30,Wii,3.50,0.80,/product_images/Juegos/Wii Juegos/4260176170204_s.jpg,Winter Sport 2009,831
5030917076121,3.00,Wii,6.00,2.00,/product_images/Juegos/Wii Juegos/5030917076121_s.jpg,Madagascar Kartz,831
3391891957007,3.00,Wii,8.00,1.90,/product_images/defimg1_s.jpg,Ben 10 Galactic Racing + Volante,831
4012927036860,1.10,Xbox 360,3.00,0.70,/product_images/Juegos/Xbox 360 Juegos/4012927036860_s.jpg,NeverDead,827
3391891958547,5.00,Xbox 360,8.00,3.00,/product_images/Juegos/Xbox 360 Juegos/3391891958547_s.jpg,Soul Calibur V,827
4017244029335,7.00,Xbox 360,12.00,5.00,/product_images/Juegos/Xbox 360 Juegos/4017244029335_s.jpg,"Cursed Crusade, The",827
3307211689336,5.00,Wii,9.00,4.00,/product_images/Juegos/Wii Juegos/3307211689336_s.jpg,New U Fitness Coach,831
5051893130041,9.00,Xbox 360,15.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5051893130041_s.jpg,Lego Senor De Los Anillos,827
5051893018677,0.90,Wii,2.50,0.60,/product_images/Juegos/Wii Juegos/5051893018677_s.jpg,Donde Viven los Monstruos,831
5030917073588,2.00,Wii,6.00,1.40,/product_images/Juegos/Wii Juegos/5030917073588_s.jpg,World Championship: Summer Sports,831
5024866339420,3.00,Xbox 360,5.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5024866339420_s.jpg,Operation Flashpoint: Dragon Rising,827
5030934047128,0.30,Xbox 360,1.00,0.20,/product_images/Juegos/Xbox 360 Juegos/5030934047128_s.jpg,FIFA 06,827
5060136650468,2.00,Wii,4.50,2.00,/product_images/Juegos/Wii Juegos/5060136650468_s.jpg,Wounder World Parque de atracciones,831
4020628885113,7.00,Wii,12.00,5.00,/product_images/defimg3_s.jpg,Let's Sing 2015 + 2 Mirophone,831
5030934102124,6.00,Xbox 360,10.00,4.00,/product_images/Juegos/Xbox 360 Juegos/5030934102124_s.jpg,Portal 2,827
4510772105446,3.00,Xbox 360,5.00,2.00,/product_images/Juegos/Xbox 360 Juegos/4510772105446_s.jpg,Blaz Blue: Continuum Shift,827
5030934075978,1.30,Wii,3.50,0.80,/product_images/Juegos/Wii Juegos/5030934075978_s.jpg,My Sims Agents,831
5030917106309,9.00,Wii,15.00,6.00,/product_images/defimg5_s.jpg,Cabelas Big Game Hunter 2012-Bundle,831
5030934058964,11.00,Xbox 360,18.00,8.00,/product_images/Juegos/Xbox 360 Juegos/5030934058964_s.jpg,Half Life 2: The Orange Box,827
5060004766543,3.00,Xbox 360,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5060004766543_s.jpg,Condemned,827
045496400927,5.00,Wii,8.00,3.00,/product_images/defimg3_s.jpg,Beat The Beat: Rhythm Paradise,831
4012927094167,0.50,Wii,1.50,0.30,/product_images/defimg5_s.jpg,Glee Karaoke Revolution (Solo Juegos),831
3700577001024,3.00,Xbox 360,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/3700577001024_s.jpg,Naruto Shippuden Ultimate Ninja Storm 2,827
885370808148,0.90,Xbox 360,2.50,0.60,/product_images/Juegos/Xbox 360 Juegos/885370808148_s.jpg,World of Tanks,827
5060125484180,1.30,Wii,3.50,0.80,/product_images/Juegos/Wii Juegos/5060125484180_s.jpg,Secret Saturdays: Beasts Of The 5th Sun,831
5743211720286,5.00,Wii,8.00,3.00,/product_images/Juegos/Wii Juegos/5743211720286_s.jpg,Bratz Kidz Party,831
5030934078115,0.50,Xbox 360,1.50,0.30,/product_images/Juegos/Xbox 360 Juegos/5030934078115_s.jpg,NBA Live 10,827
8023171023076,5.00,Xbox 360,8.00,3.00,/product_images/Juegos/Xbox 360 Juegos/8023171023076_s.jpg,Naughty Bear,827
5051603163321,2.00,Wii,4.50,2.00,/product_images/Juegos/Wii Juegos/5051603163321_s.jpg,Looney Tunes: Acme Arsenal,831
3307211689909,5.00,Wii,8.00,3.00,/product_images/Juegos/Wii Juegos/3307211689909_s.jpg,Concurso Loco TV Party,831
3307215625033,5.00,Xbox 360,8.00,3.00,/product_images/Juegos/Xbox 360 Juegos/3307215625033_s.jpg,Beyond Good And Evil+ Outland+ From Dust,827
5030934066570,0.10,Xbox 360,0.50,0.01,/product_images/Juegos/Xbox 360 Juegos/5030934066570_s.jpg,NBA Live 09,827
3307210447364,1.50,Wii,4.00,0.90,/product_images/Juegos/Wii Juegos/3307210447364_s.jpg,"Gran Concurso de Moda, El",831
4017244019466,3.00,Wii,5.00,2.00,/product_images/Juegos/Wii Juegos/4017244019466_s.jpg,My Pet Hotel,831
0885370309713,9.00,Xbox 360,15.00,6.00,/product_images/Juegos/Xbox 360 Juegos/0885370309713_s.jpg,Gears of War 3 - Edición Limitada,827
5030917047619,1.50,Xbox 360,4.00,0.90,/product_images/Juegos/Xbox 360 Juegos/5030917047619_s.jpg,Tony Hawk´s Proving Ground,827
4012927033869,3.00,Xbox 360,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/4012927033869_s.jpg,Saw,827
4017244020455,1.10,Wii,3.00,0.70,/product_images/Juegos/Wii Juegos/4017244020455_s.jpg,Summer Athletics,831
5024866336153,1.10,Wii,3.00,0.70,/product_images/Juegos/Wii Juegos/5024866336153_s.jpg,Luxor Pharaoh's Challenge,831
5030917091018,1.80,Wii,3.00,1.30,/product_images/defimg4_s.jpg,Goldeneye 007,831
3348542206465,0.70,Xbox 360,2.00,0.40,/product_images/Juegos/Xbox 360 Juegos/3348542206465_s.jpg,Timeshift,827
5051893042443,5.00,Xbox 360,8.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5051893042443_s.jpg,Game Party En Marcha,827
882224355926,0.90,Xbox 360,2.50,0.60,/product_images/Juegos/Xbox 360 Juegos/882224355926_s.jpg,Shadowrun,827
3499550283761,1.10,Wii,3.00,0.70,/product_images/defimg1_s.jpg,Shimano Extreme Fishing,831
5060102950905,7.00,Wii,12.00,5.00,/product_images/Juegos/Wii Juegos/5060102950905_s.jpg,Bomberman Land,831
4005209111904,3.00,Wii,8.00,1.90,/product_images/Juegos/Wii Juegos/4005209111904_s.jpg,Deadly Creatures,831
8023171034324,11.00,Xbox 360,18.00,8.00,/product_images/Juegos/Xbox 360 Juegos/8023171034324_s.jpg,Sniper Elite 3,827
5030934095549,5.00,Xbox 360,8.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5030934095549_s.jpg,"Need For Speed, Shift 2",827
5021290063006,1.30,Xbox 360,3.50,0.80,/product_images/Juegos/Xbox 360 Juegos/5021290063006_s.jpg,Murdered: Soul Suspect,827
5030917045011,3.00,Xbox 360,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5030917045011_s.jpg,Transformers The Game,827
4012927035498,3.00,Xbox 360,5.00,2.00,/product_images/Juegos/Xbox 360 Juegos/4012927035498_s.jpg,Crossboard 7 (Kinect),827
3307217922239,3.00,Xbox 360,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/3307217922239_s.jpg,HAWX 2,827
885370478068,1.50,Xbox 360,4.00,0.90,/product_images/Juegos/Xbox 360 Juegos/885370478068_s.jpg,Dance Central 3 (Kinect),827
5037930100871,0.90,Xbox 360,2.50,0.60,/product_images/Juegos/Xbox 360 Juegos/5037930100871_s.jpg,TNA Impact,827
2327233376,6.00,Xbox 360,10.00,4.00,/product_images/Juegos/Xbox 360 Juegos/2327233376_s.jpg,Lego Indiana Jones: Original Adventures,827
3391891965460,5.00,Xbox 360,8.00,3.00,/product_images/Juegos/Xbox 360 Juegos/3391891965460_s.jpg,Dragon Ball Z Para Kinect,827
5021290054318,11.00,Xbox 360,18.00,8.00,/product_images/Juegos/Xbox 360 Juegos/5021290054318_s.jpg,Tomb Raider (2013) Survival Edition,827
5060015536326,1.10,Xbox 360,3.00,0.70,/product_images/Juegos/Xbox 360 Juegos/5060015536326_s.jpg,World Championship Poker All in 2,827
5021290038066,3.00,Xbox 360,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5021290038066_s.jpg,Mini Ninjas,827
5036675010391,1.50,Nintendo DS,4.00,0.90,/product_images/defimg4_s.jpg,Glory Days 2,834
045496466145,5.00,Nintendo DS,8.00,3.00,/product_images/Juegos/DS Juegos/045496466145_s.jpg,Princesas Disney: Joyas Magicas,834
3307210230720,1.50,Nintendo DS,4.00,0.90,/product_images/Juegos/DS Juegos/3307210230720_s.jpg,Rayman Raving Rabbids,834
64549673929,1.50,Nintendo DS,4.00,0.90,/product_images/defimg4_s.jpg,Magic Made Fun,834
3307211502543,0.10,Nintendo DS,0.50,0.01,/product_images/defimg1_s.jpg,Imagine My Secret World (UK),834
045496464707,1.70,Nintendo DS,4.50,1.00,/product_images/Juegos/DS Juegos/045496464707_s.jpg,Anno 1701: Crea tu Imperio,834
5060125481554,0.90,Nintendo DS,2.50,0.60,/product_images/defimg5_s.jpg,"Ed, Edd y Eddy",834
045496464523,8.00,Nintendo DS,14.00,6.00,/product_images/defimg1_s.jpg,Custom Robo Arena,834
045496465087,5.00,Nintendo DS,9.00,4.00,/product_images/defimg5_s.jpg,Puzzle League DS,834
045496466138,1.10,Nintendo DS,3.00,0.70,/product_images/Juegos/DS Juegos/045496466138_s.jpg,Power Rangers: Super Legends,834
045496468057,0.40,Nintendo DS,1.50,0.20,/product_images/defimg5_s.jpg,Hannah Montana: La pelicula,834
045496468101,3.00,Nintendo DS,6.00,2.00,/product_images/Juegos/DS Juegos/045496468101_s.jpg,Los Magos de Waverly Place,834
045496468125,12.00,Nintendo DS,20.00,9.00,/product_images/Juegos/DS Juegos/045496468125_s.jpg,Harvest Moon: Isla de la Alegria,834
045496469917,3.00,Nintendo DS,5.00,2.00,/product_images/Juegos/DS Juegos/045496469917_s.jpg,Wario Ware: Do It Yourself,834
045496739256,0.10,Nintendo DS,0.50,0.01,/product_images/defimg4_s.jpg,Sight Training,834
3296580803231,1.50,Nintendo DS,4.00,0.90,/product_images/Juegos/DS Juegos/3296580803231_s.jpg,Tamagotchi Connexion: Corner Shop 2,834
3296580805624,1.50,Nintendo DS,4.00,0.90,/product_images/Juegos/DS Juegos/3296580805624_s.jpg,Tamagotchi Connexion Corner Shop 3,834
3296580807802,3.00,Nintendo DS,6.00,2.00,/product_images/defimg4_s.jpg,Go! Go! Cosmo Cops!,834
3307210190888,3.00,Nintendo DS,5.00,2.00,/product_images/Juegos/DS Juegos/3307210190888_s.jpg,Asphalt Urban Gt DS,834
3307210232366,5.00,Nintendo DS,8.00,3.00,/product_images/Juegos/DS Juegos/3307210232366_s.jpg,Asphalt Urban GT2,834
3307210322883,1.50,Nintendo DS,4.00,0.90,/product_images/Juegos/DS Juegos/3307210322883_s.jpg,Imagina Ser Patinadora,834
3307211608061,5.00,Nintendo DS,8.00,3.00,/product_images/defimg2_s.jpg,Totally Spies 4: Alrededor del Mundo,834
3307211619449,1.70,Nintendo DS,4.50,1.00,/product_images/Juegos/DS Juegos/3307211619449_s.jpg,Anatomia De Grey: El Videojuego,834
3307211625341,1.10,Nintendo DS,3.00,0.70,/product_images/defimg2_s.jpg,Tim Power - Campeon,834
3307211673809,9.00,Nintendo DS,15.00,6.00,/product_images/defimg3_s.jpg,Master - All Classics,834
3348542220263,5.00,Nintendo DS,8.00,3.00,/product_images/Juegos/DS Juegos/3348542220263_s.jpg,La Leyenda de Spyro: La Fuerza del Drago,834
3391891954020,1.50,Nintendo DS,4.00,0.90,/product_images/defimg5_s.jpg,Hello Kity Aventura Del Cumpleanos,834
3391891959186,5.00,Nintendo DS,8.00,3.00,/product_images/defimg4_s.jpg,Power Rangers: Samurai,834
3391891971041,5.00,Nintendo DS,8.00,3.00,/product_images/defimg5_s.jpg,Turbo: Super Stunt Squad,834
3499550253863,1.30,Nintendo DS,3.50,0.80,/product_images/Juegos/DS Juegos/3499550253863B_s.jpg,Best of Board Games,834
3499550253863,6.00,Nintendo DS,10.00,4.00,/product_images/Juegos/DS Juegos/3499550253863C_s.jpg,Best of Test Pienso Luego Juego,834
4005209072557,5.00,Nintendo DS,8.00,3.00,/product_images/defimg5_s.jpg,Nanostray,834
4005209093835,6.00,Nintendo DS,10.00,4.00,/product_images/Juegos/DS Juegos/4005209093835_s.jpg,Bob Esponja: Aventura en la Atlantida,834
4005209095228,3.00,Nintendo DS,5.00,2.00,/product_images/Juegos/DS Juegos/4005209095228_s.jpg,Bratz Babyz: Super Babyz,834
4005209120425,3.00,Nintendo DS,6.00,2.00,/product_images/Juegos/DS Juegos/4005209120425_s.jpg,Cars: Race O Rama,834
4005209128421,1.50,Nintendo DS,4.00,0.90,/product_images/Juegos/DS Juegos/4005209128421_s.jpg,MX vs . ATX: Reflex,834
4005209132930,0.90,Nintendo DS,2.50,0.60,/product_images/Juegos/DS Juegos/4005209132930_s.jpg,Beat City,834
4005209139625,7.00,Nintendo DS,12.00,5.00,/product_images/Juegos/DS Juegos/4005209139625_s.jpg,Barbie: Salon De Belleza Para Mascotas,834
4005209151511,9.00,Nintendo DS,15.00,6.00,/product_images/Juegos/DS Juegos/4005209151511_s.jpg,"Barbie, Planeta fashionista",834
4012927081938,1.50,Nintendo DS,4.00,0.90,/product_images/Juegos/DS Juegos/4012927081938_s.jpg,Steel Horizon,834
4012927082089,3.00,Nintendo DS,6.00,2.00,/product_images/defimg2_s.jpg,Yu-gi-oh! GX Spirit Caller,834
4012927082201,6.00,Nintendo DS,10.00,4.00,/product_images/Juegos/DS Juegos/4012927082201_s.jpg,Konami Arcade Classics,834
4012927082461,0.40,Nintendo DS,1.50,0.20,/product_images/Juegos/DS Juegos/4012927082461_s.jpg,Lets Yoga,834
4012927083185,9.00,Nintendo DS,15.00,6.00,/product_images/Juegos/DS Juegos/4012927083185_s.jpg,Bomberman 2,834
4017244017431,3.00,Nintendo DS,6.00,2.00,/product_images/defimg5_s.jpg,My little Baby,834
4017244020592,1.50,Nintendo DS,4.00,0.90,/product_images/Juegos/DS Juegos/4017244020592_s.jpg,American's Next Top Model,834
4017244020950,5.00,Nintendo DS,8.00,3.00,/product_images/defimg3_s.jpg,Mahjong 2,834
4017244020981,5.00,Nintendo DS,8.00,3.00,/product_images/Juegos/DS Juegos/4017244020981_s.jpg,Top Model,834
4902370512229,8.00,Nintendo DS,14.00,6.00,/product_images/defimg3_s.jpg,Jump Superstars (JAP),834
5016488118101,1.50,Nintendo DS,4.00,0.90,/product_images/defimg5_s.jpg,Jewel Quest Expeditions,834
5016488123839,1.50,Nintendo DS,4.00,0.90,/product_images/Juegos/DS Juegos/5016488123839_s.jpg,Jewel Link Mysteries:Mountains of Madnes,834
5030917034329,0.70,Nintendo DS,2.50,0.30,/product_images/Juegos/DS Juegos/5030917034329_s.jpg,Seaworld:Shamu's Deep Sea Adventures DS,834
5030917042744,1.50,Nintendo DS,4.00,0.90,/product_images/Juegos/DS Juegos/5030917042744_s.jpg,Barbie: 12 Princesas Bailarinas,834
5030917047398,1.10,Nintendo DS,3.00,0.70,/product_images/Juegos/DS Juegos/5030917047398_s.jpg,Tony Hawk's Proving Ground,834
5030917050053,3.00,Nintendo DS,6.00,2.00,/product_images/defimg4_s.jpg,Barbie The Island Princess,834
5030917059162,5.00,Nintendo DS,8.00,3.00,/product_images/Juegos/DS Juegos/5030917059162_s.jpg,Barbie Horse: Escuela de Equitacion,834
5030917069079,1.10,Nintendo DS,3.00,0.70,/product_images/defimg3_s.jpg,Space Camp,834
5030917075933,1.10,Nintendo DS,3.00,0.70,/product_images/defimg4_s.jpg,i-Carly,834
8431474071449,0.01,PC,0.25,0.01,/product_images/defimg3_s.jpg,El Mago De Oz,830
8423817600973,0.01,PC,0.25,0.01,/product_images/defimg1_s.jpg,La Pantera Rosa,830
3546430115794,0.40,PC,1.50,0.20,/product_images/defimg4_s.jpg,Boiling Point: Road to Hell,830
8427197050052,0.01,PC,0.10,0.01,/product_images/defimg3_s.jpg,C.I.D El caso del lobo estepario,830
5906961199249,1.00,PC,3.50,0.50,/product_images/defimg4_s.jpg,Marine Sharp Shooter 3,830
5030917069574,2.00,PC,7.00,1.60,/product_images/defimg1_s.jpg,Wolfenstein,830
3307210212054,0.60,PC,2.00,0.30,/product_images/defimg1_s.jpg,CSI Triple Pack,830
