categoria_id,titulo,precio_compra,categoria_str,precio_venta,precio_intercambio,img_caratula,sku
830,Nico en el Planeta Robor,0.01,PC,0.10,0.01,/product_images/defimg1_s.jpg,8436019390290
830,Cuerpo Humano,0.01,PC,0.50,0.10,/product_images/defimg4_s.jpg,8436019390320
830,Olimpiadas del Saber,0.01,PC,0.25,0.01,/product_images/defimg2_s.jpg,8436019390405
830,Tutoria Digital - Cronicas Del Siglo XX,0.01,PC,0.10,0.01,/product_images/defimg3_s.jpg,8436037170102
830,Tutoria Digital - Espacio Y Universo,0.01,PC,0.25,0.01,/product_images/defimg4_s.jpg,8436037170263
830,Mia: Ciencias,0.30,PC,2.50,0.70,/product_images/defimg1_s.jpg,8436037170409
830,Mia Matematicas,0.01,PC,0.25,0.01,/product_images/defimg1_s.jpg,8436037170447
830,Pingu Y Sus Amigos,0.01,PC,0.10,0.01,/product_images/defimg2_s.jpg,8436037170539
830,Caminando Entre Dinosaurios,0.10,PC,0.75,0.20,/product_images/defimg4_s.jpg,8436037170560
830,Fimbles Fimbli Diversion,0.01,PC,0.10,0.01,/product_images/Juegos/PC Juegos/8436037170584_s.jpg,8436037170584
830,Little Robots Haciendo Amigos,0.01,PC,0.25,0.01,/product_images/defimg1_s.jpg,8436037170591
830,Easyspeak Ingles,0.50,PC,2.50,0.90,/product_images/defimg3_s.jpg,8436037170645
830,Mia Idiomas,0.01,PC,0.50,0.10,/product_images/defimg4_s.jpg,8436037170874
830,Mia Matematicas,0.80,PC,4.00,1.40,/product_images/defimg5_s.jpg,8436037170898
830,Patito Feo: La Historia Mas Bonita,0.01,PC,0.25,0.01,/product_images/defimg1_s.jpg,8436037171758
830,Patito Feo En Tu Computadora,0.01,PC,0.10,0.01,/product_images/defimg4_s.jpg,8436037171826
830,FBI: Caso Paranormal,0.10,PC,0.75,0.20,/product_images/defimg5_s.jpg,8436037172250
830,Secretos del Vaticano - La Santa Alianza,0.40,PC,3.00,0.90,/product_images/defimg2_s.jpg,8436037172267
830,Motor Racer Collection,0.10,PC,0.75,0.20,/product_images/defimg1_s.jpg,8436037172304
830,Monument Builders: Torre Eiffel,0.01,PC,0.25,0.01,/product_images/defimg4_s.jpg,8436037172311
830,XIII Lost Identity,0.10,PC,0.75,0.20,/product_images/defimg2_s.jpg,8436037172328
830,Monument Builders - Titanic Tycoon,0.01,PC,0.10,0.01,/product_images/defimg5_s.jpg,8436037172335
830,Frankenstein - Edicion Especial,1.20,PC,5.00,1.90,/product_images/defimg1_s.jpg,8436037172427
830,Jack El Destripador - Edición Especial,0.30,PC,2.00,0.60,/product_images/defimg4_s.jpg,8436037172434
830,Hollywood,0.30,PC,2.00,0.60,/product_images/defimg4_s.jpg,8436037172441
830,Profiler,0.10,PC,0.75,0.20,/product_images/defimg2_s.jpg,8436037172779
830,Dracula Resurrection,0.20,PC,1.50,0.40,/product_images/Juegos/PC Juegos/8436037172809_s.jpg,8436037172809
830,Dracula 2 - Pack Series,0.60,PC,3.00,1.00,/product_images/Juegos/PC Juegos/8436037172816_s.jpg,8436037172816
830,Cute the Rope,1.60,PC,8.00,2.00,/product_images/Juegos/PC Juegos/8436037173226_s.jpg,8436037173226
830,"Atlantis The New Wolrd Episodio 1, 2 Y 3",0.30,PC,2.50,0.70,/product_images/defimg3_s.jpg,8436037173479
830,Louvre Messenger Episode 1&2,0.10,PC,0.75,0.20,/product_images/defimg1_s.jpg,8436037173479
830,"Versailles II Series Episodio 1, 2 Y 3",0.50,PC,3.50,1.00,/product_images/defimg1_s.jpg,8436037173479
830,Streets Of Moscow,0.01,PC,0.25,0.01,/product_images/defimg1_s.jpg,843603717347
830,Turbo Brain,0.40,PC,2.00,0.70,/product_images/defimg4_s.jpg,8436038250315
830,Fritz Twelve,0.70,PC,3.00,1.10,/product_images/Juegos/PC Juegos/8436038250698_s.jpg,8436038250698
830,Enemy Infestation,0.40,PC,2.00,0.70,/product_images/Juegos/PC Juegos/8437000653721_s.jpg,8437000653721
830,"Zodiac Saints, The (P)",0.20,PC,1.00,0.30,/product_images/defimg5_s.jpg,8437001995035
830,Psycho Games (P),0.20,PC,1.00,0.30,/product_images/defimg4_s.jpg,8437001995073
830,Trivial Quest Comunidad De Madrid (P),0.20,PC,1.50,0.40,/product_images/defimg3_s.jpg,8437001995097
830,Borrps's Balls,0.01,PC,0.10,0.01,/product_images/defimg2_s.jpg,8437004214010
830,Golf Galaxy,0.01,PC,0.10,0.01,/product_images/defimg4_s.jpg,8437004214034
830,Clasicos Arcade Vol. 2,0.01,PC,0.50,0.10,/product_images/defimg3_s.jpg,8437006959049
830,Clasicos Arcade Vol. 3,0.01,PC,0.50,0.10,/product_images/defimg5_s.jpg,8437006959063
830,Curso De Ajedrez,0.10,PC,1.00,0.30,/product_images/defimg1_s.jpg,8437006959322
830,Clasicos Arcade Volume 4-5-6,0.50,PC,2.50,0.90,/product_images/defimg1_s.jpg,8437006959551
830,Caillou: Numbers Letters Colors,0.01,PC,0.25,0.01,/product_images/Juegos/PC Juegos/8437006959643_s.jpg,8437006959643
830,Caillou: Cuerpo Formas y Puzzles,0.01,PC,0.10,0.01,/product_images/Juegos/PC Juegos/8437006959728_s.jpg,8437006959728
830,Brain Activity,2.00,PC,10.00,3.00,/product_images/defimg5_s.jpg,8437006959810
830,Hummer 4x4,0.01,PC,0.10,0.01,/product_images/defimg1_s.jpg,8437006959896
830,Childtopia Vol. 1,0.01,PC,0.25,0.01,/product_images/defimg4_s.jpg,8437006996037
830,Childtopia Vol. 3,0.01,PC,0.50,0.10,/product_images/defimg5_s.jpg,8437006996051
830,Necronomicon,0.60,PC,4.00,1.20,/product_images/defimg3_s.jpg,8437010562006
830,Brain Games E.E.,0.01,PC,0.10,0.01,/product_images/defimg3_s.jpg,8437011575005
830,Angry Birds: Star Wars,0.10,PC,1.00,0.30,/product_images/Juegos/PC Juegos/8437011575104_s.jpg,8437011575104
830,Rift (P),0.10,PC,0.50,0.10,/product_images/defimg1_s.jpg,845841000266
830,Zelenhgorm Land Of The Blue Moon,0.60,PC,3.00,1.00,/product_images/defimg4_s.jpg,854657000001
830,ArmA II: Reinforcements,1.20,PC,6.00,2.00,/product_images/Juegos/PC Juegos/8594071980283_s.jpg,8594071980283
830,UFO: Trilogy,1.60,PC,8.00,2.00,/product_images/defimg4_s.jpg,8595559300173
830,Lego Racers 2,0.20,PC,1.50,0.40,/product_images/defimg2_s.jpg,8711539017095
830,Lego 3 Games,0.01,PC,0.10,0.01,/product_images/defimg2_s.jpg,8711539044725
830,Lego PC Games (Collectors Box),2.00,PC,10.00,3.00,/product_images/defimg3_s.jpg,8711539048488
830,Knight Rider 2,0.40,PC,3.00,0.90,/product_images/defimg5_s.jpg,8712823041437
830,Miami Vice,0.10,PC,0.75,0.20,/product_images/defimg5_s.jpg,8712823041925
830,SAS Antiterror Force,0.60,PC,4.00,1.20,/product_images/defimg3_s.jpg,8712823042786
830,London Racer Destruction Madness,0.10,PC,0.75,0.20,/product_images/defimg2_s.jpg,8712823042984
830,Knight Rider,0.80,PC,4.00,1.40,/product_images/defimg1_s.jpg,8712823977897
830,Corrupcion En Miami,0.30,PC,1.50,0.50,/product_images/defimg4_s.jpg,8712823978382
830,Mahjongg,0.01,PC,0.25,0.01,/product_images/defimg2_s.jpg,8714911002368
830,Ultimate Mahjongg,0.01,PC,0.25,0.01,/product_images/defimg2_s.jpg,8715181998740
830,Earthworm Jim 3D,0.10,PC,1.00,0.30,/product_images/Juegos/PC Juegos/8715686003857_s.jpg,8715686003857
830,Voodoo Kid,0.01,PC,0.10,0.01,/product_images/defimg2_s.jpg,8715686004700
830,Nelson Piquet's Grand Prix Evolution,0.10,PC,0.75,0.20,/product_images/defimg5_s.jpg,8715686005059
830,Lemmings,0.40,PC,3.00,0.90,/product_images/defimg2_s.jpg,8715686005318
830,Sim Park,0.20,PC,1.50,0.40,/product_images/defimg5_s.jpg,8715686007091
830,Sim Tower,0.20,PC,1.50,0.40,/product_images/defimg2_s.jpg,8715686007343
830,Nascar Revolution,0.40,PC,2.00,0.70,/product_images/defimg1_s.jpg,8715686007541
830,Virtual Pool Hall,0.01,PC,0.25,0.01,/product_images/defimg1_s.jpg,8715686009941
830,Fighter Pilot,0.01,PC,0.10,0.01,/product_images/defimg4_s.jpg,8715686012125
830,Adventure Pinball Forgotten Island,0.10,PC,0.75,0.20,/product_images/Juegos/PC Juegos/8715686012705_s.jpg,8715686012705
830,NHL 2000,0.01,PC,0.10,0.01,/product_images/defimg3_s.jpg,8715686012781
830,Command & Conquer Red Alert,0.40,PC,3.00,0.90,/product_images/defimg1_s.jpg,8715686012835
830,Hearts Deluxe,0.01,PC,0.25,0.01,/product_images/defimg4_s.jpg,8715686013627
830,Lego Creator Knight's Kingdom,0.50,PC,2.50,0.90,/product_images/defimg1_s.jpg,8715686014112
830,"Isla Lego, La",0.01,PC,0.25,0.01,/product_images/defimg5_s.jpg,8715686014259
830,Lego Loco,0.10,PC,1.00,0.30,/product_images/defimg2_s.jpg,8715686014341
830,Lego Rock Raiders,0.10,PC,0.75,0.20,/product_images/defimg2_s.jpg,8715686014617
830,Legoland,0.01,PC,0.25,0.01,/product_images/defimg4_s.jpg,8715686014884
830,Hot Wheels World Race,0.30,PC,1.50,0.50,/product_images/defimg2_s.jpg,8716051505075
830,Nexus,0.01,PC,0.25,0.01,/product_images/defimg2_s.jpg,8716392002264
830,Tetrix,0.01,PC,0.10,0.01,/product_images/defimg5_s.jpg,8716718005306
830,Family Friendly Software Mahjongg,0.01,PC,0.25,0.01,/product_images/defimg1_s.jpg,8716718007102
830,Battle of the Sea,0.10,PC,1.00,0.30,/product_images/defimg3_s.jpg,8716718007171
830,Kult Heretic Kingdoms,0.01,PC,0.50,0.10,/product_images/defimg2_s.jpg,8717127290079
830,Cross Racing Championship 2005,0.50,PC,2.50,0.90,/product_images/Juegos/PC Juegos/8717127290178_s.jpg,8717127290178
830,World war III,0.01,PC,0.10,0.01,/product_images/defimg2_s.jpg,8717202730056
830,Taxi Racer London 2,0.30,PC,1.50,0.50,/product_images/defimg4_s.jpg,8717202730193
830,Pirates of the Caribbean Game,2.00,PC,12.00,4.00,/product_images/defimg4_s.jpg,8717418146504
830,Disney Winnie the Pooh,0.10,PC,1.00,0.30,/product_images/defimg1_s.jpg,8717418309336
830,Disney Universe,1.20,PC,6.00,2.00,/product_images/Juegos/PC Juegos/8717418335069_s.jpg,8717418335069
830,World Racing 2,0.40,PC,2.00,0.70,/product_images/defimg4_s.jpg,8717545400333
830,Gene Troopers,0.10,PC,1.00,0.30,/product_images/Juegos/PC Juegos/8717545400692_s.jpg,8717545400692
830,Age of Pirates Caribbean Tales,0.10,PC,1.00,0.30,/product_images/Juegos/PC Juegos/8717545401101_s.jpg,8717545401101
830,Evil Days of Luckless John,0.80,PC,4.00,1.40,/product_images/Juegos/PC Juegos/8717545401330_s.jpg,8717545401330
830,Obscure II,0.60,PC,3.00,1.00,/product_images/Juegos/PC Juegos/8717545401392_s.jpg,8717545401392
830,Agression: Reign Over Europe,0.50,PC,3.50,1.00,/product_images/Juegos/PC Juegos/8717545401712_s.jpg,8717545401712
830,Dimensity,0.30,PC,2.50,0.70,/product_images/Juegos/PC Juegos/8717545402108_s.jpg,8717545402108
830,Age Of Pirates: City Of Abandoned Ships,0.01,PC,0.25,0.01,/product_images/Juegos/PC Juegos/8717545402276_s.jpg,8717545402276
830,Upper Deck World of Warcraft Onyxias Lair,0.80,PC,4.00,1.40,/product_images/defimg3_s.jpg,8717646205875
830,Keepsake,0.40,PC,3.00,0.90,/product_images/defimg5_s.jpg,8717662270062
830,Sword Of The Stars,0.10,PC,1.00,0.30,/product_images/defimg4_s.jpg,8717662270086
830,Ship Simulator 2006,0.10,PC,0.75,0.20,/product_images/defimg2_s.jpg,8717662270208
830,Barrow Hill,0.80,PC,3.50,1.30,/product_images/Juegos/PC Juegos/8717662270284_s.jpg,8717662270284
830,Warpath,0.10,PC,0.75,0.20,/product_images/defimg3_s.jpg,8717662270475
830,Lost Crown (P),0.80,PC,4.00,1.40,/product_images/defimg2_s.jpg,8717662270628
830,Dark Fall: Lost Souls (P),2.00,PC,12.00,4.00,/product_images/Juegos/PC Juegos/8718144470093_s.jpg,8718144470093
830,Dracula Trilogy,1.20,PC,6.00,2.00,/product_images/Juegos/PC Juegos/8718144470215_s.jpg,8718144470215
830,Killing Floor (P),0.30,PC,1.50,0.50,/product_images/defimg3_s.jpg,8718144470635
830,Starpoint Gemini,1.60,PC,8.00,2.00,/product_images/defimg2_s.jpg,8718144470949
830,Armada 2526 Gold Edition,0.80,PC,4.00,1.40,/product_images/Juegos/PC Juegos/8718144471113_s.jpg,8718144471113
830,Endless Legend (P),0.40,PC,3.00,0.90,/product_images/Juegos/PC Juegos/8718144471700_s.jpg,8718144471700
830,Stardrive II (P),0.10,PC,0.75,0.20,/product_images/defimg2_s.jpg,8718144471823
830,Giana Sisters: Twisted Dreams (P),0.40,PC,2.00,0.70,/product_images/Juegos/PC Juegos/8718591181504_s.jpg,8718591181504
830,Ether One (P),2.00,PC,10.00,3.00,/product_images/Juegos/PC Juegos/8718591182037_s.jpg,8718591182037
830,Sid Meier's Civilization III & IV,2.00,PC,12.00,4.00,/product_images/defimg3_s.jpg,8718801260197
830,Dj Max Trilogy Over the Maximum,4.00,PC,22.00,7.00,/product_images/defimg5_s.jpg,8809186260060
830,Age of Empires III (Ed. Coleccionista),5.00,PC,25.00,9.00,/product_images/defimg3_s.jpg,882224043823
830,Rise of Nations: Rise of Legends (SN) 4CD,0.60,PC,4.50,1.30,/product_images/defimg4_s.jpg,882224136440
830,Zoo Tycoon 2 - African Adventure,0.30,PC,2.50,0.70,/product_images/Juegos/PC Juegos/882224181518_s.jpg,882224181518
830,Zoo Tycoon 2: Zookeeper Collection (2CD),0.50,PC,3.50,1.00,/product_images/defimg3_s.jpg,882224278072
830,Zoo Tycoon 2 Extinct Animals,0.80,PC,4.00,1.40,/product_images/defimg4_s.jpg,882224469142
830,Halo 2 (P),2.00,PC,10.00,3.00,/product_images/defimg2_s.jpg,882224477116
830,Age of Empires III Gold (Juego + Exp.),2.00,PC,10.00,3.00,/product_images/Juegos/PC Juegos/882224531122_s.jpg,882224531122
830,Age of Empires III: The Asian Dynasties,1.60,PC,8.00,2.00,/product_images/Juegos/PC Juegos/882224531382_s.jpg,882224531382
830,Gears of War (P),2.00,PC,12.00,4.00,/product_images/Juegos/PC Juegos/882224532051_s.jpg,882224532051
830,Viva Pinata (SN),0.30,PC,2.00,0.60,/product_images/defimg2_s.jpg,882224560542
830,Zoo Tycoon 2 Ultimate Collection,0.60,PC,4.50,1.30,/product_images/defimg2_s.jpg,882224717342
830,Flight Simulator X (Gold Edition),13.00,PC,30.00,18.00,/product_images/defimg5_s.jpg,882224749503
830,Space Hack La Ultima Biosfera,0.01,PC,0.25,0.01,/product_images/defimg1_s.jpg,88437004214041
830,Polly Pride Pet Detective,0.40,PC,2.00,0.70,/product_images/defimg4_s.jpg,892935001272
830,American Racing games,0.30,PC,1.50,0.50,/product_images/Juegos/PC Juegos/9006113000273_s.jpg,9006113000273
830,Guild 2: Pirates of The Sea,0.40,PC,2.00,0.70,/product_images/defimg4_s.jpg,9006113000570
830,Gothic 3: Forsaken Gods,0.20,PC,1.00,0.30,/product_images/defimg1_s.jpg,9006113001102
830,Panzer Elite Collection,1.60,PC,8.00,2.00,/product_images/defimg3_s.jpg,9006113001119
830,Alan Wake - Special Edition,1.20,PC,6.00,2.00,/product_images/Juegos/PC Juegos/9006113001317_s.jpg,9006113001317
830,Alan Wake -Ed. Deluxe (P),3.00,PC,18.00,6.00,/product_images/Juegos/PC Juegos/9006113001386_s.jpg,9006113001386
830,Paintkiller Hell & Damnation - Edición C,0.70,PC,3.50,1.20,/product_images/defimg3_s.jpg,9006113002123
830,Deadfall Adventures Edicion Coleccionista (P),1.60,PC,7.00,2.00,/product_images/Juegos/PC Juegos/9006113002888_s.jpg,9006113002888
830,Raven: Legacy Of A Master Thief,0.10,PC,1.00,0.30,/product_images/Juegos/PC Juegos/9006113003151_s.jpg,9006113003151
830,Planetary Annihilation (SN),0.20,PC,1.50,0.40,/product_images/defimg1_s.jpg,9006113007210
830,The Vanishing of Ethan Carter (P),6.00,PC,14.00,8.00,/product_images/defimg2_s.jpg,9006113007517
830,Broken Age (P),3.00,PC,15.00,5.00,/product_images/defimg4_s.jpg,9006113008002
830,Quantum Break - Timeless C.E (P) 7 Disc,9.00,PC,20.00,12.00,/product_images/defimg5_s.jpg,9006113009290
830,Europa 1400 - The Guild,0.10,PC,1.00,0.30,/product_images/Juegos/PC Juegos/9006113089025_s.jpg,9006113089025
830,Spellforce The Breath Of Winter Expansio,0.20,PC,1.50,0.40,/product_images/defimg5_s.jpg,9006113095156
830,SpellForce Gold Edition (SN) DVD,0.30,PC,2.00,0.60,/product_images/defimg5_s.jpg,9006113095446
830,Spellforce - Shadow of the Phoenix,0.10,PC,0.75,0.20,/product_images/defimg5_s.jpg,9006113095538
830,Transport Giant - Down Under,0.10,PC,0.75,0.20,/product_images/defimg5_s.jpg,9006113119135
830,Transport Giant + Down Under,0.10,PC,1.00,0.30,/product_images/defimg5_s.jpg,9006113119234
830,GORKY ZERO,0.01,PC,0.10,0.01,/product_images/Juegos/PC Juegos/9006113120049_s.jpg,9006113120049
830,Yeti Sports World Tour,0.10,PC,0.75,0.20,/product_images/defimg2_s.jpg,9006113121220
830,Yetisports Artic adventures,0.01,PC,0.10,0.01,/product_images/defimg5_s.jpg,9006113121435
830,Future Tactics,0.01,PC,0.25,0.01,/product_images/Juegos/PC Juegos/9006113122036_s.jpg,9006113122036
830,Kao The Kangaroo Round 2,0.10,PC,0.75,0.20,/product_images/defimg3_s.jpg,9006113123040
830,Ice Hockey Club Manager 2005,0.01,PC,0.25,0.01,/product_images/defimg2_s.jpg,9006113125013
830,Gothic III/3 (Ed Diamante),0.60,PC,4.00,1.20,/product_images/defimg5_s.jpg,9006113133414
830,Gothic III/3 (Gold Ed),0.30,PC,2.00,0.60,/product_images/defimg3_s.jpg,9006113133629
830,SpellForce 2 Shadow Wars DVD (SN),0.10,PC,1.00,0.30,/product_images/defimg3_s.jpg,9006113134039
830,Ski Racing 2006,0.10,PC,0.75,0.20,/product_images/defimg2_s.jpg,9006113135029
830,Guild 2: Experience Medieval Life,0.70,PC,3.50,1.20,/product_images/defimg3_s.jpg,9006113138013
830,Guild 2: Pirates Of The European Seas,0.80,PC,4.00,1.40,/product_images/defimg2_s.jpg,9006113138228
830,Guild 2: Venice,0.30,PC,1.50,0.50,/product_images/defimg2_s.jpg,9006113138402
830,Freakout - Extreme Freeride,0.30,PC,2.50,0.70,/product_images/Juegos/PC Juegos/9006113139119_s.jpg,9006113139119
830,Flyboys Squadron,0.30,PC,1.50,0.50,/product_images/Juegos/PC Juegos/9006113142010_s.jpg,9006113142010
830,Dawnspire,0.30,PC,2.00,0.60,/product_images/Juegos/PC Juegos/9006113147046_s.jpg,9006113147046
830,Aura 2 Los Anillos Sagrados,0.30,PC,2.50,0.70,/product_images/Juegos/PC Juegos/9006113148142_s.jpg,9006113148142
830,Dead Reefs,0.30,PC,2.00,0.60,/product_images/Juegos/PC Juegos/9006113148548_s.jpg,9006113148548
830,SpaceForce - Rogue Universe,0.30,PC,2.00,0.60,/product_images/defimg3_s.jpg,9006113149002
830,Painkiller Universe,0.80,PC,4.00,1.40,/product_images/defimg2_s.jpg,9006113150718
830,Robert D Anderson & Legacy of Cthulhu,0.50,PC,2.50,0.90,/product_images/defimg1_s.jpg,9006113152040
830,Action Game Pack Vol. 1,0.01,PC,0.10,0.01,/product_images/Juegos/PC Juegos/9006113155522_s.jpg,9006113155522
830,Gothic Universe (3 Discos),0.80,PC,4.00,1.40,/product_images/defimg1_s.jpg,9006113156048
830,Spellforce Universe,0.40,PC,3.00,0.90,/product_images/defimg4_s.jpg,9006113156147
830,The Guild Universe,0.20,PC,1.50,0.40,/product_images/defimg4_s.jpg,9006113156246
830,Aquadelic GT,0.01,PC,0.25,0.01,/product_images/Juegos/PC Juegos/9006113158042_s.jpg,9006113158042
830,Arcania: Gothic 4 (P),0.20,PC,1.50,0.40,/product_images/Juegos/PC Juegos/9006113173045_s.jpg,9006113173045
830,Acania: Gothic 4 CE (P),3.00,PC,15.00,5.00,/product_images/Juegos/PC Juegos/9006113173342_s.jpg,9006113173342
830,Conviertete En Ninera,0.20,PC,1.00,0.30,/product_images/defimg4_s.jpg,9006113175001
830,"Paradiso de los Perros, El",1.00,PC,5.00,1.80,/product_images/defimg2_s.jpg,9006113175605
830,Los Casos Perdidos De Sherlock Holmes.,0.40,PC,3.00,0.90,/product_images/defimg1_s.jpg,9006113181040
830,Everlight: Elfos al Poder,0.80,PC,4.00,1.40,/product_images/defimg3_s.jpg,9006113184010
830,Painkiller Expansion Resurrection,0.10,PC,1.00,0.30,/product_images/Juegos/PC Juegos/9006113189138_s.jpg,9006113189138
830,Torchlight,0.20,PC,1.50,0.40,/product_images/defimg3_s.jpg,9006113196037
830,Stalker: Call of Pripyat,1.00,PC,4.50,1.70,/product_images/defimg4_s.jpg,9006113197003
830,FS Global 2005,0.60,PC,4.00,1.20,/product_images/Juegos/PC Juegos/9006392000247_s.jpg,9006392000247
830,Pilot's FS Global 2008 (4DVD),1.40,PC,6.00,2.00,/product_images/defimg1_s.jpg,9006392000315
830,FS GLobal 2010 X,9.00,PC,20.00,12.00,/product_images/Juegos/PC Juegos/9006392000346_s.jpg,9006392000346
830,America,0.10,PC,0.75,0.20,/product_images/Juegos/PC Juegos/902077300_s.jpg,902077300
830,Fury,0.01,PC,0.10,0.01,/product_images/defimg5_s.jpg,9330253000030
830,Bomber Reloaded,0.40,PC,2.00,0.70,/product_images/defimg5_s.jpg,9783828761223
830,PC Aquarium,1.20,PC,6.00,2.00,/product_images/defimg4_s.jpg,9783828774049
830,Ankh Una Aventura Egipcia,0.60,PC,4.00,1.20,/product_images/Juegos/PC Juegos/9783828774315_s.jpg,9783828774315
830,Ankh: El Corazon de Osiris,0.30,PC,2.00,0.60,/product_images/Juegos/PC Juegos/978382877438_s.jpg,978382877438
830,Ankh: La Batalla de los Dioses,0.01,PC,0.25,0.01,/product_images/Juegos/PC Juegos/9783828774391_s.jpg,9783828774391
830,Mi Refugio para Animales,0.30,PC,2.00,0.60,/product_images/defimg4_s.jpg,9783828774551
830,Mickey: Preparate Para El Cole,0.10,PC,0.75,0.20,/product_images/defimg2_s.jpg,9788439581888
830,Estudio Grafico la Sirenita,0.10,PC,0.75,0.20,/product_images/defimg4_s.jpg,9788439593041
830,Hercules,0.10,PC,0.75,0.20,/product_images/defimg2_s.jpg,9788439593058
830,"Jorobado De Notredame, El",0.01,PC,0.10,0.01,/product_images/defimg2_s.jpg,9788439593
830,Trampolin Quinto Curso,0.40,PC,2.00,0.70,/product_images/defimg4_s.jpg,9788441505261
830,Merli El Cami Del Druida,0.20,PC,1.50,0.40,/product_images/defimg1_s.jpg,9788495204530
830,Ingles Con Los Lunnis,1.20,PC,6.00,2.00,/product_images/defimg4_s.jpg,9788495381965
830,Year Dead,0.40,PC,2.00,0.70,/product_images/defimg2_s.jpg,9788495862945
830,Ajedrez Curso Y Juego,0.10,PC,1.00,0.30,/product_images/Juegos/PC Juegos/9788495875068_s.jpg,9788495875068
830,Shadows Hunter,0.01,PC,0.10,0.01,/product_images/defimg4_s.jpg,9788495875990
830,"Temple Perdut, El",0.01,PC,0.10,0.01,/product_images/defimg1_s.jpg,9788496392014
830,Machinarium,2.00,PC,12.00,4.00,/product_images/defimg2_s.jpg,9788863550900
830,Operation Flashpoint Gold Upgrade,0.01,PC,0.25,0.01,/product_images/defimg1_s.jpg,5024866231915
830,World Championship Snooker 2003,0.01,PC,0.25,0.01,/product_images/defimg1_s.jpg,5024866321746
830,Perimeter,0.01,PC,0.25,0.01,/product_images/defimg3_s.jpg,5024866324174
830,Soldiers Heroes de la Segunda Guerra Mon,0.30,PC,2.00,0.60,/product_images/Juegos/PC Juegos/5024866324310_s.jpg,5024866324310
830,Maelstrom,0.10,PC,1.00,0.30,/product_images/defimg5_s.jpg,5024866324389
830,World Championship Snooker 2004,0.20,PC,1.50,0.40,/product_images/defimg1_s.jpg,5024866325171
830,Colin McRae Rally 2005,0.30,PC,2.50,0.70,/product_images/Juegos/PC Juegos/5024866325430_s.jpg,5024866325430
830,Arsenal Club Football 2005,0.30,PC,1.50,0.50,/product_images/Juegos/PC Juegos/5024866326109_s.jpg,5024866326109
830,Club Football: Liverpool FC 2005,0.80,PC,4.00,1.40,/product_images/Juegos/PC Juegos/5024866326468_s.jpg,5024866326468
830,Toca Race Driver 3,0.01,PC,0.50,0.10,/product_images/defimg2_s.jpg,5024866329933
830,Heroes of the Pacific,0.01,PC,0.50,0.10,/product_images/defimg2_s.jpg,5024866330199
830,Sensible Soccer 2006,0.20,PC,1.50,0.40,/product_images/defimg3_s.jpg,5024866330649
830,Micro Machines V4,0.30,PC,2.00,0.60,/product_images/defimg5_s.jpg,5024866330946
830,Manager De Liga 2007,0.01,PC,0.50,0.10,/product_images/defimg4_s.jpg,5024866331424
830,RF Online,0.01,PC,0.10,0.01,/product_images/defimg2_s.jpg,5024866331448
830,Archlord,0.50,PC,3.50,1.00,/product_images/Juegos/PC Juegos/5024866331578_s.jpg,5024866331578
830,Lord of the Rings Online: SoA (P),1.20,PC,6.00,2.00,/product_images/defimg4_s.jpg,5024866331745
830,Senor De Los Anillos: Online (P),0.50,PC,3.50,1.00,/product_images/defimg1_s.jpg,5024866331769
830,Maelstrom EE,0.01,PC,0.25,0.01,/product_images/defimg3_s.jpg,5024866331974
830,LOTR - Shadows of Angmar (P),0.40,PC,2.00,0.70,/product_images/defimg1_s.jpg,5024866335040
830,Race Driver Grid (P),0.40,PC,3.00,0.90,/product_images/Juegos/PC Juegos/5024866336320_s.jpg,5024866336320
830,Senor de Los A.:Minas de Moria Exsp. (P),0.10,PC,1.00,0.30,/product_images/defimg2_s.jpg,5024866337570
830,Rise of the Argonauts (1DVD),0.20,PC,1.00,0.30,/product_images/defimg5_s.jpg,5024866337693
830,Bella Sara,0.40,PC,3.00,0.90,/product_images/Juegos/PC Juegos/5024866338577_s.jpg,5024866338577
830,Damnation,0.01,PC,0.50,0.10,/product_images/Juegos/PC Juegos/5024866339055_s.jpg,5024866339055
830,Overlord 2,0.50,PC,2.50,0.90,/product_images/defimg5_s.jpg,5024866340327
830,Leisure Suit Larry Box Office Bust,0.01,PC,0.10,0.01,/product_images/defimg5_s.jpg,5024866340686
830,Formula 1 2010 (P) PC,0.90,PC,4.50,1.60,/product_images/Juegos/PC Juegos/5024866343991_s.jpg,5024866343991
830,Operation Flashpoint Red River (P),1.20,PC,6.00,2.00,/product_images/defimg3_s.jpg,5024866345551
830,Formula 1 2011 (P),0.30,PC,1.50,0.50,/product_images/Juegos/PC Juegos/5024866345650_s.jpg,5024866345650
830,Dirt 3 (P),4.00,PC,10.00,6.00,/product_images/Juegos/PC Juegos/5024866346084_s.jpg,5024866346084
830,Dirt Showdown (P),0.80,PC,4.00,1.40,/product_images/Juegos/PC Juegos/5024866347975_s.jpg,5024866347975
830,F1 2012 (P),0.70,PC,5.00,1.50,/product_images/Juegos/PC Juegos/5024866348750_s.jpg,5024866348750
830,F1 Race Stars (P),0.20,PC,1.50,0.40,/product_images/Juegos/PC Juegos/5024866349566_s.jpg,5024866349566
830,Grid 2 (P),1.60,PC,8.00,2.00,/product_images/Juegos/PC Juegos/5024866360547_s.jpg,5024866360547
830,Formula 1 2013 (P),0.90,PC,4.00,1.50,/product_images/Juegos/PC Juegos/5024866361353_s.jpg,5024866361353
