img_caratula,titulo,precio_intercambio,precio_compra,categoria_str,categoria_id,sku,precio_venta
/product_images/Juegos/PS4 Juegos/5021290074811_s.jpg,Rise of the Tomb Raider,26.00,18.00,PlayStation 4,1001,5021290074811,42.00
/product_images/Juegos/PS4 Juegos/5021290069459_s.jpg,Just Cause 3,22.00,15.00,PlayStation 4,1001,5021290069459,35.00
/product_images/Juegos/PS4 Juegos/3391891980685_s.jpg,Dragon Ball: Xenoverse,18.00,13.00,PlayStation 4,1001,3391891980685,30.00
/product_images/Juegos/PS4 Juegos/5026555422079_s.jpg,NBA 2K17,31.00,22.00,PlayStation 4,1001,5026555422079,50.00
/product_images/Juegos/3DS Juegos/045496525507_s.jpg,Tomodachi Life,18.00,13.00,Nintendo 3DS,977,045496525507,28.00
/product_images/Juegos/3DS Juegos/045496520502_s.jpg,Super Street Fighter 3D,7.00,5.00,Nintendo 3DS,977,045496520502,12.00
/product_images/Juegos/3DS Juegos/045496523343_s.jpg,Luigi's Mansion 2,18.00,13.00,Nintendo 3DS,977,045496523343,28.00
/product_images/Juegos/3DS Juegos/045496522629_s.jpg,Profesor Layton: Máscara de los prodigio,9.00,7.00,Nintendo 3DS,977,045496522629,15.00
/product_images/Juegos/3DS Juegos/045496529703_s.jpg,Pokemon Mundo Megamisterioso,16.00,12.00,Nintendo 3DS,977,045496529703,25.00
/product_images/Juegos/3DS Juegos/0045496473242_s.jpg,Monster Hunter Generations,18.00,13.00,Nintendo 3DS,977,0045496473242,28.00
/product_images/Juegos/3DS Juegos/045496524531_s.jpg,Legend of Zelda: A Link Between Worlds,11.00,8.00,Nintendo 3DS,977,045496524531,18.00
/product_images/Juegos/3DS Juegos/045496523435_s.jpg,Fire Emblem Awakening,22.00,16.00,Nintendo 3DS,977,045496523435,35.00
/product_images/Juegos/3DS Juegos/045496527297_s.jpg,Legend of Zelda Majora's Mask,23.00,19.00,Nintendo 3DS,977,045496527297,35.00
/product_images/Juegos/3DS Juegos/045496528164_s.jpg,Animal Crossing: Happy Home Designer,14.00,10.00,Nintendo 3DS,977,045496528164,22.00
/product_images/Juegos/3DS Juegos/045496528485_s.jpg,Legend of Zelda: Tri Force Heroes,13.00,9.00,Nintendo 3DS,977,045496528485,20.00
/product_images/Juegos/3DS Juegos/0045496525187_s.jpg,Yoshi's New Island,7.00,5.00,Nintendo 3DS,977,0045496525187,12.00
/product_images/Juegos/3DS Juegos/045496524821_s.jpg,Bravely Default,18.00,13.00,Nintendo 3DS,977,045496524821,28.00
/product_images/Juegos/3DS Juegos/045496524661_s.jpg,Mario Party: Island Tour,11.00,8.00,Nintendo 3DS,977,045496524661,18.00
/product_images/Juegos/3DS Juegos/045496521585_s.jpg,Resident Evil: Revelations,11.00,8.00,Nintendo 3DS,977,045496521585,18.00
/product_images/Juegos/3DS Juegos/045496473617_s.jpg,Dragon Quest VII: Fragmentos De Un Mundo Olvidado,18.00,13.00,Nintendo 3DS,977,045496473617,28.00
/product_images/Juegos/3DS Juegos/045496521981_s.jpg,Mario Tennis Open,9.00,7.00,Nintendo 3DS,977,045496521981,15.00
/product_images/Juegos/3DS Juegos/045496523251_s.jpg,Monster Hunter 3 Ultimate,9.00,7.00,Nintendo 3DS,977,045496523251,15.00
/product_images/Juegos/3DS Juegos/045496522872_s.jpg,Paper Mario: Sticker Star,13.00,9.00,Nintendo 3DS,977,045496522872,20.00
/product_images/Juegos/3DS Juegos/045496523145_s.jpg,Castlevania Lords Of Shadow,7.00,5.00,Nintendo 3DS,977,045496523145,12.00
/product_images/Juegos/3DS Juegos/045496525118_s.jpg,Inazuma Eleven 3: La Amenaza Del Ogro !,9.00,7.00,Nintendo 3DS,977,045496525118,15.00
/product_images/Juegos/3DS Juegos/045496523923_s.jpg,Mario & Luigi: Dream Team,9.00,7.00,Nintendo 3DS,977,045496523923,15.00
/product_images/Juegos/3DS Juegos/045496525699_s.jpg,Inazuma Eleven Go: Shadow,7.00,5.00,Nintendo 3DS,977,045496525699,12.00
/product_images/Juegos/3DS Juegos/045496527587_s.jpg,Inazuma Eleven Go Chrono Stone: Trueno,11.00,8.00,Nintendo 3DS,977,045496527587,18.00
/product_images/Juegos/3DS Juegos/045496525996_s.jpg,Fantasy Life,13.00,9.00,Nintendo 3DS,977,045496525996,20.00
/product_images/Juegos/3DS Juegos/045496527518_s.jpg,Inazuma Eleven Go Chrono Stones: Llamarada,11.00,8.00,Nintendo 3DS,977,045496527518,18.00
/product_images/Juegos/3DS Juegos/045496524067_s.jpg,Inazuma Eleven 3 : Fuego Explosivo,7.00,5.00,Nintendo 3DS,977,045496524067,12.00
/product_images/Juegos/3DS Juegos/045496525620_s.jpg,Inazuma Eleven Go: Light,9.00,7.00,Nintendo 3DS,977,045496525620,15.00
/product_images/Juegos/3DS Juegos/045496472528_s.jpg,Fire Emblem Birthright,22.00,16.00,Nintendo 3DS,977,045496472528,35.00
/product_images/Juegos/3DS Juegos/045496520069_s.jpg,Nintendogs + Gatos: Golden Retriever,6.00,4.00,Nintendo 3DS,977,045496520069,10.00
/product_images/Juegos/3DS Juegos/045496472108_s.jpg,Hyrule Warriors Legends,18.00,13.00,Nintendo 3DS,977,045496472108,28.00
/product_images/Juegos/3DS Juegos/045496527730_s.jpg,Xenoblade Chronicles 3D,18.00,13.00,Nintendo 3DS,977,045496527730,28.00
/product_images/Juegos/3DS Juegos/5021290053519_s.jpg,Kingdom Hearts 3D: Dream Drop Distance,14.00,10.00,Nintendo 3DS,977,5021290053519,22.00
/product_images/Juegos/3DS Juegos/5030934103978_s.jpg,FIFA 12,1.50,0.90,Nintendo 3DS,977,5030934103978,4.00
/product_images/Juegos/3DS Juegos/5060073307739_s.jpg,Dead or Alive: Dimensions,3.00,2.00,Nintendo 3DS,977,5060073307739,6.00
/product_images/Juegos/3DS Juegos/045496521882_s.jpg,Kid Icarus: Uprising,7.00,5.00,Nintendo 3DS,977,045496521882,12.00
/product_images/Juegos/3DS Juegos/045496474515_s.jpg,Dragon Quest VIII: El Periplo Del Rey Maldito,19.00,14.00,Nintendo 3DS,977,045496474515,30.00
/product_images/Juegos/3DS Juegos/4012927084670_s.jpg,Metal Gear Solid: Snake Eater 3D,7.00,5.00,Nintendo 3DS,977,4012927084670,12.00
/product_images/Juegos/3DS Juegos/5051893218732_s.jpg,LEGO Jurassic World (No Figure),9.00,7.00,Nintendo 3DS,977,5051893218732,15.00
/product_images/Juegos/3DS Juegos/0045496525453_s.jpg,Kirby Triple Deluxe,14.00,10.00,Nintendo 3DS,977,0045496525453,22.00
/product_images/defimg2_s.jpg,Poochy and Yoshi's Wooly World,29.00,26.00,Nintendo 3DS,977,045496474553,38.00
/product_images/Juegos/3DS Juegos/045496523626_s.jpg,Donkey Kong Country Returns,16.00,12.00,Nintendo 3DS,977,045496523626,25.00
/product_images/Juegos/3DS Juegos/045496523732_s.jpg,Lego City Undercover: Chase Begins,9.00,7.00,Nintendo 3DS,977,045496523732,15.00
/product_images/Juegos/3DS Juegos/5021290071308_s.jpg,Final Fantasy Explorers,13.00,9.00,Nintendo 3DS,977,5021290071308,20.00
/product_images/Juegos/3DS Juegos/5051893116779_s.jpg,Lego Batman 2: DC Superheroes,9.00,7.00,Nintendo 3DS,977,5051893116779,15.00
/product_images/Juegos/DS Juegos/045496465377_s.jpg,Legend of Zelda: Phantom Hourglass,9.00,6.00,Nintendo DS,834,045496465377,15.00
/product_images/Juegos/DS Juegos/045496463595_s.jpg,Pokemon Mundo Misterioso Equipo Azul,7.00,5.00,Nintendo DS,834,045496463595,12.00
/product_images/Juegos/DS Juegos/045496468910_s.jpg,Profesor Layton y la Caja de Pandora,7.00,5.00,Nintendo DS,834,045496468910,12.00
/product_images/Juegos/DS Juegos/045496464721_s.jpg,Mas Brain Training,0.70,0.40,Nintendo DS,834,045496464721,2.00
/product_images/Juegos/DS Juegos/045496467944_s.jpg,Profesor Layton y la Villa Misteriosa,9.00,6.00,Nintendo DS,834,045496467944,15.00
/product_images/Juegos/DS Juegos/045496465896_s.jpg,Mario Party DS,7.00,5.00,Nintendo DS,834,045496465896,12.00
/product_images/Juegos/DS Juegos/045496462963_s.jpg,Nintendogs Dalmatian & Friends,1.90,1.20,Nintendo DS,834,045496462963,5.00
/product_images/Juegos/DS Juegos/045496465537_s.jpg,Pokemon Edicion Blanca 2,15.00,11.00,Nintendo DS,834,045496465537,25.00
/product_images/Juegos/DS Juegos/045496471729_s.jpg,Inazuma Eleven 2 : Ventisca Eterna,4.00,3.00,Nintendo DS,834,045496471729,7.00
/product_images/Juegos/DS Juegos/045496468644_s.jpg,Pokemon Platino,12.00,9.00,Nintendo DS,834,045496468644,20.00
/product_images/Juegos/DS Juegos/045496471644_s.jpg,Inazuma Eleven 2  Tormenta De Fuego,5.00,3.00,Nintendo DS,834,045496471644,8.00
/product_images/Juegos/DS Juegos/045496467258_s.jpg,Cocina Conmigo,0.30,0.10,Nintendo DS,834,045496467258,1.00
/product_images/Juegos/DS Juegos/5060121822870_s.jpg,Final Fantasy IV,9.00,6.00,Nintendo DS,834,5060121822870,15.00
/product_images/Juegos/DS Juegos/045496463052_s.jpg,Big Brain Academy,0.70,0.30,Nintendo DS,834,045496463052,2.50
/product_images/Juegos/DS Juegos/045496462239_s.jpg,NintenDogs Dachshund & Friends,3.00,2.00,Nintendo DS,834,045496462239,6.00
/product_images/Juegos/DS Juegos/045496471552_s.jpg,Profesor Layton - Llamada Del Espectro,9.00,6.00,Nintendo DS,834,045496471552,15.00
/product_images/Juegos/DS Juegos/5055277000982_s.jpg,Mario & Sonic en los JJ.OO. de Invierno,9.00,6.00,Nintendo DS,834,5055277000982,15.00
/product_images/Juegos/DS Juegos/4005209082730_s.jpg,Bratz Forever Diamondz,2.00,1.40,Nintendo DS,834,4005209082730,6.00
/product_images/Juegos/DS Juegos/045496464103_s.jpg,Pokemon Ranger,6.00,4.00,Nintendo DS,834,045496464103,10.00
/product_images/Juegos/DS Juegos/045496467722_s.jpg,Pokemon Ranger: Sombras de Almia,6.00,4.00,Nintendo DS,834,045496467722,10.00
/product_images/Juegos/DS Juegos/045496470067_s.jpg,"Dragon Quest IX, Sentinels Of The Starry",15.00,11.00,Nintendo DS,834,045496470067,25.00
/product_images/Juegos/DS Juegos/5060138433519_s.jpg,Mario & Sonic en los Juegos Olimpicos,7.00,5.00,Nintendo DS,834,5060138433519,12.00
/product_images/Juegos/DS Juegos/4005209149921_s.jpg,Monster High,3.00,2.00,Nintendo DS,834,4005209149921,6.00
/product_images/Juegos/DS Juegos/5030934092296_s.jpg,FIFA 11,3.00,2.00,Nintendo DS,834,5030934092296,5.00
/product_images/Juegos/DS Juegos/3307210240354_s.jpg,Catz,1.10,0.70,Nintendo DS,834,3307210240354,3.00
/product_images/Juegos/DS Juegos/045496470555_s.jpg,"Profesor Layton y El Futuro Perdido, El",9.00,6.00,Nintendo DS,834,045496470555,15.00
/product_images/Juegos/DS Juegos/5051893041279_s.jpg,Super ScribbleNauts,7.00,5.00,Nintendo DS,834,5051893041279,12.00
/product_images/Juegos/DS Juegos/045496466510_s.jpg,Magia en Accion (Solo Juego),0.10,0.01,Nintendo DS,834,045496466510,0.50
/product_images/Juegos/DS Juegos/3307210322128_s.jpg,Imagina ser Disenadora de Moda,0.70,0.40,Nintendo DS,834,3307210322128,2.00
/product_images/Juegos/DS Juegos/4005209077316_s.jpg,Disney Cars,3.00,2.00,Nintendo DS,834,4005209077316,6.00
/product_images/Juegos/DS Juegos/045496469641_s.jpg,Pokemon Oro HeartGold + Pokewalker,26.00,18.00,Nintendo DS,834,045496469641,42.00
/product_images/Juegos/DS Juegos/5026555042499_s.jpg,Grand Theft Auto: Chinatown Wars,7.00,5.00,Nintendo DS,834,5026555042499,12.00
/product_images/Juegos/DS Juegos/5060121822696_s.jpg,The World Ends With You,26.00,18.00,Nintendo DS,834,5060121822696,42.00
/product_images/Juegos/DS Juegos/045496469467_s.jpg,Legend Of Zelda Spirit Tracks,17.00,12.00,Nintendo DS,834,045496469467,28.00
/product_images/Juegos/DS Juegos/5030934057059_s.jpg,My Sims,5.00,3.00,Nintendo DS,834,5030934057059,8.00
/product_images/Juegos/DS Juegos/5030934068499_s.jpg,FIFA 09,0.70,0.40,Nintendo DS,834,5030934068499,2.00
/product_images/Juegos/DS Juegos/045496469078_s.jpg,Mario & Luigi: Viaje Al Centro De Boswer,7.00,5.00,Nintendo DS,834,045496469078,12.00
/product_images/Juegos/DS Juegos/3307210263667_s.jpg,Assassin's Creed: Altair's Chronicles,5.00,3.00,Nintendo DS,834,3307210263667,8.00
/product_images/Juegos/DS Juegos/045496464141_s.jpg,Spectrobes,1.10,0.70,Nintendo DS,834,045496464141,3.00
/product_images/Juegos/DS Juegos/045496465650_s.jpg,Naruto: Ninja Council,0.70,0.40,Nintendo DS,834,045496465650,2.00
/product_images/Juegos/DS Juegos/8032853240847_s.jpg,Driver License Trainer Espama,0.60,0.30,Nintendo DS,834,8032853240847,2.00
/product_images/Juegos/DS Juegos/045496462222_s.jpg,NintenDogs Chihuahua & Friends,1.50,0.90,Nintendo DS,834,045496462222,4.00
/product_images/Juegos/PC Juegos/843601015054100001_s.jpg,Colin McRae Rally 2,0.01,0.01,PC,830,843601015054100001,0.25
/product_images/defimg4_s.jpg,PATRICIAN II,0.01,0.01,PC,830,8436010150541,0.10
/product_images/Juegos/PC Juegos/3760156481111_s.jpg,Yesterday Origins (P),4.00,2.00,PC,830,3760156481111,12.00
/product_images/Juegos/PC Juegos/8414185051528_s.jpg,Los Sims 2 (SN),4.00,2.00,PC,830,8414185051528,12.00
/product_images/Juegos/PC Juegos/8436010150572_s.jpg,Imperium II,0.40,0.20,PC,830,8436010150572,1.50
/product_images/Juegos/PC Juegos/8436010150909_s.jpg,Pro Race Driver,0.01,0.01,PC,830,8436010150909,0.10
/product_images/Juegos/PC Juegos/8414606866984_s.jpg,Skyhill,0.10,0.10,PC,830,8414606866984,0.50
/product_images/Juegos/PC Juegos/3348542135710_s.jpg,Warcraft 3: Reign of Chaos (SN) 1CD,1.90,1.20,PC,830,3348542135710,5.00
/product_images/Juegos/PC Juegos/8436010150275_s.jpg,Imperium,0.40,0.20,PC,830,8436010150275,1.50
/product_images/Juegos/PC Juegos/4260089416710_s.jpg,Crookz: The Big Heist (P),0.01,0.01,PC,830,4260089416710,0.15
/product_images/Juegos/PC Juegos/3307211657861_s.jpg,Call of Juarez: Bound in Blood,0.40,0.20,PC,830,3307211657861,1.50
/product_images/Juegos/PC Juegos/4020636127014_s.jpg,Mega Tycoon,0.10,0.01,PC,830,4020636127014,0.50
/product_images/Juegos/PC Juegos/4020628502096_s.jpg,Sacred 2: Fallen Angel (SN),0.90,0.40,PC,830,4020628502096,3.00
/product_images/defimg3_s.jpg,House Of The Dead,0.60,0.30,PC,830,8427897000982,2.00
/product_images/Juegos/PC Juegos/3760156480831_s.jpg,Moto Racer 4 (P),5.00,3.00,PC,830,3760156480831,15.00
/product_images/defimg5_s.jpg,Crazy Taxi,0.01,0.01,PC,830,5017783555493,0.25
/product_images/defimg2_s.jpg,Splinter Cell Pandora Tomorrow,0.20,0.10,PC,830,3307210164339,0.75
/product_images/Juegos/PC Juegos/3307210243874_s.jpg,Age of Mythology Gold Edition,1.50,0.90,PC,830,3307210243874,4.00
/product_images/defimg1_s.jpg,Harry Potter y la Piedra Filosofal (SN),0.90,0.40,PC,830,8414185050255,3.00
/product_images/Juegos/PC Juegos/3307211609143_s.jpg,Prince of Persia (2008),0.20,0.10,PC,830,3307211609143,0.75
/product_images/Juegos/PC Juegos/5030930027407_s.jpg,Medal Of Honor Allied Assault 2CD (SN),0.30,0.10,PC,830,5030930027407,1.00
/product_images/Juegos/PC Juegos/3307210165053_s.jpg,Rayman 3 Hoodlum Havoc ( 3 Disc ),0.40,0.20,PC,830,3307210165053,1.50
/product_images/Juegos/PC Juegos/3307210212368_s.jpg,Prince Of Persia El Alma Del Guerrero,0.01,0.01,PC,830,3307210212368,0.25
/product_images/Juegos/PC Juegos/3307210136817_s.jpg,CSI: Crime Scene Investigation,0.01,0.01,PC,830,3307210136817,0.10
/product_images/Juegos/PC Juegos/8436010150541HD_s.jpg,House Of The Dead 2,0.30,0.10,PC,830,8436010150541,1.00
/product_images/Juegos/PC Juegos/5026555036337_s.jpg,Grand Theft Auto Vice City,2.00,1.40,PC,830,5026555036337,7.00
/product_images/defimg4_s.jpg,Ghost Recon + Discos de Misiones,0.30,0.10,PC,830,3307210156372,1.00
/product_images/defimg1_s.jpg,Splinter Cell Double Agent,0.40,0.20,PC,830,3307210220295,1.50
/product_images/Juegos/PC Juegos/8414185051856_s.jpg,Los Sims 2 Universitarios Expansion (SN) 3C,0.40,0.20,PC,830,8414185051856,1.50
/product_images/Juegos/PC Juegos/8436010154006_s.jpg,Fx Futbol,0.01,0.01,PC,830,8436010154006,0.10
/product_images/defimg2_s.jpg,Fritz 6,0.01,0.01,PC,830,843601015054100009,0.25
/product_images/Juegos/PC Juegos/8436010151470_s.jpg,Runaway 2,0.30,0.10,PC,830,8436010151470,1.00
/product_images/Juegos/PS3 Juegos/711719158264_s.jpg,God of War III (3),6.00,4.00,PlayStation 3,821,711719158264,10.00
/product_images/Juegos/PC Juegos/8436010150398_s.jpg,"Runaway, A Road To Adventure",0.01,0.01,PC,830,8436010150398,0.25
/product_images/Juegos/PC Juegos/8436010151746_s.jpg,La Batalla de las Termopilas,0.30,0.10,PC,830,8436010151746,1.00
/product_images/defimg4_s.jpg,Spellforce - The Order Of dawn,0.10,0.01,PC,830,3760137140754,0.50
/product_images/Juegos/PS3 Juegos/711719412915_s.jpg,Minecraft,9.00,6.00,PlayStation 3,821,711719412915,15.00
/product_images/Juegos/PS3 Juegos/3307215633243_s.jpg,Far Cry 3,6.00,4.00,PlayStation 3,821,3307215633243,10.00
/product_images/Juegos/PS3 Juegos/0711719274551_s.jpg,Last Of Us,13.00,9.00,PlayStation 3,821,0711719274551,22.00
/product_images/Juegos/PC Juegos/5024866323856_s.jpg,Colin McRae Rally 04,0.10,0.01,PC,830,5024866323856,0.50
/product_images/Juegos/PC Juegos/8414185050873_s.jpg,Los Sims Animales A Raudales (SN) (2 CDS),0.01,0.01,PC,830,8414185050873,0.10
/product_images/defimg4_s.jpg,"Hunter, The - Primal",0.50,0.30,PC,830,4032222690147,1.50
/product_images/Juegos/PS3 Juegos/5026555402057_s.jpg,Red Dead Redemption,6.00,4.00,PlayStation 3,821,5026555402057,10.00
/product_images/Juegos/PS3 Juegos/5030930111137_s.jpg,Battlefield 4,5.00,3.00,PlayStation 3,821,5030930111137,8.00
/product_images/Juegos/PS3 Juegos/3307215704974_s.jpg,Assassin's Creed 4: Black Flag,7.00,5.00,PlayStation 3,821,3307215704974,12.00
/product_images/defimg2_s.jpg,XIII,0.01,0.01,PC,830,3307210147196,0.25
/product_images/defimg1_s.jpg,Los Sims 2 Abren Negocios (SN)(CD),0.60,0.30,PC,830,8414185032411,2.00
/product_images/Juegos/PC Juegos/3307210148971_s.jpg,Age of Empires (Gold Edition),1.60,0.90,PC,830,3307210148971,4.50
/product_images/Juegos/PS3 Juegos/711719467359_s.jpg,Uncharted: El Tesoro de Drake,6.00,4.00,PlayStation 3,821,711719467359,10.00
/product_images/Juegos/PS3 Juegos/3307215644867_s.jpg,Assassin's Creed III (3),6.00,4.00,PlayStation 3,821,3307215644867,10.00
/product_images/Juegos/PS3 Juegos/5030934102902_s.jpg,Battlefield 3,1.90,1.20,PlayStation 3,821,5030934102902,5.00
/product_images/defimg4_s.jpg,Ski Alpin,0.01,0.01,PC,830,8436010151029,0.10
/product_images/Juegos/PC Juegos/8414606754373_s.jpg,Randal's Monday,0.70,0.30,PC,830,8414606754373,2.50
/product_images/defimg1_s.jpg,Apache vs Havoc,0.01,0.01,PC,830,8436010150541,0.25
/product_images/Juegos/PS3 Juegos/5030917162459_s.jpg,Call Of Duty: Black Ops III,13.00,9.00,PlayStation 3,821,5030917162459,22.00
/product_images/Juegos/PS3 Juegos/5030934104043_s.jpg,FIFA 12,0.01,0.01,PlayStation 3,821,5030934104043,0.25
/product_images/Juegos/PS3 Juegos/5055060928059_s.jpg,Resident Evil 6,9.00,6.00,PlayStation 3,821,5055060928059,15.00
/product_images/Juegos/PS3 Juegos/093155141292_s.jpg,Elder Scrolls V: Skyrim,5.00,3.00,PlayStation 3,821,093155141292,8.00
/product_images/Juegos/PS3 Juegos/711719128359_s.jpg,Uncharted 2: Among Thieves,6.00,4.00,PlayStation 3,821,711719128359,10.00
/product_images/Juegos/PS3 Juegos/5055060925751_s.jpg,Resident Evil 5,5.00,3.00,PlayStation 3,821,5055060925751,8.00
/product_images/Juegos/PS3 Juegos/3307211666535_s.jpg,Assassin's Creed II,3.00,1.90,PlayStation 3,821,3307211666535,8.00
/product_images/Juegos/PS3 Juegos/5030917124181_s.jpg,Destiny,6.00,4.00,PlayStation 3,821,5030917124181,10.00
/product_images/Juegos/PS3 Juegos/3307215721957_s.jpg,Watch Dogs,11.00,8.00,PlayStation 3,821,3307215721957,18.00
/product_images/Juegos/PS3 Juegos/3307215590058_s.jpg,Assassin's Creed: Revelations,6.00,4.00,PlayStation 3,821,3307215590058,10.00
/product_images/Juegos/PS3 Juegos/3307210263483_s.jpg,Assassin's Creed,3.00,1.90,PlayStation 3,821,3307210263483,8.00
/product_images/Juegos/PS3 Juegos/5030934077989_s.jpg,FIFA 10,0.01,0.01,PlayStation 3,821,5030934077989,0.25
/product_images/Juegos/PS3 Juegos/4012927053393_s.jpg,Pro Evolution Soccer (PES) 2012,0.01,0.01,PlayStation 3,821,4012927053393,0.25
/product_images/Juegos/PS3 Juegos/5030917047213_s.jpg,Call of Duty 4: Modern Warfare,6.00,4.00,PlayStation 3,821,5030917047213,10.00
/product_images/Juegos/PS3 Juegos/5021290048591_s.jpg,Tomb Raider (2013),9.00,6.00,PlayStation 3,821,5021290048591,15.00
/product_images/Juegos/PS3 Juegos/3307217927104_s.jpg,Assassins Creed: Hermandad,3.00,1.90,PlayStation 3,821,3307217927104,8.00
/product_images/Juegos/PS3 Juegos/711719250173_s.jpg,Gran Turismo 6,11.00,8.00,PlayStation 3,821,711719250173,18.00
/product_images/Juegos/PS3 Juegos/5026555400411_s.jpg,L.A Noire,3.00,2.00,PlayStation 3,821,5026555400411,6.00
/product_images/Juegos/PS3 Juegos/4012927054574_s.jpg,Pro Evolution Soccer (PES) 2013,0.50,0.30,PlayStation 3,821,4012927054574,1.50
/product_images/Juegos/PS3 Juegos/093155125421_s.jpg,Fallout 3,3.00,2.00,PlayStation 3,821,093155125421,6.00
/product_images/Juegos/PS3 Juegos/4012927056219_s.jpg,Pro Evolution Soccer (PES) 2014,1.10,0.70,PlayStation 3,821,4012927056219,3.00
/product_images/Juegos/PS3 Juegos/711719999256_s.jpg,Little Big Planet,3.00,2.00,PlayStation 3,821,711719999256,6.00
/product_images/Juegos/PS3 Juegos/5026555402514_s.jpg,Max Payne 3,5.00,3.00,PlayStation 3,821,5026555402514,8.00
/product_images/Juegos/PS3 Juegos/4012927052228_s.jpg,Pro Evolution Soccer (PES) 2011,0.01,0.01,PlayStation 3,821,4012927052228,0.25
/product_images/Juegos/PS3 Juegos/711719175087_s.jpg,Infamous 2,5.00,3.00,PlayStation 3,821,711719175087,8.00
/product_images/Juegos/PS3 Juegos/711719685883_s.jpg,MotorStorm,1.30,0.80,PlayStation 3,821,711719685883,3.50
