sku,precio_intercambio,img_caratula,categoria_id,precio_compra,categoria_str,titulo,precio_venta
454496462109,5.00,/product_images/Juegos/DS Juegos/454496462109_s.jpg,834,3.00,Nintendo DS,Naruto Ninja Council 4,8.00
4582224491728,7.00,/product_images/Juegos/DS Juegos/4582224491728_s.jpg,834,5.00,Nintendo DS,One Piece Gear Spirit,12.00
4779026380408,0.90,/product_images/Juegos/DS Juegos/4779026380408_s.jpg,834,0.60,Nintendo DS,Ninja Captains,2.50
9006113007135,6.00,/product_images/Juegos/PS3 Juegos/9006113007135_s.jpg,821,4.00,PlayStation 3,Destroy All Humans! El Camino Del Recto Furon,10.00
5030917151071,9.00,/product_images/Juegos/PS3 Juegos/5030917151071_s.jpg,821,6.00,PlayStation 3,Teenage Mutant Ninja Turtles: La Amenaza Del Mutageno,15.00
8154030102684,3.00,/product_images/Juegos/PS3 Juegos/8154030102684_s.jpg,821,2.00,PlayStation 3,Falling Skies: The Game,5.00
4260089414891,1.70,/product_images/Juegos/Xbox 360 Juegos/4260089414891_s.jpg,827,1.00,Xbox 360,Port Royale 3,4.50
8033102491232,1.10,/product_images/Juegos/Xbox 360 Juegos/8033102491232_s.jpg,827,0.70,Xbox 360,Superstars V8 Next Challenge,3.00
4902370509755,6.00,/product_images/Juegos/DS Juegos/4902370509755_s.jpg,834,4.00,Nintendo DS,Daigasso! Band Brothers,10.00
4902370512281,18.00,/product_images/Juegos/DS Juegos/4902370512281_s.jpg,834,13.00,Nintendo DS,Osu Tatakae Oendan,30.00
8033102491171,5.00,/product_images/Juegos/PS3 Juegos/8033102491171_s.jpg,821,3.00,PlayStation 3,Superstars V8 Next Challenge,8.00
5037930110740,4.00,/product_images/Juegos/PS3 Juegos/5037930110740_s.jpg,821,3.00,PlayStation 3,Wheelman,7.00
3499550295931,3.00,/product_images/Juegos/Wii Juegos/3499550295931_s.jpg,831,2.00,Wii,Cocoto Festival + 2 pistolas,6.00
3499550296914,4.00,/product_images/Juegos/Wii Juegos/3499550296914_s.jpg,831,3.00,Wii,Reload (Mas 2 Pistolas),7.00
5055277004133,9.00,/product_images/Juegos/Xbox 360 Juegos/5055277004133_s.jpg,827,6.00,Xbox 360,Sonic & SEGA All-Stars Racing,15.00
4260089415423,1.30,/product_images/Juegos/Xbox 360 Juegos/4260089415423_s.jpg,827,0.80,Xbox 360,Omerta: City Of Gangsters,3.50
4904810734116,18.00,/product_images/Juegos/DS Juegos/4904810734116_s.jpg,834,13.00,Nintendo DS,Yuu Yuu Hakusho DS: Ankoku Bujutsukai He,30.00
4904810745211,9.00,/product_images/Juegos/DS Juegos/4904810745211_s.jpg,834,6.00,Nintendo DS,Naruto Shinobi Retsuden,15.00
8427897001163,0.60,/product_images/Juegos/PC Juegos/8427897001163_s.jpg,830,0.30,PC,Toy Story 2 - Juego En Accion,2.00
3391891973304,6.00,/product_images/Juegos/PS3 Juegos/3391891973304_s.jpg,821,4.00,PlayStation 3,Hora De Aventuras: Explora La Mazmorra,10.00
813633010618,12.00,/product_images/Juegos/PS3 Juegos/813633010618_s.jpg,821,9.00,PlayStation 3,Trinity Universe,20.00
3499550296952,6.00,/product_images/Juegos/Wii Juegos/3499550296952_s.jpg,831,4.00,Wii,Wild Adventures: Hunting & Fishing,10.00
349955029836,3.00,/product_images/Juegos/Wii Juegos/349955029836A_s.jpg,831,2.00,Wii,Cocoto Kart Racer 2 (Game Only),5.00
5021290063006,3.00,/product_images/Juegos/Xbox 360 Juegos/5021290063006_s.jpg,827,2.00,Xbox 360,Murdered: Soul Suspect,5.00
5030930074852,1.50,/product_images/Juegos/Xbox 360 Juegos/5030930074852_s.jpg,827,0.90,Xbox 360,Madden 10,4.00
3307215646052,5.00,/product_images/Juegos/Xbox 360 Juegos/3307215646052_s.jpg,827,3.00,Xbox 360,Just Dance - Greatest Hits,8.00
4944076003823,3.00,/product_images/Juegos/DS Juegos/4944076003823_s.jpg,834,2.00,Nintendo DS,Byu Guru Guru Nagetto,5.00
4974365910143,10.00,/product_images/Juegos/DS Juegos/4974365910143_s.jpg,834,7.00,Nintendo DS,Doraemon: Nobita no Kyouryuu 2006,16.00
4974365910211,6.00,/product_images/Juegos/DS Juegos/4974365910211_s.jpg,834,4.00,Nintendo DS,Bleach DS 2nd Kokui Hirameku Chinkon Uta,10.00
8426412005549,2.00,/product_images/Juegos/PC Juegos/8426412005549_s.jpg,830,1.60,PC,Euro Truck Simulator,8.00
8430613001255,0.20,/product_images/Juegos/PC Juegos/8430613001255_s.jpg,830,0.10,PC,Crusaders: Thy Kingdom Come,0.75
8423817602106,0.10,/product_images/Juegos/PC Juegos/8423817602106_s.jpg,830,0.01,PC,Outdoor life Sportsman challenge,0.50
813633012193,7.00,/product_images/Juegos/PS3 Juegos/813633012193_s.jpg,821,5.00,PlayStation 3,Mugen Souls,12.00
3307215692325,3.00,/product_images/Juegos/PS3 Juegos/3307215692325_s.jpg,821,2.00,PlayStation 3,Ghost Recon FS & AW2 Double Pack (18),6.00
5026555410960,0.70,/product_images/Juegos/PS3 Juegos/5026555410960_s.jpg,821,0.40,PlayStation 3,Borderlands 2 - Pack Contenido Adicional,2.00
3505377145158,3.00,/product_images/Juegos/Wii Juegos/3505377145158_s.jpg,831,2.00,Wii,Junior Fitness Trainer,5.00
3546430129425,9.00,/product_images/Juegos/Wii Juegos/3546430129425_s.jpg,831,6.00,Wii,Godzilla Unleashed,15.00
3546430136744,7.00,/product_images/Juegos/Wii Juegos/3546430136744_s.jpg,831,5.00,Wii,My Horse & Me 2,12.00
4020628504557,1.30,/product_images/Juegos/Xbox 360 Juegos/4020628504557_s.jpg,827,0.80,Xbox 360,Ride To Hell Retribution,3.50
5060073302291,3.00,/product_images/Juegos/Xbox 360 Juegos/5060073302291_s.jpg,827,2.00,Xbox 360,Dynasty Warriors 5 Empires,5.00
5030917089480,9.00,/product_images/Juegos/Xbox 360 Juegos/5030917089480_s.jpg,827,6.00,Xbox 360,Apache Air Assault,15.00
4988602113570,3.00,/product_images/Juegos/DS Juegos/4988602113570_s.jpg,834,2.00,Nintendo DS,Prince Of Tennis Crystal Drive 2005,6.00
4988602121827,13.00,/product_images/Juegos/DS Juegos/4988602121827_s.jpg,834,9.00,Nintendo DS,Ganbare Goemon: Toukai Douchuu,22.00
4988602133493,11.00,/product_images/Juegos/DS Juegos/4988602133493_s.jpg,834,8.00,Nintendo DS,Death Note: Kira Game,18.00
4005209143516,1.50,/product_images/Juegos/PC Juegos/4005209143516_s.jpg,830,0.70,PC,Warhammer 40K (P) Dawn of War 2 Retreb,5.00
8717662270512,0.10,/product_images/Juegos/PC Juegos/8717662270512_s.jpg,830,0.01,PC,Ship Simulator 2008,0.50
8426412004399,0.60,/product_images/Juegos/PC Juegos/8426412004399_s.jpg,830,0.30,PC,Dreamfall The Longest Journey,2.00
5026555400046,0.30,/product_images/Juegos/PS3 Juegos/5026555400046_s.jpg,821,0.10,PlayStation 3,NBA 2K7,1.00
5026555414968,7.00,/product_images/Juegos/PS3 Juegos/5026555414968_s.jpg,821,5.00,PlayStation 3,Borderlands 2 - GOTY Ed,12.00
3499550328318,7.00,/product_images/Juegos/PS3 Juegos/3499550328318_s.jpg,821,5.00,PlayStation 3,Handball Challenge 14,12.00
3700577001628,3.00,/product_images/Juegos/Wii Juegos/3700577001628_s.jpg,831,2.00,Wii,Family Party Fitness Fun,6.00
3700577002526,9.00,/product_images/Juegos/Wii Juegos/3700577002526_s.jpg,831,6.00,Wii,Family Party - 90 Great Games Party Pack,15.00
3760137147876,0.30,/product_images/Juegos/Wii Juegos/3760137147876_s.jpg,831,0.20,Wii,Fix It,1.00
093155119840,13.00,/product_images/Juegos/Xbox 360 Juegos/093155119840_s.jpg,827,9.00,Xbox 360,Doom 3 - BFG Edition,22.00
882224468770,1.10,/product_images/Juegos/Xbox 360 Juegos/882224468770_s.jpg,827,0.70,Xbox 360,Vampire Rain,3.00
8436010151456,0.10,/product_images/Juegos/PC Juegos/8436010151456MG_s.jpg,830,0.01,PC,MotoGP Ultimate Racing Technology 2,0.50
5029057111069,0.10,/product_images/Juegos/PC Juegos/5029057111069_s.jpg,830,0.01,PC,Black Hawk Down (SN),0.50
8426412004320,0.01,/product_images/Juegos/PC Juegos/8426412004320_s.jpg,830,0.01,PC,Sudoku XXL,0.10
5060286001486,1.30,/product_images/Juegos/PS3 Juegos/5060286001486_s.jpg,821,0.80,PlayStation 3,Defiance,3.50
3391891987615,12.00,/product_images/Juegos/PS3 Juegos/3391891987615_s.jpg,821,9.00,PlayStation 3,Tales Of Xillia / Tales Of Xillia 2,20.00
5030934109468,3.00,/product_images/Juegos/PS3 Juegos/5030934109468_s.jpg,821,2.00,PlayStation 3,FUSE,6.00
3770000633269,3.00,/product_images/Juegos/Wii Juegos/3770000633269_s.jpg,831,2.00,Wii,Aqua Panic,6.00
3770000633405,5.00,/product_images/Juegos/Wii Juegos/3770000633405_s.jpg,831,3.00,Wii,Garfield Show - Le Amenasa De La Lasana.,8.00
4005209087209,4.00,/product_images/Juegos/Wii Juegos/4005209087209_s.jpg,831,3.00,Wii,Avatar The Legend Of Aang,7.00
5030917050701,3.00,/product_images/Juegos/Xbox 360 Juegos/5030917050701_s.jpg,827,2.00,Xbox 360,Soldier of Fortune 3: Venganza,5.00
4020628504304,1.70,/product_images/Juegos/Xbox 360 Juegos/4020628504304_s.jpg,827,1.00,Xbox 360,Warhammer Mark of Chaos: BattleMarch,4.50
8023171036250,13.00,/product_images/Juegos/Xbox 360 Juegos/8023171036250_s.jpg,827,9.00,Xbox 360,Sniper Elite 3 Ultimate Edition,22.00
5030917008955,0.60,/product_images/Juegos/PC Juegos/5030917008955_s.jpg,830,0.30,PC,Quake 3 Arena,2.00
3700265627055,0.90,/product_images/Juegos/PC Juegos/3700265627055_s.jpg,830,0.40,PC,Painkiller (SN) 3CD,3.00
3307210197184,0.01,/product_images/Juegos/PC Juegos/3307210197184_s.jpg,830,0.01,PC,Myst URU,0.25
5026555419444,13.00,/product_images/Juegos/PS3 Juegos/5026555419444_s.jpg,821,9.00,PlayStation 3,Borderlands Triple Pack,22.00
711719221661,0.90,/product_images/Juegos/PS3 Juegos/711719221661_s.jpg,821,0.60,PlayStation 3,Diggs Detectove Privado,2.50
5060138432925,1.30,/product_images/Juegos/PS3 Juegos/5060138432925_s.jpg,821,0.80,PlayStation 3,"Brujula Dorada, La",3.50
4005209096119,5.00,/product_images/Juegos/Wii Juegos/4005209096119_s.jpg,831,3.00,Wii,Avatar: The Legend of Aang - The Burning,8.00
4005209097048,0.30,/product_images/Juegos/Wii Juegos/4005209097048_s.jpg,831,0.20,Wii,Nicktoons - Attack Of The Toybots,1.00
4005209097079,6.00,/product_images/Juegos/Wii Juegos/4005209097079_s.jpg,831,4.00,Wii,Spongebob's Atlantis Squarepantis,10.00
5060121823679,11.00,/product_images/Juegos/Xbox 360 Juegos/5060121823679_s.jpg,827,8.00,Xbox 360,Infinite Undiscovery,18.00
3499550330410,3.00,/product_images/Juegos/Xbox 360 Juegos/3499550330410_s.jpg,827,2.00,Xbox 360,Motorcycle Club,6.00
3391891958899,2.00,/product_images/Juegos/Xbox 360 Juegos/3391891958899_s.jpg,827,1.40,Xbox 360,Inversion,6.00
4005209118460,0.70,/product_images/Juegos/PC Juegos/4005209118460_s.jpg,830,0.30,PC,Company of Heroes: Tales of Valor,2.50
8431474072309,0.30,/product_images/Juegos/PC Juegos/8431474072309_s.jpg,830,0.10,PC,Undercover - Operacion Wintersun,1.00
5026555039086,1.40,/product_images/Juegos/PC Juegos/5026555039086_s.jpg,830,0.80,PC,Civilization IV,4.00
8059617100612,5.00,/product_images/Juegos/PS3 Juegos/8059617100612_s.jpg,821,3.00,PlayStation 3,SBK Generations,8.00
503093507,0.70,/product_images/Juegos/PS3 Juegos/503093507PSA2_s.jpg,821,0.30,PlayStation 3,EA Sports Active 2 (Solo Juego),2.50
5051892187343,30.00,/product_images/Juegos/PS3 Juegos/5051892187343_s.jpg,821,21.00,PlayStation 3,Lego Dimensions: Starter Pack (Sealed Only),48.00
4005209105187,0.50,/product_images/Juegos/Wii Juegos/4005209105187_s.jpg,831,0.30,Wii,Battle of the Bands,1.50
4005209114158,3.00,/product_images/Juegos/Wii Juegos/4005209114158_s.jpg,831,2.00,Wii,Avatar - Into The Inferno,5.00
4005209114189,1.30,/product_images/Juegos/Wii Juegos/4005209114189_s.jpg,831,0.80,Wii,Spongebob Squarepants - Glob of Doom,3.50
8059617100520,3.00,/product_images/Juegos/Xbox 360 Juegos/8059617100520_s.jpg,827,2.00,Xbox 360,SBK: Generations,6.00
3391891960816,8.00,/product_images/Juegos/Xbox 360 Juegos/3391891960816_s.jpg,827,6.00,Xbox 360,Soul Calibur V (CE),14.00
3296580807116,7.00,/product_images/Juegos/Xbox 360 Juegos/3296580807116_s.jpg,827,5.00,Xbox 360,Namco Museum Virtual Arcade,12.00
4005209072458,1.20,/product_images/Juegos/PC Juegos/4005209072458_s.jpg,830,0.60,PC,Psychonauts,4.00
8435126500004,0.60,/product_images/Juegos/PC Juegos/8435126500004_s.jpg,830,0.30,PC,Postal 2,2.00
8431474073672,0.40,/product_images/Juegos/PC Juegos/8431474073672_s.jpg,830,0.20,PC,Worms 4 Mayhem,1.50
5051893036206,1.50,/product_images/Juegos/PS3 Juegos/5051893036206_s.jpg,821,0.90,PlayStation 3,GaHoole: La Leyenda de los Guardianes,4.00
5055377601614,4.00,/product_images/Juegos/PS3 Juegos/5055377601614_s.jpg,821,3.00,PlayStation 3,Order Up,7.00
711719450450,5.00,/product_images/Juegos/PS3 Juegos/711719450450_s.jpg,821,3.00,PlayStation 3,Eye of Judgement +Playstation Eye +AR Cards,8.00
4005209114226,1.50,/product_images/Juegos/Wii Juegos/4005209114226_s.jpg,831,0.90,Wii,Tak and the Guardians of Gross,4.00
4005209125864,0.90,/product_images/Juegos/Wii Juegos/4005209125864_s.jpg,831,0.60,Wii,All Star Cheerleader 2,2.50
4005209126595,0.70,/product_images/Juegos/Wii Juegos/4005209126595_s.jpg,831,0.40,Wii,Naked Brothers Band,2.00
5055277017140,6.00,/product_images/Juegos/Xbox 360 Juegos/5055277017140_s.jpg,827,4.00,Xbox 360,London 2012,10.00
5051893074833,3.00,/product_images/Juegos/Xbox 360 Juegos/5051893074833_s.jpg,827,2.00,Xbox 360,Barrio Sesamo: Erase una Vez un Monstruo,5.00
5030917151125,5.00,/product_images/Juegos/Xbox 360 Juegos/5030917151125_s.jpg,827,3.00,Xbox 360,Teenage Mutant Ninja Turtles: The Threat from Mutagen,8.00
5030917019364,0.10,/product_images/Juegos/PC Juegos/5030917019364_s.jpg,830,0.01,PC,Soldier of Fortune II Gold Edition (SN),0.50
3554540204048,0.30,/product_images/Juegos/PC Juegos/3554540204048_s.jpg,830,0.10,PC,Frank Herbert's Dune,1.00
3348542135598,0.10,/product_images/Juegos/PC Juegos/3348542135598_s.jpg,830,0.01,PC,Gunman Chronicles,0.50
813633013398,9.00,/product_images/Juegos/PS3 Juegos/813633013398_s.jpg,821,6.00,PlayStation 3,Witch And the Hundred Knight,15.00
813633013909,7.00,/product_images/Juegos/PS3 Juegos/813633013909_s.jpg,821,5.00,PlayStation 3,Fairy Fencer F,12.00
813633015439,11.00,/product_images/Juegos/PS3 Juegos/813633015439_s.jpg,821,8.00,PlayStation 3,Lost Dimension,18.00
4005209128476,0.70,/product_images/Juegos/Wii Juegos/4005209128476_s.jpg,831,0.40,Wii,"Biggest Loser, The",2.00
4005209130714,1.50,/product_images/Juegos/Wii Juegos/4005209130714_s.jpg,831,0.90,Wii,Bob Sponja Boating Bash,4.00
4005209135665,0.20,/product_images/Juegos/Wii Juegos/4005209135665_s.jpg,831,0.10,Wii,Truth Or Lies,0.75
3391891955799,0.90,/product_images/Juegos/Xbox 360 Juegos/3391891955799_s.jpg,827,0.60,Xbox 360,Ace Combat: Assault Horizon LE,2.50
5021290043701,5.00,/product_images/Juegos/Xbox 360 Juegos/5021290043701_s.jpg,827,3.00,Xbox 360,Deus Ex: Human Revolution AE,8.00
3307215889961,11.00,/product_images/Juegos/Xbox 360 Juegos/3307215889961_s.jpg,827,8.00,Xbox 360,Assassin's Creed IV: Black Flag/Assassin's Creed Rogue,18.00
8436010153085,0.60,/product_images/Juegos/PC Juegos/8436010153085_s.jpg,830,0.30,PC,King's Bounty Trilogy,2.00
3700046231280,0.10,/product_images/Juegos/PC Juegos/3700046231280_s.jpg,830,0.01,PC,Theocracy,0.50
3700211501101,0.10,/product_images/Juegos/PC Juegos/3700211501101_s.jpg,830,0.01,PC,Empire Of Magic,0.50
8154030104916,13.00,/product_images/Juegos/PS3 Juegos/8154030104916_s.jpg,821,9.00,PlayStation 3,Barbie: Refugio Para Cachorros De Barbie Y Sus Hermanas,22.00
9006113002369,6.00,/product_images/Juegos/PS3 Juegos/9006113002369_s.jpg,821,4.00,PlayStation 3,Painkiller Hell And Damnation,10.00
3307219930898,1.50,/product_images/Juegos/PS3 Juegos/3307219930898_s.jpg,821,0.90,PlayStation 3,Child of Eden,4.00
4005209138246,6.00,/product_images/Juegos/Wii Juegos/4005209138246_s.jpg,831,4.00,Wii,UFC Personal Trainer + Correa De Pierna,10.00
40052091382,1.10,/product_images/Juegos/Wii Juegos/40052091382NC_s.jpg,831,0.70,Wii,UFC Personal Trainer W/0 Correa De Pierna,3.00
4005209140850,0.90,/product_images/Juegos/Wii Juegos/4005209140850_s.jpg,831,0.60,Wii,Doods Big Adventure,2.50
3307213201048,1.30,/product_images/Juegos/Xbox 360 Juegos/3307213201048_s.jpg,827,0.80,Xbox 360,Pure Football,3.50
5030917176647,6.00,/product_images/Juegos/Xbox 360 Juegos/5030917176647_s.jpg,827,4.00,Xbox 360,Transformers Devastation,10.00
5026555252959,7.00,/product_images/Juegos/Xbox 360 Juegos/5026555252959_s.jpg,827,5.00,Xbox 360,Grand Theft Auto IV E. Completa,12.00
3307210264602,0.10,/product_images/Juegos/PC Juegos/3307210264602_s.jpg,830,0.01,PC,Horsez: Los Secretos del Rancho,0.50
882224008488,0.60,/product_images/Juegos/PC Juegos/882224008488_s.jpg,830,0.30,PC,Dungeon Siege II (SN) (4CD),2.00
3512289017589,1.00,/product_images/Juegos/PC Juegos/3512289017589_s.jpg,830,0.50,PC,Cities XL 2011,3.50
3700577001161,6.00,/product_images/Juegos/PS3 Juegos/3700577001161_s.jpg,821,4.00,PlayStation 3,"Enslaved, Odyssey To The West EC",10.00
4005209153645,9.00,/product_images/Juegos/PS3 Juegos/4005209153645_s.jpg,821,6.00,PlayStation 3,"Gato Con Botas, El",15.00
4020628505042,5.00,/product_images/Juegos/PS3 Juegos/4020628505042_s.jpg,821,3.00,PlayStation 3,Fritz By Chessbase,8.00
4005209151610,2.00,/product_images/Juegos/Wii Juegos/4005209151610_s.jpg,831,1.80,Wii,Barbie Planeta Fashionista,4.00
4005209153133,1.30,/product_images/Juegos/Wii Juegos/4005209153133_s.jpg,831,0.80,Wii,Deepak Chopra's Leela,3.50
3307215678954,15.00,/product_images/Juegos/Xbox 360 Juegos/3307215678954_s.jpg,827,11.00,Xbox 360,Assassin's Creed Anthology,25.00
3307215801420,3.00,/product_images/Juegos/PC Juegos/3307215801420_s.jpg,830,2.00,PC,Assasins Creed Rogue (P),10.00
5021290030756,1.20,/product_images/Juegos/PC Juegos/5021290030756_s.jpg,830,0.60,PC,Tomb Raider Anniversary,4.00
401292709092,1.70,/product_images/Juegos/Wii Juegos/401292709092B_s.jpg,831,1.00,Wii,Dancing Stage Hottest Party + Alfombra,4.50
4012927091456,4.00,/product_images/Juegos/Wii Juegos/4012927091456_s.jpg,831,3.00,Wii,Win Club + Dance Revolution,7.00
8011642020457,3.00,/product_images/Juegos/Xbox 360 Juegos/8011642020457_s.jpg,827,2.00,Xbox 360,Let's Dance With Mel B (Kinect),6.00
5021290030473,0.40,/product_images/Juegos/PC Juegos/5021290030473_s.jpg,830,0.20,PC,Kane & Lynch: Dead Men,1.50
5032921020909,0.40,/product_images/Juegos/PC Juegos/5032921020909_s.jpg,830,0.20,PC,Shellshock Nam'67,1.50
4012927091500,0.50,/product_images/Juegos/Wii Juegos/4012927091500_s.jpg,831,0.30,Wii,Rock Revolution,1.50
4012927091814,3.00,/product_images/Juegos/Wii Juegos/4012927091814_s.jpg,831,2.00,Wii,Marbles! Challenge Balance,6.00
5016488118910,5.00,/product_images/Juegos/DS Juegos/5016488118910_s.jpg,834,3.00,Nintendo DS,Junior Brain Trainer,8.00
8059617103743,11.00,/product_images/Juegos/Xbox 360 Juegos/8059617103743_s.jpg,827,8.00,Xbox 360,Moto GP 15,18.00
8023171023076,5.00,/product_images/Juegos/Xbox 360 Juegos/8023171023076_s.jpg,827,3.00,Xbox 360,Naughty Bear,8.00
5060138433786,0.01,/product_images/Juegos/PC Juegos/5060138433786_s.jpg,830,0.01,PC,Football Manager 2008,0.25
4012927092255,7.00,/product_images/Juegos/Wii Juegos/4012927092255_s.jpg,831,5.00,Wii,Let's Party + Alfombra,12.00
5016488119139,3.00,/product_images/Juegos/DS Juegos/5016488119139_s.jpg,834,2.00,Nintendo DS,Junior Classic Games (UK),5.00
3296580811007,6.00,/product_images/Juegos/Xbox 360 Juegos/3296580811007_s.jpg,827,4.00,Xbox 360,Dragonball Raging Blast LE,10.00
5026555246231,0.70,/product_images/Juegos/Xbox 360 Juegos/5026555246231_s.jpg,827,0.40,Xbox 360,Fantastic Four: Rise of the Silver Surfer,2.00
8431474071388,0.20,/product_images/Juegos/PC Juegos/8431474071388_s.jpg,830,0.10,PC,La Leyenda Del Dragon,0.75
3546430126684,1.80,/product_images/Juegos/PC Juegos/3546430126684_s.jpg,830,0.90,PC,Neverwinter Nights/Shadows of Undrentide/LasHhordas De La Infraoscuridad,6.00
4012927092590,1.50,/product_images/Juegos/Wii Juegos/4012927092590_s.jpg,831,0.90,Wii,Tornado Outbreak,4.00
4012927092750,0.30,/product_images/Juegos/Wii Juegos/4012927092750_s.jpg,831,0.20,Wii,Scene It : Crepusculo,1.00
4012927093009,4.00,/product_images/Juegos/Wii Juegos/4012927093009_s.jpg,831,3.00,Wii,Dance Dance Revolution Hottest Party 3 + Alfombra(Mat),7.00
5016488119146,3.00,/product_images/Juegos/DS Juegos/5016488119146_s.jpg,834,2.00,Nintendo DS,Jewel Quest Solitaire,6.00
5016488119290,1.30,/product_images/Juegos/DS Juegos/5016488119290_s.jpg,834,0.80,Nintendo DS,Mystery Stories,3.50
5016488119313,0.10,/product_images/Juegos/DS Juegos/5016488119313_s.jpg,834,0.01,Nintendo DS,Fifi And The Flowertots,0.50
3307211671911,1.30,/product_images/Juegos/Xbox 360 Juegos/3307211671911_s.jpg,827,0.80,Xbox 360,CSI: Determinacion Mortal,3.50
3307217935802,1.10,/product_images/Juegos/Xbox 360 Juegos/3307217935802_s.jpg,827,0.70,Xbox 360,CSI 6 - La Conspiracion,3.00
3307210262844,1.50,/product_images/Juegos/Xbox 360 Juegos/3307210262844_s.jpg,827,0.90,Xbox 360,CSI: Pruebas Ocultas,4.00
3563650747376,0.10,/product_images/Juegos/PC Juegos/3563650747376_s.jpg,830,0.01,PC,Jack El Destripador New York 1901,0.50
8427197110176,0.10,/product_images/Juegos/PC Juegos/8427197110176_s.jpg,830,0.01,PC,King Of The Road (XP),0.50
8431474072897,0.10,/product_images/Juegos/PC Juegos/8431474072897_s.jpg,830,0.01,PC,Black Buccaneer,0.50
4012927093146,5.00,/product_images/Juegos/Wii Juegos/4012927093146_s.jpg,831,3.00,Wii,Oops! 100 Party Games,8.00
4012927093993,0.70,/product_images/Juegos/Wii Juegos/4012927093993_s.jpg,831,0.40,Wii,Def Jam Rapstar With Mic,2.00
4012927094020,0.70,/product_images/Juegos/Wii Juegos/4012927094020_s.jpg,831,0.40,Wii,Def Jam Rapstar (Solo Juego),2.00
5016488119320,3.00,/product_images/Juegos/DS Juegos/5016488119320_s.jpg,834,2.00,Nintendo DS,Roary The Racing Car,6.00
5016488119337,7.00,/product_images/Juegos/DS Juegos/5016488119337_s.jpg,834,5.00,Nintendo DS,SuperModel Makeover,12.00
5016488119870,0.90,/product_images/Juegos/DS Juegos/5016488119870_s.jpg,834,0.60,Nintendo DS,7 Wonders II,2.50
4017244027881,3.00,/product_images/Juegos/Xbox 360 Juegos/4017244027881_s.jpg,827,2.00,Xbox 360,Crash Time 4 The Syndicate,6.00
400520915772,0.10,/product_images/Juegos/Xbox 360 Juegos/400520915772S_s.jpg,827,0.01,Xbox 360,UDraw Studio (Game Only),0.50
3391891981507,7.00,/product_images/Juegos/Xbox 360 Juegos/3391891981507_s.jpg,827,5.00,Xbox 360,Digimon All Star Rumble,12.00
9788439594772,0.01,/product_images/Juegos/PC Juegos/9788439594772_s.jpg,830,0.01,PC,"Monstruos SA, Sustos & Bolos",0.10
5021290025837,0.30,/product_images/Juegos/PC Juegos/5021290025837_s.jpg,830,0.10,PC,Just Cause,1.00
3700211500715,0.20,/product_images/Juegos/PC Juegos/3700211500715_s.jpg,830,0.10,PC,Search & Rescue IV,0.75
4012927094273,1.10,/product_images/Juegos/Wii Juegos/4012927094273_s.jpg,831,0.70,Wii,Karaoke Revolution Glee + Mic,3.00
4012927094402,0.70,/product_images/Juegos/Wii Juegos/4012927094402_s.jpg,831,0.40,Wii,Glee Karaoke Revolution 2 (Solo Juegos),2.00
4012927094693,0.70,/product_images/Juegos/Wii Juegos/4012927094693_s.jpg,831,0.40,Wii,Dance Dance Revolution -Hottest Party 4 ( Solo Juego),2.00
5016488120715,1.30,/product_images/Juegos/DS Juegos/5016488120715_s.jpg,834,0.80,Nintendo DS,Jewel Quest Mysteries: Curse Of The Emer,3.50
5016488120722,6.00,/product_images/Juegos/DS Juegos/5016488120722_s.jpg,834,4.00,Nintendo DS,Junior Brain Trainer 2,10.00
5016488120975,0.30,/product_images/Juegos/DS Juegos/5016488120975_s.jpg,834,0.10,Nintendo DS,Fireman Sam,1.00
8717545402894,1.50,/product_images/Juegos/Xbox 360 Juegos/8717545402894_s.jpg,827,0.90,Xbox 360,Fairytale Fights,4.00
3307211668133,6.00,/product_images/Juegos/Xbox 360 Juegos/3307211668133_s.jpg,827,4.00,Xbox 360,Splinter Cell Conviction EC,10.00
3391891971300,3.00,/product_images/Juegos/Xbox 360 Juegos/3391891971300_s.jpg,827,2.00,Xbox 360,Turbo: Super Stunt Squad,6.00
3307211609938,0.10,/product_images/Juegos/PC Juegos/3307211609938_s.jpg,830,0.01,PC,CSI: New York,0.50
3700211500630,0.30,/product_images/Juegos/PC Juegos/3700211500630_s.jpg,830,0.10,PC,Gladiators of Rome,1.00
3348542136625,5.00,/product_images/Juegos/PC Juegos/3348542136625_s.jpg,830,3.00,PC,Diablo Battle Chest,15.00
4012927094792,6.00,/product_images/Juegos/Wii Juegos/4012927094792_s.jpg,831,4.00,Wii,DDR Hottest Party 4 + Alfombra,10.00
4012927095645,0.30,/product_images/Juegos/Wii Juegos/4012927095645_s.jpg,831,0.20,Wii,DDR - Hottest Party 5,1.00
4012927095713,1.30,/product_images/Juegos/Wii Juegos/4012927095713_s.jpg,831,0.80,Wii,DDR- Hottest Party 5 + Alfombrilla,3.50
5016488121002,7.00,/product_images/Juegos/DS Juegos/5016488121002_s.jpg,834,5.00,Nintendo DS,Escape The Museum,12.00
5016488121019,0.40,/product_images/Juegos/DS Juegos/5016488121019_s.jpg,834,0.20,Nintendo DS,Hidden Mysteries: Titanic,1.50
5016488121118,6.00,/product_images/Juegos/DS Juegos/5016488121118_s.jpg,834,4.00,Nintendo DS,Mahjong Mysteries Ancient Egypt,10.00
023272339760,9.00,/product_images/Juegos/Xbox 360 Juegos/023272339760_s.jpg,827,6.00,Xbox 360,Lego Indiana Jones 2,15.00
