precio_compra,precio_venta,img_caratula,precio_intercambio,sku,categoria_id,titulo,categoria_str
4.00,10.00,/product_images/Juegos/Wii Juegos/5060138443495_s.jpg,6.00,5060138443495,831,House of the Dead Overkill (Ed. Col.,Wii
6.00,14.00,/product_images/Juegos/PS3 Juegos/5060146461689_s.jpg,8.00,5060146461689,821,Walking Dead: Telltale Games Series 2,PlayStation 3
5.00,12.00,/product_images/Juegos/PS3 Juegos/5060146462839_s.jpg,7.00,5060146462839,821,Juego de Tronos: Temporada 1,PlayStation 3
0.90,4.00,/product_images/Juegos/PS3 Juegos/014633193565_s.jpg,1.50,014633193565,821,Madden NFL 11,PlayStation 3
0.20,1.50,/product_images/defimg3_s.jpg,0.40,8414185033319,830,Fashion Academy (Academia de La Moda),PC
0.20,1.50,/product_images/defimg1_s.jpg,0.40,8414185033340,830,UEFA Champions League 2006-2007 (SN),PC
1.40,6.00,/product_images/Juegos/PC Juegos/8414185033524_s.jpg,2.00,8414185033524,830,Los Sims Historias De Mascotas (SN),PC
4.00,20.00,/product_images/Juegos/PSP Juegos/857823001468_s.jpg,7.00,857823001468,862,Prinny (USA),PSP
2.00,10.00,/product_images/Juegos/PSP Juegos/8717418101077_s.jpg,3.00,8717418101077,862,Pirates of the Caribbean (Col. Edition),PSP
0.10,0.75,/product_images/Juegos/PSP Juegos/8717418107123_s.jpg,0.20,8717418107123,862,Every Extend Extra,PSP
2.00,6.00,/product_images/Juegos/PS3 Juegos/5024866340426_s.jpg,3.00,5024866340426,821,Overlord 2,PlayStation 3
0.30,2.00,/product_images/defimg2_s.jpg,0.60,8414185033555,830,Hellgate London,PC
0.40,3.00,/product_images/Juegos/PSP Juegos/8717418282202_s.jpg,0.90,8717418282202,862,Split/Second,PSP
1.30,3.00,/product_images/Juegos/Wii Juegos/5704652999853_s.jpg,1.80,5704652999853,831,Hugo Agent Lemon Twist,Wii
0.90,4.00,/product_images/Juegos/PS3 Juegos/5060327531163_s.jpg,1.50,5060327531163,821,Yaiba: Ninja Gaiden Z,PlayStation 3
2.00,5.00,/product_images/Juegos/Xbox 360 Juegos/4005209105828_s.jpg,3.00,4005209105828,827,Wall-E,Xbox 360
0.01,0.50,/product_images/defimg5_s.jpg,0.10,8414185033869,830,FIFA Manager 08,PC
0.20,1.50,/product_images/defimg1_s.jpg,0.40,8414185033876,830,FIFA 08 (SN),PC
1.00,5.00,/product_images/Juegos/PC Juegos/8414185033968_s.jpg,1.80,8414185033968,830,Need For Speed:(SN) Pro Street,PC
1.20,6.00,/product_images/Juegos/PSP Juegos/8717545401194_s.jpg,2.00,8717545401194,862,Xyanide Resurrection,PSP
2.00,12.00,/product_images/Juegos/PSP Juegos/8717545402481_s.jpg,4.00,8717545402481,862,Obscure - The Aftermath,PSP
5.00,25.00,/product_images/defimg5_s.jpg,9.00,893610001518,862,Fate Extra Collectors Ed,PSP
3.00,8.00,/product_images/Juegos/Wii Juegos/5743211720286_s.jpg,5.00,5743211720286,831,Bratz Kidz Party,Wii
6.00,15.00,/product_images/defimg2_s.jpg,9.00,722674800044,831,One Piece: Unlimited Adventure,Wii
1.20,5.00,/product_images/Juegos/Wii Juegos/7340044300067_s.jpg,1.90,7340044300067,831,Dance Party Pop Hits (Solo Juego),Wii
4.00,10.00,/product_images/Juegos/PS3 Juegos/5030917076190_s.jpg,6.00,5030917076190,821,Madagascar Kartz,PlayStation 3
11.00,25.00,/product_images/Juegos/PS3 Juegos/3499550341393_s.jpg,15.00,3499550341393,821,Handball 16,PlayStation 3
3.00,7.00,/product_images/Juegos/PS3 Juegos/4260231341495_s.jpg,4.00,4260231341495,821,La Voz 2 (No Microphone),PlayStation 3
2.00,5.00,/product_images/Juegos/Xbox 360 Juegos/4005209118712_s.jpg,3.00,4005209118712,827,50 Cent Blood on The Sand,Xbox 360
3.00,8.00,/product_images/Juegos/Xbox 360 Juegos/4005209153416_s.jpg,5.00,4005209153416,827,Bob Esponja Surf & Skate Roadtrip,Xbox 360
2.00,6.00,/product_images/Juegos/Xbox 360 Juegos/4005209156004_s.jpg,3.00,4005209156004,827,Pictionary - Edición Actualizada,Xbox 360
0.10,0.75,/product_images/defimg1_s.jpg,0.20,8414185050231,830,Sid Meier's Sim Golf,PC
0.01,0.25,/product_images/defimg3_s.jpg,0.01,8414185050248,830,Fifa Football  2002,PC
0.01,0.50,/product_images/defimg2_s.jpg,0.10,8414185050514,830,Mundial FIFA 2002,PC
0.20,1.50,/product_images/Juegos/PSP Juegos/9006113139225_s.jpg,0.40,9006113139225,862,Freak Out: Extreme Freeride,PSP
0.01,0.50,/product_images/defimg5_s.jpg,0.10,9783828774148,862,Peliculas a PSP,PSP
2.00,12.00,/product_images/Juegos/PSP Juegos/4005209124843_s.jpg,4.00,4005209124843,862,SpongeBob: Truth or Square,PSP
5.00,12.00,/product_images/Juegos/Wii Juegos/7340044301194_s.jpg,7.00,7340044301194,831,Robbie Williams WeSing + Mic x 2,Wii
0.70,3.00,/product_images/Juegos/Wii Juegos/8023171012032_s.jpg,1.10,8023171012032,831,"Destino del Zorro, El",Wii
1.50,3.50,/product_images/Juegos/Wii Juegos/8023171012773_s.jpg,2.00,8023171012773,831,Pop!,Wii
9.00,20.00,/product_images/Juegos/PS3 Juegos/8059617102890_s.jpg,12.00,8059617102890,821,Ride,PlayStation 3
1.20,5.00,/product_images/Juegos/PS3 Juegos/3307219930065_s.jpg,1.90,3307219930065,821,Mi Experto En Fitness Club,PlayStation 3
3.00,8.00,/product_images/Juegos/PS3 Juegos/5030934101141_s.jpg,5.00,5030934101141,821,Rango,PlayStation 3
0.10,1.00,/product_images/defimg5_s.jpg,0.30,8414185050521,830,F1 2002,PC
0.30,2.50,/product_images/Juegos/PSP Juegos/711719103363_s.jpg,0.70,711719103363,862,Fat Princess: Fistful of Cake,PSP
0.80,3.50,/product_images/Juegos/Wii Juegos/8023171012940_s.jpg,1.30,8023171012940,831,Big Catch - Bass Fishing,Wii
5.00,12.00,/product_images/Juegos/PS3 Juegos/5021290062696_s.jpg,7.00,5021290062696,821,Murdered: Soul Suspect,PlayStation 3
0.60,2.50,/product_images/Juegos/Xbox 360 Juegos/4012927034132_s.jpg,0.90,4012927034132,827,Tornado Outbreak,Xbox 360
0.60,2.50,/product_images/Juegos/Xbox 360 Juegos/4020628504687_s.jpg,0.90,4020628504687,827,Risen,Xbox 360
0.01,0.50,/product_images/defimg1_s.jpg,0.10,8414185050569,830,F1 Championship Season 2000,PC
2.00,12.00,/product_images/Juegos/PSP Juegos/5060121821811_s.jpg,4.00,5060121821811,862,Valkyrie Profile Lenneth,PSP
3.00,8.00,/product_images/Juegos/Wii Juegos/8023171013749_s.jpg,5.00,8023171013749,831,Guilty Gear Core,Wii
20.00,45.00,/product_images/Juegos/PS3 Juegos/5030917199059_s.jpg,28.00,5030917199059,821,Skylanders Imaginators Starter Park,PlayStation 3
0.80,3.50,/product_images/Juegos/Xbox 360 Juegos/4020628506964_s.jpg,1.30,4020628506964,827,Risen 2: Dark Waters,Xbox 360
0.01,0.10,/product_images/defimg4_s.jpg,0.01,8414185050590,830,Shogun Total War,PC
0.01,0.50,/product_images/Juegos/PSP Juegos/5060015534933_s.jpg,0.10,5060015534933,862,Pro Stroke Golf,PSP
1.00,4.50,/product_images/Juegos/Wii Juegos/8023171021683_s.jpg,1.70,8023171021683,831,Mi Bebe Juega + Adaptador,Wii
3.00,8.00,/product_images/Juegos/PS3 Juegos/3512899109414_s.jpg,5.00,3512899109414,821,Juego de Tronos,PlayStation 3
4.00,10.00,/product_images/Juegos/PS3 Juegos/4020628884413_s.jpg,6.00,4020628884413,821,Saints Row: Double Pack,PlayStation 3
0.90,4.00,/product_images/Juegos/Xbox 360 Juegos/4020628860950_s.jpg,1.50,4020628860950,827,Saints Row: Gat Out Of Hell,Xbox 360
0.80,3.50,/product_images/Juegos/Xbox 360 Juegos/4020628889036_s.jpg,1.30,4020628889036,827,Sacred 3,Xbox 360
0.40,2.00,/product_images/Juegos/Xbox 360 Juegos/4260089412583_s.jpg,0.70,4260089412583,827,Darkstar One Broken Alliance,Xbox 360
0.30,2.50,/product_images/defimg3_s.jpg,0.70,8414185050705,830,Need For Speed: Hot Pursuit 2,PC
0.70,5.00,/product_images/defimg1_s.jpg,1.50,8414185050804,830,Medal of Honor Spearhead Expansion,PC
0.90,4.50,/product_images/Juegos/PSP Juegos/5060125480885_s.jpg,1.60,5060125480885,862,Dead Head Fred,PSP
0.20,1.50,/product_images/Juegos/PSP Juegos/5024866332230_s.jpg,0.40,5024866332230,862,Toca Race Drive 3 Challenge,PSP
0.40,2.00,/product_images/Juegos/DS Juegos/3307210334930_s.jpg,0.70,3307210334930,834,Telly Addicts,Nintendo DS
4.00,10.00,/product_images/defimg4_s.jpg,6.00,8023171033495,831,Zumba Fitness: World Party (With Belt),Wii
0.30,1.50,/product_images/Juegos/Wii Juegos/8033102494219_s.jpg,0.50,8033102494219,831,National Geographic Challenge,Wii
4.00,9.00,/product_images/defimg3_s.jpg,5.00,8154030103025,831,Aviones Equipo de Rescate,Wii
4.00,10.00,/product_images/Juegos/PS3 Juegos/5060138437876_s.jpg,6.00,5060138437876,821,"Increible Hulk, El (2008)",PlayStation 3
2.00,5.00,/product_images/Juegos/PS3 Juegos/5030917059452_s.jpg,3.00,5030917059452,821,World Championship off Road Racing,PlayStation 3
3.00,8.00,/product_images/Juegos/PS3 Juegos/3307210341600_s.jpg,5.00,3307210341600,821,Oblivion (Game of the Year) (Juego+Exp.),PlayStation 3
2.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5021290040250_s.jpg,3.00,5021290040250,827,Final Fantasy XIII (Ed. Colec.),Xbox 360
8.00,18.00,/product_images/Juegos/Xbox 360 Juegos/5021290054318_s.jpg,11.00,5021290054318,827,Tomb Raider (2013) Survival Edition,Xbox 360
8.00,18.00,/product_images/Juegos/Xbox 360 Juegos/5021290066649_s.jpg,11.00,5021290066649,827,Ultimate Action Triple Pack,Xbox 360
2.00,10.00,/product_images/Juegos/PSP Juegos/5060112740107_s.jpg,3.00,5060112740107,862,ATV Offroad Fury Blazin Trails,PSP
0.20,1.50,/product_images/Juegos/PSP Juegos/3307210207661_s.jpg,0.40,3307210207661,862,Frantix,PSP
1.00,4.50,/product_images/Juegos/DS Juegos/3307210409744_s.jpg,1.70,3307210409744,834,Brain Challenge,Nintendo DS
0.90,4.00,/product_images/defimg2_s.jpg,1.50,3307210409768,834,Reto Mental,Nintendo DS
0.40,2.00,/product_images/Juegos/DS Juegos/3307210414106_s.jpg,0.70,3307210414106,834,Maths Play,Nintendo DS
4.00,10.00,/product_images/Juegos/Wii Juegos/8154030104558_s.jpg,6.00,8154030104558,831,Monster High: La Nueva Chica Del Insti,Wii
8.00,18.00,/product_images/defimg3_s.jpg,11.00,8717418301163,831,Lego Pirates Of The Caribbean,Wii
3.00,7.00,/product_images/Juegos/PS3 Juegos/3391891958271_s.jpg,4.00,3391891958271,821,Ridge Racer Unbounded,PlayStation 3
2.00,6.00,/product_images/Juegos/PS3 Juegos/3307215624777_s.jpg,3.00,3307215624777,821,Splinter Cell Double Agent/Rainbow Six,PlayStation 3
2.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5024866345278_s.jpg,3.00,5024866345278,827,Bodycount,Xbox 360
0.90,4.00,/product_images/Juegos/Xbox 360 Juegos/5026555245104_s.jpg,1.50,5026555245104,827,Amped 3,Xbox 360
1.60,8.00,/product_images/Juegos/PSP Juegos/8033102495124_s.jpg,2.00,8033102495124,862,Great Battles of Rome,PSP
0.40,3.00,/product_images/Juegos/PSP Juegos/3307210246455_s.jpg,0.90,3307210246455,862,Asphalt Urban GT2,PSP
0.70,3.00,/product_images/defimg3_s.jpg,1.10,3307210448880,834,Imagine Interior Designer (UK),Nintendo DS
2.00,5.00,/product_images/Juegos/DS Juegos/3307210449016_s.jpg,3.00,3307210449016,834,Imagina ser Estrella de Cine,Nintendo DS
3.00,8.00,/product_images/Juegos/Wii Juegos/9006113150527_s.jpg,5.00,9006113150527,831,Sam & Max: Season 1,Wii
4.00,9.00,/product_images/defimg4_s.jpg,5.00,9006113192046,831,Circus Todos A Pista,Wii
2.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5026555247528_s.jpg,3.00,5026555247528,827,Don King el Boxeo,Xbox 360
4.00,10.00,/product_images/Juegos/Xbox 360 Juegos/5026555249140_s.jpg,6.00,5026555249140,827,Bioshock + Oblivion,Xbox 360
3.00,8.00,/product_images/Juegos/Xbox 360 Juegos/5026555253611_s.jpg,5.00,5026555253611,827,Borderlands GOTY *2 Disc*,Xbox 360
0.40,3.00,/product_images/Juegos/PSP Juegos/5030934047722_s.jpg,0.90,5030934047722,862,SSX On Tour,PSP
0.20,1.50,/product_images/defimg3_s.jpg,0.40,711719152682,862,Mega Minis Vol 3,PSP
0.60,2.50,/product_images/defimg4_s.jpg,0.90,3307210450029,834,Imagina ser Bailarina,Nintendo DS
18.00,42.00,/product_images/Juegos/Wii Juegos/3296580807048_s.jpg,26.00,3296580807048,831,Klonoa,Wii
0.90,4.00,/product_images/Juegos/Xbox 360 Juegos/5030917051821_s.jpg,1.50,5030917051821,827,Guitar Hero II (Solo Juego),Xbox 360
0.30,2.00,/product_images/defimg3_s.jpg,0.60,711719214038,862,Buzz! Concurso Musical Definitivo,PSP
2.00,5.00,/product_images/Juegos/DS Juegos/3307210450296_s.jpg,3.00,3307210450296,834,Imagina ser Amazona,Nintendo DS
4.00,10.00,/product_images/Juegos/Wii Juegos/008888174387_s.jpg,6.00,008888174387,831,Petz Sports,Wii
1.50,3.50,/product_images/defimg2_s.jpg,2.00,014633158199,831,Sims 2 Castaway,Wii
2.00,5.00,/product_images/defimg3_s.jpg,3.00,014633193886,831,Rock Band: Country Track Pack,Wii
2.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5030917053696_s.jpg,3.00,5030917053696,827,Cabelas Big Game Hunter,Xbox 360
0.60,2.50,/product_images/Juegos/Xbox 360 Juegos/5030917089879_s.jpg,0.90,5030917089879,827,Tony Hawk Shred,Xbox 360
0.80,3.50,/product_images/Juegos/Xbox 360 Juegos/5030917090639_s.jpg,1.30,5030917090639,827,Bakugan: Defenders Of The Core,Xbox 360
1.60,8.00,/product_images/Juegos/PSP Juegos/5060073306039_s.jpg,2.00,5060073306039,862,Mana Khemia: Student Alliance,PSP
4.00,20.00,/product_images/defimg1_s.jpg,7.00,730865600151,862,"Atlus Knights In The Nightmare,",PSP
0.40,2.00,/product_images/Juegos/DS Juegos/3307210450579_s.jpg,0.70,3307210450579,834,Hells Kitchen,Nintendo DS
0.20,1.50,/product_images/Juegos/DS Juegos/3307210451880_s.jpg,0.40,3307210451880,834,Mi Experto en Aleman,Nintendo DS
0.60,2.50,/product_images/defimg2_s.jpg,0.90,3307210505972,834,Farm Life,Nintendo DS
0.30,2.50,/product_images/defimg1_s.jpg,0.70,8414185050972,830,007 Nightfire,PC
2.00,6.00,/product_images/defimg4_s.jpg,3.00,014633193930,831,Rockband Metal Track Pack,Wii
3.00,8.00,/product_images/defimg1_s.jpg,5.00,023272005412,831,Thrillville - Off The rails,Wii
3.00,8.00,/product_images/defimg5_s.jpg,5.00,031719192045,831,Game Party 2,Wii
0.70,3.00,/product_images/Juegos/Xbox 360 Juegos/5030917107474_s.jpg,1.10,5030917107474,827,Men in Black 3 - Alien Crisis,Xbox 360
8.00,18.00,/product_images/Juegos/Xbox 360 Juegos/5030917123399_s.jpg,11.00,5030917123399,827,Walking Dead: Survival Instinct,Xbox 360
6.00,15.00,/product_images/Juegos/Xbox 360 Juegos/5030917163104_s.jpg,9.00,5030917163104,827,Skylanders SuperChargers Starter Pack,Xbox 360
0.01,0.50,/product_images/defimg1_s.jpg,0.10,3307211310100,834,Imagine Baby Club,Nintendo DS
0.20,1.50,/product_images/Juegos/DS Juegos/3307211310148_s.jpg,0.40,3307211310148,834,Imagina Ser Mama: Mira Como Aprenden,Nintendo DS
0.90,4.00,/product_images/defimg2_s.jpg,1.50,3307211310810,834,Puzzler Collection,Nintendo DS
0.20,1.50,/product_images/defimg4_s.jpg,0.40,8414185051016,830,Battlefield 1942 The Road To Rome,PC
0.01,0.10,/product_images/defimg2_s.jpg,0.01,8414185051184,830,Total club manager 2004,PC
4.00,9.00,/product_images/defimg2_s.jpg,5.00,040232895753,831,Fit Music,Wii
3.00,8.00,/product_images/Juegos/Wii Juegos/045496362669_s.jpg,5.00,045496362669,831,Kororinpa,Wii
0.70,3.00,/product_images/Juegos/Wii Juegos/045496363178_s.jpg,1.10,045496363178,831,Pangya Golf,Wii
3.00,8.00,/product_images/Juegos/Xbox 360 Juegos/5030930101756_s.jpg,5.00,5030930101756,827,Harry Potter y las Reliquias...Parte 2,Xbox 360
0.80,3.50,/product_images/Juegos/Xbox 360 Juegos/5030934049122_s.jpg,1.30,5030934049122,827,Fight Night Round 3,Xbox 360
3.00,8.00,/product_images/Juegos/Xbox 360 Juegos/5030934050166_s.jpg,5.00,5030934050166,827,Superman Returns,Xbox 360
5.00,12.00,/product_images/defimg4_s.jpg,7.00,3307211311671,834,Fashion Dogz,Nintendo DS
0.40,2.00,/product_images/defimg3_s.jpg,0.70,3307211502642,834,Imagine: Modern Dancer,Nintendo DS
0.60,2.50,/product_images/Juegos/DS Juegos/3307211605084_s.jpg,0.90,3307211605084,834,Shaun White Snowboarding,Nintendo DS
0.01,0.10,/product_images/defimg3_s.jpg,0.01,8414185051313,830,NBA Live 04 (SN) 2CD,PC
1.00,7.00,/product_images/defimg2_s.jpg,2.00,8414185051351,830,Battlefield 1942 Deluxe Edtition,PC
0.10,1.00,/product_images/defimg1_s.jpg,0.30,8414185051375,830,Bionicle,PC
0.90,4.00,/product_images/Juegos/Wii Juegos/045496363789_s.jpg,1.50,045496363789,831,Wii Fit Plus + Tabla Negra,Wii
5.00,12.00,/product_images/Juegos/Wii Juegos/045496363CAR_s.jpg,7.00,045496363,831,Super Mario Galaxy (Carton),Wii
1.40,6.00,/product_images/Juegos/Wii Juegos/045496364830_s.jpg,2.00,045496364830,831,High School Musical + Microfono,Wii
4.00,10.00,/product_images/Juegos/Xbox 360 Juegos/5030934051750_s.jpg,6.00,5030934051750,827,"Padrino, El",Xbox 360
2.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5030934057325_s.jpg,3.00,5030934057325,827,Harry Potter y la Orden del Fenix,Xbox 360
0.20,1.00,/product_images/Juegos/Xbox 360 Juegos/5030934063654_s.jpg,0.30,5030934063654,827,UEFA Euro 2008,Xbox 360
2.00,5.00,/product_images/defimg3_s.jpg,3.00,3307211605602,834,Imagina ser Doctora,Nintendo DS
0.01,0.25,/product_images/defimg1_s.jpg,0.01,3307211606821,834,Petz - My Kitten Family,Nintendo DS
1.20,5.00,/product_images/Juegos/DS Juegos/3307211606869_s.jpg,1.90,3307211606869,834,Animalz: Una Familia de Catz,Nintendo DS
0.10,1.00,/product_images/defimg2_s.jpg,0.30,8414185051405,830,Comand Conquer Zero Hour disco expansion,PC
0.01,0.25,/product_images/defimg3_s.jpg,0.01,8414185051634,830,Catwoman,PC
4.00,10.00,/product_images/Juegos/Wii Juegos/045496364847_s.jpg,6.00,045496364847,831,Princesas: Un Viaje Encantado,Wii
0.10,0.75,/product_images/Juegos/Xbox 360 Juegos/5030934065672_s.jpg,0.20,5030934065672,827,Tiger Woods PGA Tour 09,Xbox 360
0.60,2.50,/product_images/Juegos/DS Juegos/3307211607170_s.jpg,0.90,3307211607170,834,Animalz: Una Familia de Monkeyz,Nintendo DS
0.01,0.25,/product_images/defimg1_s.jpg,0.01,8414185071090,830,Ultimate ride,PC
0.70,3.00,/product_images/defimg5_s.jpg,1.10,045496364878,831,Wii Chess,Wii
8.00,18.00,/product_images/Juegos/Xbox 360 Juegos/5030934066969_s.jpg,11.00,5030934066969,827,Harry Potter y El Misterio del Principe,Xbox 360
1.00,5.00,/product_images/defimg5_s.jpg,1.80,8414185090336,830,Star Wars - La Amenaza Fantasma,PC
3.00,8.00,/product_images/Juegos/Wii Juegos/045496366469_s.jpg,5.00,045496366469,831,Animal Crossing + Wii Speak,Wii
1.20,5.00,/product_images/Juegos/Wii Juegos/045496366827_s.jpg,1.90,045496366827,831,Disney Think Fast!,Wii
0.90,4.00,/product_images/Juegos/Xbox 360 Juegos/5030934069717_s.jpg,1.50,5030934069717,827,Rock Band Song Pack 2,Xbox 360
4.00,10.00,/product_images/Juegos/Xbox 360 Juegos/5030934101820_s.jpg,6.00,5030934101820,827,"Need For Speed, Shift 2 LE",Xbox 360
3.00,7.00,/product_images/Juegos/DS Juegos/3307211607583_s.jpg,4.00,3307211607583,834,Animal Una Familia De Horse,Nintendo DS
0.90,4.00,/product_images/defimg1_s.jpg,1.50,3307211607682,834,Scrabble 2009 (UK),Nintendo DS
0.50,3.50,/product_images/Juegos/PC Juegos/8414185300114_s.jpg,1.00,8414185300114,830,Need For Speed: Undercover (SN),PC
0.20,1.50,/product_images/defimg4_s.jpg,0.40,8414185300121,830,Burnout Paradise The Ultimate Box,PC
0.70,3.00,/product_images/Juegos/Wii Juegos/045496366841_s.jpg,1.10,045496366841,831,Sing it High School Musical 3 + Micro,Wii
2.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5037930100130_s.jpg,3.00,5037930100130,827,Hour of Victory,Xbox 360
0.20,1.00,/product_images/Juegos/PS3 Juegos/5030934063869_s.jpg,0.30,5030934063869,821,UEFA Euro 2008,PlayStation 3
0.10,1.00,/product_images/defimg2_s.jpg,0.30,3307211607941,834,My Dog Coach,Nintendo DS
0.60,2.50,/product_images/defimg1_s.jpg,0.90,3307211608665,834,Sam Power: Fire Fighter,Nintendo DS
0.50,3.50,/product_images/defimg2_s.jpg,1.00,8414185300138,830,"Saboteur, The",PC
0.30,2.50,/product_images/defimg1_s.jpg,0.70,8414185300404,830,Rail Similator 2007,PC
5.00,12.00,/product_images/Juegos/Wii Juegos/045496368029_s.jpg,7.00,045496368029,831,Harvest Moon: Tree of Tranquility,Wii
1.20,5.00,/product_images/Juegos/Wii Juegos/045496368227_s.jpg,1.90,045496368227,831,Tiana y el Sapo,Wii
0.70,3.00,/product_images/Juegos/Xbox 360 Juegos/5037930100451_s.jpg,1.10,5037930100451,827,Unreal Tournament 3,Xbox 360
0.80,3.50,/product_images/Juegos/Xbox 360 Juegos/5037930101007_s.jpg,1.30,5037930101007,827,Wheelman,Xbox 360
0.20,1.50,/product_images/Juegos/DS Juegos/3307211608757_s.jpg,0.40,3307211608757,834,Tim Power: Lucha Contra el Fuego,Nintendo DS
0.70,3.00,/product_images/defimg2_s.jpg,1.10,3307211608795,834,Sam Power - Policeman,Nintendo DS
6.00,15.00,/product_images/defimg3_s.jpg,9.00,8414185300442,830,Los sims Historias Coleccion,PC
0.01,0.25,/product_images/defimg3_s.jpg,0.01,8420565023009,830,Tercer Milenio,PC
0.01,0.05,/product_images/defimg2_s.jpg,0.01,8420565200707,830,X-Tranoid,PC
5.00,12.00,/product_images/Juegos/Wii Juegos/045496368234_s.jpg,7.00,045496368234,831,Alicia en el Pais de las Maravillas,Wii
1.10,2.50,/product_images/Juegos/Wii Juegos/045496368319_s.jpg,1.50,045496368319,831,Disney Sing It Party Hits 3 + Microfonos,Wii
6.00,14.00,/product_images/Juegos/Wii Juegos/045496368371_s.jpg,8.00,045496368371,831,Endless Ocean 2,Wii
8.00,18.00,/product_images/Juegos/Xbox 360 Juegos/5051893150346_s.jpg,11.00,5051893150346,827,Injustice: Gods Among Us - Ultimate Ed.,Xbox 360
6.00,15.00,/product_images/Juegos/Xbox 360 Juegos/5051893154849_s.jpg,9.00,5051893154849,827,"Hot Wheels: Mejor Piloto Del Mundo, El",Xbox 360
