categoria_str,titulo,precio_intercambio,categoria_id,sku,precio_compra,precio_venta,img_caratula
PlayStation Vita,WRC 5 (World Rally Championship),9.00,990,3499550341164,7.00,15.00,/product_images/Juegos/PS Vita Juegos/3499550341164_s.jpg
PlayStation Vita,Looney Tunes: Galactic Sports,9.00,990,711719837732,7.00,15.00,/product_images/Juegos/PS Vita Juegos/711719837732_s.jpg
PlayStation 3,Sports Champions,0.30,821,711719155676,0.10,1.00,/product_images/Juegos/PS3 Juegos/711719155676_s.jpg
PlayStation 3,Pro Evolution Soccer 2017,25.00,821,4012927058800,18.00,40.00,/product_images/Juegos/PS3 Juegos/4012927058800_s.jpg
PC,Medal of Honor Pacific Assault (SN) 1DVD,0.40,830,8414185051436,0.20,1.50,/product_images/Juegos/PC Juegos/8414185051436_s.jpg
PC,Rayman 3 Hoodlum Havoc ( 3 Disc ),0.30,830,3307210165053,0.10,1.00,/product_images/Juegos/PC Juegos/3307210165053_s.jpg
Nintendo DS,Power Rangers: Super Legends,1.50,834,045496466138,0.90,4.00,/product_images/Juegos/DS Juegos/045496466138_s.jpg
PlayStation Vita,Tales Of Hearts R - Soma Link Edition,13.00,990,3391891977807,9.00,20.00,/product_images/Juegos/PS Vita Juegos/3391891977807_s.jpg
PlayStation 3,God Of War: Ascension,9.00,821,711719230052,6.00,15.00,/product_images/Juegos/PS3 Juegos/711719230052_s.jpg
PC,Rayman Raving Rabbits,0.10,830,3307210254801,0.01,0.50,/product_images/Juegos/PC Juegos/3307210254801_s.jpg
Nintendo DS,Alex Rider Stormbreaker,0.20,834,4005209077989,0.10,0.75,/product_images/Juegos/DS Juegos/4005209077989_s.jpg
Nintendo DS,Star Fox Command,6.00,834,045496463717,4.00,10.00,/product_images/Juegos/DS Juegos/045496463717_s.jpg
PlayStation Vita,Reality Fighters,1.90,990,711719203926,1.20,5.00,/product_images/Juegos/PS Vita Juegos/711719203926_s.jpg
PlayStation 3,Fallout New Vegas,6.00,821,93155124851,4.00,10.00,/product_images/Juegos/PS3 Juegos/93155124851_s.jpg
PC,Delta Force: Task Force Dagger,0.01,830,8430613000449,0.01,0.10,/product_images/Juegos/PC Juegos/8430613000449_s.jpg
Nintendo DS,Style Boutique,3.00,834,045496469160,2.00,6.00,/product_images/Juegos/DS Juegos/045496469160_s.jpg
PlayStation Vita,Spy Hunter,9.00,990,5051893129915,7.00,15.00,/product_images/Juegos/PS Vita Juegos/5051893129915_s.jpg
PlayStation 3,Plants vs Zombies: Garden Warfare,12.00,821,5030948111389,9.00,20.00,/product_images/Juegos/PS3 Juegos/5030948111389_s.jpg
PC,Rayman 2 La Gran Fuga,0.10,830,3307210243935,0.01,0.50,/product_images/Juegos/PC Juegos/3307210243935_s.jpg
Nintendo DS,Cooking Mama 3,5.00,834,8023171022154,3.00,8.00,/product_images/Juegos/DS Juegos/8023171022154_s.jpg
PlayStation Vita,Tearaway,9.00,990,711719252566,7.00,15.00,/product_images/Juegos/PS Vita Juegos/711719252566_s.jpg
PlayStation 3,Formula 1 2011,0.90,821,5024866345766,0.60,2.50,/product_images/Juegos/PS3 Juegos/5024866345766_s.jpg
PC,Albedo: Eyes From Outer Space (P),0.40,830,5060264370542,0.20,1.50,/product_images/Juegos/PC Juegos/5060264370542_s.jpg
Nintendo DS,Drawn to Life: Reinventa tu Mundo,0.90,834,4005209129183,0.60,2.50,/product_images/Juegos/DS Juegos/4005209129183_s.jpg
PlayStation Vita,Danganronpa 2: Goodbye Despair,22.00,990,813633013961,16.00,35.00,/product_images/Juegos/PS Vita Juegos/813633013961_s.jpg
PlayStation 3,Grand Theft Auto: Episodes from Liberty,6.00,821,5026555403818,4.00,10.00,/product_images/Juegos/PS3 Juegos/5026555403818_s.jpg
PC,Stasis,0.60,830,8414606866977,0.30,2.00,/product_images/Juegos/PC Juegos/8414606866977_s.jpg
Nintendo DS,Dragon Ball Z Supersonic Warriors 2,6.00,834,3296580802531,4.00,10.00,/product_images/Juegos/DS Juegos/3296580802531_s.jpg
PlayStation Vita,Army Corps Of Hell,6.00,990,5021290050280,4.00,10.00,/product_images/Juegos/PS Vita Juegos/5021290050280_s.jpg
PlayStation 3,"Need For Speed, The Run",5.00,821,5030934103657,3.00,8.00,/product_images/Juegos/PS3 Juegos/5030934103657_s.jpg
PC,Strike Fighters Flight Simulator,0.10,830,8436010151555,0.01,0.50,/product_images/Juegos/PC Juegos/8436010151555_s.jpg
Nintendo DS,Cars: La Copa Internacional de Mate,3.00,834,4005209094207,2.00,6.00,/product_images/Juegos/DS Juegos/4005209094207_s.jpg
PlayStation Vita,Everybodys Golf,5.00,990,711719206323,3.00,8.00,/product_images/Juegos/PS Vita Juegos/711719206323_s.jpg
PlayStation 3,Castlevania: Lords of Shadows,6.00,821,4012927051962,4.00,10.00,/product_images/Juegos/PS3 Juegos/4012927051962_s.jpg
PC,"Fuga De Deponia, La",0.10,830,8436010154037,0.01,0.50,/product_images/Juegos/PC Juegos/8436010154037_s.jpg
PlayStation Vita,"Lego - Hobbit, The",9.00,990,5051893168662,7.00,15.00,/product_images/Juegos/PS Vita Juegos/5051893168662_s.jpg
PlayStation 3,Payday 2,7.00,821,8023171032429,5.00,12.00,/product_images/Juegos/PS3 Juegos/8023171032429_s.jpg
PlayStation 3,Batman: Arkham Asylum,6.00,821,5021290037281,4.00,10.00,/product_images/Juegos/PS3 Juegos/5021290037281_s.jpg
PC,Locos por el Surf,0.01,830,3307210259592,0.01,0.10,/product_images/Juegos/PC Juegos/3307210259592_s.jpg
PlayStation Vita,Lego Movie: The Videogame,7.00,990,5051893165036,5.00,12.00,/product_images/Juegos/PS Vita Juegos/5051893165036_s.jpg
PlayStation 3,Formula One Championship Edition,0.70,821,711719618195,0.40,2.00,/product_images/Juegos/PS3 Juegos/711719618195_s.jpg
PC,Brothers in Arms Road To Hill 30 1DVD,0.40,830,3307210188809,0.20,1.50,/product_images/Juegos/PC Juegos/3307210188809_s.jpg
PlayStation Vita,Sword Art Online: Hollow Realization,20.00,990,3391891987905,15.00,32.00,/product_images/Juegos/PS Vita Juegos/3391891987905_s.jpg
PlayStation 3,FIFA 09,0.01,821,5030934067867,0.01,0.25,/product_images/Juegos/PS3 Juegos/5030934067867_s.jpg
PC,Flatout 2,0.30,830,5017783022650,0.10,1.00,/product_images/Juegos/PC Juegos/5017783022650_s.jpg
PlayStation Vita,Danganronpa Another Episode: Ultra Despair Girls,18.00,990,813633015576,13.00,28.00,/product_images/Juegos/PS Vita Juegos/813633015576_s.jpg
PlayStation 3,Pro Evolution Soccer 2008,0.01,821,4012927050323,0.01,0.25,/product_images/Juegos/PS3 Juegos/4012927050323_s.jpg
PC,Titan Quest 1DVD (SN),0.40,830,4005209079815,0.20,1.50,/product_images/Juegos/PC Juegos/4005209079815_s.jpg
PlayStation Vita,Football Manager 2014,9.00,990,5055277022984,7.00,15.00,/product_images/Juegos/PS Vita Juegos/5055277022984_s.jpg
PlayStation 3,Borderlands 2,6.00,821,5026555407601,4.00,10.00,/product_images/Juegos/PS3 Juegos/5026555407601_s.jpg
PSP,Piratas Del Caribe En El Fin Del Mundo,0.30,862,8717418126940,0.10,1.00,/product_images/Juegos/PSP Juegos/8717418126940_s.jpg
PC,Sherlock Holmes La Aventura (The Awakene,0.30,830,8436010151531,0.10,1.00,/product_images/Juegos/PC Juegos/8436010151531_s.jpg
PC,"Runaway, A Road To Adventure",0.01,830,8436010150398,0.01,0.25,/product_images/Juegos/PC Juegos/8436010150398_s.jpg
PC,Prince Of Persia El Alma Del Guerrero,0.20,830,3307210212368,0.10,0.75,/product_images/Juegos/PC Juegos/3307210212368_s.jpg
PlayStation Vita,Little Deviants,6.00,990,711719205227,4.00,10.00,/product_images/Juegos/PS Vita Juegos/711719205227_s.jpg
PlayStation Vita,Pets,6.00,990,0711719283485,4.00,10.00,/product_images/Juegos/PS Vita Juegos/0711719283485_s.jpg
PlayStation Vita,Wipeout 2048,13.00,990,711719202622,9.00,20.00,/product_images/Juegos/PS Vita Juegos/711719202622_s.jpg
PlayStation 3,Need For Speed: Rivals,9.00,821,5035224111169,6.00,15.00,/product_images/Juegos/PS3 Juegos/5035224111169_s.jpg
PlayStation 3,Skate 3,6.00,821,5030934084611,4.00,10.00,/product_images/Juegos/PS3 Juegos/5030934084611_s.jpg
PlayStation 3,Lego Marvel Superheroes,12.00,821,5051893143454,9.00,20.00,/product_images/Juegos/PS3 Juegos/5051893143454_s.jpg
PSP,Midnight Club L.A Remix,0.40,862,5026555281829,0.20,1.50,/product_images/Juegos/PSP Juegos/5026555281829_s.jpg
PSP,Los Sims 2,0.70,862,5030934046206,0.30,2.50,/product_images/Juegos/PSP Juegos/5030934046206_s.jpg
PSP,WWE Smackdown Vs. Raw 2009,1.40,862,4005209109048,0.80,4.00,/product_images/Juegos/PSP Juegos/4005209109048_s.jpg
PC,FIFA 07 *,0.01,830,8414185032787,0.01,0.25,/product_images/Juegos/PC Juegos/8414185032787_s.jpg
PC,Los Sims Megaluxe (SN) 4CD,1.20,830,8414185051443,0.60,4.00,/product_images/Juegos/PC Juegos/8414185051443_s.jpg
PC,Empire Earth,2.00,830,3348542126169,1.20,8.00,/product_images/Juegos/PC Juegos/3348542126169_s.jpg
PlayStation Vita,Street Fighter X Tekken,14.00,990,5055060913123,10.00,22.00,/product_images/Juegos/PS Vita Juegos/5055060913123_s.jpg
PlayStation Vita,LEGO Marvel Vengadores,9.00,990,5051893218442,7.00,15.00,/product_images/Juegos/PS Vita Juegos/5051893218442_s.jpg
PlayStation Vita,Disgaea 3: Absence Of Detention,9.00,990,813633011554,7.00,15.00,/product_images/Juegos/PS Vita Juegos/813633011554_s.jpg
PlayStation 3,Infamous,5.00,821,711719148746,3.00,8.00,/product_images/Juegos/PS3 Juegos/711719148746_s.jpg
PlayStation 3,Mirrors Edge,1.50,821,5030934064699,0.90,4.00,/product_images/Juegos/PS3 Juegos/5030934064699_s.jpg
PlayStation 3,Pro Evolution Soccer 2016,12.00,821,4012927058183,9.00,20.00,/product_images/Juegos/PS3 Juegos/4012927058183_s.jpg
PSP,Spiderman 3,0.90,862,5030917089039,0.40,3.00,/product_images/Juegos/PSP Juegos/5030917089039_s.jpg
PSP,FIFA 11,0.30,862,5030934092302,0.10,1.00,/product_images/Juegos/PSP Juegos/5030934092302_s.jpg
PSP,Pro Evolution Soccer 2010,0.30,862,4012927064214,0.10,1.00,/product_images/Juegos/PSP Juegos/4012927064214_s.jpg
PC,Tomb Raider: Underworld,1.30,830,5021290035638,0.60,4.50,/product_images/Juegos/PC Juegos/5021290035638_s.jpg
PlayStation Vita,Corpse Party: Blood Drive,16.00,990,853466001780,12.00,25.00,/product_images/Juegos/PS Vita Juegos/853466001780_s.jpg
PlayStation Vita,Steins Gate,16.00,990,5060201654018,12.00,25.00,/product_images/Juegos/PS Vita Juegos/5060201654018_s.jpg
PlayStation 3,NBA 2K15,5.00,821,5026555416412,3.00,8.00,/product_images/Juegos/PS3 Juegos/5026555416412_s.jpg
PlayStation 3,Heavy Rain,9.00,821,711719150350,6.00,15.00,/product_images/Juegos/PS3 Juegos/711719150350_s.jpg
PSP,Ben 10 Ultimate Alien Cosmic Destruction,0.30,862,5060125485729,0.10,1.00,/product_images/Juegos/PSP Juegos/5060125485729_s.jpg
PSP,Piratas del Caribe 2 : Cofre De Hombre,0.30,862,8717418094249,0.10,1.00,/product_images/Juegos/PSP Juegos/8717418094249_s.jpg
PC,"Sims, Los Deluxe Edition (SN) 2 Disc",0.90,830,8414185051863,0.40,3.00,/product_images/Juegos/PC Juegos/8414185051863_s.jpg
PC,El Rey Arturo,0.40,830,8436010152989,0.20,1.50,/product_images/Juegos/PC Juegos/8436010152989_s.jpg
PlayStation Vita,Lego: Legends Of Chima,7.00,990,5051893143232,5.00,12.00,/product_images/Juegos/PS Vita Juegos/5051893143232_s.jpg
PlayStation Vita,"Wolf Among Us, The",13.00,990,711719051428,9.00,20.00,/product_images/Juegos/PS Vita Juegos/711719051428_s.jpg
PlayStation 3,Dante's Inferno,6.00,821,5030934076999,4.00,10.00,/product_images/Juegos/PS3 Juegos/5030934076999_s.jpg
PlayStation 3,NBA 2K16,9.00,821,5026555419154,6.00,15.00,/product_images/Juegos/PS3 Juegos/5026555419154_s.jpg
PSP,FIFA 09,0.10,862,5030934067263,0.01,0.50,/product_images/Juegos/PSP Juegos/5030934067263_s.jpg
PSP,PES 6,0.10,862,4012927062388,0.01,0.50,/product_images/Juegos/PSP Juegos/4012927062388_s.jpg
PC,Omerta - City Of Gangsters,0.60,830,8436010154471,0.30,2.00,/product_images/Juegos/PC Juegos/8436010154471_s.jpg
PC,Los Sims House Party (SN) 1cd,0.30,830,8414185050163,0.10,1.00,/product_images/Juegos/PC Juegos/8414185050163_s.jpg
PlayStation Vita,Odin Sphere Leifthrasir,18.00,990,813633017020,13.00,28.00,/product_images/Juegos/PS Vita Juegos/813633017020_s.jpg
PlayStation Vita,New Little Kings Story,11.00,990,4012927065976,8.00,18.00,/product_images/Juegos/PS Vita Juegos/4012927065976_s.jpg
PlayStation 3,Dead Space,6.00,821,5030934066198,4.00,10.00,/product_images/Juegos/PS3 Juegos/5030934066198_s.jpg
PlayStation 3,Far Cry 2,3.00,821,3307210410832,2.00,6.00,/product_images/Juegos/PS3 Juegos/3307210410832_s.jpg
PSP,Juiced 2: Hot Import Nights,0.40,862,4005209095877,0.20,1.50,/product_images/Juegos/PSP Juegos/4005209095877_s.jpg
PSP,Need For Speed: Most Wanted,1.20,862,5030934046848,0.70,3.50,/product_images/Juegos/PSP Juegos/5030934046848_s.jpg
PC,World Of Simulator Pack,0.40,830,4020636127007,0.20,1.50,/product_images/Juegos/PC Juegos/4020636127007_s.jpg
PC,El Padrino (SN),0.40,830,8414185032268,0.20,1.50,/product_images/Juegos/PC Juegos/8414185032268_s.jpg
PlayStation Vita,Muramasa Rebirth,19.00,990,893610001709,14.00,30.00,/product_images/Juegos/PS Vita Juegos/893610001709_s.jpg
PlayStation Vita,Superbeat: Xonic,3.00,990,5060102954392,2.00,6.00,/product_images/Juegos/PS Vita Juegos/5060102954392_s.jpg
PlayStation 3,Bioshock Infinite,6.00,821,5026555408721,4.00,10.00,/product_images/Juegos/PS3 Juegos/5026555408721_s.jpg
PlayStation 3,Need For Speed: Shift,5.00,821,5030934077262,3.00,8.00,/product_images/Juegos/PS3 Juegos/5030934077262_s.jpg
PSP,Clank: Agente Secreto,0.90,862,711719974857,0.40,3.00,/product_images/Juegos/PSP Juegos/711719974857_s.jpg
PSP,FIFA 08,0.10,862,5030934059176,0.01,0.50,/product_images/Juegos/PSP Juegos/5030934059176_s.jpg
PC,Supreme Snowboarding,0.01,830,8436010150749,0.01,0.10,/product_images/Juegos/PC Juegos/8436010150749S_s.jpg
PlayStation Vita,Hyperdimension Neptunia Re;Birth1,19.00,990,864642000008,14.00,30.00,/product_images/Juegos/PS Vita Juegos/864642000008_s.jpg
PlayStation Vita,Arcana Heart 3: Love Max,6.00,990,813633014678,4.00,10.00,/product_images/Juegos/PS Vita Juegos/813633014678_s.jpg
PlayStation 3,Mafia II,7.00,821,5026555401531,5.00,12.00,/product_images/Juegos/PS3 Juegos/5026555401531_s.jpg
PlayStation 3,Dragon Ball Z Ultimate Tenkaichi,9.00,821,3391891957298,6.00,15.00,/product_images/Juegos/PS3 Juegos/3391891957298_s.jpg
PlayStation 3,Ratchet y Clank : En Busca del Tesoro,6.00,821,711719739456,4.00,10.00,/product_images/Juegos/PS3 Juegos/711719739456_s.jpg
PSP,Burnout Dominator,0.70,862,5030934055109,0.30,2.50,/product_images/Juegos/PSP Juegos/5030934055109_s.jpg
PSP,LEGO Harry Potter (Anos 1-4),1.60,862,5051893027938,0.90,4.50,/product_images/Juegos/PSP Juegos/5051893027938_s.jpg
PSP,"Padrino, El",1.40,862,5030934047852,0.80,4.00,/product_images/Juegos/PSP Juegos/5030934047852_s.jpg
PC,FIFA 10,0.60,830,5030934078252,0.30,2.00,/product_images/Juegos/PC Juegos/5030934078252_s.jpg
PC,F1 2015 (P),2.00,830,5024866363944,1.60,8.00,/product_images/Juegos/PC Juegos/5024866363944_s.jpg
PC,PC Futbol 2006,0.01,830,8431474055340,0.01,0.25,/product_images/Juegos/PC Juegos/8431474055340_s.jpg
PlayStation Vita,Super Monkey Ball: Banana Splitz,6.00,990,5055277016556,4.00,10.00,/product_images/Juegos/PS Vita Juegos/5055277016556_s.jpg
PlayStation Vita,Danganronpa: Trigger Happy Havoc,18.00,990,813633013275,13.00,28.00,/product_images/Juegos/PS Vita Juegos/813633013275_s.jpg
PlayStation Vita,"Muppets Movie Adventure, The",5.00,990,711719835011,3.00,8.00,/product_images/Juegos/PS Vita Juegos/711719835011_s.jpg
PlayStation 3,Dragon Ball Raging Blast 2,9.00,821,3700577001901,6.00,15.00,/product_images/Juegos/PS3 Juegos/3700577001901_s.jpg
PlayStation 3,Bioshock,7.00,821,5026555401180,5.00,12.00,/product_images/Juegos/PS3 Juegos/5026555401180_s.jpg
PlayStation 3,Mortal Kombat (9),12.00,821,5051893053319,9.00,20.00,/product_images/Juegos/PS3 Juegos/5051893053319_s.jpg
PSP,Midnight Club 3 Dub Edition,0.70,862,5026555280044,0.30,2.50,/product_images/Juegos/PSP Juegos/5026555280044_s.jpg
PSP,Transformers: La Venganza de los Caidos,0.40,862,5030917066573,0.20,1.50,/product_images/Juegos/PSP Juegos/5030917066573_s.jpg
PSP,Los Sims 2 Mascotas,0.40,862,8673545455588,0.20,1.50,/product_images/Juegos/PSP Juegos/8673545455588_s.jpg
PlayStation Vita,Child of Light,7.00,990,3307215792544,5.00,12.00,/product_images/Juegos/PS Vita Juegos/3307215792544_s.jpg
PlayStation Vita,Ninjago Nindroids,6.00,990,5051893180251,4.00,10.00,/product_images/Juegos/PS Vita Juegos/5051893180251_s.jpg
PlayStation Vita,Angry Birds: Star Wars,5.00,990,5030917135156,3.00,8.00,/product_images/Juegos/PS Vita Juegos/5030917135156_s.jpg
PlayStation 3,Nba 2K 2013,0.70,821,5026555409247,0.30,2.50,/product_images/Juegos/PS3 Juegos/5026555409247_s.jpg
PlayStation 3,Dragon Ball Z: Burst Limit,6.00,821,3296580804740,4.00,10.00,/product_images/Juegos/PS3 Juegos/3296580804740_s.jpg
PSP,X-Men Origenes: Lobezno,1.40,862,5030917065828,0.80,4.00,/product_images/Juegos/PSP Juegos/5030917065828_s.jpg
PSP,Teenage Mutant Ninja Turtles,1.40,862,3307210253750,0.80,4.00,/product_images/Juegos/PSP Juegos/3307210253750_s.jpg
PSP,Disney Cars,0.90,862,4005209077484,0.40,3.00,/product_images/Juegos/PSP Juegos/4005209077484_s.jpg
PlayStation Vita,Mlb 13 - The Show,3.00,990,711719221159,2.00,5.00,/product_images/Juegos/PS Vita Juegos/711719221159_s.jpg
PlayStation Vita,Superdimension Neptune Vs  Sega Hard Girls,16.00,990,859204005614,12.00,25.00,/product_images/Juegos/PS Vita Juegos/859204005614_s.jpg
PlayStation Vita,Tadeo Jones And The Lost Manuscript,11.00,990,4020628864323,8.00,18.00,/product_images/Juegos/PS Vita Juegos/4020628864323_s.jpg
PSP,Pro Evolution Soccer 2009,0.10,862,4012927063354,0.01,0.50,/product_images/Juegos/PSP Juegos/4012927063354_s.jpg
PSP,Wall-E,0.40,862,4005209106375,0.20,1.50,/product_images/Juegos/PSP Juegos/4005209106375_s.jpg
PSP,Crash: Guerra al Coco-Maniaco!,2.00,862,3348542219977,1.20,6.00,/product_images/Juegos/PSP Juegos/3348542219977_s.jpg
PlayStation Vita,Bob Esponja: El Heroe,9.00,990,5030917148880,7.00,15.00,/product_images/Juegos/PS Vita Juegos/5030917148880_s.jpg
PlayStation Vita,Ratchet And Clank Trilogy,14.00,990,711719280095,10.00,22.00,/product_images/Juegos/PS Vita Juegos/711719280095_s.jpg
PlayStation Vita,Ben10 Galactic Racing,3.00,990,3391891957151,2.00,5.00,/product_images/Juegos/PS Vita Juegos/3391891957151_s.jpg
Wii,Skylanders: Swap Force - Starter Pack,3.00,831,5030917132759,2.00,6.00,/product_images/Juegos/Wii Juegos/5030917132759_s.jpg
PSP,Pro Evolution Soccer (PES) 2013,0.90,862,4012927066225,0.40,3.00,/product_images/Juegos/PSP Juegos/4012927066225_s.jpg
PSP,Need For Speed: Pro Street,1.20,862,5030934059374,0.70,3.50,/product_images/Juegos/PSP Juegos/5030934059374_s.jpg
PSP,Monster Hunter Freedom Unite,0.90,862,5055060911037,0.40,3.00,/product_images/Juegos/PSP Juegos/5055060911037_s.jpg
PlayStation Vita,Criminal Girls,13.00,990,813633014456,9.00,20.00,/product_images/Juegos/PS Vita Juegos/813633014456_s.jpg
PlayStation Vita,Disgaea 4: A Promise Revisited,14.00,990,813633013602,10.00,22.00,/product_images/Juegos/PS Vita Juegos/813633013602_s.jpg
PlayStation Vita,Xtreme Legends - Dynasty Warriors 8,9.00,990,5060327530951,7.00,15.00,/product_images/Juegos/PS Vita Juegos/5060327530951_s.jpg
Wii,Resident Evil: The Umbrella Chronicles,7.00,831,045496364151,5.00,12.00,/product_images/Juegos/Wii Juegos/045496364151_s.jpg
Wii,Just Dance 2017,22.00,831,3307215968031,15.00,35.00,/product_images/Juegos/Wii Juegos/3307215968031_s.jpg
Wii,Trivial Pursuit,6.00,831,5030934069243,4.00,10.00,/product_images/Juegos/Wii Juegos/5030934069243_s.jpg
PSP,Bob Esponja Atrapados En El Congelador,0.90,862,4005209139762,0.40,3.00,/product_images/Juegos/PSP Juegos/4005209139762_s.jpg
PSP,Virtua Tennis World tour,0.30,862,5060004765423,0.10,1.00,/product_images/Juegos/PSP Juegos/5060004765423_s.jpg
PSP,NBA 2K12,0.40,862,5026555283014,0.20,1.50,/product_images/Juegos/PSP Juegos/5026555283014_s.jpg
PlayStation Vita,Farming Simulator 2014,5.00,990,3512899112353,3.00,8.00,/product_images/Juegos/PS Vita Juegos/3512899112353_s.jpg
PlayStation Vita,Formula 1 2011,9.00,990,5024866345971,7.00,15.00,/product_images/Juegos/PS Vita Juegos/5024866345971_s.jpg
PlayStation Vita,Stranger Of Sword City,14.00,990,813633016535,10.00,22.00,/product_images/Juegos/PS Vita Juegos/813633016535_s.jpg
Wii,Guitar Hero World Tour,0.90,831,5030917063237,0.60,2.50,/product_images/Juegos/Wii Juegos/5030917063237_s.jpg
Wii,Wii Play: Motion,2.00,831,045496369,1.50,3.50,/product_images/Juegos/Wii Juegos/045496369WPM_s.jpg
Wii,Bakugan: Defenders Of The Core,2.00,831,5030917089251,1.80,4.00,/product_images/Juegos/Wii Juegos/5030917089251_s.jpg
PSP,Harry Potter Y La Orden Del Fenix,0.90,862,5030934057288,0.40,3.00,/product_images/Juegos/PSP Juegos/5030934057288_s.jpg
PSP,WWE Smackdown Vs. Raw 2007,0.40,862,4005209084475,0.20,1.50,/product_images/Juegos/PSP Juegos/4005209084475_s.jpg
PSP,Pursuit Force,0.70,862,711719161714,0.30,2.50,/product_images/Juegos/PSP Juegos/711719161714_s.jpg
PlayStation Vita,Toukiden Kiwami,11.00,990,5060327532672,8.00,18.00,/product_images/Juegos/PS Vita Juegos/5060327532672_s.jpg
PlayStation Vita,Hatsune Miku: Project Diva F 2nd,9.00,990,5055277025817,7.00,15.00,/product_images/Juegos/PS Vita Juegos/5055277025817_s.jpg
PlayStation Vita,Trails Of Cold Steel (The Legend Of Heroes: Sen-No-Kiseki),14.00,990,813633016122,10.00,22.00,/product_images/Juegos/PS Vita Juegos/813633016122_s.jpg
