precio_compra,precio_intercambio,categoria_str,img_caratula,precio_venta,sku,titulo,categoria_id
18.00,24.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/5051893170139_s.jpg,38.00,5051893170139,Dying Light,1001
10.00,14.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/0711719284697_s.jpg,22.00,0711719284697,"Order 1886, The",1001
13.00,18.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/093155149007_s.jpg,28.00,093155149007,"Evil Within, The",1001
19.00,26.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/711719439912_s.jpg,40.00,711719439912,Minecraft,1001
16.00,22.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/711719848233_s.jpg,35.00,711719848233,Ratchet & Clank (2016),1001
16.00,22.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/5021290069459_s.jpg,35.00,5021290069459,Just Cause 3,1001
14.00,19.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/5051893165128_s.jpg,30.00,5051893165128,"Tierra-Media, La: Sombras De Mordor",1001
31.00,42.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/3391891990097_s.jpg,65.00,3391891990097,Dragon Ball Xenoverse 2,1001
16.00,22.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/3391891980685_s.jpg,35.00,3391891980685,Dragon Ball: Xenoverse,1001
15.00,20.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/5021290060869_s.jpg,32.00,5021290060869,Tomb Raider: Definitive Edition,1001
19.00,26.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/711719844341_s.jpg,40.00,711719844341,Bloodborne - Game Of The Year Edition,1001
20.00,27.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/3307215977453_s.jpg,42.00,3307215977453,Assassin's Creed: The Ezio Collection,1001
31.00,35.00,Nintendo 3DS,/product_images/defimg2_s.jpg,45.00,045496474287,Super Mario Maker,977
13.00,18.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523343_s.jpg,28.00,045496523343,Luigi's Mansion 2,977
19.00,23.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496472313_s.jpg,35.00,045496472313,Yo-Kai Watch,977
15.00,20.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496525507_s.jpg,32.00,045496525507,Tomodachi Life,977
8.00,11.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496524661_s.jpg,18.00,045496524661,Mario Party: Island Tour,977
16.00,20.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496527297_s.jpg,30.00,045496527297,Legend of Zelda Majora's Mask,977
15.00,20.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/0045496473242_s.jpg,32.00,0045496473242,Monster Hunter Generations,977
10.00,14.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/5021290053519_s.jpg,22.00,5021290053519,Kingdom Hearts 3D: Dream Drop Distance,977
9.00,13.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496527587_s.jpg,20.00,045496527587,Inazuma Eleven Go Chrono Stone: Trueno,977
12.00,16.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496472108_s.jpg,25.00,045496472108,Hyrule Warriors Legends,977
14.00,19.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496529703_s.jpg,30.00,045496529703,Pokemon Mundo Megamisterioso,977
5.00,7.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496521981_s.jpg,12.00,045496521981,Mario Tennis Open,977
5.00,7.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523145_s.jpg,12.00,045496523145,Castlevania Lords Of Shadow,977
5.00,7.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496521882_s.jpg,12.00,045496521882,Kid Icarus: Uprising,977
5.00,7.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496525620_s.jpg,12.00,045496525620,Inazuma Eleven Go: Light,977
5.00,7.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496520502_s.jpg,12.00,045496520502,Super Street Fighter 3D,977
8.00,11.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523923_s.jpg,18.00,045496523923,Mario & Luigi: Dream Team,977
14.00,19.00,Nintendo 3DS,/product_images/defimg4_s.jpg,30.00,045496473617,Dragon Quest VII: Fragmentos De Un Mundo Olvidado,977
13.00,18.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496528164_s.jpg,28.00,045496528164,Animal Crossing: Happy Home Designer,977
9.00,13.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496527518_s.jpg,20.00,045496527518,Inazuma Eleven Go Chrono Stones: Llamarada,977
13.00,18.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496527730_s.jpg,28.00,045496527730,Xenoblade Chronicles 3D,977
5.00,7.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496524067_s.jpg,12.00,045496524067,Inazuma Eleven 3 : Fuego Explosivo,977
7.00,9.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496525699_s.jpg,15.00,045496525699,Inazuma Eleven Go: Shadow,977
10.00,14.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/5021290071308_s.jpg,22.00,5021290071308,Final Fantasy Explorers,977
8.00,11.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523732_s.jpg,18.00,045496523732,Lego City Undercover: Chase Begins,977
8.00,11.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/5055277013791_s.jpg,18.00,5055277013791,Mario y Sonic En Los J.O London 12,977
14.00,19.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523435_s.jpg,30.00,045496523435,Fire Emblem Awakening,977
4.00,5.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496520069_s.jpg,9.00,045496520069,Nintendogs + Gatos: Golden Retriever,977
9.00,13.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496528485_s.jpg,20.00,045496528485,Legend of Zelda: Tri Force Heroes,977
8.00,11.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/0045496525187_s.jpg,18.00,0045496525187,Yoshi's New Island,977
13.00,18.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496524692_s.jpg,28.00,045496524692,Professor Layton Y El Legado De Los Asha,977
7.00,9.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496524135_s.jpg,15.00,045496524135,Inazuma Eleven 3: Rayo Celeste,977
14.00,19.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/0045496525255_s.jpg,30.00,0045496525255,Profesor Layton vs. Phoenix Wright,977
4.00,6.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/5030947113216_s.jpg,18.00,5030947113216,FIFA 15,977
13.00,18.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523510_s.jpg,28.00,045496523510,Pokemon Mundo Misterioso Portales Al Inf,977
17.00,21.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496524821_s.jpg,32.00,045496524821,Bravely Default,977
8.00,11.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496521585_s.jpg,18.00,045496521585,Resident Evil: Revelations,977
7.00,9.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523251_s.jpg,15.00,045496523251,Monster Hunter 3 Ultimate,977
8.00,11.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/5051893143478_s.jpg,18.00,5051893143478,LEGO Marvel Superheroes,977
9.00,13.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496522872_s.jpg,20.00,045496522872,Paper Mario: Sticker Star,977
10.00,14.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/0045496525453_s.jpg,22.00,0045496525453,Kirby Triple Deluxe,977
5.00,7.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496527983_s.jpg,12.00,045496527983,Fossil Fighters: Frontier,977
13.00,18.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496472528_s.jpg,28.00,045496472528,Fire Emblem Birthright,977
9.00,13.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496525996_s.jpg,20.00,045496525996,Fantasy Life,977
7.00,9.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496528072_s.jpg,15.00,045496528072,Harvest Moon: El Valle Perdido,977
0.40,0.70,Nintendo DS,/product_images/Juegos/DS Juegos/045496464721_s.jpg,2.00,045496464721,Mas Brain Training,834
6.00,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496465377_s.jpg,15.00,045496465377,Legend of Zelda: Phantom Hourglass,834
6.00,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496470555_s.jpg,15.00,045496470555,"Profesor Layton y El Futuro Perdido, El",834
0.01,0.10,Nintendo DS,/product_images/Juegos/DS Juegos/045496465346_s.jpg,0.50,045496465346,High School Musical: Preparate para el M,834
15.00,22.00,Nintendo DS,/product_images/Juegos/DS Juegos/04549646PSSN_s.jpg,35.00,04549646,Pokemon Plata SoulSilver Sin Pokewalker,834
9.00,12.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496468644_s.jpg,20.00,045496468644,Pokemon Platino,834
5.00,7.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496468910_s.jpg,12.00,045496468910,Profesor Layton y la Caja de Pandora,834
0.60,0.90,Nintendo DS,/product_images/Juegos/DS Juegos/045496470210_s.jpg,2.50,045496470210,Art Academy,834
0.30,0.70,Nintendo DS,/product_images/Juegos/DS Juegos/045496463052_s.jpg,2.50,045496463052,Big Brain Academy,834
0.30,0.60,Nintendo DS,/product_images/Juegos/DS Juegos/9006113169024_s.jpg,2.00,9006113169024,Aprende con Nosotros: Drive's Ed,834
0.80,1.30,Nintendo DS,/product_images/Juegos/DS Juegos/8436038250667_s.jpg,3.50,8436038250667,Auto Escuela Aprueba Conmigo,834
2.00,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496462239_s.jpg,6.00,045496462239,NintenDogs Dachshund & Friends,834
6.00,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496471552_s.jpg,15.00,045496471552,Profesor Layton - Llamada Del Espectro,834
11.00,15.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496465537_s.jpg,25.00,045496465537,Pokemon Edicion Blanca 2,834
5.00,7.00,Nintendo DS,/product_images/Juegos/DS Juegos/5060138433519_s.jpg,12.00,5060138433519,Mario & Sonic en los Juegos Olimpicos,834
1.80,2.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030934046190_s.jpg,4.00,5030934046190,Los Sims 2,834
0.10,0.30,Nintendo DS,/product_images/Juegos/DS Juegos/045496467258_s.jpg,1.00,045496467258,Cocina Conmigo,834
12.00,17.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496469467_s.jpg,28.00,045496469467,Legend Of Zelda Spirit Tracks,834
6.00,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496467944_s.jpg,15.00,045496467944,Profesor Layton y la Villa Misteriosa,834
4.00,6.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496467722_s.jpg,10.00,045496467722,Pokemon Ranger: Sombras de Almia,834
0.60,0.90,Nintendo DS,/product_images/Juegos/DS Juegos/4005209098700_s.jpg,2.50,4005209098700,WWE Smackdown Vs. Raw 2008,834
1.80,2.00,Nintendo DS,/product_images/Juegos/DS Juegos/3307210269010_s.jpg,4.00,3307210269010,Dolphinz Aventuras en el  Zoo Marino,834
1.20,1.90,Nintendo DS,/product_images/Juegos/DS Juegos/045496462963_s.jpg,5.00,045496462963,Nintendogs Dalmatian & Friends,834
6.00,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/5055277000982_s.jpg,15.00,5055277000982,Mario & Sonic en los JJ.OO. de Invierno,834
2.00,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496463014_s.jpg,6.00,045496463014,Harvest Moon DS,834
4.00,6.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496464103_s.jpg,10.00,045496464103,Pokemon Ranger,834
6.00,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/5060121822870_s.jpg,15.00,5060121822870,Final Fantasy IV,834
0.40,0.70,Nintendo DS,/product_images/Juegos/DS Juegos/3307210322128_s.jpg,2.00,3307210322128,Imagina ser Disenadora de Moda,834
0.30,0.60,Nintendo DS,/product_images/Juegos/DS Juegos/045496465773_s.jpg,2.00,045496465773,Training for your Eyes,834
5.00,7.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496464257_s.jpg,12.00,045496464257,Hotel Dusk: Room 215,834
0.40,0.70,Nintendo DS,/product_images/Juegos/DS Juegos/3307210337726_s.jpg,2.00,3307210337726,Tigerz: Aventuras en el Circo,834
5.00,7.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496469078_s.jpg,12.00,045496469078,Mario & Luigi: Viaje Al Centro De Boswer,834
4.00,6.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496467036_s.jpg,10.00,045496467036,Pokemon: Mundo Misterioso Expl. del Tiem,834
3.00,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/3296580802531_s.jpg,8.00,3296580802531,Dragon Ball Z Supersonic Warriors 2,834
0.30,0.60,Nintendo DS,/product_images/defimg5_s.jpg,2.00,8032853240847,Driver License Trainer Espama,834
3.00,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030934057059_s.jpg,8.00,5030934057059,My Sims,834
2.00,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/4005209149921_s.jpg,6.00,4005209149921,Monster High,834
1.20,1.90,Nintendo DS,/product_images/Juegos/DS Juegos/8023171011332_s.jpg,5.00,8023171011332,Shin Chan Flipa en Colores,834
3.00,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/5026555045391_s.jpg,8.00,5026555045391,Dora y Sus amigos: Rescatan mascotas,834
0.10,0.10,PC,/product_images/Juegos/PC Juegos/8414606866984_s.jpg,0.50,8414606866984,Skyhill,830
0.60,0.90,Nintendo DS,/product_images/Juegos/DS Juegos/4005209108812_s.jpg,2.50,4005209108812,WWE Smackdown Vs. Raw 2009,834
0.10,0.30,PC,/product_images/Juegos/PC Juegos/8436016710787_s.jpg,1.00,8436016710787,Blackguards,830
0.40,0.70,Nintendo DS,/product_images/Juegos/DS Juegos/3307210322555_s.jpg,2.00,3307210322555,Imagina ser Mama,834
0.20,0.40,PC,/product_images/Juegos/PC Juegos/8414185051856_s.jpg,1.50,8414185051856,Los Sims 2 Universitarios Expansion (SN) 3C,830
0.10,0.20,PC,/product_images/defimg5_s.jpg,0.75,8431474003723,Need For Speed: Porsche 2000,830
0.10,0.20,PC,/product_images/Juegos/PC Juegos/8436010151531_s.jpg,0.75,8436010151531,Sherlock Holmes La Aventura (The Awakene,830
1.20,1.90,PC,/product_images/Juegos/PC Juegos/740781770142_s.jpg,5.00,740781770142,Divinity: Original Sin (P),830
0.01,0.01,PC,/product_images/Juegos/PC Juegos/8414185050507_s.jpg,0.10,8414185050507,Los Sims de Vacaciones (SN) 1CD,830
1.40,2.00,PC,/product_images/Juegos/PC Juegos/3307210263575_s.jpg,7.00,3307210263575,Assassin's Creed,830
0.10,0.30,PC,/product_images/defimg4_s.jpg,1.00,843601015102900009,Flight Simulator X plane 7,830
0.01,0.01,PC,/product_images/defimg2_s.jpg,0.10,8436010150374,V-Rally 2,830
0.01,0.01,PC,/product_images/defimg1_s.jpg,0.25,8436010150541,Apache vs Havoc,830
0.20,0.30,PC,/product_images/defimg2_s.jpg,1.00,8431474002832,Cine Gramas,830
0.20,0.40,PC,/product_images/Juegos/PC Juegos/3307210217493_s.jpg,1.50,3307210217493,Heroes of Might & Magic V (SN),830
0.90,1.50,PC,/product_images/Juegos/PC Juegos/3307210243874_s.jpg,4.00,3307210243874,Age of Mythology Gold Edition,830
3.00,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5026555402057_s.jpg,8.00,5026555402057,Red Dead Redemption,821
0.40,0.90,PC,/product_images/Juegos/PC Juegos/8414185032879_s.jpg,3.00,8414185032879,Los Sims 2 Mascotas Expansion (SN),830
0.10,0.20,PC,/product_images/Juegos/PC Juegos/8414185050163_s.jpg,0.75,8414185050163,Los Sims House Party (SN) 1cd,830
0.10,0.30,PC,/product_images/Juegos/PC Juegos/8436010150541HD_s.jpg,1.00,8436010150541,House Of The Dead 2,830
11.00,15.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917162459_s.jpg,25.00,5030917162459,Call Of Duty: Black Ops III,821
5.00,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215793299_s.jpg,12.00,3307215793299,Far Cry 4,821
3.00,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215633243_s.jpg,8.00,3307215633243,Far Cry 3,821
0.01,0.01,PC,/product_images/Juegos/PC Juegos/3307210212368_s.jpg,0.25,3307210212368,Prince Of Persia El Alma Del Guerrero,830
0.40,0.70,PC,/product_images/Juegos/PC Juegos/5060264370542_s.jpg,2.00,5060264370542,Albedo: Eyes From Outer Space (P),830
0.10,0.20,PC,/product_images/Juegos/PC Juegos/8436010150930_s.jpg,0.75,8436010150930,Panzers II (SN) 1DVD,830
3.00,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719128359_s.jpg,8.00,711719128359,Uncharted 2: Among Thieves,821
4.00,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719158264_s.jpg,10.00,711719158264,God of War III (3),821
3.00,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719467359_s.jpg,8.00,711719467359,Uncharted: El Tesoro de Drake,821
0.10,0.30,PC,/product_images/Juegos/PC Juegos/8436010151746_s.jpg,1.00,8436010151746,La Batalla de las Termopilas,830
2.00,3.00,PC,/product_images/Juegos/PC Juegos/5026555053877_s.jpg,10.00,5026555053877,Grand Theft Auto IV (SN),830
0.01,0.10,PC,/product_images/Juegos/PC Juegos/3307210249555_s.jpg,0.50,3307210249555,Ghost Recon Advanced Warfighter 2,830
5.00,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719412915_s.jpg,12.00,711719412915,Minecraft,821
1.40,2.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307217927104_s.jpg,6.00,3307217927104,Assassins Creed: Hermandad,821
3.00,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215644867_s.jpg,8.00,3307215644867,Assassin's Creed III (3),821
0.01,0.10,PC,/product_images/defimg4_s.jpg,0.50,3307210123077,Piratas del Caribe 2 Discs,830
0.10,0.30,PC,/product_images/Juegos/PC Juegos/3307210198907_s.jpg,1.00,3307210198907,Ghost Recon Advanced Warfighter *,830
0.20,0.40,PC,/product_images/Juegos/PC Juegos/3307211657861_s.jpg,1.50,3307211657861,Call of Juarez: Bound in Blood,830
6.00,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215721957_s.jpg,15.00,3307215721957,Watch Dogs,821
2.00,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917070990_s.jpg,5.00,5030917070990,Call of Duty: Modern Warfare 2,821
4.00,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215704974_s.jpg,10.00,3307215704974,Assassin's Creed 4: Black Flag,821
0.10,0.20,PC,/product_images/defimg3_s.jpg,0.75,3307210164339,Splinter Cell Pandora Tomorrow,830
0.01,0.10,PC,/product_images/Juegos/PC Juegos/4020636127014_s.jpg,0.50,4020636127014,Mega Tycoon,830
0.01,0.01,PC,/product_images/Juegos/PC Juegos/8436010154006_s.jpg,0.10,8436010154006,Fx Futbol,830
5.00,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5055060928059_s.jpg,12.00,5055060928059,Resident Evil 6,821
0.01,0.01,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934104043_s.jpg,0.25,5030934104043,FIFA 12,821
4.00,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030930111137_s.jpg,10.00,5030930111137,Battlefield 4,821
0.01,0.10,PC,/product_images/Juegos/PC Juegos/4020636128615_s.jpg,0.50,4020636128615,Lords Of Xulima,830
0.10,0.20,PC,/product_images/Juegos/PC Juegos/5060193302485_s.jpg,0.75,5060193302485,Order of batlle Pacific (P),830
0.01,0.01,PC,/product_images/defimg1_s.jpg,0.10,8436010150541,PATRICIAN II,830
6.00,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719250173_s.jpg,15.00,711719250173,Gran Turismo 6,821
2.00,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5055060925751_s.jpg,6.00,5055060925751,Resident Evil 5,821
4.00,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/093155141292_s.jpg,10.00,093155141292,Elder Scrolls V: Skyrim,821
0.01,0.10,PC,/product_images/Juegos/PC Juegos/8436010151555_s.jpg,0.50,8436010151555,Strike Fighters Flight Simulator,830
1.20,2.00,PC,/product_images/defimg1_s.jpg,6.00,8414185051795,Batalla por la Tierra Media  (SN) 1DVD,830
0.30,0.60,PC,/product_images/defimg1_s.jpg,2.00,8414185032411,Los Sims 2 Abren Negocios (SN)(CD),830
0.20,0.30,PlayStation 3,/product_images/Juegos/PS3 Juegos/4012927054574_s.jpg,1.00,4012927054574,Pro Evolution Soccer (PES) 2013,821
0.01,0.10,PlayStation 3,/product_images/Juegos/PS3 Juegos/4012927053393_s.jpg,0.50,4012927053393,Pro Evolution Soccer (PES) 2012,821
2.00,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719147787_s.jpg,5.00,711719147787,KillZone 3,821
0.01,0.01,PC,/product_images/defimg5_s.jpg,0.10,8431474001569,Virtua Tennis,830
0.70,1.10,PC,/product_images/Juegos/PC Juegos/3760156480503_s.jpg,3.00,3760156480503,Agatha Christie: The ABC Murders (P),830
0.80,1.40,PC,/product_images/Juegos/PC Juegos/5032921013758_s.jpg,4.00,5032921013758,Commandos 2: Men Of Courage,830
1.40,2.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307211666535_s.jpg,6.00,3307211666535,Assassin's Creed II,821
2.00,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/4012927050156_s.jpg,5.00,4012927050156,Metal Gear Solid 4: Guns of the Patriots,821
5.00,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5051893074819_s.jpg,12.00,5051893074819,Batman Arkham City,821
0.01,0.10,PC,/product_images/Juegos/PC Juegos/3307210133694_s.jpg,0.50,3307210133694,Prince Of Persia Las Arenas Del Tiempo,830
0.10,0.20,PC,/product_images/defimg5_s.jpg,0.75,8436010150749,Dracula 2,830
3.00,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215590058_s.jpg,8.00,3307215590058,Assassin's Creed: Revelations,821
3.00,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/093155125421_s.jpg,8.00,093155125421,Fallout 3,821
2.00,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5026555402514_s.jpg,6.00,5026555402514,Max Payne 3,821
0.01,0.01,PC,/product_images/Juegos/PC Juegos/843601015054100001_s.jpg,0.25,843601015054100001,Colin McRae Rally 2,830
0.10,0.30,PC,/product_images/defimg5_s.jpg,1.00,3307210156372,Ghost Recon + Discos de Misiones,830
0.10,0.20,PC,/product_images/defimg1_s.jpg,0.75,8436016710848,Anna's Quest,830
0.01,0.01,PlayStation 3,/product_images/Juegos/PS3 Juegos/4012927051641_s.jpg,0.25,4012927051641,Pro Evolution Soccer 2010,821
3.00,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917047213_s.jpg,8.00,5030917047213,Call of Duty 4: Modern Warfare,821
4.00,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917124181_s.jpg,10.00,5030917124181,Destiny,821
2.00,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719999256_s.jpg,6.00,711719999256,Little Big Planet,821
6.00,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719230052_s.jpg,15.00,711719230052,God Of War: Ascension,821
1.40,2.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307210263483_s.jpg,6.00,3307210263483,Assassin's Creed,821
0.30,0.50,PlayStation 3,/product_images/Juegos/PS3 Juegos/5024866344073_s.jpg,1.50,5024866344073,Formula 1 2010,821
0.70,1.10,PlayStation 3,/product_images/Juegos/PS3 Juegos/4012927056219_s.jpg,3.00,4012927056219,Pro Evolution Soccer (PES) 2014,821
