categoria_id,precio_venta,categoria_str,precio_intercambio,precio_compra,titulo,sku,img_caratula
821,10.00,PlayStation 3,6.00,4.00,Mugen Souls,813633012193,/product_images/Juegos/PS3 Juegos/813633012193_s.jpg
821,15.00,PlayStation 3,9.00,6.00,Time and Eternity (12),813633012896,/product_images/Juegos/PS3 Juegos/813633012896_s.jpg
821,15.00,PlayStation 3,9.00,6.00,Disgaea D2: A Brighter Darkness,813633012919,/product_images/Juegos/PS3 Juegos/813633012919_s.jpg
821,10.00,PlayStation 3,6.00,4.00,Disgaea: Dimension 2,813633012957,/product_images/Juegos/PS3 Juegos/813633012957_s.jpg
821,20.00,PlayStation 3,12.00,9.00,Guided Fate Paradox,813633013015,/product_images/Juegos/PS3 Juegos/813633013015_s.jpg
821,12.00,PlayStation 3,7.00,5.00,Witch And the Hundred Knight,813633013398,/product_images/Juegos/PS3 Juegos/813633013398_s.jpg
831,1.00,Wii,0.30,0.20,Your Shape (Game Only),330721165,/product_images/defimg3_s.jpg
831,7.00,Wii,4.00,3.00,Summer Athletics 2009,4017244022930,/product_images/Juegos/Wii Juegos/4017244022930_s.jpg
831,4.00,Wii,1.50,0.90,High School Musical + Microfono,45496364830,/product_images/Juegos/Wii Juegos/045496364830_s.jpg
831,10.00,Wii,6.00,4.00,Alicia en el Pais de las Maravillas,45496368234,/product_images/Juegos/Wii Juegos/045496368234_s.jpg
827,3.00,Xbox 360,1.10,0.70,Serious Sam HD,5050740024120,/product_images/Juegos/Xbox 360 Juegos/5050740024120_s.jpg
827,20.00,Xbox 360,12.00,9.00,PopCap Hits! Vol 2,5050740024199,/product_images/Juegos/Xbox 360 Juegos/5050740024199_s.jpg
827,2.00,Xbox 360,0.70,0.40,Carrier Command : Gaea Mission,5050740025417,/product_images/Juegos/Xbox 360 Juegos/5050740025417_s.jpg
827,8.00,Xbox 360,5.00,3.00,Serious Sam Collection,5050740026629,/product_images/Juegos/Xbox 360 Juegos/5050740026629_s.jpg
827,12.00,Xbox 360,7.00,5.00,LEGO Harry Potter (Anos 5-7),5051892051583,/product_images/Juegos/Xbox 360 Juegos/5051892051583_s.jpg
827,5.00,Xbox 360,1.90,1.20,Watchmen: El Fin esta Cerca (Part. 1 y 2,5051893013061,/product_images/Juegos/Xbox 360 Juegos/5051893013061_s.jpg
827,5.00,Xbox 360,3.00,2.00,Lego Rock Band,5051893021707,/product_images/Juegos/Xbox 360 Juegos/5051893021707_s.jpg
827,4.50,Xbox 360,1.70,1.00,GaHoole: La Leyenda de los Guardianes,5051893036183,/product_images/Juegos/Xbox 360 Juegos/5051893036183_s.jpg
827,25.00,Xbox 360,15.00,11.00,Mortal Kombat (9) Kollector's Edicion,5051893052374,/product_images/Juegos/Xbox 360 Juegos/5051893052374_s.jpg
827,12.00,Xbox 360,7.00,5.00,F.3.A.R. (FEAR 3) - Edicion Coleccionist,5051893055245,/product_images/Juegos/Xbox 360 Juegos/5051893055245_s.jpg
827,6.00,Xbox 360,3.00,2.00,Happy Feet 2,5051893074703,/product_images/Juegos/Xbox 360 Juegos/5051893074703_s.jpg
827,45.00,Xbox 360,30.00,25.00,Batman Arkham City CE,5051893074789,/product_images/Juegos/Xbox 360 Juegos/5051893074789_s.jpg
827,35.00,Xbox 360,22.00,15.00,Senor De Los Anillos - Guerra Del Nor CE,5051893076912,/product_images/Juegos/Xbox 360 Juegos/5051893076912_s.jpg
827,18.00,Xbox 360,11.00,8.00,Lollipop Chainsaw,5051893096262,/product_images/Juegos/Xbox 360 Juegos/5051893096262_s.jpg
827,12.00,Xbox 360,7.00,5.00,Midway Arcade Origins,5051893133998,/product_images/Juegos/Xbox 360 Juegos/5051893133998_s.jpg
827,25.00,Xbox 360,15.00,11.00,Batman: The Telltale Series,5051893232820,/product_images/defimg1_s.jpg
827,4.00,Xbox 360,1.50,0.90,Lost Planet (Limited Edition),5055060960943,/product_images/Juegos/Xbox 360 Juegos/5055060960943_s.jpg
827,12.00,Xbox 360,7.00,5.00,Devil May Cry 4 (Ed. Coleccionista),5055060961117,/product_images/Juegos/Xbox 360 Juegos/5055060961117_s.jpg
827,6.00,Xbox 360,3.00,2.00,Street Fighter IV,5055060961483,/product_images/Juegos/Xbox 360 Juegos/5055060961483_s.jpg
827,8.00,Xbox 360,5.00,3.00,Dead Rising 2 (Zombrex Edition),5055060962336,/product_images/Juegos/Xbox 360 Juegos/5055060962336_s.jpg
827,10.00,Xbox 360,6.00,4.00,Dead Rising 2 Outbreak Ed. (Figurine),5055060962398,/product_images/Juegos/Xbox 360 Juegos/5055060962398_s.jpg
827,12.00,Xbox 360,7.00,5.00,Street Fighter X Tekken,5055060963661,/product_images/Juegos/Xbox 360 Juegos/5055060963661_s.jpg
827,15.00,Xbox 360,9.00,6.00,Aliens Vs Predator Hunter Edition,5055277005888,/product_images/Juegos/Xbox 360 Juegos/5055277005888_s.jpg
827,18.00,Xbox 360,11.00,8.00,Aliens: Colonial Marines Collectors Ed,5055277018499,/product_images/Juegos/Xbox 360 Juegos/5055277018499_s.jpg
827,5.00,Xbox 360,3.00,2.00,Anarchy Reigns,5055277020997,/product_images/Juegos/Xbox 360 Juegos/5055277020997_s.jpg
827,8.00,Xbox 360,5.00,3.00,Persona 4 Arena: Ultimax,5055277025985,/product_images/Juegos/Xbox 360 Juegos/5055277025985_s.jpg
827,1.00,Xbox 360,0.30,0.10,Football Manager 2006,5060004766307,/product_images/Juegos/Xbox 360 Juegos/5060004766307_s.jpg
827,2.00,Xbox 360,0.70,0.40,Everyone Sing,5060015030435,/product_images/Juegos/Xbox 360 Juegos/5060015030435_s.jpg
827,20.00,Xbox 360,12.00,9.00,Cartoon Network Punch Time Explosion XL,5060015030480,/product_images/Juegos/Xbox 360 Juegos/5060015030480_s.jpg
827,6.00,Xbox 360,2.00,1.40,Punch Time Explosion XL,5060015030510,/product_images/Juegos/Xbox 360 Juegos/5060015030510_s.jpg
827,8.00,Xbox 360,5.00,3.00,Everyone Sing + Microphone,5060015401082,/product_images/Juegos/Xbox 360 Juegos/5060015401082_s.jpg
827,2.50,Xbox 360,0.90,0.60,World Championship Poker All in 2,5060015536326,/product_images/Juegos/Xbox 360 Juegos/5060015536326_s.jpg
827,2.50,Xbox 360,0.90,0.60,PDC World Championship Darts 2008,5060015538214,/product_images/Juegos/Xbox 360 Juegos/5060015538214_s.jpg
827,2.00,Xbox 360,0.70,0.40,PDC World Championship Darts: ProTour,5060015539686,/product_images/Juegos/Xbox 360 Juegos/5060015539686_s.jpg
827,4.00,Xbox 360,1.50,0.90,Fatal Inertia,5060073303236,/product_images/Juegos/Xbox 360 Juegos/5060073303236_s.jpg
827,4.50,Xbox 360,1.70,1.00,Warriors Orochi 2,5060073305223,/product_images/Juegos/Xbox 360 Juegos/5060073305223_s.jpg
827,6.00,Xbox 360,3.00,2.00,Dynasty Warriors 6 Empires,5060073305629,/product_images/Juegos/Xbox 360 Juegos/5060073305629_s.jpg
827,1.50,Xbox 360,0.50,0.30,Dynasty Warriors: Strike Force,5060073307029,/product_images/Juegos/Xbox 360 Juegos/5060073307029_s.jpg
827,3.00,Xbox 360,1.10,0.70,Champion Jockey,5060073308033,/product_images/Juegos/Xbox 360 Juegos/5060073308033_s.jpg
827,10.00,Xbox 360,6.00,4.00,Dynasty Warriors Gundam 3,5060073308262,/product_images/Juegos/Xbox 360 Juegos/5060073308262_s.jpg
827,22.00,Xbox 360,13.00,9.00,Ninja Gaiden 3 Collector Edition,5060073309078,/product_images/Juegos/Xbox 360 Juegos/5060073309078_s.jpg
827,10.00,Xbox 360,6.00,4.00,Dead Or Alive 5 CE (P),5060073309368,/product_images/Juegos/Xbox 360 Juegos/5060073309368_s.jpg
827,9.00,Xbox 360,5.00,4.00,Fist Of The North Star 2,5060073309658,/product_images/Juegos/Xbox 360 Juegos/5060073309658_s.jpg
827,15.00,Xbox 360,9.00,6.00,Ninja Gaiden 3 Razor's Edge,5060073309887,/product_images/Juegos/Xbox 360 Juegos/5060073309887_s.jpg
827,15.00,Xbox 360,9.00,6.00,Samurai Shodown Sen,5060102952305,/product_images/Juegos/Xbox 360 Juegos/5060102952305_s.jpg
827,5.00,Xbox 360,3.00,2.00,King of Fighters XIII,5060102952831,/product_images/Juegos/Xbox 360 Juegos/5060102952831_s.jpg
827,20.00,Xbox 360,12.00,9.00,Dodonpachi Resurrection Deluxe,5060102953012,/product_images/Juegos/Xbox 360 Juegos/5060102953012_s.jpg
827,12.00,Xbox 360,7.00,5.00,Akai Katana,5060102953227,/product_images/Juegos/Xbox 360 Juegos/5060102953227_s.jpg
827,4.50,Xbox 360,1.70,1.00,Under Defeat HD,5060102953395,/product_images/Juegos/Xbox 360 Juegos/5060102953395_s.jpg
827,7.00,Xbox 360,4.00,3.00,Two Worlds Collectors Edition,5060112740916,/product_images/Juegos/Xbox 360 Juegos/5060112740916_s.jpg
827,8.00,Xbox 360,5.00,3.00,Final Fantasy XI (P),5060121820173,/product_images/Juegos/Xbox 360 Juegos/5060121820173_s.jpg
827,6.00,Xbox 360,3.00,2.00,Final Fantasy XI: Wings of Goddess,5060121822344,/product_images/Juegos/Xbox 360 Juegos/5060121822344_s.jpg
827,10.00,Xbox 360,6.00,4.00,Infinite Undiscovery,5060121823679,/product_images/Juegos/Xbox 360 Juegos/5060121823679_s.jpg
827,2.50,Xbox 360,0.90,0.60,Men in Black 3 - Alien Crisis,5030917107474,/product_images/Juegos/Xbox 360 Juegos/5030917107474_s.jpg
827,12.00,Xbox 360,7.00,5.00,Dynasty Warriors: Gundam 2,5060073305766,/product_images/Juegos/Xbox 360 Juegos/5060073305766_s.jpg
827,3.00,Xbox 360,1.10,0.70,Dynasty Warriors: Gundam,5060073304073,/product_images/Juegos/Xbox 360 Juegos/5060073304073_s.jpg
827,8.00,Xbox 360,5.00,3.00,Hot Wheels: Beat That!,5030917048722,/product_images/Juegos/Xbox 360 Juegos/5030917048722_s.jpg
827,4.00,Xbox 360,1.50,0.90,Dynasty Warriors 7,5060073307661,/product_images/Juegos/Xbox 360 Juegos/5060073307661_s.jpg
